Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,L_est_cm,theta_from_R(compose),phase_used
44740,3,Flex,>>,-998,-78.86,430,351,517,58.03440014932207,-0.620458150929116,53.66471281534443,Flex
44820,1,Flex,>>,2214,200.97,437,352,521,58.03293598491095,-0.7071228601016857,53.62024937172789,Flex
44835,2,Flex,>>,-11,7.65,436,350,516,58.03293598491095,-0.694713322141586,53.629525771218866,Flex
44849,3,Flex,>>,-1064,-84.57,433,350,518,58.03293598491095,-0.6575424387036095,53.65149246513805,Flex
44930,1,Flex,>>,2175,197.63,440,352,521,57.92128250577085,-0.7444092044243062,53.58652599856739,Flex
44944,2,Flex,>>,-75,1.85,438,352,515,57.92128250577085,-0.719542019802172,53.60999211935223,Flex
44959,3,Flex,>>,-1130,-90.37,439,351,520,57.87810772361669,-0.7319708012430457,53.598751750185514,Flex
45040,1,Flex,>>,2136,194.2,456,351,527,57.85841686510622,-0.9447322120171084,53.255046382099,Flex
45055,2,Flex,>>,-139,-3.6,452,350,524,57.7983321798709,-0.8944205383496195,53.36213005342116,Flex
45069,3,Flex,>>,-1196,-96.18,455,351,525,57.7983321798709,-0.9321398609896558,53.28334781397755,Flex
45151,1,Flex,>>,2097,190.51,466,349,528,57.89083106804053,-1.0711849180129214,52.91532325446361,Flex
45165,2,Flex,>>,-203,-9.23,465,348,524,57.89083106804053,-1.0584963495815987,52.95396994257247,Flex
45180,3,Flex,>>,-1262,-101.89,463,349,523,57.89083106804053,-1.0331480779401139,53.0281309142722,Flex
45261,1,Flex,>>,2058,187.16,467,348,529,57.84316150598487,-1.0838831081846312,52.87562934807703,Flex
45275,2,Flex,>>,-267,-14.77,463,348,527,57.84316150598487,-1.0331480779401139,53.0281309142722,Flex
45291,3,Flex,>>,-1328,-107.69,464,345,524,57.78055966296292,-1.0458174028906626,52.9915717254209,Flex
45371,1,Flex,>>,2019,183.82,467,349,531,57.51890837028583,-1.0838831081846312,52.87562934807703,Flex
45386,2,Flex,>>,-331,-20.4,464,348,530,57.30548766394931,-1.0458174028906626,52.9915717254209,Flex
45401,3,Flex,>>,-1394,-113.32,464,347,530,57.30548766394931,-1.0458174028906626,52.9915717254209,Flex
45481,1,Flex,>>,1980,180.57,470,350,539,56.66369458074709,-1.1220354091420828,52.750241162768745,Flex
45496,2,Flex,>>,-395,-25.93,469,351,543,56.413870720980256,-1.109308353749212,52.793090619631776,Flex
45510,3,Flex,>>,-1460,-119.12,467,352,537,56.413870720980256,-1.0838831081846312,52.87562934807703,Flex
45591,1,Flex,>>,1941,177.23,471,357,551,55.556864078012,-1.1347720862753408,52.70633521801926,Flex
45606,2,Flex,>>,-459,-31.65,468,354,546,55.556864078012,-1.096590920096728,52.83488590864148,Flex
45620,3,Flex,>>,-1526,-124.92,466,352,546,55.34525024343125,-1.0711849180129214,52.91532325446361,Flex
45701,1,Flex,>>,1902,173.89,471,358,559,54.89596879537158,-1.1347720862753408,52.70633521801926,Flex
45715,2,Flex,>>,-523,-37.27,468,355,555,54.89596879537158,-1.096590920096728,52.83488590864148,Flex
45730,3,Flex,>>,-1592,-130.64,466,356,556,54.69459938306677,-1.0711849180129214,52.91532325446361,Flex
45810,1,Flex,>>,1863,170.55,473,365,573,54.11403505691668,-1.1602743057630176,52.61534457595866,Flex
45825,2,Flex,>>,-587,-42.73,470,366,575,53.90426337401627,-1.1220354091420828,52.750241162768745,Flex
45840,3,Flex,>>,-1658,-136.44,471,366,572,53.90426337401627,-1.1347720862753408,52.70633521801926,Flex
45920,1,Flex,>>,1824,167.3,473,386,616,53.32303014467245,-1.1602743057630176,52.61534457595866,Flex
45935,2,Flex,>>,-651,-48.26,472,385,612,53.32303014467245,-1.1475183851489856,52.66137046359625,Flex
45949,3,Flex,>>,-1724,-142.42,472,385,616,53.32303014467245,-1.1475183851489856,52.66137046359625,Flex
46030,1,Flex,>>,1785,163.78,480,396,633,52.83251094192775,-1.2498351587920775,52.26325608670778,Flex
46044,2,Flex,>>,-715,-53.98,478,397,632,52.83251094192775,-1.2241982349389824,52.369216692838194,Flex
46059,3,Flex,>>,-1790,-148.31,477,397,629,52.73523295824685,-1.2113942056230151,52.42058316105298,Flex
46140,1,Flex,>>,1746,160.44,485,412,655,52.21008349779842,-1.3140958488815875,51.97941737047356,Flex
46154,2,Flex,>>,-779,-59.6,485,409,649,51.99707903652079,-1.3140958488815875,51.97941737047356,Flex
46169,3,Flex,>>,-1856,-154.11,484,406,647,51.99707903652079,-1.3012244673829116,52.03835873132934,Flex
46250,1,Flex,>>,1707,157.1,489,413,653,51.41983791626154,-1.3656775922801618,51.732713448729704,Flex
46264,2,Flex,>>,-843,-65.23,490,413,653,51.066534795275984,-1.378597082480773,51.66829109507637,Flex
46279,3,Flex,>>,-1922,-159.82,487,412,651,51.066534795275984,-1.3398674771001005,51.858257804089725,Flex
46359,1,Flex,>>,1668,153.76,503,419,660,49.85347995739628,-1.5474260334639356,50.729544466392234,Flex
46374,2,Flex,>>,-907,-70.68,500,417,656,49.85347995739628,-1.5083211802081695,50.96299896835851,Flex
46389,3,Flex,>>,-1988,-165.54,497,418,653,49.47910856082561,-1.469302922615887,51.18631131955367,Flex
46469,1,Flex,>>,1629,150.15,509,428,661,48.66330193367863,-1.6258955269659163,50.23195224280959,Flex
46484,2,Flex,>>,-971,-76.13,505,426,667,48.33140354394274,-1.573544044336381,50.568241927256814,Flex
46498,3,Flex,>>,-2054,-171.25,503,426,661,48.33140354394274,-1.5474260334639356,50.729544466392234,Flex
46579,1,Flex,>>,1590,146.73,514,441,673,47.55162974840973,-1.6915513694115432,49.78573456309456,Flex
46594,2,Flex,>>,-1035,-81.93,510,433,669,47.1545065564181,-1.6390074519742674,50.14501494743008,Flex
46608,3,Flex,>>,-2120,-176.79,509,430,668,47.1545065564181,-1.6258955269659163,50.23195224280959,Flex
46689,1,Flex,>>,1551,143.21,521,444,685,45.67977710262648,-1.7838736619316753,49.112229589720606,Flex
46704,2,Flex,>>,-1099,-87.38,515,440,676,45.67977710262648,-1.7047114031218293,49.69301969342401,Flex
46718,3,Flex,>>,-2186,-182.68,515,441,671,45.24778482252802,-1.7047114031218293,49.69301969342401,Flex
46799,1,Flex,>>,1512,140.04,519,449,682,44.32861593595294,-1.757447755366845,49.310509151554406,Flex
46813,2,Flex,>>,-1163,-92.92,517,446,677,44.32861593595294,-1.7310603357635634,49.50409943918828,Flex
46828,3,Flex,>>,-2252,-188.22,515,448,680,43.95420694102495,-1.7047114031218293,49.69301969342401,Flex
46909,1,Flex,>>,1473,136.79,522,454,685,43.27102253378276,-1.7971010478246707,49.0113253105546,Flex
46923,2,Flex,>>,-1227,-98.55,521,451,680,42.96847483490249,-1.7838736619316753,49.112229589720606,Flex
46938,3,Flex,>>,-2318,-193.93,521,449,676,42.96847483490249,-1.7838736619316753,49.112229589720606,Flex
47018,1,Flex,>>,1434,133.63,529,460,688,41.95949945914609,-1.8899621578064751,48.271832802132465,Flex
47033,2,Flex,>>,-1291,-104.09,524,456,686,41.95949945914609,-1.8235846848318225,48.805975699528936,Flex
47048,3,Flex,>>,-2384,-199.65,527,454,679,41.95949945914609,-1.863382303395453,48.48906243005124,Flex
47128,1,Flex,>>,1395,130.37,533,469,691,41.13006103498623,-1.9432373275131634,47.82299643963459,Flex
47143,2,Flex,>>,-1355,-109.63,535,470,694,41.13006103498623,-1.96993264280883,47.591350858628076,Flex
47157,3,Flex,>>,-2450,-205.36,535,463,685,40.89175211088544,-1.96993264280883,47.591350858628076,Flex
47238,1,Flex,>>,1356,126.95,547,481,699,40.43230865127224,-2.1309127607753364,46.09906569353831,Flex
47252,2,Flex,>>,-1419,-115.25,545,479,697,40.236914057513104,-2.1039865237103816,46.360069501768024,Flex
47267,3,Flex,>>,-2516,-211.25,544,477,693,40.236914057513104,-2.0905378377884847,46.48871694547727,Flex
47348,1,Flex,>>,1317,123.52,553,491,704,39.885795005737,-2.211922393739488,45.286206041302044,Flex
47362,2,Flex,>>,-1483,-120.88,549,487,700,39.74537386416834,-2.1578774848018387,45.83310029322955,Flex
47377,3,Flex,>>,-2582,-217.14,547,486,697,39.74537386416834,-2.1309127607753364,46.09906569353831,Flex
47458,1,Flex,>>,1278,120.18,562,499,709,39.25321469234193,-2.334086310661839,43.98202582959833,Flex
47472,2,Flex,>>,-1547,-126.51,562,498,703,39.25321469234193,-2.334086310661839,43.98202582959833,Flex
47487,3,Flex,>>,-2648,-222.77,559,499,702,39.05949122865439,-2.2932784093575727,44.428160266948936,Flex
47567,1,Flex,>>,1239,117.01,573,507,710,38.67178568098396,-2.484456156120617,42.24732633805785,Flex
47582,2,Flex,>>,-1611,-132.04,569,503,710,38.67178568098396,-2.429641507952007,42.896219248902284,Flex
47596,3,Flex,>>,-2714,-228.48,569,502,707,38.534953840490935,-2.429641507952007,42.896219248902284,Flex
47677,1,Flex,>>,1200,113.93,577,511,717,38.244641669184745,-2.5394247521354196,41.57755586393792,Flex
47692,2,Flex,>>,-1675,-137.67,572,507,712,38.09101702920216,-2.4707380614678844,42.41150058450209,Flex
47706,3,Flex,>>,-2780,-234.2,569,506,713,38.09101702920216,-2.429641507952007,42.896219248902284,Flex
47787,1,Flex,>>,1161,110.68,575,511,719,37.44973841024847,-2.511921210647244,41.91506080618752,Flex
47802,2,Flex,>>,-1739,-143.21,572,511,714,37.44973841024847,-2.4707380614678844,42.41150058450209,Flex
47816,3,Flex,>>,-2846,-239.82,572,505,709,37.44973841024847,-2.4707380614678844,42.41150058450209,Flex
47897,1,Flex,>>,1122,107.34,582,516,722,37.02792674325726,-2.60835198631263,40.710739410270094,Flex
47911,2,Flex,>>,-1803,-148.66,574,512,718,37.02792674325726,-2.498183872513737,42.08184724610134,Flex
47926,3,Flex,>>,-2912,-245.45,572,505,714,37.0337833626884,-2.4707380614678844,42.41150058450209,Flex
48007,1,Flex,>>,1083,104.09,584,518,725,37.01317668978289,-2.6359902321662236,40.35473841724036,Flex
48021,2,Flex,>>,-1867,-154.2,582,517,727,36.91784064176046,-2.60835198631263,40.710739410270094,Flex
48035,3,Flex,>>,-2978,-251.16,577,515,719,36.91784064176046,-2.5394247521354196,41.57755586393792,Flex
48116,1,Flex,>>,1044,100.84,591,524,730,36.6235601180846,-2.733027177475991,39.0666296518602,Flex
48131,2,Flex,>>,-1931,-159.56,586,520,726,36.48335947506786,-2.6636669649813647,39.99340754695412,Flex
48145,3,Flex,>>,-3044,-256.79,587,516,715,36.48335947506786,-2.6775197639995163,39.81073710239703,Flex
48226,1,Flex,>>,1005,97.67,590,524,729,36.244044372803245,-2.7191358914962915,39.2546754228496,Flex
48240,2,Flex,>>,-1995,-165.01,589,522,725,36.244044372803245,-2.7052542272569795,39.441373568222254,Flex
48255,3,Flex,>>,-3110,-262.33,583,522,724,36.11587479985382,-2.6221662983692333,40.533403888200716,Flex
48336,1,Flex,>>,966,94.59,594,527,733,35.78605380559476,-2.7747587658574107,38.49438125379785,Flex
48351,2,Flex,>>,-2059,-170.46,591,523,728,35.60777670873348,-2.733027177475991,39.0666296518602,Flex
48365,3,Flex,>>,-3176,-267.78,588,523,722,35.60777670873348,-2.691382184758054,39.626726618486586,Flex
48446,1,Flex,>>,927,91.69,599,531,731,35.352461926668504,-2.8445038479675175,37.51344472192433,Flex
48460,2,Flex,>>,-2123,-175.74,593,527,725,35.31491982196697,-2.7608386146565507,38.68648510222764,Flex
48475,3,Flex,>>,-3242,-273.41,586,524,726,35.31491982196697,-2.6636669649813647,39.99340754695412,Flex
48555,1,Flex,>>,888,88.35,601,536,739,35.25141552419092,-2.8724692329942694,37.111494567110256,Flex
48570,2,Flex,>>,-2187,-181.1,597,527,729,35.25141552419092,-2.816576949902314,37.909912958501344,Flex
48584,3,Flex,>>,-3308,-278.95,594,527,724,35.14547147404069,-2.7747587658574107,38.49438125379785,Flex
48665,1,Flex,>>,849,85.27,600,534,737,34.893269549665334,-2.8584817296106997,37.3131561581017,Flex
48679,2,Flex,>>,-2251,-186.55,595,531,731,34.893269549665334,-2.788688538798658,38.30091964017801,Flex
48694,3,Flex,>>,-3374,-284.4,591,530,729,34.768543522358385,-2.733027177475991,39.0666296518602,Flex
48775,1,Flex,>>,810,81.85,601,540,740,34.44720050394983,-2.8724692329942694,37.111494567110256,Flex
48789,2,Flex,>>,-2315,-191.82,598,539,739,34.35307310893308,-2.830535588064722,37.712362806626196,Flex
48804,3,Flex,>>,-3440,-290.2,594,534,734,34.35307310893308,-2.7747587658574107,38.49438125379785,Flex
48885,1,Flex,>>,771,78.51,606,541,739,34.18316400076111,-2.942551076017921,36.08250190016272,Flex
48899,2,Flex,>>,-2379,-197.19,597,534,738,34.18316400076111,-2.816576949902314,37.909912958501344,Flex
48914,3,Flex,>>,-3506,-295.82,594,533,732,34.18316400076111,-2.7747587658574107,38.49438125379785,Flex
48994,1,Flex,>>,732,75.6,596,539,740,34.101153341754355,-2.8026279334802924,38.106097722089906,Flex
49009,2,Flex,>>,-2443,-202.46,593,535,737,34.101153341754355,-2.7608386146565507,38.68648510222764,Flex
49024,3,Flex,>>,-3572,-301.63,588,532,733,34.05004671869344,-2.691382184758054,39.626726618486586,Flex
49104,1,Flex,>>,693,72.44,596,542,744,33.91270005855443,-2.8026279334802924,38.106097722089906,Flex
49119,2,Flex,>>,-2507,-207.82,594,541,733,33.83551276475795,-2.7747587658574107,38.49438125379785,Flex
49133,3,Flex,>>,-3638,-307.16,587,535,735,33.83551276475795,-2.6775197639995163,39.81073710239703,Flex
49214,1,Flex,>>,654,69.54,598,543,743,33.77545693436987,-2.830535588064722,37.712362806626196,Flex
49228,2,Flex,>>,-2571,-212.92,587,536,734,33.70517361539389,-2.6775197639995163,39.81073710239703,Flex
49243,3,Flex,>>,-3704,-312.7,583,533,731,33.70517361539389,-2.6221662983692333,40.533403888200716,Flex
49323,1,Flex,>>,615,66.37,595,540,743,33.43662764937341,-2.788688538798658,38.30091964017801,Flex
49338,2,Flex,>>,-2635,-218.02,587,535,733,33.43662764937341,-2.6775197639995163,39.81073710239703,Flex
49352,3,Flex,>>,-3770,-318.42,583,531,731,33.31390544866707,-2.6221662983692333,40.533403888200716,Flex
49433,1,Flex,>>,576,63.12,593,541,741,33.04725124888203,-2.7608386146565507,38.68648510222764,Flex
49447,2,Flex,>>,-2699,-222.86,584,533,733,33.04725124888203,-2.6359902321662236,40.35473841724036,Flex
49462,3,Flex,>>,-3836,-323.78,579,530,729,33.0777558746626,-2.5669667805851426,41.23479145666946,Flex
49543,1,Flex,<<,576,60.13,593,544,749,33.13254337949355,-2.7608386146565507,38.68648510222764,Flex
49557,2,Flex,<<,-2699,-227.6,594,545,748,33.07662157686803,-2.7747587658574107,38.49438125379785,Flex
49572,3,Flex,<<,-3836,-329.05,591,543,750,33.07662157686803,-2.733027177475991,39.0666296518602,Flex
49652,1,Flex,<<,615,59.34,598,552,759,32.93917949874397,-2.830535588064722,37.712362806626196,Flex
49667,2,Flex,<<,-2635,-228.75,603,554,762,32.93917949874397,-2.900473104982569,36.70404210265904,Flex
49681,3,Flex,<<,-3770,-330.81,607,557,763,32.93917949874397,-2.9565963098438126,35.87254853892805,Flex
49762,1,Flex,<<,654,59.34,609,559,771,32.85236972230597,-2.9847156427167567,35.44846651653125,Flex
49776,2,Flex,<<,-2571,-228.75,610,562,771,32.85236972230597,-2.998789741763809,35.23433272945574,Flex
49791,3,Flex,<<,-3704,-330.81,607,559,765,32.94388813977994,-2.9565963098438126,35.87254853892805,Flex
49871,1,Flex,<<,693,59.43,609,560,771,32.99838058837282,-2.9847156427167567,35.44846651653125,Flex
49886,2,Flex,<<,-2507,-225.67,608,558,766,32.95902106762118,-2.970651165410091,35.66120426507745,Flex
49900,3,Flex,<<,-3638,-326.42,606,558,765,32.95902106762118,-2.942551076017921,36.08250190016272,Flex
49981,1,Flex,<<,732,61.27,608,557,765,32.76025994091699,-2.970651165410091,35.66120426507745,Flex
49996,2,Flex,<<,-2443,-221.1,602,553,762,32.70222423418245,-2.8864663581182253,36.90845739914802,Flex
50011,3,Flex,<<,-3572,-321.14,601,555,760,32.70222423418245,-2.8724692329942694,37.111494567110256,Flex
50091,1,Flex,<<,771,64.26,602,554,762,32.55524593962567,-2.8864663581182253,36.90845739914802,Flex
50106,2,Flex,<<,-2379,-215.91,601,550,757,32.55524593962567,-2.8724692329942694,37.111494567110256,Flex
50120,3,Flex,<<,-3506,-315.52,602,554,756,32.570238437832785,-2.8864663581182253,36.90845739914802,Flex
50201,1,Flex,<<,810,67.43,602,552,757,32.58406919241504,-2.8864663581182253,36.90845739914802,Flex
50215,2,Flex,<<,-2315,-210.64,598,549,752,32.58406919241504,-2.830535588064722,37.712362806626196,Flex
50230,3,Flex,<<,-3440,-309.89,597,547,751,32.52348845049825,-2.816576949902314,37.909912958501344,Flex
50310,1,Flex,<<,849,70.51,592,546,750,32.425882617451755,-2.7469280851960773,38.87723372299165,Flex
50325,2,Flex,<<,-2251,-205.19,589,545,750,32.39100306786852,-2.7052542272569795,39.441373568222254,Flex
50340,3,Flex,<<,-3374,-304.0,586,543,747,32.39100306786852,-2.6636669649813647,39.99340754695412,Flex
50420,1,Flex,<<,888,73.76,587,544,748,32.434497438059104,-2.6775197639995163,39.81073710239703,Flex
50435,2,Flex,<<,-2187,-199.56,585,541,746,32.434497438059104,-2.6498237877036006,40.17474047740437,Flex
50449,3,Flex,<<,-3308,-298.29,583,537,741,32.434497438059104,-2.6221662983692333,40.533403888200716,Flex
50530,1,Flex,<<,927,77.1,584,540,745,32.322859957407594,-2.6359902321662236,40.35473841724036,Flex
50545,2,Flex,<<,-2123,-193.93,581,538,742,32.322859957407594,-2.5945472959964135,40.886747501679174,Flex
50559,3,Flex,<<,-3242,-292.48,580,532,738,32.254828203371936,-2.580752227420585,41.061430678904706,Flex
50640,1,Flex,<<,966,80.7,578,533,743,32.106756751237306,-2.5531909554900873,41.40683234794225,Flex
50655,2,Flex,<<,-2059,-188.4,577,532,740,32.06556163746704,-2.5394247521354196,41.57755586393792,Flex
50669,3,Flex,<<,-3176,-286.68,571,530,736,32.06556163746704,-2.457029588555538,42.57437248612516,Flex
50750,1,Flex,<<,1005,83.96,570,528,738,31.97741867968908,-2.4433307373835786,42.73594454186417,Flex
50764,2,Flex,<<,-1995,-182.68,568,521,735,31.989275553546147,-2.415961900260822,43.055199102668716,Flex
50779,3,Flex,<<,-3110,-280.88,567,521,731,31.989275553546147,-2.402291914310024,43.21288659683871,Flex
50860,1,Flex,<<,1044,87.3,570,521,734,31.907589806247827,-2.4433307373835786,42.73594454186417,Flex
50874,2,Flex,<<,-1931,-177.14,569,517,730,31.907589806247827,-2.429641507952007,42.896219248902284,Flex
50889,3,Flex,<<,-3044,-275.08,565,519,734,31.85165168157107,-2.3749808076295893,43.52439447232054,Flex
50970,1,Flex,<<,1083,90.73,570,516,735,31.72395548987091,-2.4433307373835786,42.73594454186417,Flex
50984,2,Flex,<<,-1867,-171.6,561,513,729,31.728972328447934,-2.320474055153363,44.13201143514799,Flex
50999,3,Flex,<<,-2978,-269.27,560,508,724,31.728972328447934,-2.306871421385275,44.280722087716995,Flex
51079,1,Flex,<<,1122,94.15,561,510,728,31.65377327195364,-2.320474055153363,44.13201143514799,Flex
51094,2,Flex,<<,-1803,-165.89,557,505,724,31.75820737270447,-2.2661212505233297,44.71922911520601,Flex
51108,3,Flex,<<,-2912,-263.56,554,506,721,31.75820737270447,-2.225457675324868,45.146350727799685,Flex
51189,1,Flex,<<,1161,97.58,550,505,722,31.746005557588376,-2.1713742794256707,45.69825085284414,Flex
51203,2,Flex,<<,-1739,-160.26,545,502,720,31.746005557588376,-2.1039865237103816,46.360069501768024,Flex
51218,3,Flex,<<,-2846,-257.76,545,498,718,31.69507708033316,-2.1039865237103816,46.360069501768024,Flex
51299,1,Flex,<<,1200,100.84,541,500,719,31.504768060119357,-2.050249510465117,46.86727084868297,Flex
51313,2,Flex,<<,-1675,-154.64,535,496,715,31.504768060119357,-1.96993264280883,47.591350858628076,Flex
51328,3,Flex,<<,-2780,-251.96,534,496,713,31.47561599508158,-1.9565801742908033,47.70777795825375,Flex
51408,1,Flex,<<,1239,104.35,532,496,715,31.514909290012163,-1.929904102475911,47.937008735057205,Flex
51423,2,Flex,<<,-1611,-149.01,530,493,711,31.52880534732379,-1.903266517622567,48.16142448840442,Flex
51438,3,Flex,<<,-2714,-246.24,527,489,707,31.52880534732379,-1.863382303395453,48.48906243005124,Flex
51518,1,Flex,<<,1278,107.78,524,489,713,31.66050605057355,-1.8235846848318225,48.805975699528936,Flex
51533,2,Flex,<<,-1547,-143.38,519,485,705,31.66050605057355,-1.757447755366845,49.310509151554406,Flex
51547,3,Flex,<<,-2648,-240.44,519,483,703,31.66050605057355,-1.757447755366845,49.310509151554406,Flex
51628,1,Flex,<<,1317,111.21,517,482,704,31.528592641941778,-1.7310603357635634,49.50409943918828,Flex
51642,2,Flex,<<,-1483,-137.76,514,478,702,31.528592641941778,-1.6915513694115432,49.78573456309456,Flex
51657,3,Flex,<<,-2582,-234.64,511,478,700,31.571189858365848,-1.6521289987230061,50.056926924591316,Flex
51737,1,Flex,<<,1356,114.46,509,482,704,31.48315407193832,-1.6258955269659163,50.23195224280959,Flex
51752,2,Flex,<<,-1419,-132.31,507,476,697,31.419955123314185,-1.5997005421703747,50.40238421020311,Flex
51766,3,Flex,<<,-2516,-228.92,505,477,699,31.419955123314185,-1.573544044336381,50.568241927256814,Flex
51847,1,Flex,<<,1395,117.89,506,480,701,31.27914977983334,-1.5866174823831842,50.48588365733836,Flex
51861,2,Flex,<<,-1355,-126.68,506,476,698,31.246777267530945,-1.5866174823831842,50.48588365733836,Flex
51876,3,Flex,<<,-2450,-223.03,504,476,695,31.246777267530945,-1.5604802280299646,50.64946140313419,Flex
51957,1,Flex,<<,1434,121.32,501,477,697,31.23052677410022,-1.5213465095530379,50.88631087196755,Flex
51971,2,Flex,<<,-1291,-121.05,501,474,696,31.23052677410022,-1.5213465095530379,50.88631087196755,Flex
51986,3,Flex,<<,-2384,-217.23,499,473,692,31.2525403304664,-1.4953054726036883,51.038560160277555,Flex
52066,1,Flex,<<,1473,124.75,499,476,697,31.346355197460504,-1.4953054726036883,51.038560160277555,Flex
52081,2,Flex,<<,-1227,-115.34,498,472,689,31.346355197460504,-1.4822993867395942,51.1129968203766,Flex
52095,3,Flex,<<,-2318,-211.43,492,469,689,31.349640032193857,-1.404464928103156,51.536134260261335,Flex
52176,1,Flex,<<,1512,128.18,497,471,692,31.38069906482277,-1.469302922615887,51.18631131955367,Flex
52190,2,Flex,<<,-1163,-109.71,494,470,691,31.40926066341973,-1.4303712606870873,51.399545534223336,Flex
52205,3,Flex,<<,-2252,-205.54,494,469,687,31.40926066341973,-1.4303712606870873,51.399545534223336,Flex
52285,1,Flex,<<,1551,131.6,492,466,691,31.649473348853917,-1.404464928103156,51.536134260261335,Flex
52300,2,Flex,<<,-1099,-104.09,491,469,685,31.649473348853917,-1.391526194421771,51.60276548454235,Flex
52314,3,Flex,<<,-2186,-199.74,488,468,685,31.649473348853917,-1.3527677238199378,51.7960349006147,Flex
52395,1,Flex,<<,1590,134.95,492,471,690,31.66492384705048,-1.404464928103156,51.536134260261335,Flex
52409,2,Flex,<<,-1035,-98.46,487,470,686,31.66492384705048,-1.3398674771001005,51.858257804089725,Flex
52424,3,Flex,<<,-2120,-193.93,490,467,683,31.56436887983693,-1.378597082480773,51.66829109507637,Flex
52505,1,Flex,<<,1629,138.29,490,465,684,31.44427988069271,-1.378597082480773,51.66829109507637,Flex
52519,2,Flex,<<,-971,-92.92,489,463,683,31.355830679121183,-1.3656775922801618,51.732713448729704,Flex
52534,3,Flex,<<,-2054,-188.22,485,459,677,31.355830679121183,-1.3140958488815875,51.97941737047356,Flex
52615,1,Flex,<<,1668,141.63,486,454,670,31.26186031743349,-1.3269768521206506,51.91938451075919,Flex
52629,2,Flex,<<,-907,-87.3,485,450,667,31.292988533596507,-1.3140958488815875,51.97941737047356,Flex
52644,3,Flex,<<,-1988,-182.42,481,447,664,31.292988533596507,-1.2626680533292052,52.20865727540064,Flex
52724,1,Flex,<<,1707,145.05,488,448,663,31.36315424072736,-1.3527677238199378,51.7960349006147,Flex
52739,2,Flex,<<,-843,-81.67,482,446,662,31.36315424072736,-1.2755105696067204,52.15297634008129,Flex
52753,3,Flex,<<,-1922,-176.53,482,446,659,31.39595847892051,-1.2755105696067204,52.15297634008129,Flex
52834,1,Flex,<<,1746,148.48,483,445,658,31.340680638302292,-1.2883627076246222,52.09621093966906,Flex
52848,2,Flex,<<,-779,-75.87,483,444,657,31.340680638302292,-1.2883627076246222,52.09621093966906,Flex
52863,3,Flex,<<,-1856,-170.73,480,440,656,31.323956701451856,-1.2498351587920775,52.26325608670778,Flex
52944,1,Flex,<<,1785,152.0,482,441,657,31.12472433670421,-1.2755105696067204,52.15297634008129,Flex
52959,2,Flex,<<,-715,-70.42,479,439,653,31.119072921325127,-1.2370118859953363,52.316775113329385,Flex
52974,3,Flex,<<,-1790,-164.92,479,438,650,31.119072921325127,-1.2370118859953363,52.316775113329385,Flex
53054,1,Flex,<<,1824,155.34,480,439,652,31.19483624673237,-1.2498351587920775,52.26325608670778,Flex
53069,2,Flex,<<,-651,-64.7,478,438,650,31.19483624673237,-1.2241982349389824,52.369216692838194,Flex
53083,3,Flex,<<,-1724,-159.21,478,432,647,31.19483624673237,-1.2241982349389824,52.369216692838194,Flex
53164,1,Flex,<<,1863,158.68,481,435,647,31.339858539706132,-1.2626680533292052,52.20865727540064,Flex
53178,2,Flex,<<,-587,-59.08,477,434,646,31.339858539706132,-1.2113942056230151,52.42058316105298,Flex
53193,3,Flex,<<,-1658,-153.41,477,434,640,31.34183260896134,-1.2113942056230151,52.42058316105298,Flex
53274,1,Flex,<<,1902,162.29,478,437,647,31.26095487995481,-1.2241982349389824,52.369216692838194,Flex
53288,2,Flex,<<,-523,-53.45,477,435,644,31.289411045381502,-1.2113942056230151,52.42058316105298,Flex
53303,3,Flex,<<,-1592,-147.69,475,434,641,31.289411045381502,-1.1858150122122424,52.52010009810576,Flex
53383,1,Flex,<<,1941,165.71,477,436,646,31.319345724239263,-1.2113942056230151,52.42058316105298,Flex
53398,2,Flex,<<,-459,-47.91,475,434,641,31.327700087519347,-1.1858150122122424,52.52010009810576,Flex
53412,3,Flex,<<,-1526,-141.8,473,432,639,31.327700087519347,-1.1602743057630176,52.61534457595866,Flex
53493,1,Flex,<<,1980,168.97,477,436,646,31.43807151433191,-1.2113942056230151,52.42058316105298,Flex
53507,2,Flex,<<,-395,-42.29,475,434,644,31.43807151433191,-1.1858150122122424,52.52010009810576,Flex
53522,3,Flex,<<,-1460,-136.0,471,434,643,31.41748047344529,-1.1347720862753408,52.70633521801926,Flex
53603,1,Flex,<<,2019,172.48,474,435,647,31.43059324503449,-1.1730398481174364,52.568255229811484,Flex
53617,2,Flex,<<,-331,-36.75,473,435,642,31.43059324503449,-1.1602743057630176,52.61534457595866,Flex
53632,3,Flex,<<,-1394,-130.2,471,433,642,31.40922428392617,-1.1347720862753408,52.70633521801926,Flex
53712,1,Flex,<<,2058,176.0,472,431,642,31.355509619140648,-1.1475183851489856,52.66137046359625,Flex
53727,2,Flex,<<,-267,-31.03,472,431,641,31.30713827849533,-1.1475183851489856,52.66137046359625,Flex
53742,3,Flex,<<,-1328,-124.4,470,433,637,31.30713827849533,-1.1220354091420828,52.750241162768745,Flex
53822,1,Flex,<<,2097,179.43,473,434,642,31.10861523756988,-1.1602743057630176,52.61534457595866,Flex
53837,2,Flex,<<,-203,-25.32,470,432,641,31.10861523756988,-1.1220354091420828,52.750241162768745,Flex
