Time(ms),MotorID,Phase,Direction,Position,Angle(deg),Frame,∠ABC,∠BCD
111850,5,Extend,>>,84,11.87,3353,171.04050024481498,176.15256050859796
111952,5,Extend,>>,47,8.7,3356,172.99869728470972,174.8433734484558
112054,5,Extend,>>,10,5.54,3360,175.2478603512073,174.02619521328413
112156,5,Extend,>>,-27,2.29,3363,176.6459581283109,173.34819193055262
112259,5,Extend,>>,-64,-0.97,3366,177.18842527127197,171.95606443339497
112361,5,Extend,>>,-101,-4.22,3369,179.48009590757712,171.90434297403567
112463,5,Extend,>>,-138,-7.38,3372,179.74678607013982,170.56312109573872
112565,5,Extend,>>,-175,-10.73,3375,178.46644544000077,170.64155666417741
112668,5,Extend,>>,-212,-13.98,3378,177.6893351677368,170.07375449334833
112771,5,Extend,>>,-249,-17.05,3381,176.4231972007612,169.68801453746806
112873,5,Extend,>>,-286,-20.22,3384,176.35398552135553,169.50012580847613
112975,5,Extend,>>,-323,-23.47,3387,175.94946340329034,169.8755042555519
113077,5,Extend,>>,-360,-26.73,3390,176.112090439167,169.08149289334747
113180,5,Extend,>>,-397,-29.89,3393,176.30633591331875,169.35359700057916
113282,5,Extend,>>,-434,-33.05,3396,176.48471832948158,169.5927413056962
113385,5,Extend,>>,-471,-36.31,3399,176.93912842982942,169.50012580847613
113488,5,Extend,>>,-508,-39.47,3403,177.57251052338583,169.6525177418707
113590,5,Extend,>>,-545,-42.55,3406,178.17633142122986,169.81055227751284
113693,5,Extend,>>,-582,-45.8,3409,179.26910432434855,170.33330004554747
113796,5,Extend,>>,-619,-49.14,3412,179.465140137653,170.41185139003147
113899,5,Extend,>>,-656,-52.4,3415,177.96835681384636,171.36440349496146
114001,5,Extend,>>,-693,-55.47,3418,176.6063806502588,171.71651847159004
114104,5,Extend,>>,-730,-58.55,3421,175.50956728640264,172.39173637249394
114206,5,Extend,>>,-767,-61.71,3424,174.53265686700806,173.18083785367406
114309,5,Extend,>>,-804,-64.88,3427,172.4962873190343,173.23475426578037
114411,5,Extend,>>,-841,-68.13,3430,171.14137689621546,174.90620601142228
114514,5,Extend,>>,-878,-71.3,3433,168.2779906257042,175.3742106059859
114617,5,Extend,>>,-915,-74.46,3436,166.48253175956444,176.1940476660735
114719,5,Extend,>>,-952,-77.71,3440,163.73697158384797,177.42584136801875
114822,5,Extend,>>,-989,-80.88,3443,162.69249785166934,178.37187615683354
114924,5,Extend,>>,-1026,-83.96,3446,160.92709094320728,178.82677644366706
115027,5,Extend,>>,-1063,-87.12,3449,160.01853825431644,179.84977810757314
115130,5,Extend,>>,-1100,-90.46,3452,159.0554088511635,179.14959019805298
115233,5,Extend,>>,-1137,-93.8,3455,157.6186026530609,179.20134474844346
115335,5,Extend,>>,-1174,-96.88,3458,156.5630625371107,178.6890075242652
115438,5,Extend,>>,-1211,-99.96,3461,155.8579778497937,178.26896220457047
115541,5,Extend,>>,-1248,-103.3,3464,154.54832155678704,178.4876933246904
115644,5,Extend,>>,-1285,-106.37,3467,155.07013389721135,177.57718416681396
115746,5,Extend,>>,-1322,-109.36,3470,153.7967935131657,177.7592016226471
115849,5,Extend,>>,-1359,-112.79,3473,153.47483912479413,177.67170489631263
115952,5,Extend,>>,-1396,-116.04,3476,153.34197221264216,177.36635359884102
116054,5,Extend,>>,-1433,-119.12,3480,152.9739336001959,177.35506449361702
116158,5,Extend,>>,-1470,-122.29,3483,153.28436893435622,176.41978419158283
116261,5,Extend,>>,-1507,-125.54,3486,152.96255616247993,176.58631085426254
116363,5,Extend,>>,-1544,-128.62,3489,152.96255616247993,176.1186239677906
116466,5,Extend,>>,-1581,-131.87,3492,152.32753042242877,176.28605629227945
116569,5,Extend,>>,-1618,-135.21,3495,152.64195953800382,175.5773181729015
116672,5,Extend,>>,-1655,-138.46,3498,152.0063075911871,175.0535117440512
116775,5,Extend,>>,-1692,-141.71,3501,151.43749091979515,175.2234383351589
116877,5,Extend,>>,-1729,-144.97,3504,151.30585205950146,175.38699082910512
116981,5,Extend,>>,-1766,-148.31,3507,151.37575049928267,174.45716183203692
117084,5,Extend,>>,-1803,-151.56,3510,150.6572156234747,174.4497400087283
117186,5,Extend,>>,-1840,-154.73,3514,150.97800681938716,173.7774107416262
117289,5,Extend,>>,-1877,-157.89,3517,150.40867829298128,173.6343614575542
117392,5,Extend,>>,-1914,-161.14,3520,150.33068641322822,173.96163767445793
117494,5,Extend,>>,-1951,-164.22,3523,150.40381586811972,173.70095328570574
117597,5,Extend,>>,-1988,-167.3,3526,149.75674326646146,173.88449643371456
117699,5,Extend,>>,-2025,-170.37,3529,149.11008325097546,173.34076610459198
117802,5,Extend,<<,-2025,-173.54,3532,149.67196909456536,172.29753195374343
117905,5,Extend,<<,-1988,-174.77,3535,149.02191594146515,172.94758510684366
118008,5,Extend,<<,-1951,-174.68,3538,149.09668203149383,172.75673983464728
118111,5,Extend,<<,-1914,-172.31,3541,148.75519788400598,172.82760329994952
118213,5,Extend,<<,-1877,-169.14,3544,149.34666203132164,172.29771573373372
118316,5,Extend,<<,-1840,-166.07,3547,148.69727863345759,173.4061232325113
118419,5,Extend,<<,-1803,-162.81,3551,148.78840640782587,172.60599135740176
118522,5,Extend,<<,-1766,-159.56,3554,148.44729863362974,173.21706637389744
118625,5,Extend,<<,-1729,-156.31,3557,149.34666203132164,172.29771573373372
118728,5,Extend,<<,-1692,-153.05,3560,149.5099119057158,172.22987532175702
118830,5,Extend,<<,-1655,-149.8,3563,148.53777030087207,172.87595859970136
118933,5,Extend,<<,-1618,-146.55,3566,148.53777030087207,173.14415843039504
119036,5,Extend,<<,-1581,-143.3,3569,148.53777030087207,173.14415843039504
119139,5,Extend,<<,-1544,-140.04,3572,148.94966807837167,172.61875251962113
119242,5,Extend,<<,-1507,-136.79,3575,149.2013069907624,172.80668006740413
119345,5,Extend,<<,-1470,-133.45,3578,148.61218971538074,172.95623088261206
119447,5,Extend,<<,-1433,-130.37,3581,148.61218971538074,173.222051265801
119550,5,Extend,<<,-1396,-127.12,3584,149.2013069907624,172.61875251962113
119653,5,Extend,<<,-1359,-123.78,3588,148.86382862777145,173.222051265801
119756,5,Extend,<<,-1322,-120.62,3591,148.64465804181447,172.92376255617842
119859,5,Extend,<<,-1285,-117.36,3594,148.64465804181447,172.92376255617842
119961,5,Extend,<<,-1248,-114.11,3597,148.64465804181447,172.92376255617842
120063,5,Extend,<<,-1211,-110.95,3600,148.94966807837167,172.43256631706404
120166,5,Extend,<<,-1174,-107.6,3603,148.94966807837167,172.88457290280996
120268,5,Extend,<<,-1137,-104.44,3606,148.94966807837167,172.69776338991042
120371,5,Extend,<<,-1100,-101.19,3609,148.94966807837167,172.88457290280996
120473,5,Extend,<<,-1063,-97.85,3612,148.61218971538074,173.4861359538475
120575,5,Extend,<<,-1026,-94.59,3615,148.62396349297603,172.69776338991042
120678,5,Extend,<<,-989,-91.43,3618,148.84604592454002,172.99044744813403
120781,5,Extend,<<,-952,-88.09,3621,148.875248663863,172.88457290280996
120883,5,Extend,<<,-915,-84.84,3624,148.84604592454002,172.99044744813403
120985,5,Extend,<<,-878,-81.76,3627,148.94966807837167,172.69776338991042
121088,5,Extend,<<,-841,-78.33,3631,148.94966807837167,172.88457290280996
121190,5,Extend,<<,-804,-75.08,3634,148.94966807837167,172.88457290280996
121293,5,Extend,<<,-767,-71.82,3637,148.94966807837167,172.88457290280996
121396,5,Extend,<<,-730,-68.48,3640,148.94966807837167,172.88457290280996
121498,5,Extend,<<,-693,-65.23,3643,148.94966807837167,172.88457290280996
121601,5,Extend,<<,-656,-61.98,3646,148.94966807837167,172.69776338991042
121703,5,Extend,<<,-619,-58.81,3649,148.94966807837167,172.43256631706404
121805,5,Extend,<<,-582,-55.56,3652,148.94966807837167,172.88457290280996
121907,5,Extend,<<,-545,-52.31,3655,148.94966807837167,172.43256631706404
122009,5,Extend,<<,-508,-48.97,3658,149.5099119057158,172.12396140211067
122113,5,Extend,<<,-471,-45.63,3661,148.94966807837167,172.69776338991042
122215,5,Extend,<<,-434,-42.37,3664,148.64465804181447,173.18958293936728
122318,5,Extend,<<,-397,-39.3,3667,149.2013069907624,172.88457290280996
122421,5,Extend,<<,-360,-36.04,3671,149.2013069907624,172.88457290280996
122523,5,Extend,<<,-323,-32.7,3674,148.94966807837167,172.43256631706404
122625,5,Extend,<<,-286,-29.45,3677,148.86382862777145,172.95623088261206
122728,5,Extend,<<,-249,-26.2,3680,148.86382862777145,172.770044680055
122830,5,Extend,<<,-212,-22.95,3683,149.52936950587556,172.43256631706404
122932,5,Extend,<<,-175,-19.69,3686,148.93991538790453,172.770044680055
123034,5,Extend,<<,-138,-16.53,3689,149.27739375089544,172.43256631706404
123138,5,Extend,<<,-101,-13.19,3692,149.19189114288463,172.770044680055
123240,5,Extend,<<,-64,-10.02,3695,149.19189114288463,172.770044680055
123343,5,Extend,<<,-27,-6.68,3698,148.6352692223241,173.26087704819255
123445,5,Extend,<<,10,-3.43,3701,149.19189114288463,172.770044680055
123547,5,Extend,<<,47,-0.18,3704,148.6352692223241,172.99331535811203
123650,5,Extend,<<,84,3.08,3707,148.71202907239882,172.8077726792581
123752,5,Extend,<<,121,6.24,3710,149.34811646673631,172.50312651367776
123855,5,Extend,<<,158,9.49,3714,148.62431610598534,172.96465334628377
123957,5,Extend,<<,195,12.75,3717,148.83607542145592,172.28678460360823
126327,2,Flex,>>,1233,108.4,3788,126.16295770195896,149.88074667946205
126429,2,Flex,>>,1173,108.4,3791,126.05385279803976,148.3104567489467
126531,2,Flex,>>,1113,105.14,3794,125.18132485191376,148.27278065400353
126633,2,Flex,>>,1053,100.04,3797,124.57044779189722,148.54596992058802
126735,2,Flex,>>,993,94.77,3800,124.33415434621337,147.71856120935868
126837,2,Flex,>>,933,89.67,3803,123.3254820500223,147.86839098792342
126940,2,Flex,>>,873,84.31,3806,122.75127747397741,147.27559986872714
127042,2,Flex,>>,813,79.03,3809,122.51292263999771,146.74953340930153
127145,2,Flex,>>,753,73.93,3812,121.62937399381966,146.5849242223818
127247,2,Flex,>>,693,68.66,3815,121.12314487398005,146.0677879150544
127350,2,Flex,>>,633,63.38,3818,120.75369371741074,145.8432306485647
127452,2,Flex,>>,573,58.29,3821,119.98215962236232,145.45696666132457
127554,2,Flex,>>,513,53.01,3825,119.73714524502743,144.7812800495196
127657,2,Flex,>>,453,47.65,3828,119.19629492064745,145.15111004881416
127759,2,Flex,>>,393,42.55,3831,119.8640476421641,144.61025972443417
127861,2,Flex,>>,333,37.27,3834,120.2869918919552,144.96580885893133
127964,2,Flex,>>,273,32.0,3837,121.18491659412531,145.14198542616214
128065,2,Flex,>>,213,26.81,3840,121.14808789234526,146.02054172544467
128168,2,Flex,>>,153,21.36,3843,122.23336784754804,145.96436005216412
128270,2,Flex,>>,93,16.18,3846,122.81895436145415,146.115114476021
128372,2,Flex,>>,33,10.9,3849,123.57803228546285,146.26048629038348
128474,2,Flex,>>,-27,5.71,3852,123.96916385449947,146.65298710296065
128577,2,Flex,>>,-87,0.26,3855,124.69967739811833,146.83011332616803
128679,2,Flex,>>,-147,-4.84,3858,125.18243945273443,147.15250527145122
128782,2,Flex,>>,-207,-10.02,3861,125.54074442685514,147.49006817515416
128884,2,Flex,>>,-267,-15.3,3864,126.44775570214554,147.8180626629101
128987,2,Flex,>>,-327,-20.48,3868,126.76219009379248,148.077688946362
129090,2,Flex,>>,-387,-25.85,3871,127.42190316463054,148.69056871852564
129192,2,Flex,>>,-447,-31.03,3874,127.71267309516152,149.19855402386315
129294,2,Flex,>>,-507,-36.31,3877,128.60278276220035,149.5653849366061
129397,2,Flex,>>,-567,-41.49,3880,129.5882068584546,149.29053304189182
129500,2,Flex,>>,-627,-46.68,3883,130.09214710644406,150.77709153540948
129603,2,Flex,>>,-687,-51.96,3886,131.15996815471902,150.64559018782424
129705,2,Flex,>>,-747,-57.14,3889,132.1404567188038,151.46891505042365
129808,2,Flex,>>,-807,-62.24,3892,132.4446410827873,151.8421173715971
129910,2,Flex,>>,-867,-67.43,3895,133.28053448350914,152.88021718110633
130014,2,Flex,>>,-927,-72.88,3898,133.84809057697098,152.9402463649764
130117,2,Flex,>>,-987,-78.15,3901,134.6480647485738,153.42194773861758
130219,2,Flex,>>,-1047,-83.34,3905,135.96383537739737,153.13660999435422
130322,2,Flex,>>,-1107,-88.62,3908,136.14955853147094,154.4947063569204
130424,2,Flex,>>,-1167,-93.8,3911,136.6837658726258,154.65755485475484
130527,2,Flex,>>,-1227,-99.25,3914,137.47635506916936,155.84222643034235
130629,2,Flex,>>,-1287,-104.35,3917,138.95070276311984,156.29015072181627
130732,2,Flex,>>,-1347,-109.71,3920,139.60984912332586,156.57945178195504
130834,2,Flex,>>,-1407,-114.99,3923,139.46509672680256,157.16634582208246
130937,2,Flex,>>,-1467,-120.35,3926,140.57186922978536,157.3302510059675
131040,2,Flex,>>,-1527,-125.54,3929,141.47120093912602,157.65555648041527
131143,2,Flex,>>,-1587,-130.73,3932,141.8688694780131,157.97300318450738
131246,2,Flex,>>,-1647,-135.82,3935,142.37063360413916,158.60628856023106
131349,2,Flex,>>,-1707,-141.19,3938,143.1554582071311,159.2589763390671
131451,2,Flex,>>,-1767,-146.2,3941,144.1167698937286,159.899841075924
131553,2,Flex,>>,-1827,-151.3,3945,144.548952938779,161.0109437696994
131656,2,Flex,>>,-1887,-156.48,3948,145.17649853669496,161.65393689465296
131758,2,Flex,>>,-1947,-161.49,3951,145.61202737446038,161.6879154194446
131861,2,Flex,>>,-2007,-166.68,3954,145.97922181814107,162.05138522956668
131963,2,Flex,>>,-2067,-171.78,3957,145.98399234753313,162.02044768366744
132067,2,Flex,>>,-2127,-176.7,3960,147.13433925658958,162.19150302731603
132170,2,Flex,>>,-2187,-181.8,3963,147.67164513094255,162.16707691780664
132272,2,Flex,>>,-2247,-186.81,3966,147.67164513094255,163.1913083737931
132375,2,Flex,>>,-2307,-191.65,3969,148.370187407429,164.11073373836734
132477,2,Flex,>>,-2367,-196.48,3972,149.25086220937823,163.71151969955363
132580,2,Flex,<<,-2367,-201.32,3975,149.1874900368395,164.6056956078855
132683,2,Flex,<<,-2307,-202.9,3978,150.12927313931897,164.20368442830343
132786,2,Flex,<<,-2247,-202.64,3982,150.55933583284252,164.9783120234043
132888,2,Flex,<<,-2187,-198.51,3985,150.49652743118017,165.42943583156438
132991,2,Flex,<<,-2127,-193.58,3988,150.88981412620322,165.55170838934757
133093,2,Flex,<<,-2067,-188.57,3991,150.88981412620322,165.72946883537702
133196,2,Flex,<<,-2007,-183.21,3994,150.53905270585315,165.90246980969766
133298,2,Flex,<<,-1947,-178.11,3997,150.46404586661592,165.67647754223694
133405,2,Flex,<<,-1887,-172.84,4000,150.53905270585315,165.34575800530268
133508,2,Flex,<<,-1827,-167.56,4003,150.2083331689189,165.95568897657722
133610,2,Flex,<<,-1767,-162.37,4006,150.46404586661592,165.67647754223694
133713,2,Flex,<<,-1707,-157.1,4009,150.7191865197563,165.67647754223694
133815,2,Flex,<<,-1647,-151.74,4012,149.78217872818567,166.183917300431
133918,2,Flex,<<,-1587,-146.64,4015,150.1815432986791,165.74250205409362
134021,2,Flex,<<,-1527,-141.27,4019,150.6389742340331,165.55674269956071
134124,2,Flex,<<,-1467,-136.0,4022,150.03731938132603,166.07741969164013
134226,2,Flex,<<,-1407,-130.81,4025,150.6389742340331,165.55674269956071
134328,2,Flex,<<,-1347,-125.63,4028,150.03731938132603,165.6220631024183
134431,2,Flex,<<,-1287,-120.35,4031,150.0948100254955,165.80280245159952
134533,2,Flex,<<,-1227,-114.9,4034,150.35845353062268,165.79477895641134
134636,2,Flex,<<,-1167,-109.71,4037,150.01541746190148,166.13781502513254
134738,2,Flex,<<,-1107,-104.44,4040,150.35845353062268,165.33859361723162
134840,2,Flex,<<,-1047,-99.16,4043,150.35845353062268,165.33859361723162
134944,2,Flex,<<,-987,-93.8,4046,149.67639313745002,166.19248098379873
135047,2,Flex,<<,-927,-88.7,4049,149.67639313745002,165.7354877019201
135149,2,Flex,<<,-867,-83.43,4052,149.93141717813756,165.5662698895545
135251,2,Flex,<<,-807,-78.15,4055,149.99964671363006,165.7354877019201
135354,2,Flex,<<,-747,-72.79,4059,149.99964671363006,165.7354877019201
135456,2,Flex,<<,-687,-67.52,4062,149.66062238917863,166.07451202637156
135559,2,Flex,<<,-627,-62.24,4065,150.18583726220135,165.44862354384045
135662,2,Flex,<<,-567,-56.88,4068,150.2551187030578,165.28034028250678
135764,2,Flex,<<,-507,-51.69,4071,149.99964671363006,165.28034028250678
135867,2,Flex,<<,-447,-46.51,4074,150.2551187030578,165.28034028250678
135969,2,Flex,<<,-387,-41.23,4077,149.66062238917863,165.78764786829194
136072,2,Flex,<<,-327,-35.96,4080,150.33867103808151,164.65371027654288
136175,2,Flex,<<,-267,-30.68,4083,149.66062238917863,165.78764786829194
136278,2,Flex,<<,-207,-25.32,4086,150.18583726220135,165.28034028250678
136380,2,Flex,<<,-147,-20.13,4089,149.5923928536861,165.78764786829194
136483,2,Flex,<<,-87,-14.86,4092,150.2551187030578,165.5662698895545
136586,2,Flex,<<,-27,-9.49,4096,150.18583726220135,165.7354877019201
136689,2,Flex,<<,33,-4.31,4099,149.99964671363006,165.5662698895545
136791,2,Flex,<<,93,0.97,4102,149.66062238917863,166.07451202637156
136893,2,Flex,<<,153,6.24,4105,150.2551187030578,165.7354877019201
136996,2,Flex,<<,213,11.6,4108,150.2551187030578,166.19248098379873
137098,2,Flex,<<,273,16.7,4111,149.99964671363006,166.19248098379873
137200,2,Flex,<<,333,21.98,4114,150.2551187030578,166.65127288671263
137303,2,Flex,<<,393,27.34,4117,150.59820310258132,166.1337549500605
137405,2,Flex,<<,453,32.53,4120,150.75054855266484,165.96921249353997
137508,2,Flex,<<,513,37.8,4123,150.06848815949223,167.3944226456154
137611,2,Flex,<<,573,43.08,4126,151.07760964716775,166.71236225244272
137713,2,Flex,<<,633,48.26,4129,151.4247040583011,166.64611776155664
137815,2,Flex,<<,693,53.71,4132,151.75947678559803,166.95469768100608
137917,2,Flex,<<,753,58.9,4135,151.75947678559803,167.69698128520488
138020,2,Flex,<<,813,64.09,4139,152.11047944952165,168.08574030576096
138122,2,Flex,<<,873,69.36,4142,152.77015421163466,168.41420970627013
138224,2,Flex,<<,933,74.73,4145,153.05272713897557,168.52828796196619
138327,2,Flex,<<,993,80.0,4148,153.45105671665368,168.67230414737887
138430,2,Flex,<<,1053,85.27,4151,152.98113830910825,169.53653937344615
138533,2,Flex,<<,1113,90.46,4154,153.92100420956555,169.52477846021472
138635,2,Flex,<<,1173,95.82,4157,154.57094290725163,170.62199034720888
138737,2,Flex,<<,1233,101.19,4160,154.2493114827545,171.63394704105735
140107,5,Extend,>>,195,17.14,4201,171.1163964727227,178.52086019769405
140209,5,Extend,>>,158,17.14,4204,172.7342080633391,176.61952411613865
140312,5,Extend,>>,121,15.03,4207,174.42648024448087,175.5477847100477
140414,5,Extend,>>,84,11.87,4210,176.1864499820975,173.97662801631293
140516,5,Extend,>>,47,8.7,4213,178.37966206024362,173.78113017377086
140618,5,Extend,>>,10,5.54,4216,179.39701117307084,172.17628926811472
140720,5,Extend,>>,-27,2.29,4220,178.83346998915817,171.57396591609597
140823,5,Extend,>>,-64,-0.97,4223,178.244914125945,171.18639540118292
140925,5,Extend,>>,-101,-4.22,4226,177.95897394862922,170.96695181774513
141027,5,Extend,>>,-138,-7.38,4229,177.32786451707764,170.45767649696947
141129,5,Extend,>>,-175,-10.73,4232,176.94248194602244,169.97473970135493
141231,5,Extend,>>,-212,-13.89,4235,176.17767953738505,170.2431865708413
141334,5,Extend,>>,-249,-17.05,4238,176.52707876445143,169.20610488971613
141436,5,Extend,>>,-286,-20.22,4241,176.7100222670549,169.11764003281323
141539,5,Extend,>>,-323,-23.47,4244,176.54234040123345,169.2116658975051
141642,5,Extend,>>,-360,-26.81,4247,176.54767228023766,169.2180942358056
141744,5,Extend,>>,-397,-30.07,4250,176.47836943424954,169.0504703337925
141846,5,Extend,>>,-434,-33.23,4253,176.47836943424954,169.72356575755543
141949,5,Extend,>>,-471,-36.4,4256,177.09123580462023,169.26758102440056
142051,5,Extend,>>,-508,-39.56,4259,177.10609674348754,169.60407132269276
142153,5,Extend,>>,-545,-42.73,4263,177.70619270771275,169.8157568843978
142255,5,Extend,>>,-582,-45.89,4266,178.7496953771749,169.5478803436472
142357,5,Extend,>>,-619,-49.23,4269,178.8628202126123,169.71341950001434
142460,5,Extend,>>,-656,-52.48,4272,178.80736844845825,170.27510128198983
142562,5,Extend,>>,-693,-55.56,4275,179.6929031393862,170.45124610306516
142665,5,Extend,>>,-730,-58.73,4278,178.87432774567267,170.68855842011868
142767,5,Extend,>>,-767,-61.98,4281,176.67822055244318,171.23575008726914
142869,5,Extend,>>,-804,-65.05,4284,175.67998362949047,172.0184093016184
142971,5,Extend,>>,-841,-68.31,4287,174.28770563649988,172.54570118725158
143074,5,Extend,>>,-878,-71.47,4290,173.72088779500558,173.77809924386736
143177,5,Extend,>>,-915,-74.64,4293,172.74680538727463,174.1904789961817
143279,5,Extend,>>,-952,-77.89,4296,171.49006116921532,174.28124019910612
143382,5,Extend,>>,-989,-81.05,4299,170.78892293661136,175.46959320838994
143484,5,Extend,>>,-1026,-84.04,4302,169.5141960104663,176.39574213420047
143586,5,Extend,>>,-1063,-87.3,4306,166.39026810418778,177.27073130844306
143689,5,Extend,>>,-1100,-90.64,4309,164.72250781449858,177.45663407488416
143792,5,Extend,>>,-1137,-93.89,4312,164.16085954660122,178.8192418589312
143894,5,Extend,>>,-1174,-97.05,4315,162.81429385577525,179.69765040802343
143996,5,Extend,>>,-1211,-100.13,4318,161.82653345613542,179.76608793343183
144099,5,Extend,>>,-1248,-103.38,4321,161.0181507032795,178.78335564831215
144202,5,Extend,>>,-1285,-106.46,4324,159.634463735911,178.95457260893713
144305,5,Extend,>>,-1322,-109.54,4327,159.2973743017248,178.00516973791645
144408,5,Extend,>>,-1359,-112.97,4330,157.88969164334705,178.04829196279837
144510,5,Extend,>>,-1396,-116.22,4333,157.00138480705596,177.4031415185638
144613,5,Extend,>>,-1433,-119.3,4336,155.61864828845563,177.54611907934273
144716,5,Extend,>>,-1470,-122.46,4339,155.1971580089044,177.1506930687306
144818,5,Extend,>>,-1507,-125.54,4342,153.88906101375946,177.1190217106331
144921,5,Extend,>>,-1544,-128.62,4346,154.1354856593421,176.32360069035835
145024,5,Extend,>>,-1581,-131.87,4349,153.76746936213067,176.07132737323403
145126,5,Extend,>>,-1618,-135.3,4352,152.79146130833436,176.56204241192967
145229,5,Extend,>>,-1655,-138.73,4355,152.22212497785864,176.72233581869872
145332,5,Extend,>>,-1692,-141.98,4358,152.74265113650935,176.2253427925479
145434,5,Extend,>>,-1729,-145.14,4361,152.4118855452969,176.07748647602355
145537,5,Extend,>>,-1766,-148.31,4364,152.4846518976779,175.59923231041773
145639,5,Extend,>>,-1803,-151.65,4367,152.4846518976779,175.34621039504518
145742,5,Extend,>>,-1840,-154.81,4370,151.76830231794727,175.9897936223948
145845,5,Extend,>>,-1877,-158.07,4373,151.84106867032824,176.01778374206026
145948,5,Extend,>>,-1914,-161.32,4376,151.84106867032824,176.01778374206026
146050,5,Extend,>>,-1951,-164.31,4379,151.84106867032824,175.5421794515342
146153,5,Extend,>>,-1988,-167.38,4383,151.51740777993453,176.0886561390128
146256,5,Extend,>>,-2025,-170.37,4386,151.51740777993453,176.0886561390128
146358,5,Extend,<<,-2025,-173.54,4389,151.51740777993453,176.0886561390128
146461,5,Extend,<<,-1988,-174.68,4392,151.84106867032824,175.28767460897924
146564,5,Extend,<<,-1951,-174.68,4395,151.77230965196003,175.86222364078944
146666,5,Extend,<<,-1914,-172.22,4398,151.59081603932648,176.0886561390128
146769,5,Extend,<<,-1877,-169.14,4401,151.59081603932648,175.8338850861711
146872,5,Extend,<<,-1840,-166.15,4404,151.59081603932648,175.61133549937304
146975,5,Extend,<<,-1803,-162.81,4407,151.19732295615285,175.93142032315464
147078,5,Extend,<<,-1766,-159.56,4410,151.44860812703985,175.6749395652616
147180,5,Extend,<<,-1729,-156.4,4413,151.77230965196003,175.13096316633101
147283,5,Extend,<<,-1692,-153.05,4416,151.44860812703985,175.45466469125122
147386,5,Extend,<<,-1655,-149.8,4420,151.44860812703985,175.45466469125122
147490,5,Extend,<<,-1618,-146.55,4423,151.44860812703985,175.45466469125122
147592,5,Extend,<<,-1581,-143.3,4426,151.44860812703985,175.45466469125122
147695,5,Extend,<<,-1544,-140.04,4429,151.44860812703985,175.45466469125122
147798,5,Extend,<<,-1507,-136.79,4432,151.84311236533017,175.13457986746948
147900,5,Extend,<<,-1470,-133.54,4435,151.69924423399362,175.45466469125122
148003,5,Extend,<<,-1433,-130.37,4438,151.69924423399362,175.1965142409309
148105,5,Extend,<<,-1396,-127.12,4441,151.7746664539392,175.45466469125122
148208,5,Extend,<<,-1359,-123.78,4444,151.5230275415485,175.45466469125122
148310,5,Extend,<<,-1322,-120.62,4447,151.7746664539392,175.45466469125122
148413,5,Extend,<<,-1285,-117.36,4450,151.5230275415485,175.23635830927387
148515,5,Extend,<<,-1248,-114.11,4453,151.12490660211958,175.77836621617143
148618,5,Extend,<<,-1211,-110.95,4456,151.20294271776683,175.5165990647126
148720,5,Extend,<<,-1174,-107.52,4460,151.7746664539392,175.1965142409309
148823,5,Extend,<<,-1137,-104.44,4463,151.7746664539392,175.1965142409309
148925,5,Extend,<<,-1100,-101.19,4466,151.7746664539392,175.1965142409309
149027,5,Extend,<<,-1063,-97.85,4469,151.69924423399362,175.1965142409309
149130,5,Extend,<<,-1026,-94.59,4472,151.44860812703985,174.97853895779818
149233,5,Extend,<<,-989,-91.43,4475,151.44860812703985,174.97853895779818
149335,5,Extend,<<,-952,-88.09,4478,151.44860812703985,174.97853895779818
149437,5,Extend,<<,-915,-84.92,4481,151.44860812703985,175.1965142409309
149540,5,Extend,<<,-878,-81.76,4484,151.44860812703985,175.1965142409309
149642,5,Extend,<<,-841,-78.33,4487,151.44860812703985,175.1965142409309
149745,5,Extend,<<,-804,-74.99,4490,151.69924423399362,175.1965142409309
149847,5,Extend,<<,-767,-71.82,4493,151.12490660211958,175.56005983419408
149949,5,Extend,<<,-730,-68.57,4496,151.7746664539392,175.45466469125122
150051,5,Extend,<<,-693,-65.23,4499,151.44860812703985,175.23635830927387
150154,5,Extend,<<,-656,-61.98,4503,151.69924423399362,175.45466469125122
150256,5,Extend,<<,-619,-58.81,4506,151.69924423399362,175.45466469125122
150359,5,Extend,<<,-582,-55.56,4509,151.20294271776683,175.77474951503282
150461,5,Extend,<<,-545,-52.31,4512,151.5230275415485,175.23635830927387
150564,5,Extend,<<,-508,-48.97,4515,151.7746664539392,175.23635830927387
150666,5,Extend,<<,-471,-45.63,4518,151.3755427090734,175.77836621617143
150768,5,Extend,<<,-434,-42.37,4521,151.45458163015755,175.77474951503282
150871,5,Extend,<<,-397,-39.3,4524,151.20294271776683,175.5165990647126
150973,5,Extend,<<,-360,-36.04,4527,151.7746664539392,174.97853895779818
151075,5,Extend,<<,-323,-32.7,4530,150.80486241286445,175.84025995510623
151177,5,Extend,<<,-286,-29.45,4533,151.69924423399362,174.93638314697003
151280,5,Extend,<<,-249,-26.2,4536,151.3755427090734,175.52021576585122
151382,5,Extend,<<,-212,-22.95,4539,151.3755427090734,175.52021576585122
151485,5,Extend,<<,-175,-19.6,4542,151.12490660211958,175.30224048271833
151587,5,Extend,<<,-138,-16.53,4546,151.3755427090734,175.52021576585122
151689,5,Extend,<<,-101,-13.19,4549,151.7746664539392,175.1965142409309
151792,5,Extend,<<,-64,-10.02,4552,151.5230275415485,174.97853895779818
