Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,L_est_cm,theta_from_R(compose),phase_used
135952,6,Extend,<<,491,37.45,359,321,459,28.48701138073513,9.275244266812882,37.76225564754801,-2.226129484240529,23.555855993522258,Extend
136032,4,Extend,<<,976,80.62,361,320,460,28.570314729796262,9.209188826587097,37.77950355638336,-2.2478293456718488,23.466003075008537,Extend
136047,5,Extend,<<,-279,-29.63,361,321,459,28.646235441108637,9.179494896223217,37.825730337331855,-2.226129484240529,23.555855993522258,Extend
136061,6,Extend,<<,539,41.76,360,320,459,28.646235441108637,9.179494896223217,37.825730337331855,-2.2478293456718488,23.466003075008537,Extend
136142,4,Extend,<<,1021,84.48,360,322,459,28.535749117614323,9.138368796447152,37.674117914061476,-2.204452781522409,23.652778566549337,Extend
136157,5,Extend,<<,-235,-25.85,358,320,459,28.535749117614323,9.138368796447152,37.674117914061476,-2.2478293456718488,23.466003075008537,Extend
136171,6,Extend,<<,587,45.89,358,320,458,28.535749117614323,9.138368796447152,37.674117914061476,-2.2478293456718488,23.466003075008537,Extend
136252,4,Extend,<<,1066,88.44,359,320,460,28.29652860390009,9.367750763058732,37.66427936695882,-2.2478293456718488,23.466003075008537,Extend
136266,5,Extend,<<,-191,-21.98,361,320,459,28.29652860390009,9.367750763058732,37.66427936695882,-2.2478293456718488,23.466003075008537,Extend
136281,6,Extend,<<,635,50.2,359,319,457,28.166177958842724,9.495778744676144,37.66195670351887,-2.269552365816369,23.38324278961435,Extend
136361,4,Extend,<<,1111,92.31,361,321,458,28.224620721076583,9.315896779896818,37.5405175009734,-2.226129484240529,23.555855993522258,Extend
136376,5,Extend,<<,-147,-18.02,360,321,458,28.13212969299728,9.40975923514975,37.54188892814703,-2.226129484240529,23.555855993522258,Extend
136390,6,Extend,<<,683,54.42,360,319,457,28.13212969299728,9.40975923514975,37.54188892814703,-2.269552365816369,23.38324278961435,Extend
136471,4,Extend,<<,1156,96.44,360,320,459,28.205346931358758,9.428609851478916,37.63395678283767,-2.2478293456718488,23.466003075008537,Extend
136485,5,Extend,<<,-103,-14.15,359,321,457,28.272416492297605,9.27398694457124,37.54640343686884,-2.226129484240529,23.555855993522258,Extend
136500,6,Extend,<<,731,58.64,359,321,458,28.272416492297605,9.27398694457124,37.54640343686884,-2.226129484240529,23.555855993522258,Extend
136580,4,Extend,<<,1201,100.22,359,319,459,28.43047693483724,9.391988667543965,37.82246560238121,-2.269552365816369,23.38324278961435,Extend
136595,5,Extend,<<,-59,-10.37,358,320,457,28.43047693483724,9.391988667543965,37.82246560238121,-2.2478293456718488,23.466003075008537,Extend
136609,6,Extend,<<,779,62.95,359,319,458,28.396174144026087,9.43287760949879,37.82905175352488,-2.269552365816369,23.38324278961435,Extend
136690,4,Extend,<<,1246,104.18,361,319,457,28.4254250160954,9.278706683254452,37.70413169934985,-2.269552365816369,23.38324278961435,Extend
136705,5,Extend,<<,-15,-6.42,358,319,458,28.4254250160954,9.278706683254452,37.70413169934985,-2.269552365816369,23.38324278961435,Extend
136720,6,Extend,<<,827,67.16,359,317,458,28.28254134302833,9.450793080796029,37.73333442382436,-2.31306788224501,23.23909215522643,Extend
136800,4,Extend,<<,1291,108.22,357,321,459,28.30132690833689,9.389000343187092,37.69032725152398,-2.226129484240529,23.555855993522258,Extend
136815,5,Extend,<<,29,-2.55,357,320,458,28.328079467768653,9.263469448973693,37.59154891674235,-2.2478293456718488,23.466003075008537,Extend
136829,6,Extend,<<,875,71.3,359,320,457,28.328079467768653,9.263469448973693,37.59154891674235,-2.2478293456718488,23.466003075008537,Extend
136910,4,Extend,<<,1336,112.26,359,323,459,28.429637437873,9.212879353904084,37.64251679177708,-2.1827992375174894,23.75674784000702,Extend
136924,5,Extend,<<,73,1.23,360,320,458,28.429637437873,9.212879353904084,37.64251679177708,-2.2478293456718488,23.466003075008537,Extend
136939,6,Extend,<<,923,75.43,358,320,457,28.429637437873,9.212879353904084,37.64251679177708,-2.2478293456718488,23.466003075008537,Extend
137019,4,Extend,<<,1381,116.22,358,320,458,28.324496764510524,9.243011112508391,37.56750787701891,-2.2478293456718488,23.466003075008537,Extend
137034,5,Extend,<<,117,5.1,359,315,458,28.324496764510524,9.243011112508391,37.56750787701891,-2.356676033526452,23.123588409676444,Extend
137048,6,Extend,<<,971,79.74,356,319,456,28.202106268941144,9.396036141920089,37.59814241086123,-2.269552365816369,23.38324278961435,Extend
137129,4,Extend,<<,1426,120.0,359,319,459,28.271525053761817,9.341757544775582,37.613282598537396,-2.269552365816369,23.38324278961435,Extend
137144,5,Extend,<<,161,8.97,358,320,456,28.31120576978368,9.27323432833504,37.58444009811872,-2.2478293456718488,23.466003075008537,Extend
137158,6,Extend,<<,1019,83.96,358,321,456,28.31120576978368,9.27323432833504,37.58444009811872,-2.226129484240529,23.555855993522258,Extend
137239,4,Extend,<<,1471,123.96,359,321,458,28.53401958039385,9.075786686185776,37.609806266579625,-2.226129484240529,23.555855993522258,Extend
137253,5,Extend,<<,205,12.84,357,318,455,28.506179652578822,9.06339854743116,37.569578200009985,-2.291298544674089,23.307598140469302,Extend
137268,6,Extend,<<,1067,88.09,357,321,455,28.506179652578822,9.06339854743116,37.569578200009985,-2.226129484240529,23.555855993522258,Extend
139615,1,Flex,>>,2916,256.35,357,321,458,28.13068491283483,9.779141684283331,37.90982659711816,-1.3567001545922777,71.19666810321134,Flex
139630,2,Flex,>>,1150,101.1,357,320,458,28.13068491283483,9.779141684283331,37.90982659711816,-1.3315249007820682,70.81040664284555,Flex
139644,3,Flex,>>,124,10.9,359,322,459,28.224986543439385,9.823673316101742,38.048659859541125,-1.3817990456882696,71.57718532586705,Flex
139725,1,Flex,>>,2877,256.35,356,323,458,28.42549976232857,9.808338339145696,38.23383810147426,-1.4068215740700443,71.95199998357319,Flex
139740,2,Flex,>>,1086,101.1,357,317,456,28.42549976232857,9.808338339145696,38.23383810147426,-1.2555409630661363,69.61673820605853,Flex
139755,3,Flex,>>,58,10.9,354,316,452,28.50417316352552,9.92956054864222,38.433733712167744,-1.2300602583990574,69.20708053148184,Flex
139836,1,Flex,>>,2838,254.15,356,320,455,28.69785852616672,10.038759644275022,38.736618170441744,-1.3315249007820682,70.81040664284555,Flex
139850,2,Flex,>>,1022,97.41,353,315,453,28.779338846210475,10.045492899114096,38.82483174532457,-1.2045031910177615,68.7914683535684,Flex
139865,3,Flex,>>,-8,7.12,354,315,451,28.779338846210475,10.045492899114096,38.82483174532457,-1.2045031910177615,68.7914683535684,Flex
139945,1,Flex,>>,2799,250.9,356,320,456,29.207745535493544,10.23161676635293,39.43936230184647,-1.3315249007820682,70.81040664284555,Flex
139960,2,Flex,>>,958,91.87,351,318,455,29.207745535493544,10.23161676635293,39.43936230184647,-1.2809453050189976,70.02048368400034,Flex
139974,3,Flex,>>,-74,1.49,351,316,453,29.207745535493544,10.23161676635293,39.43936230184647,-1.2300602583990574,69.20708053148184,Flex
140055,1,Flex,>>,2760,247.47,356,319,456,29.43138623594712,10.804426456121874,40.23581269206899,-1.3062732842576414,70.4183591452209,Flex
140069,2,Flex,>>,894,86.33,353,314,453,29.43138623594712,10.804426456121874,40.23581269206899,-1.178869760922248,68.36985923882807,Flex
140084,3,Flex,>>,-140,-4.31,353,317,452,29.47940659601288,11.113061893721678,40.59246848973456,-1.2555409630661363,69.61673820605853,Flex
140164,1,Flex,>>,2721,244.22,355,318,454,29.541431535052403,11.691101926188797,41.232533461241204,-1.2809453050189976,70.02048368400034,Flex
140180,2,Flex,>>,830,80.62,353,316,453,29.70083736358006,11.888008263752104,41.58884562733216,-1.2300602583990574,69.20708053148184,Flex
140194,3,Flex,>>,-206,-10.11,354,318,449,29.70083736358006,11.888008263752104,41.58884562733216,-1.2809453050189976,70.02048368400034,Flex
140275,1,Flex,>>,2682,240.62,354,317,455,30.25666845470945,12.292318632262653,42.548987086972105,-1.2555409630661363,69.61673820605853,Flex
140290,2,Flex,>>,766,74.99,353,317,455,30.614928934649804,12.527067136748874,43.14199607139868,-1.2555409630661363,69.61673820605853,Flex
140304,3,Flex,>>,-272,-15.91,352,314,452,30.614928934649804,12.527067136748874,43.14199607139868,-1.178869760922248,68.36985923882807,Flex
140385,1,Flex,>>,2643,237.27,356,317,457,31.825745906836183,13.203294875343698,45.02904078217988,-1.2555409630661363,69.61673820605853,Flex
140399,2,Flex,>>,702,69.54,354,315,453,31.825745906836183,13.203294875343698,45.02904078217988,-1.2045031910177615,68.7914683535684,Flex
140414,3,Flex,>>,-338,-21.63,352,318,451,32.2535076249099,13.51404655567698,45.767554180586885,-1.2809453050189976,70.02048368400034,Flex
140494,1,Flex,>>,2604,233.93,357,320,456,32.76798602322769,14.32043193346396,47.08841795669165,-1.3315249007820682,70.81040664284555,Flex
140509,2,Flex,>>,638,63.91,354,317,454,33.08548902521474,14.613367599291715,47.698856624506455,-1.2555409630661363,69.61673820605853,Flex
140523,3,Flex,>>,-404,-27.43,352,315,450,33.08548902521474,14.613367599291715,47.698856624506455,-1.2045031910177615,68.7914683535684,Flex
140604,1,Flex,>>,2565,230.59,355,319,454,33.56070498146143,15.33687312465204,48.89757810611347,-1.3062732842576414,70.4183591452209,Flex
140618,2,Flex,>>,574,58.46,353,317,453,33.82920238237878,15.673739388069064,49.50294177044785,-1.2555409630661363,69.61673820605853,Flex
140633,3,Flex,>>,-470,-33.14,353,315,453,33.82920238237878,15.673739388069064,49.50294177044785,-1.2045031910177615,68.7914683535684,Flex
140713,1,Flex,>>,2526,227.16,355,317,455,35.32278773910167,16.349446726494918,51.67223446559659,-1.2555409630661363,69.61673820605853,Flex
140728,2,Flex,>>,510,52.84,354,318,454,35.32278773910167,16.349446726494918,51.67223446559659,-1.2809453050189976,70.02048368400034,Flex
140742,3,Flex,>>,-536,-38.86,352,316,450,35.88672354060381,16.500919562128875,52.38764310273268,-1.2300602583990574,69.20708053148184,Flex
140823,1,Flex,>>,2487,223.82,355,319,455,36.900933201146415,16.86585119349802,53.76678439464443,-1.3062732842576414,70.4183591452209,Flex
140837,2,Flex,>>,446,47.21,354,318,454,36.900933201146415,16.86585119349802,53.76678439464443,-1.2809453050189976,70.02048368400034,Flex
140852,3,Flex,>>,-602,-44.57,353,316,451,37.450465173741165,17.009275700435094,54.45974087417626,-1.2300602583990574,69.20708053148184,Flex
140932,1,Flex,>>,2448,220.31,352,319,455,38.30972839221769,17.43395100659344,55.74367939881113,-1.3062732842576414,70.4183591452209,Flex
140947,2,Flex,>>,382,41.76,352,315,452,38.73204919913829,17.71461318702329,56.44666238616158,-1.2045031910177615,68.7914683535684,Flex
140961,3,Flex,>>,-668,-50.29,351,315,451,38.73204919913829,17.71461318702329,56.44666238616158,-1.2045031910177615,68.7914683535684,Flex
141042,1,Flex,>>,2409,216.97,356,319,456,40.48283754653515,18.46154674895645,58.9443842954916,-1.3062732842576414,70.4183591452209,Flex
141057,2,Flex,>>,318,36.13,352,316,451,40.48283754653515,18.46154674895645,58.9443842954916,-1.2300602583990574,69.20708053148184,Flex
141071,3,Flex,>>,-734,-56.0,354,317,451,40.48283754653515,18.46154674895645,58.9443842954916,-1.2555409630661363,69.61673820605853,Flex
141152,1,Flex,>>,2370,213.54,355,318,455,42.28083157464542,19.096203410913787,61.377034985559206,-1.2809453050189976,70.02048368400034,Flex
141166,2,Flex,>>,254,30.59,352,317,451,42.28083157464542,19.096203410913787,61.377034985559206,-1.2555409630661363,69.61673820605853,Flex
141181,3,Flex,>>,-800,-61.89,351,313,449,42.78233047285168,19.394427294196703,62.176757767048386,-1.1531599681125173,67.9422106269824,Flex
141262,1,Flex,>>,2331,210.11,356,318,456,43.87556764319811,19.834157850643148,63.70972549384126,-1.2809453050189976,70.02048368400034,Flex
141277,2,Flex,>>,190,24.97,351,317,453,44.40988683925343,20.073083150041448,64.48296998929487,-1.2555409630661363,69.61673820605853,Flex
141292,3,Flex,>>,-866,-67.6,352,316,450,44.40988683925343,20.073083150041448,64.48296998929487,-1.2300602583990574,69.20708053148184,Flex
141372,1,Flex,>>,2292,206.68,355,317,454,45.64797376563719,20.56193407524762,66.20990784088481,-1.2555409630661363,69.61673820605853,Flex
141387,2,Flex,>>,126,19.34,352,317,451,46.18127313761437,20.82398865285848,67.00526179047284,-1.2555409630661363,69.61673820605853,Flex
141401,3,Flex,>>,-932,-73.41,350,314,450,46.18127313761437,20.82398865285848,67.00526179047284,-1.178869760922248,68.36985923882807,Flex
141482,1,Flex,>>,2253,203.25,356,319,454,48.10137905085629,21.508488787089902,69.60986783794618,-1.3062732842576414,70.4183591452209,Flex
141497,2,Flex,>>,62,14.07,353,317,450,48.10137905085629,21.508488787089902,69.60986783794618,-1.2555409630661363,69.61673820605853,Flex
141511,3,Flex,>>,-998,-79.21,351,316,450,48.70695095225504,21.886661645353783,70.59361259760882,-1.2300602583990574,69.20708053148184,Flex
141592,1,Flex,>>,2214,200.0,355,320,454,50.12864695668976,22.463469502726618,72.59211645941637,-1.3315249007820682,70.81040664284555,Flex
141606,2,Flex,>>,-2,8.35,353,316,451,50.12864695668976,22.463469502726618,72.59211645941637,-1.2300602583990574,69.20708053148184,Flex
141621,3,Flex,>>,-1064,-84.92,351,316,453,50.75552023296969,22.907137070046403,73.66265730301609,-1.2300602583990574,69.20708053148184,Flex
141701,1,Flex,>>,2175,196.66,355,317,456,52.10488554332223,23.62567245410173,75.73055799742396,-1.2555409630661363,69.61673820605853,Flex
141716,2,Flex,>>,-66,2.64,355,317,452,52.57870525687159,24.05455873683857,76.63326399371016,-1.2555409630661363,69.61673820605853,Flex
141730,3,Flex,>>,-1130,-90.55,352,315,453,52.57870525687159,24.05455873683857,76.63326399371016,-1.2045031910177615,68.7914683535684,Flex
141811,1,Flex,>>,2136,193.23,356,317,458,54.33276334495815,24.88405709069144,79.2168204356496,-1.2555409630661363,69.61673820605853,Flex
141825,2,Flex,>>,-130,-2.99,353,316,454,54.33276334495815,24.88405709069144,79.2168204356496,-1.2300602583990574,69.20708053148184,Flex
141840,3,Flex,>>,-1196,-96.35,351,313,454,54.33276334495815,24.88405709069144,79.2168204356496,-1.1531599681125173,67.9422106269824,Flex
141920,1,Flex,>>,2097,189.8,354,318,459,56.19388711573353,26.04650100585888,82.24038812159242,-1.2809453050189976,70.02048368400034,Flex
141935,2,Flex,>>,-194,-8.62,352,317,456,56.19388711573353,26.04650100585888,82.24038812159242,-1.2555409630661363,69.61673820605853,Flex
141949,3,Flex,>>,-1262,-102.07,351,315,455,56.901289098328135,26.554352848785257,83.45564194711339,-1.2045031910177615,68.7914683535684,Flex
142030,1,Flex,>>,2058,186.37,355,317,460,58.2763427951338,27.469701337831435,85.74604413296524,-1.2555409630661363,69.61673820605853,Flex
142044,2,Flex,>>,-258,-14.24,353,316,456,58.83007422590934,27.928810683073657,86.75888490898299,-1.2300602583990574,69.20708053148184,Flex
142059,3,Flex,>>,-1328,-107.87,352,313,453,58.83007422590934,27.928810683073657,86.75888490898299,-1.1531599681125173,67.9422106269824,Flex
