Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
81412,3,-101.98,-90.55,-5.713999999999999,2,-1.5803956376808654,-1.6715018246349695,74.66513634943712,45.54198621241743,29.123150137019685
81523,3,-107.78,-96.26400000000001,-5.714000000000013,2,-1.6801237511398215,-1.7712299380939256,74.70643459638501,45.37254610210363,29.333888494281386
81634,3,-113.32,-101.978,-5.713999999999984,2,-1.7798518645987773,-1.8709580515528814,74.66399853359255,45.70012379483205,28.963874738760502
81745,3,-119.21,-107.71,-5.731999999999999,2,-1.8798941373230922,-1.9710003242771963,74.49815564398835,45.8162404976696,28.68191514631875
81857,3,-124.92,-113.44200000000001,-5.7320000000000135,2,-1.9799364100474075,-2.0710425970015116,74.46515412228057,45.566005561436405,28.89914856084416
81967,3,-130.64,-119.174,-5.731999999999999,2,-2.0799786827717224,-2.1710848697258265,74.43449996141014,45.5969662634314,28.837533697978746
82079,3,-136.35,-124.888,-5.713999999999999,2,-2.179706796230678,-2.2708129831847823,74.35124628628424,45.761295887084486,28.589950399199743
82190,3,-142.15,-130.654,-5.765999999999991,2,-2.2803424809006714,-2.3714486678547755,74.23279652707002,45.81664226479614,28.41615426227389
82301,3,-147.87,-136.386,-5.731999999999999,2,-2.3803847536249862,-2.4714909405790904,74.18526715839616,45.826059958748296,28.35920719964787
82412,3,-153.49,-142.1,-5.713999999999999,2,-2.480112867083942,-2.571219054038046,73.86977837901522,45.36224098823429,28.50753739078093
82523,3,-159.21,-147.81400000000002,-5.714000000000027,2,-2.579840980542899,-2.670947167497003,73.49304094345663,45.1877796457123,28.30526129774434
82634,3,-165.01,-153.546,-5.731999999999971,2,-2.679883253267213,-2.7709894402213173,73.03063312766155,45.6793626403321,27.351270487329444
82746,3,-170.64,-159.244,-5.6980000000000075,2,-2.7793321140458502,-2.8704383009999543,72.5191371066583,45.37162827494119,27.14750883171712
82858,3,-176.35,-164.94,-5.695999999999998,2,-2.878746068239447,-2.969852255193551,71.92907287567132,44.88842806467196,27.040644810999357
82969,3,-182.24,-170.69,-5.75,2,-2.979102500229121,-3.070208687183225,70.94155494158494,44.57972626845238,26.361828673132557
83081,3,-188.13,-176.474,-5.783999999999992,2,-3.080052344164473,-3.1711585311185773,69.40360042571044,43.76218140286712,25.641419022843312
83192,3,-193.67,-182.206,-5.731999999999999,2,-3.180094616888788,-3.271200803842892,67.07379962439686,42.54439995990028,24.52939966449657
83302,3,-199.47,-187.972,-5.7660000000000196,2,-3.280730301558781,-3.3718364885128853,64.96973407388805,41.31440672392874,23.655327349959308
83413,3,-205.27,-193.756,-5.783999999999992,2,-3.381680145494133,-3.472786332448237,63.45602936714583,40.47281847274542,22.98321089440041
83525,3,-211.16,-199.54,-5.783999999999992,2,-3.482629989429485,-3.5737361763835893,61.68683526837491,39.89078039310059,21.796054875274315
83637,3,-216.97,-205.308,-5.768000000000001,2,-3.583300580684518,-3.6744067676386223,59.23518961090576,38.92576888526811,20.30942072563765
83749,3,-222.68,-211.10999999999999,-5.8019999999999925,2,-3.684564583885229,-3.775670770839333,56.7222499020552,37.392897324803336,19.32935257725186
83860,3,-228.57,-216.93,-5.820000000000022,2,-3.7861427463512993,-3.8772489333054034,53.8603505095907,36.09733975692716,17.76301075266354
83971,3,-234.29,-222.734,-5.804000000000002,2,-3.88744165613705,-3.978547843091154,48.97487722443735,33.916289940805484,15.05858728363187
84083,3,-239.82,-228.46599999999998,-5.731999999999971,2,-3.9874839288613644,-4.0785901158154685,45.524472037953494,32.09074904619399,13.433722991759504
84194,3,-245.45,-234.16199999999998,-5.695999999999998,2,-4.086897883054961,-4.178004070009065,42.835148965912296,30.55165424870565,12.283494717206649
84305,3,-251.16,-239.858,-5.696000000000026,2,-4.186311837248559,-4.277418024202663,38.778320574039455,28.768668514994165,10.009652059045294
84416,3,-256.7,-245.484,-5.626000000000005,2,-4.2845040609657605,-4.375610247919864,34.89192693529203,26.856424976916635,8.035501958375391
84526,3,-262.33,-251.092,-5.608000000000004,2,-4.382382125417602,-4.473488312371706,30.29108494557247,24.33321146717357,5.957873478398903
84637,3,-267.87,-256.702,-5.609999999999985,2,-4.480295096454483,-4.571401283408587,25.434253166734095,21.86558144697916,3.568671719754936
84748,3,-273.67,-262.346,-5.6440000000000055,2,-4.578801479437044,-4.669907666391148,22.758027332637308,20.31566570506699,2.442361627570316
84860,3,-279.03,-267.91999999999996,-5.573999999999955,2,-4.676086131943207,-4.767192318897311,17.957919629520642,17.67901111687888,0.2789085126417627
84972,3,-284.57,-273.494,-5.574000000000069,2,-4.773370784449372,-4.864476971403476,11.98429416549962,14.224918288221383,-2.240624122721763
85083,3,-290.2,-279.068,-5.573999999999955,2,-4.870655436955535,-4.961761623909639,10.034323301777084,13.111053410334527,-3.076730108557444
