Frame,Time(ms),∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
848,34674,2.9664061884127193,-6.307907586721996,3.501207880480348,-6.749368750299134
849,34708,3.0929298198639117,-7.185611513781026,3.087764912800324,-7.029901864246989
850,34741,2.6238625284870523,-7.064560159823287,2.724919164129172,-7.22236048872562
851,34774,2.5756281205146365,-7.613938124391154,2.35766084348292,-7.500013760557666
852,34808,1.930587441167006,-7.848647793274608,2.1848209085605,-7.921700971402248
853,34841,2.572764234143392,-8.519774251243888,2.0428199414760155,-8.242757763477485
854,34874,1.450718422022561,-8.075371991232828,1.8424220056329461,-8.462392021407712
855,34908,1.450718422022561,-8.935006279191015,1.5866150602725573,-8.74847280475318
856,34941,1.5965278597038548,-9.34977764992422,1.2285592273983825,-8.911995403820757
857,34974,0.7850662431430067,-8.538316033363373,0.8509275144974859,-9.079399933947993
858,35008,0.7850662431430067,-9.396477555718548,0.43169868541567363,-9.2612146844737
859,35041,-0.35378234855522805,-9.483371057167574,0.05499367637579567,-9.470189193258367
860,35074,-0.5238502129832057,-9.477184926113296,-0.350274929263769,-9.600885314877601
861,35108,-0.7031291552478649,-9.893610865691358,-0.7388352197904172,-9.783490522380347
862,35141,-0.8701873707092034,-10.163407740171039,-1.0878883479379138,-10.03482837670894
863,35174,-1.655167801770915,-10.055662085655882,-1.4186355288829344,-10.192387933592137
864,35208,-1.3775010189785064,-10.480062373671359,-1.7384585499597187,-10.362833855362915
865,35241,-2.209659406355229,-10.47032212990186,-2.131987407703478,-10.653009164022501
866,35274,-2.7138437356846907,-10.846403020370758,-2.5560017777861135,-10.918617569777915
867,35308,-2.7345992645770707,-11.254443196671815,-2.955468828239302,-11.157489616318625
868,35341,-3.5283300267761604,-11.227427063751037,-3.266242919600685,-11.395615892617851
869,35374,-3.4371114628413295,-12.12177701347315,-3.6008897371059625,-11.56250126253865
870,35408,-3.9039527670919085,-11.71374057557631,-3.67498560097696,-11.825072129845523
871,35441,-3.9039527670919085,-11.679768167531506,-3.811565016892062,-12.036004162496718
872,35474,-3.9039527670919085,-12.066735846156888,-4.033552732053083,-12.150619569323709
873,35508,-4.022244403102064,-12.39709773597869,-4.11918025475652,-12.360277909793513
874,35541,-3.921478099126716,-12.909622829765055,-4.349270151651299,-12.542221689702199
875,35574,-4.939754466826486,-12.603734458944217,-4.598371238832019,-12.70876203020157
876,35608,-5.055899730103732,-12.54720121719157,-4.8260842665446875,-12.831013838073764
877,35641,-4.727987818842195,-13.320186393504997,-5.00282272136468,-12.93131514794897
878,35674,-5.5306371371137,-12.961945012625591,-5.208691187249943,-12.960491821721094
879,35708,-5.42202959447323,-12.568613533494982,-5.3922454678005085,-12.981551887603779
880,35741,-5.092115124498946,-13.342833698423021,-5.492461684545445,-13.085731445803361
881,35774,-5.551155450851297,-13.379146451500986,-5.673060136991775,-13.151576686803265
882,35808,-6.139682399923856,-13.064291105576189,-5.815132651439858,-13.327256294045878
883,35841,-6.051732108793999,-13.481949573143794,-5.885629330963223,-13.694038222179334
884,35874,-6.1448662538682015,-13.841850537543763,-6.1126113524406005,-13.950773011959885
885,35908,-6.1448662538682015,-14.22823743357722,-6.407946838759122,-14.116314673681385
886,35941,-6.251000875197718,-15.000237451980752,-6.5721640326763335,-14.373796172685834
887,35974,-6.84735261673822,-14.683294754692753,-6.73007339225785,-14.724715992240139
888,36008,-7.305982394308103,-14.330799598452387,-6.912614575682555,-15.000741776360037
889,36041,-7.388288946845535,-15.069202230144413,-7.148288536488497,-15.098978814045449
890,36074,-7.053380380927507,-15.489680619130382,-7.3545138755263935,-15.270094020436648
891,36108,-7.405348471519915,-15.909202526541605,-7.605626383307968,-15.342527907750512
892,36141,-7.655422551539061,-15.556493931108832,-7.8318439556903,-15.65984660746701
893,36174,-8.362963038567983,-15.233869712964974,-8.107393943107331,-15.934047161287953
894,36208,-8.383408099844075,-16.41245177118728,-8.479919425466491,-16.153555958271998
895,36241,-9.094868616041111,-16.082594039258964,-8.860241471552959,-16.462430346052717
896,36274,-9.094868616041111,-17.287574718619368,-9.20936510886523,-16.70149062117461
897,36308,-9.375278327056918,-16.954576718174565,-9.493393882551423,-17.031064211622816
898,36341,-9.733004381501644,-17.428834281834924,-9.620441699257993,-17.294692895713922
899,36374,-9.830902134000212,-17.428834281834924,-9.864199866143439,-17.372584167588727
900,36408,-10.189137796777942,-17.070598619057193,-9.965644020864293,-17.52050011413589
901,36441,-9.85247348085312,-17.830479792315998,-10.029099417338413,-17.652987579886023
902,36474,-9.85247348085312,-17.830479792315998,-10.019607604120784,-17.833383774781726
903,36508,-10.547856091290726,-17.850161281017364,-10.04673917882582,-17.928460018575535
904,36541,-9.779118002964424,-18.227495519095925,-10.033752773408189,-18.108196976545834
905,36574,-9.873389636485882,-18.603736115762956,-10.14316399124951,-18.23107691219223
906,36608,-10.232563362076576,-17.952026305924846,-10.251964195252729,-18.345486266298117
907,36641,-10.529576102499249,-18.40637468770035,-10.300663439703293,-18.57987018385569
908,36674,-10.284925598047494,-18.785004809352245,-10.396766674396972,-18.739032929966598
909,36708,-10.952167254556741,-18.73985817221967,-10.563337523972983,-18.867763161005715
910,36741,-10.253242967846603,-19.47372633288586,-10.646649505541184,-18.949497473198235
911,36774,-10.642696109745941,-19.278611157920892,-10.666868342549868,-19.187962273923226
912,36808,-11.000832301011059,-18.920474966655746,-10.764196424312697,-19.24045285586794
913,36841,-10.642696109745941,-19.278611157920892,-10.85161329093626,-19.38915320420875
914,36874,-11.000832301011059,-19.297660092256535,-10.91675456760516,-19.521138727520196
915,36908,-10.973619869187303,-20.07524473679669,-11.04908301404227,-19.686428637808785
916,36941,-11.3397544389843,-19.673520943363258,-11.097000042076736,-19.925271786850207
917,36974,-11.000832301011059,-20.421169604014466,-11.185346025092123,-20.078338211052092
918,37008,-11.35930670674884,-20.062695198276714,-11.338458660397066,-20.166180951954388
919,37041,-11.266876904391097,-20.544891671055268,-11.392392355546841,-20.3301573321268
920,37074,-11.625661901710657,-20.186106673735708,-11.536819154834811,-20.42265558973542
921,37108,-11.7180917040684,-20.298012350801912,-11.622247824679508,-20.71087872472303
922,37141,-11.740525445879342,-21.023522798279544,-11.768677779114531,-20.882336012713402
923,37174,-11.7180917040684,-21.41765703133106,-11.883146057687803,-21.158564571185778
924,37208,-12.15240554664473,-21.2991959054755,-11.950349898330199,-21.358677405321647
925,37241,-11.834057063152358,-21.887534406512884,-11.974401197271401,-21.597891933136346
926,37274,-12.15240554664473,-21.41765703133106,-12.047117626607774,-21.696709556991713
927,37308,-12.15240554664473,-21.787813816459618,-12.052778662565935,-21.728222832378165
928,37341,-11.811623321341386,-21.787813816459618,-12.022048419417187,-21.81449050214915
929,37374,-12.15240554664473,-21.909968148323827,-12.03131456143672,-21.945995957080573
930,37408,-12.15240554664473,-21.909968148323827,-12.092417535203918,-22.04148531146653
931,37441,-11.811623321341386,-22.280679977156552,-12.074787760621344,-22.21854338395297
932,37474,-12.15240554664473,-22.40656924384291,-12.153588228803866,-22.265576118743205
933,37508,-12.492048232043885,-22.40656924384291,-12.22868220071399,-22.37189021762779
934,37541,-12.15240554664473,-22.40656924384291,-12.20409972359682,-22.43559220747465
935,37574,-12.15240554664473,-22.40656924384291,-12.236909743554506,-22.468170409789167
936,37608,-12.469331644734837,-22.3033965644656,-12.320705903800553,-22.417690496352673
937,37641,-12.129688959335681,-22.672493435438582,-12.279339819952998,-22.48882951250441
938,37674,-12.15240554664473,-22.40656924384291,-12.269651782665804,-22.477558784595313
939,37708,-12.492048232043885,-22.40656924384291,-12.357999261675854,-22.424058262227295
940,37741,-12.492048232043885,-22.40656924384291,-12.317496207119753,-22.46030591545633
941,37774,-12.133263234724296,-22.76535424116244,-12.309749688863263,-22.41102010992016
942,37808,-12.469331644734837,-21.932684735632904,-12.386708804618483,-22.36646521678938
943,37841,-12.469331644734837,-22.3033965644656,-12.472139559765921,-22.313301101665516
944,37874,-12.10829577702313,-22.66443243217728,-12.51538732249682,-22.249559008120766
945,37908,-12.80781674741607,-21.932684735632904,-12.57972932800372,-22.200184757372906
946,37941,-12.80781674741607,-22.3033965644656,-12.637719275235403,-22.167808853862457
947,37974,-12.80781674741607,-21.932684735632904,-12.614306438707745,-22.2624101862716
948,38008,-12.446780879704363,-22.293720603344582,-12.633847942988666,-22.187682120820444
949,38041,-12.446780879704363,-22.293720603344582,-12.572254319289833,-22.191879906256567
950,38074,-12.446780879704363,-22.293720603344582,-12.484111091114812,-22.220140049196768
951,38108,-12.446780879704363,-22.293720603344582,-12.40902311709435,-22.204120558943412
952,38141,-12.446780879704363,-21.921414434355796,-12.343723782827837,-22.206569287499505
953,38174,-12.086061499843993,-22.282133814216138,-12.217159402354067,-22.155861036490187
954,38208,-12.423371422939312,-21.908254638982356,-12.1734434559548,-22.068693589861944
955,38241,-11.72568674724019,-22.26862939158616,-11.880796704754019,-22.01193126487817
956,38274,-11.72568674724019,-21.893199260446863,-11.686846612109191,-21.89689020856708
957,38308,-11.365684598503321,-21.876243088454288,-11.455752332285833,-21.85358101907935
958,38341,-11.702994521598612,-21.497780059283514,-11.240030970585668,-21.753467303945463
959,38374,-10.232563362076576,-21.74626482582937,-11.036952764654384,-21.66364411157531
960,38408,-11.445439039165592,-21.3686144976962,-10.945898641627409,-21.493734594015052
961,38441,-10.646909129169359,-21.727788223286893,-10.854408485277952,-21.367466634170547
962,38474,-10.747137421274488,-21.243610062805942,-10.809054690699401,-21.20849072415129
963,38508,-10.846786615480823,-20.902030723724465,-10.699926326837172,-21.09975089955566
964,38541,-10.663831720972922,-20.80633147741733,-10.662726740861288,-20.949868865288778
965,38574,-10.625500757751894,-20.74555806366692,-10.392100193293343,-20.807959807024655
966,38608,-10.267265094974135,-20.725310178406346,-10.321800788479916,-20.62148469186924
967,38641,-9.909539040529438,-20.70328074592581,-10.211268818079436,-20.479689916999114
968,38674,-9.909539040529438,-20.32228042891097,-10.001744527333914,-20.287650873984276
969,38707,-9.909539040529438,-19.940063008910357,-9.809169202476456,-20.115748906959446
970,38741,-9.992310548834666,-19.827889493225484,-9.65494897373589,-19.831390182893035
971,38774,-9.635683687207148,-19.500211078072624,-9.534175838840323,-19.524055905711673
972,38808,-8.872208070683627,-19.412955935575894,-9.3923762665138,-19.31794636349271
973,38841,-9.187389059956473,-19.383519691168857,-9.186799909321815,-19.195470266536947
974,38874,-9.187389059956473,-18.60783365679208,-8.949227746110319,-19.154964488526048
975,38908,-8.831124595940622,-18.96409812080796,-8.72302683022839,-19.040422124110115
976,38941,-8.58420227784876,-19.252146885329722,-8.563694481738374,-18.96428262488864
977,38974,-8.308998614883137,-18.924644416051223,-8.497635082838304,-18.702291798636253
978,39008,-8.120733154493536,-18.77116779699054,-8.248944295592457,-18.52497195495188
979,39041,-8.120733154493536,-17.998675271055674,-8.137815831289474,-18.2539461144158
980,39074,-8.100832959315909,-17.965353612890823,-7.969090311442924,-17.99998202227844
981,39108,-8.100832959315909,-17.188418488549416,-7.8230195628506305,-17.714855386760597
982,39141,-7.327346215569804,-17.91392329360835,-7.634738667086815,-17.51401664119424
983,39174,-7.727938657926785,-17.071866328757494,-7.415527983476412,-17.284106676084967
984,39208,-6.802941337313001,-17.732141976720186,-7.245744575963229,-17.065576484577655
985,39241,-7.137568526408472,-16.608580145248624,-7.030849726234943,-16.85490994255057
986,39274,-6.695934627004533,-16.574729953243377,-6.767678190482374,-16.696666879203498
987,39308,-6.677763921628809,-16.148952041317415,-6.532588149865837,-16.43151884677377
988,39341,-6.578242958963415,-16.169639158006987,-6.19175040735775,-16.265234485894624
989,39374,-5.6491636116318205,-16.444717510772307,-5.916340429306899,-16.01341032468469
990,39408,-5.3020564325055375,-16.028978306276713,-5.459095390983444,-15.982788539456006
991,39441,-5.195028258960036,-15.682478177183327,-5.110481303641371,-15.79103550204389
992,39474,-4.841617995613888,-15.408801234922976,-4.778616127853989,-15.58211891731313
993,39508,-4.49320820440434,-15.370118615355409,-4.589912687112056,-15.269270719064782
994,39541,-4.14602067877388,-15.322386978006506,-4.407579406301098,-15.011989133778592
995,39574,-4.471153530650298,-14.543441299398978,-4.241761271974666,-14.834666389770026
996,39608,-4.250209822572714,-14.515942035843665,-4.137021159003855,-14.668976395741534
997,39641,-4.137705402132468,-14.350099290955342,-4.022957743391827,-14.495495806818717
998,39674,-3.4532213715901037,-14.54040301774188,-3.9046444629323585,-14.17305049193437
999,39708,-4.0154075448155595,-14.04565086945314,-3.817837971686755,-13.9030104184258
1000,39741,-3.7785083982127787,-13.768999906807267,-3.5181611209991512,-13.771545846171858
1001,39774,-3.219935055909559,-13.301187220609336,-3.359110981213858,-13.473133141193397
1002,39808,-3.3018656744349926,-12.647705858890475,-3.266131076187594,-13.10716527839162
1003,39841,-3.1880736633425784,-13.175873203224171,-3.231507006590271,-12.728223104561593
1004,39874,-2.4063582244924646,-12.907457764456808,-3.0114934773904936,-12.487101866598248
1005,39908,-3.392993760278472,-11.804201025534894,-2.922874100231221,-12.141971596074132
1006,39941,-3.0527076549235517,-11.712240399177972,-2.7335912765921755,-11.960656578534792
1007,39974,-2.591387969724252,-11.791229766329394,-2.5026975516362295,-11.854762215245163
1008,40008,-1.9145456285766898,-11.705625753384794,-2.221029576770303,-11.6097771619979
1009,40041,-2.108095312356994,-11.073725398756295,-2.0091193462355466,-11.371897340347601
1010,40074,-1.3015530702612068,-11.880267640852082,-1.6494555669856719,-11.159960618364176
1011,40108,-1.620980456457204,-11.12438979516628,-1.4187071637188517,-10.886076971275502
1012,40141,-1.1489755901968408,-10.095805912599104,-1.2285282924637615,-10.53009615596164
1013,40174,-1.4059910063800487,-9.758375335325496,-1.1188614274466135,-10.211155080247
1014,40208,-0.7763895826979024,-9.954420605133095,-0.897687017355441,-9.901317608959523
1015,40241,-0.5846080113699941,-9.91368090534337,-0.8039174871998941,-9.448229517691814
1016,40274,-0.5846080113699941,-9.1692883801,-0.5329482328372748,-9.278614791351396
1017,40308,-0.5706999468474692,-9.130474117832392,-0.3236251067898319,-9.056231265327426
1018,40341,0.07681865854678449,-8.621430963667393,-0.06344982094824043,-8.758899363800724
1019,40374,-0.0662123505480281,-8.252710980084288,0.14391162249993195,-8.43970487124833
1020,40408,0.7397579332271107,-8.583666638210076,0.44183544200408553,-8.195773444493392
1021,40441,0.5884390675961981,-7.697464409513515,0.7235605727695866,-8.06368607601641
1022,40474,0.913203504312122,-7.908884227491114,0.9638891185781806,-7.866130426245274
1023,40508,1.2021420395150244,-7.756655512774927,1.0917021027227638,-7.7074030415862405
1024,40541,1.3930966863696597,-7.564647919967655,1.2559251671640614,-7.497211579709649
1025,40574,1.2382045407905764,-7.364239496782318,1.3255749754123487,-7.175457444448118
1026,40608,1.4144779311405387,-6.842196619159239,1.428504833356002,-6.927163609462244
1027,40641,1.4132495979896476,-6.647831176655359,1.4620947006559413,-6.6145564943679815
1028,40674,1.7378418332276908,-6.26033482667529,1.6161959374329105,-6.408215173138945
1029,40708,1.7652551102506209,-5.906141113770502,1.8346857365162441,-6.204803700890327
1030,40741,1.9173552053705976,-6.0582412088904505,2.164273680788652,-5.958955044288542
1031,40774,2.407599011525292,-6.052736624609793,2.5392399775542076,-5.813674879465823
1032,40808,3.217955286365367,-5.812582248145958,2.9258378416785926,-5.563045825407309
1033,40841,3.245790515110315,-5.116994311752222,3.262840319733544,-5.282580059682489
1034,40874,3.7426157086023863,-4.769427389940375,3.5936909610251173,-4.970168881638909
1035,40908,3.9299221101771025,-4.928141040715275,3.855616815250471,-4.619640487460704
1036,40941,3.8993906334358144,-4.042965562479424,4.039280706468041,-4.31801000938819
1037,40974,4.085616779974885,-4.062663580532529,4.16646438845103,-4.095168265927812
1038,41008,4.3646149327000785,-4.015425085487209,4.327737753723424,-3.9144278570845215
1039,41041,4.55405963544132,-3.8672300444986547,4.561496653404079,-3.8740367354461878
1040,41074,4.743397783989991,-3.7230979237698136,4.800606195383636,-3.8027575931411857
1041,41108,4.86307067128331,-3.6669034655218695,4.959344134022156,-3.7681826124308593
1042,41141,5.174884244939392,-3.6669034655218695,5.144613517205441,-3.697069100394776
1043,41174,5.673254882846322,-4.165274103428828,5.191039456589458,-3.592528389761652
1044,41208,5.053451879409664,-3.1937044694670647,5.23925445476176,-3.466990660077159
1045,41241,5.012652049747061,-3.1296334315379966,5.252531105822278,-3.3372445707378793
1046,41274,5.554898467701889,-3.3664606634298195,5.277381374573823,-3.171592491349788
1047,41308,4.935783414243161,-2.875475585388614,5.325067963286095,-2.991403459245916
1048,41341,5.554898467701889,-2.856568162829234,5.424973493762856,-2.868671862763211
1049,41374,5.554898467701889,-2.856568162829234,5.637197986116325,-2.83621754191112
1050,41408,5.861808363047942,-2.6510423694159044,5.820201245332234,-2.720880069733342
1051,41441,6.009237321916345,-2.630939910485722,5.824352128872692,-2.5292043535082263
1052,41474,6.009237321916345,-2.630939910485722,5.939551336959736,-2.442948661018492
1053,41508,6.009237321916345,-2.1169688952284105,5.924490972448551,-2.241792420185924
1054,41541,6.009237321916345,-2.1169688952284105,6.02070994639643,-2.12929874428863
1055,41574,5.537501293945098,-1.7951548838696851,6.1683871885475945,-2.052727328090327
1056,41608,6.5103738240128735,-2.1017853830640263,6.348744777447357,-1.9370951514250618
1057,41641,6.5103738240128735,-1.65915745251516,6.4820107007783605,-1.8368000047594717
1058,41674,7.013318085148882,-2.162101713651225,6.627679181913596,-1.7695451576063501
1059,41708,7.013318085148882,-1.6489899981242218,6.773221814395191,-1.6835961507948907
1060,41741,6.7019542251695725,-1.334792045140773,6.901285304328136,-1.5469064644046413
1061,41774,6.5958392237184,-1.3373091536399784,6.977206509053017,-1.3321332709991132
1062,41808,7.140080850661491,-1.2150686458964515,7.138372285364596,-1.143237007977336
1063,41841,7.3452777511641045,-1.1085078776111743,7.251545238206444,-0.8547002129505608
1064,41874,7.642144418488783,-0.5793415167957789,7.591028250521671,-0.751901291111944
1065,41908,8.145765497427107,-0.5647039763863972,8.001235857002715,-0.7373140252828719
1066,41941,8.045952888643342,-0.47124928049129267,8.34296959628176,-0.6488598070833194
1067,41974,8.390604897862119,-0.46081402767865143,8.623532248945978,-0.5637361016882896
1068,42008,9.354395272783876,-0.9605156182823578,8.81735633007618,-0.5236352301989764
1069,42041,9.003192511977034,-0.730917299464096,8.86290987729977,-0.38854464837414165
1070,42074,8.913802948486534,0.08969423428092682,8.935876599727255,-0.25170551051401485
1071,42108,9.031656552866139,0.030724129120841326,9.014658282342342,-0.05881250407917499
1072,42141,8.638528655001636,0.10172657542807428,9.049412739446812,0.14632905280218003
1073,42174,8.863891047109803,0.6898202750481346,9.091337214409993,0.36660068993827255
1074,42208,9.66242735130399,0.1258932642615207,9.30447877152856,0.5714021038132904
1075,42241,9.488948872979478,0.6996998467731999,9.552601318782253,0.5482748450671519
1076,42274,9.770986826569725,0.6555618879221186,9.68984002567742,0.6975187392366982
1077,42308,9.870493268478668,0.948636733760452,9.833446097682279,0.8486262663943549
1078,42341,9.976122484174255,1.193637108615178,9.847939663566027,0.9845219891562258
1079,42374,9.939409816616205,0.44445763947442174,9.805619505889878,1.1320834721629909
1080,42408,9.456031498837774,1.7722997167047936,9.83398759325677,1.2923860759170007
1081,42441,9.971838293469602,1.5079370446023006,9.907597626024373,1.4858214800864986
1082,42474,9.971838293469602,1.5079370446023006,10.060594830488448,1.6087427457295096
1083,42508,10.21355159593196,1.539530930230029,10.272658137475407,1.7248194997679789
1084,42541,10.488276190403525,2.3152799138860587,10.530032799891456,1.8848464978041488
1085,42574,11.005262293156079,1.798293811133476,10.813577717931874,1.8382953318757724
1086,42608,11.005262293156079,1.798293811133476,10.89776363349652,2.010993467517352
1087,42641,11.06357459076014,2.0428773093733525,11.084287407791917,2.1140828323285548
1088,42674,11.06357459076014,2.3020009667547185,11.082857755087677,2.291322597764753
1089,42708,11.06357459076014,2.3020009667547185,11.020807300201945,2.4314341370429955
1090,42741,10.791171986247434,2.8408260569721904,10.975659194329051,2.6063439777038075
1091,42774,11.36839482325422,2.5684234524594842,10.949438155984783,2.6840538273616628
1092,42808,10.488276190403525,3.1048379177350114,10.998706071597411,2.64918349554505
1093,42841,11.06357459076014,2.5684234524594842,11.048744816349952,2.6804898325119986
1094,42874,11.308158089000017,2.3238399542196078,11.140000577178895,2.642966467142304
1095,42908,11.151265332195806,2.5599263079832326,11.260470776959917,2.6076541596272245
1096,42941,11.578485149393828,2.579147500283426,11.340370467914475,2.670136294139083
1097,42974,11.308158089000017,3.1110973063720166,11.470764479966101,2.764154091430939
1098,43008,11.578485149393828,2.579147500283426,11.513100016091265,2.8744482253191075
1099,43041,11.578485149393828,3.104782106741027,11.581226127356947,2.9506440287813502
1100,43074,11.578485149393828,3.104782106741027,11.68522253240065,2.9506866339694104
1101,43108,11.578485149393828,3.104782106741027,11.709735304599985,3.022125645378123
1102,43141,12.006091489988705,2.5936464273178217,11.725197293643083,3.0090248606863463
1103,43174,11.75896767132835,3.104782106741027,11.746236467285517,3.042824906413454
1104,43208,11.75896767132835,3.104782106741027,11.704909391907373,3.0198850113669398
1105,43241,11.48864061093451,3.3751091671348377,11.649636612551168,3.072286808349773
1106,43274,11.48864061093451,2.8494745606772085,11.560608294098348,3.1925514907663053
1107,43308,11.79240998055613,3.1110973063720166,11.52030088338125,3.2367743557748883
1108,43341,11.215984709496041,3.3837532078104857,11.49665060768783,3.242681214436452
1109,43374,11.547826482316253,3.355680804611893,11.523760670616706,3.220763922370072
1110,43408,11.547826482316253,3.355680804611893,11.592855934834427,3.140860103006839
1111,43441,11.79240998055613,2.8494745606772085,11.55157394289001,3.206205115200712
1112,43474,11.36839482325422,3.355680804611893,11.570327228862531,3.131075808005323
1113,43508,11.817924251991002,2.8239602892423648,11.606562119603652,3.155019143384719
1114,43541,11.547826482316253,3.0940580589171134,11.581439292830341,3.1587505147838475
1115,43574,11.275423877803547,3.628083409124571,11.559964476943549,3.235661050438163
1116,43608,11.853494229893073,3.0940580589171134,11.584208567410471,3.3367140370031314
1117,43641,11.452957088360222,3.628083409124571,11.64121429922024,3.3545323924320005
1118,43674,11.725359692872928,3.0940580589171134,11.62621582093064,3.427172365070594
1119,43708,11.611215586596842,3.597959447908096,11.617651007754349,3.422031456149716
1120,43741,11.853494229893073,3.355680804611893,11.68382658868963,3.3549655896508694
1121,43774,11.547826482316253,3.355680804611893,11.667493660770845,3.3677823570520076
1122,43808,11.547826482316253,3.355680804611893,11.707782456532911,3.3087400487232443
1123,43841,11.547826482316253,3.355680804611893,11.678346274160102,3.3298316530547907
1124,43874,12.123591999567822,3.0855830349371445,11.668367584902485,3.2793154604167603
1125,43908,11.547826482316253,3.355680804611893,11.660404481949723,3.3027945280322313
1126,43941,11.547826482316253,3.355680804611893,11.659550476885382,3.3122385059928865
1127,43974,11.547826482316253,3.355680804611893,11.569350739120768,3.327978469260646
1128,44008,11.547826482316253,3.355680804611893,11.505382771813721,3.350014417835509
1129,44041,11.547826482316253,3.355680804611893,11.432924346319567,3.3604983723055524
1130,44074,11.244057112694634,3.355680804611893,11.382140588966209,3.3383889285160286
1131,44108,11.244057112694634,3.355680804611893,11.34314236084327,3.382933469408134
1132,44141,11.547826482316253,3.355680804611893,11.281399457697432,3.416477496311134
1133,44174,11.244057112694634,3.355680804611893,11.279318781680907,3.396231681059397
1134,44208,10.9743492557283,3.5683692259373174,11.27849466318968,3.4612613401912267
1135,44241,11.547826482316253,3.6149144334190737,11.324353734137983,3.4816506898946433
1136,44274,11.244057112694634,3.355680804611893,11.329794520530804,3.528610516396383
1137,44308,11.547826482316253,3.355680804611893,11.412381451199119,3.5233372333290554
1138,44341,11.333672360434889,3.8655869652523336,11.514821059848282,3.4952199748594195
1139,44374,11.547826482316253,3.355680804611893,11.533742665400517,3.529718259108506
1140,44408,11.547826482316253,3.6149144334190737,11.49661107600934,3.5876266369183654
1141,44441,11.817924251991002,3.3495948956999655,11.506457920177692,3.6118230423242017
1142,44474,11.244057112694634,3.619692665374714,11.442710916805556,3.5318564307696256
1143,44508,11.244057112694634,3.878882661908989,11.399783146500935,3.47397890730043
1144,44541,11.48864061093451,3.370330935179169,11.348743305366376,3.4242700356701605
1145,44574,11.333672360434889,3.0855830349371445,11.39213102812242,3.3263671570486193
1146,44608,11.333672360434889,3.0855830349371445,11.44660184806634,3.2350621767257657
1147,44641,11.48864061093451,3.370330935179169,11.589278307790561,3.0476680688622713
1148,44674,11.75896767132835,2.840770245978206,11.614579673806773,2.994373949805348
1149,44708,11.883305381887908,3.1000038747853864,11.614797089338612,3.0177181669806665
1150,44741,11.578485149393828,2.840770245978206,11.654560107708594,2.96957575479773
1151,44774,11.578485149393828,2.840770245978206,11.611610783870358,2.983335743908531
1152,44808,11.333672360434889,3.3495948956999655,11.545176840256673,2.958913282416948
1153,44841,11.578485149393828,2.840770245978206,11.482423738186602,3.0113622415234356
1154,44874,11.578485149393828,2.840770245978206,11.46559497438103,3.010757967330412
1155,44908,11.333672360434889,3.3495948956999655,11.502587478224772,3.050485328706446
1156,44941,11.578485149393828,2.840770245978206,11.510268459037627,3.0316503231243854
1157,44974,11.578485149393828,3.1000038747853864,11.522803220642684,3.01980423463241
1158,45008,11.578485149393828,3.1000038747853864,11.541409781512533,3.1106837171972095
1159,45041,11.578485149393828,3.1000038747853864,11.634694691617995,3.177002627383356
1160,45074,11.578485149393828,3.1000038747853864,11.705671557486733,3.216544551365741
1161,45108,11.75896767132835,3.3639721032753016,11.77490991930042,3.2853616803866377
1162,45141,12.06273704094994,3.3639721032753016,11.95476889762835,3.2226871064967595
1163,45174,12.06273704094994,3.3639721032753016,12.049987388395289,3.153852755836594
1164,45208,11.906302803593064,3.081784685035899,12.08227872380442,3.1088747660565135
1165,45241,12.330753088471965,2.836766059219002,12.12330727785992,3.0547842769538995
1166,45274,12.330753088471965,2.836766059219002,11.999132604546029,3.0795644053335476
1167,45308,11.578485149393828,3.1000038747853864,11.942830382930902,3.0874863044584515
1168,45341,11.75896767132835,3.3639721032753016,11.851393364877964,3.1594740769032943
1169,45374,11.906302803593064,3.3409746815701453,11.790965264176238,3.26746956610524
1170,45408,11.333672360434889,3.6087848922342403,11.568038679734713,3.459832222114378
1171,45441,12.026983718850346,3.0959560557533052,11.572179385750097,3.4829681902261633
1172,45474,11.333672360434889,3.6087848922342403,11.555411620595578,3.514627637726929
1173,45508,11.514154882369382,3.6087848922342403,11.468959753571667,3.540220950432982
1174,45541,11.030776564590951,3.875141038786097,11.3963272570527,3.6243788566180193
1175,45574,12.006091489988705,3.1168482846149175,11.443287017224963,3.616174741549429
1176,45608,11.030776564590951,3.875141038786097,11.351879835183464,3.648721675958338
1177,45641,11.457095967643056,3.6303282498271585,11.41298092864469,3.5225633462525914
1178,45674,11.457095967643056,3.6303282498271585,11.501753316825253,3.4204086022371922
1179,45708,11.704219786303412,3.1168482846149175,11.569998651148907,3.331625000611683
1180,45741,11.275589353549861,3.3639721032753016,11.558363550352931,3.3830250357945904
1181,45774,11.846501196915824,3.0959560557533052,11.697322062418316,3.318510929607476
1182,45808,12.006091489988705,3.373650357633011,11.719050442474973,3.4010936467144735
1183,45841,11.457095967643056,3.6303282498271585,11.707137173384336,3.5589661680248534
1184,45874,11.75896767132835,3.887043101947171,11.734744249016533,3.7066616763323514
1185,45908,11.75896767132835,3.6207741762933665,11.800803997859887,3.7005665013039946
1186,45941,11.75896767132835,3.887043101947171,11.782772462679059,3.7065945762788957
1187,45974,11.578485149393828,3.887043101947171,11.752996346358152,3.681186945832069
1188,46008,12.026983718850346,3.3623122023051337,11.680658954542455,3.702136200249856
1189,46041,11.704219786303412,3.373650357633011,11.516652128971657,3.7807223266434544
1190,46074,11.457095967643056,3.887043101947171,11.436914568471973,3.8456032333553853
