Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,Frame,∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
18193,2,Flex,>>,-2188,-183.56,373,296,744,354,20.08102872147984,10.585893521668396,20.3513452690814,10.60207908572642
18303,2,Flex,>>,-2252,-189.1,373,295,744,357,20.887971382757627,11.05567277845148,20.70968708043308,11.197853928905875
18413,2,Flex,>>,-2316,-194.37,373,296,757,360,21.186056939077076,11.199100444746165,21.08991391082843,11.767029171702696
18522,2,Flex,>>,-2380,-199.91,375,295,766,363,21.693272154658388,11.682204381418217,21.565567360965304,11.931995332623218
18632,2,Flex,>>,-2444,-205.36,375,295,773,367,22.816528900051367,12.602932183101757,22.7508107331308,12.246369482640059
18743,2,Flex,>>,-2508,-210.64,380,295,769,370,23.43525544811297,12.9298101731992,23.522231789518514,12.950147144315263
18854,2,Flex,>>,-2572,-215.82,381,293,766,373,24.666301583323076,14.472440907263149,24.774811983152617,14.177333703077927
18965,2,Flex,>>,-2636,-220.92,378,292,773,377,26.85152768735506,15.631523771253569,26.784249736421362,15.579122421181399
19074,2,Flex,>>,-2700,-225.93,379,291,769,380,27.432195499951433,16.24451835814307,27.79368421460809,15.957231636129356
19185,2,Flex,<<,-2700,-230.59,384,295,783,383,28.898870365826212,16.50411220502866,28.894867535960962,16.462235082154727
19295,2,Flex,<<,-2636,-231.56,386,296,788,387,30.149505781546026,17.046699474382564,30.103230840267603,17.168801587366104
19404,2,Flex,<<,-2572,-231.47,390,299,793,390,30.57111804630898,17.62303536707634,30.78432444876809,17.587852598343996
19515,2,Flex,<<,-2508,-226.9,388,298,786,393,31.83424617484144,17.838905639661533,31.60700092363937,18.118151850463967
19625,2,Flex,<<,-2444,-221.63,389,299,783,397,32.9082691618016,19.138408720284673,33.112053144005415,18.78734326317863
19734,2,Flex,<<,-2380,-216.44,388,298,778,400,34.67177796872477,19.71713125995072,34.6062429843845,19.66687044626063
19844,2,Flex,<<,-2316,-211.08,388,298,772,403,35.52920834938817,20.499128524108926,35.83383661123271,20.585499089266285
19953,2,Flex,<<,-2252,-205.54,389,299,767,406,36.537511065654456,20.81115712618282,36.40956807238597,21.005347617337396
20064,2,Flex,<<,-2188,-200.0,388,300,758,410,36.917227167364615,21.907055048789147,37.242659435233875,21.73895674333174
20174,2,Flex,<<,-2124,-194.2,385,298,749,413,38.10155766141307,22.24282505144717,37.94777327423697,22.72102880028436
20284,2,Flex,<<,-2060,-188.75,386,299,748,416,39.05212853708025,23.380427567855918,38.77237475432735,23.41863375480048
20393,2,Flex,<<,-1996,-183.03,385,298,738,420,39.871421973543164,24.52860184192383,39.75657217047393,24.313750784612612
20504,2,Flex,<<,-1932,-177.41,385,299,728,423,40.16763089779866,24.87741987387676,40.15509199314773,24.837279372518395
20613,2,Flex,<<,-1868,-171.87,382,298,719,426,40.85659297168468,25.382784059612987,40.573425884387355,25.533583080401847
20723,2,Flex,<<,-1804,-166.07,382,298,710,429,41.247581723268155,26.14367514816027,41.07370941463621,26.070112636241852
20832,2,Flex,<<,-1740,-160.53,383,298,700,433,42.03199309481528,26.628665165228313,41.78743175314296,26.700784727537012
20942,2,Flex,<<,-1676,-154.9,382,298,687,436,43.01249344060295,27.88870847931554,43.170896259305785,27.981072850735515
21052,2,Flex,<<,-1612,-149.19,383,298,679,439,46.10375240387219,29.71839226530517,45.50594582367254,29.71638740520764
21162,2,Flex,<<,-1548,-143.65,382,299,669,443,46.94803084823303,31.394523611912177,47.38868967968517,31.054075164915922
21271,2,Flex,<<,-1484,-137.93,382,299,658,446,48.15200312860239,31.522326512436024,48.05519954926024,31.607017760477966
21381,2,Flex,<<,-1420,-132.4,383,297,652,449,48.6641843207407,32.04468071873421,48.40492664300281,32.04154181526761
21490,2,Flex,<<,-1356,-126.86,383,300,651,452,49.329242862003014,32.15389681507082,49.2146871944601,32.5222112068333
21600,2,Flex,<<,-1292,-121.05,382,298,645,456,51.382863634143064,34.54489915585282,51.49935615313828,34.40029959048286
21710,2,Flex,<<,-1228,-115.34,383,300,638,459,53.198017202933656,35.616721978443906,52.889812964682264,35.62162055031533
21820,2,Flex,<<,-1164,-109.8,384,299,630,462,53.79189567661683,36.60651663111682,53.89568074916026,36.689514568374165
21930,2,Flex,<<,-1100,-104.09,384,298,623,466,56.31726107019725,37.79812546151777,55.91995740467138,38.018357752774065
22040,2,Flex,<<,-1036,-98.46,384,300,618,469,57.874767771332884,38.09051925982709,57.515230722938114,38.45057338933677
22150,2,Flex,<<,-972,-92.92,382,298,616,472,58.81623153292979,38.995504972265934,58.45867381340615,39.116135718828595
22260,2,Flex,<<,-908,-87.38,385,299,614,476,59.45272381412019,39.98401571493088,59.34322442894566,39.74849896658076
22370,2,Flex,<<,-844,-81.76,383,298,611,479,60.54929328836754,40.08061871343148,60.36852188234415,40.013033909003724
22479,2,Flex,<<,-780,-75.96,384,299,605,482,61.11602079998653,40.28506288330627,61.18191365265116,40.217542465295864
22589,2,Flex,<<,-716,-70.42,385,299,602,485,61.34713965871411,41.13844204914645,61.14875038943792,40.75461727599633
22699,2,Flex,<<,-652,-64.79,383,299,598,489,61.2554082332136,41.11965604228055,61.5467974769402,40.92997097560814
22808,2,Flex,<<,-588,-59.16,382,299,596,492,62.090053846588305,40.03496271526507,62.10537806824502,40.20280965243681
22918,2,Flex,<<,-524,-53.54,383,299,595,495,61.648394217601535,40.5075611874374,62.122667272772176,40.200180469359765
23028,2,Flex,<<,-460,-48.0,384,298,593,499,62.65140403324591,40.50995971710182,62.33848710637206,40.5242721552804
23137,2,Flex,<<,-396,-42.46,382,298,591,502,61.86829136606504,40.51818928486637,62.24306694902336,40.3695723251277
23247,2,Flex,<<,-332,-36.84,384,299,590,505,62.03153489824851,40.47695824676455,61.79502261230534,40.431339759988525
23358,2,Flex,<<,-268,-31.03,384,300,591,509,61.254143480182904,40.64905183162807,60.944838611873216,40.7658570161137
23470,2,Flex,<<,-204,-25.41,382,298,589,512,60.41760470884216,40.40648154271216,60.37992279026148,40.440083548055995
23580,2,Flex,<<,-140,-19.78,383,299,589,515,59.72719525219695,39.799904519538075,59.77934880027339,39.899261745086534
23690,2,Flex,<<,-76,-14.24,384,300,589,518,58.985389239109196,39.9767944286898,58.96617217705084,39.93290312003367
23800,2,Flex,<<,-12,-8.53,382,299,590,522,58.17575631078542,39.46630866855156,57.910952544266024,39.35863689822122
23909,2,Flex,<<,52,-2.99,382,298,587,525,55.67337434811195,39.557765198254145,56.26490070305053,38.91245879771644
24019,2,Flex,<<,116,2.64,383,298,588,528,54.41558641110669,38.718096592960194,54.65909214961276,38.51408731237891
24129,2,Flex,<<,180,8.44,383,298,588,532,53.41874929588457,37.33084817957683,53.306013565620326,37.65741968721525
24240,2,Flex,<<,244,13.98,383,300,588,535,52.3118368112402,36.87728227809262,52.14942661061793,37.05646642672876
24350,2,Flex,<<,308,19.43,383,299,585,538,51.30635207269819,36.375871784343644,50.80986265551957,36.384149039908074
24461,2,Flex,<<,372,25.14,383,299,585,542,48.77949313531124,35.044919358990086,48.64230664588128,35.38815566228032
24571,2,Flex,<<,436,30.77,384,299,586,545,47.361374658175606,34.96687944566884,47.372411824443645,34.72859833629765
24680,2,Flex,<<,500,36.4,382,299,585,548,46.80810663854115,33.45024206398443,46.416278105112234,34.03475809168304
24790,2,Flex,<<,564,41.93,382,299,585,551,45.332681432628334,33.59344741602757,45.685526902955445,33.067716050889274
24899,2,Flex,<<,628,47.56,381,298,583,555,44.97243186443066,32.114604154456,44.82494386279723,32.12360694825454
25009,2,Flex,<<,692,53.27,383,299,587,558,44.1776290200018,31.714440618589663,43.992747065074774,31.790934054059647
25119,2,Flex,<<,756,58.9,382,299,586,561,43.0325979700807,31.692814833042974,43.34997307928731,31.24060362739118
25229,2,Flex,<<,820,64.53,382,299,586,565,42.34917747297186,30.838532157971486,42.31252753794228,30.740535453750653
25339,2,Flex,<<,884,70.07,382,298,587,568,41.596109536653444,30.07095732650916,41.25221998926709,30.410086559233626
25449,2,Flex,<<,948,75.69,382,298,587,571,39.87717862876721,29.932866498586577,40.35242498094387,29.771980357100894
25559,2,Flex,<<,1012,81.32,384,298,586,575,39.668172178236546,29.057679061748644,39.70545648090522,29.037532317283492
25669,2,Flex,<<,1076,86.95,382,299,585,578,39.668172178236546,28.34625945841941,39.49253112080778,28.77250038886818
25779,2,Flex,<<,1140,92.57,383,299,584,581,39.426160007662475,28.366122396440886,39.41579295999196,28.38389996295573
27156,5,Extend,>>,205,18.02,388,301,591,622,36.53032003918631,25.794137369540948,36.705321974884576,25.742557764817494
27266,5,Extend,>>,161,18.02,383,300,586,626,36.53032003918631,25.38259696819111,36.43188732149618,25.68883587194904
27376,5,Extend,>>,117,15.47,384,299,586,629,36.37193443481962,26.037820753638158,36.102269171247606,25.841080346410067
27486,5,Extend,>>,73,11.69,382,300,585,632,36.53032003918631,25.43146626992541,36.53470038274417,25.622818126266175
27596,5,Extend,>>,29,7.82,384,300,585,636,36.06813686024094,25.67514965402262,36.67560164113051,25.418316059730206
27705,5,Extend,>>,-15,4.22,383,299,584,639,36.94795256095031,25.316854931334035,36.47867672308848,25.513675266305416
27815,5,Extend,>>,-59,0.26,384,301,585,642,36.06813686024094,25.67514965402262,36.22340307411265,25.65116994532709
27925,5,Extend,>>,-103,-3.6,382,299,583,646,35.95150565414181,25.742911558387448,35.927057455069104,25.691392657017495
28034,5,Extend,>>,-147,-7.56,382,299,582,649,36.06813686024094,25.67514965402262,36.044231537735655,25.537678104094816
28144,5,Extend,>>,-191,-11.43,382,299,581,652,36.06813686024094,25.67514965402262,36.193350700455376,25.484924637379898
28254,5,Extend,>>,-235,-15.3,383,300,580,655,35.84731660396116,25.67514965402262,36.23589787741472,25.558525783945505
28365,5,Extend,>>,-279,-19.08,382,299,577,659,36.26706543650863,25.55996517182379,36.22248564564078,25.643316172604273
28475,5,Extend,>>,-323,-22.86,383,299,569,662,36.15188095430986,25.67514965402262,36.164439089563544,25.624529797655747
28585,5,Extend,>>,-367,-26.73,384,299,574,665,36.5739908086438,25.196670968167695,36.23736471256741,25.44462013196265
28694,5,Extend,>>,-411,-30.59,383,300,570,669,36.5739908086438,25.55996517182379,36.236134056168005,25.533972931350558
28804,5,Extend,>>,-455,-34.46,384,299,565,672,36.15188095430986,25.311855450366494,36.39013270209661,25.370546265360105
28914,5,Extend,>>,-499,-38.33,383,299,560,675,36.45880632644503,25.265235623784946,36.30955849403077,25.252995905950712
29023,5,Extend,>>,-543,-42.11,382,298,553,678,36.45880632644503,25.311855450366494,36.35647719986429,25.347329075905332
29133,5,Extend,>>,-587,-45.98,383,300,544,682,35.79503285467072,25.983128451927456,36.157159204827416,25.486381919029597
29243,5,Extend,>>,-631,-49.85,381,298,534,685,36.5739908086438,25.24388626816244,36.11851175532164,25.53351822223693
29353,5,Extend,>>,-675,-53.8,383,299,512,688,36.15188095430986,25.265235623784946,36.1528514710741,25.444886669458192
29463,5,Extend,>>,-719,-57.49,379,298,499,692,35.73068539786203,25.381866829884103,36.15135866972799,25.161650789865515
29573,5,Extend,>>,-763,-61.36,382,298,484,695,35.73068539786203,25.381866829884103,36.01043498109204,25.35120103863006
29683,5,Extend,>>,-807,-65.14,381,298,474,698,35.95150565414181,25.381866829884103,35.8961585205449,25.524468314209912
29792,5,Extend,>>,-851,-69.1,383,298,464,702,36.426431582929496,24.95356072767794,36.36409362858976,25.046617477105034
29902,5,Extend,>>,-895,-72.88,380,297,455,705,36.31182024433815,25.021552239687736,36.35248626217768,24.956223545756153
30012,5,Extend,>>,-939,-76.66,381,296,445,708,35.84731660396116,25.311855450366494,36.22269468115468,25.096927584203726
30122,5,Extend,>>,-983,-80.53,379,296,431,711,36.31182024433815,25.021552239687736,36.25810516237903,25.087277208293212
30231,5,Extend,>>,-1027,-84.22,381,298,415,715,36.426431582929496,24.90694090109642,36.20046484164679,25.195668421605014
30341,5,Extend,>>,-1071,-87.91,380,298,404,718,35.42847194430553,25.742911558387448,36.160047013874745,25.415273513649588
30450,5,Extend,>>,-1115,-91.96,379,297,394,721,36.426431582929496,24.95356072767794,35.955867203539285,25.516937753418024
30560,5,Extend,>>,-1159,-95.65,380,296,389,725,36.426431582929496,24.95356072767794,36.21216281854347,25.105026315986166
30670,5,Extend,>>,-1203,-99.43,379,297,383,728,36.426431582929496,24.95356072767794,36.51654982339969,24.886343458809066
30781,5,Extend,>>,-1247,-103.12,380,300,381,731,36.426431582929496,24.95356072767794,36.46201214832791,24.958922530940903
30891,5,Extend,>>,-1291,-106.81,379,296,379,734,36.31182024433815,25.021552239687736,36.30321302248003,25.037514311012814
31000,5,Extend,>>,-1335,-110.77,378,297,378,738,35.84731660396116,24.947965820457597,35.784623507897486,25.09920667160735
31110,5,Extend,>>,-1379,-114.64,381,295,375,741,35.42847194430553,25.428486656465623,35.6755845493108,25.293841929729666
31221,5,Extend,>>,-1423,-118.59,381,296,371,744,35.84731660396116,25.311855450366494,35.8730622752244,25.276312036079794
31331,5,Extend,>>,-1467,-122.55,382,294,365,748,36.20561132664969,24.58967109776907,35.8173329005743,25.115625008559007
31440,5,Extend,>>,-1511,-126.33,381,295,365,751,35.73068539786203,25.381866829884103,35.809527418663414,25.32338842682057
31550,5,Extend,>>,-1555,-130.11,380,293,365,754,35.84731660396116,25.265235623784946,35.93655412009798,25.2772885019509
31660,5,Extend,>>,-1599,-133.98,381,295,366,758,36.15188095430986,25.265235623784946,36.167655660340344,24.999098946565816
31770,5,Extend,>>,-1643,-138.02,380,292,363,761,36.15188095430986,24.947965820457597,36.37520646751052,24.565424098305357
31880,5,Extend,>>,-1687,-141.8,384,291,361,764,36.73022915750818,24.18312602296359,36.236870621022334,24.393292139173177
31990,5,Extend,>>,-1731,-145.67,382,288,361,767,36.39556433840707,23.93502239516809,36.19117719563431,24.09581969873545
32100,5,Extend,>>,-1775,-149.45,381,284,360,771,36.39556433840707,23.5718062918059,35.912531856360815,23.86945775174418
32211,5,Extend,>>,-1819,-153.32,381,281,360,774,35.612581024235084,23.68653622732765,35.975819476847704,23.527540268747448
32320,5,Extend,>>,-1863,-157.1,381,280,359,777,37.18071254512313,22.809545627148765,36.433227284277386,22.63297058864228
32431,5,Extend,>>,-1907,-160.88,381,280,359,781,35.19695682306542,22.195280994327987,35.70094136562457,21.68224742083358
32541,5,Extend,>>,-1951,-164.57,377,277,359,784,34.70297227838972,21.087887601896313,34.66507762242139,20.950229611728307
32650,5,Extend,>>,-1995,-168.35,378,276,358,787,33.51051767198294,20.0910497892867,33.64542198204218,20.15056745923416
32760,5,Extend,>>,-2039,-172.13,378,274,358,791,31.958793708258185,18.13273146185992,31.90929489197699,18.096038800163
32872,5,Extend,>>,-2083,-176.0,375,274,358,794,29.28198018654001,16.44000158367507,29.749846169746164,16.49803101251613
32983,5,Extend,>>,-2127,-179.87,373,271,358,797,27.823277809636096,15.251566305804516,27.7959686548529,14.96842529497837
33093,5,Extend,>>,-2171,-183.56,371,273,360,801,25.510089078288672,13.382067423766188,25.548187080409654,13.054987162036223
33202,5,Extend,>>,-2215,-187.34,371,273,360,804,23.860922055665156,12.242046247317205,24.00356708844854,11.862361559468237
33312,5,Extend,>>,-2259,-191.03,373,273,360,807,22.93632066397609,10.083984404562841,22.91667606034451,10.233939070112617
33423,5,Extend,>>,-2303,-194.81,369,269,360,810,22.117689444358376,9.072837110487853,22.12486790349425,8.989164450129435
33533,5,Extend,>>,-2347,-198.77,368,267,358,814,19.658504856329984,7.503226293500859,20.280250375244684,7.285280611999018
33643,5,Extend,>>,-2391,-202.64,366,270,362,817,18.239029367826276,5.01071587707267,18.17764805560246,5.282712164887231
33753,5,Extend,>>,-2435,-206.42,366,272,363,820,15.86607902286596,3.29465651903584,16.08618964482907,3.333773709021685
33865,5,Extend,<<,-2435,-210.2,365,271,366,824,13.39082057502921,1.379363158012012,13.275121775972721,1.1804204694609965
33974,5,Extend,<<,-2391,-211.25,367,272,368,827,11.993519570637801,-1.1045594487471249,11.687504717282769,-0.545842297590764
34084,5,Extend,<<,-2347,-210.29,368,273,369,830,10.625556412470075,-1.734295093182908,10.559870737135784,-2.117792935984692
34195,5,Extend,<<,-2303,-207.3,375,276,371,834,8.797937800380481,-3.4350010748788122,8.729600237336857,-3.490541983853431
34305,5,Extend,<<,-2259,-203.69,376,276,371,837,7.826615391534034,-3.8554556191506038,8.229017470250232,-4.175915388566009
34415,5,Extend,<<,-2215,-199.74,379,277,371,840,7.7631511863583,-5.475353896761845,8.12022359404644,-4.904318968452785
34525,5,Extend,<<,-2171,-196.04,380,277,371,844,6.45986582500808,-5.913627756194302,6.355733372800692,-6.0996951275925095
34635,5,Extend,<<,-2127,-192.35,382,277,371,847,4.468602783076534,-6.745946324044581,4.198149385200498,-6.581383051538646
34745,5,Extend,<<,-2083,-188.48,381,278,367,850,2.6238625284870523,-7.064560159823287,2.724919164129172,-7.22236048872562
34855,5,Extend,<<,-2039,-184.53,384,278,368,853,2.572764234143392,-8.519774251243888,2.0428199414760155,-8.242757763477485
34965,5,Extend,<<,-1995,-180.57,385,279,366,857,0.7850662431430067,-8.538316033363373,0.8509275144974859,-9.079399933947993
35074,5,Extend,<<,-1951,-176.79,384,280,364,860,-0.5238502129832057,-9.477184926113296,-0.350274929263769,-9.600885314877601
35184,5,Extend,<<,-1907,-172.92,385,281,364,863,-1.655167801770915,-10.055662085655882,-1.4186355288829344,-10.192387933592137
35294,5,Extend,<<,-1863,-169.05,384,282,364,867,-2.7345992645770707,-11.254443196671815,-2.955468828239302,-11.157489616318625
35405,5,Extend,<<,-1819,-165.19,383,281,362,870,-3.9039527670919085,-11.71374057557631,-3.67498560097696,-11.825072129845523
35515,5,Extend,<<,-1775,-161.32,385,283,362,873,-4.022244403102064,-12.39709773597869,-4.11918025475652,-12.360277909793513
35625,5,Extend,<<,-1731,-157.36,383,282,360,877,-4.727987818842195,-13.320186393504997,-5.00282272136468,-12.93131514794897
35735,5,Extend,<<,-1687,-153.49,382,283,362,880,-5.092115124498946,-13.342833698423021,-5.492461684545445,-13.085731445803361
35845,5,Extend,<<,-1643,-149.63,384,283,360,883,-6.051732108793999,-13.481949573143794,-5.885629330963223,-13.694038222179334
35955,5,Extend,<<,-1599,-145.76,383,284,359,886,-6.251000875197718,-15.000237451980752,-6.5721640326763335,-14.373796172685834
36065,5,Extend,<<,-1555,-141.89,383,284,362,890,-7.053380380927507,-15.489680619130382,-7.3545138755263935,-15.270094020436648
36176,5,Extend,<<,-1511,-137.93,382,284,361,893,-8.362963038567983,-15.233869712964974,-8.107393943107331,-15.934047161287953
36286,5,Extend,<<,-1467,-134.15,383,284,362,896,-9.094868616041111,-17.287574718619368,-9.20936510886523,-16.70149062117461
36396,5,Extend,<<,-1423,-130.29,383,284,363,900,-10.189137796777942,-17.070598619057193,-9.965644020864293,-17.52050011413589
36506,5,Extend,<<,-1379,-126.42,383,284,364,903,-10.547856091290726,-17.850161281017364,-10.04673917882582,-17.928460018575535
36616,5,Extend,<<,-1335,-122.64,383,282,364,906,-10.232563362076576,-17.952026305924846,-10.251964195252729,-18.345486266298117
36725,5,Extend,<<,-1291,-118.77,384,283,367,910,-10.253242967846603,-19.47372633288586,-10.646649505541184,-18.949497473198235
36835,5,Extend,<<,-1247,-114.9,383,284,369,913,-10.642696109745941,-19.278611157920892,-10.85161329093626,-19.38915320420875
36945,5,Extend,<<,-1203,-111.03,384,284,370,916,-11.3397544389843,-19.673520943363258,-11.097000042076736,-19.925271786850207
37054,5,Extend,<<,-1159,-107.16,384,285,373,919,-11.266876904391097,-20.544891671055268,-11.392392355546841,-20.3301573321268
37166,5,Extend,<<,-1115,-103.3,384,285,375,923,-11.7180917040684,-21.41765703133106,-11.883146057687803,-21.158564571185778
37276,5,Extend,<<,-1071,-99.52,383,285,378,926,-12.15240554664473,-21.41765703133106,-12.047117626607774,-21.696709556991713
37385,5,Extend,<<,-1027,-95.56,385,285,383,929,-12.15240554664473,-21.909968148323827,-12.03131456143672,-21.945995957080573
37495,5,Extend,<<,-983,-91.78,384,286,389,933,-12.492048232043885,-22.40656924384291,-12.22868220071399,-22.37189021762779
37605,5,Extend,<<,-939,-87.82,385,285,390,936,-12.469331644734837,-22.3033965644656,-12.320705903800553,-22.417690496352673
37714,5,Extend,<<,-895,-83.96,384,284,390,939,-12.492048232043885,-22.40656924384291,-12.357999261675854,-22.424058262227295
37824,5,Extend,<<,-851,-80.09,384,285,391,942,-12.469331644734837,-21.932684735632904,-12.386708804618483,-22.36646521678938
37933,5,Extend,<<,-807,-76.22,384,286,392,946,-12.80781674741607,-22.3033965644656,-12.637719275235403,-22.167808853862457
38043,5,Extend,<<,-763,-72.35,384,282,393,949,-12.446780879704363,-22.293720603344582,-12.572254319289833,-22.191879906256567
38153,5,Extend,<<,-719,-68.4,385,286,396,952,-12.446780879704363,-21.921414434355796,-12.343723782827837,-22.206569287499505
38263,5,Extend,<<,-675,-64.53,385,285,402,956,-11.72568674724019,-21.893199260446863,-11.686846612109191,-21.89689020856708
38373,5,Extend,<<,-631,-60.66,383,284,404,959,-10.232563362076576,-21.74626482582937,-11.036952764654384,-21.66364411157531
38482,5,Extend,<<,-587,-56.88,385,286,410,962,-10.747137421274488,-21.243610062805942,-10.809054690699401,-21.20849072415129
38592,5,Extend,<<,-543,-53.01,385,286,415,966,-10.267265094974135,-20.725310178406346,-10.321800788479916,-20.62148469186924
38701,5,Extend,<<,-499,-49.05,384,285,419,969,-9.909539040529438,-19.940063008910357,-9.809169202476456,-20.115748906959446
38811,5,Extend,<<,-455,-45.1,384,285,422,972,-8.872208070683627,-19.412955935575894,-9.3923762665138,-19.31794636349271
38921,5,Extend,<<,-411,-41.23,385,286,427,975,-8.831124595940622,-18.96409812080796,-8.72302683022839,-19.040422124110115
39030,5,Extend,<<,-367,-37.54,383,284,430,979,-8.120733154493536,-17.998675271055674,-8.137815831289474,-18.2539461144158
39140,5,Extend,<<,-323,-33.58,384,286,433,982,-7.327346215569804,-17.91392329360835,-7.634738667086815,-17.51401664119424
39249,5,Extend,<<,-279,-29.63,383,286,434,985,-7.137568526408472,-16.608580145248624,-7.030849726234943,-16.85490994255057
39359,5,Extend,<<,-235,-25.85,384,285,433,989,-5.6491636116318205,-16.444717510772307,-5.916340429306899,-16.01341032468469
39468,5,Extend,<<,-191,-21.98,385,286,434,992,-4.841617995613888,-15.408801234922976,-4.778616127853989,-15.58211891731313
39579,5,Extend,<<,-147,-18.02,383,286,436,995,-4.471153530650298,-14.543441299398978,-4.241761271974666,-14.834666389770026
39688,5,Extend,<<,-103,-14.15,384,285,436,998,-3.4532213715901037,-14.54040301774188,-3.9046444629323585,-14.17305049193437
39798,5,Extend,<<,-59,-10.37,385,286,434,1002,-3.3018656744349926,-12.647705858890475,-3.266131076187594,-13.10716527839162
39907,5,Extend,<<,-15,-6.42,384,287,432,1005,-3.392993760278472,-11.804201025534894,-2.922874100231221,-12.141971596074132
40017,5,Extend,<<,29,-2.64,384,286,432,1008,-1.9145456285766898,-11.705625753384794,-2.221029576770303,-11.6097771619979
40127,5,Extend,<<,73,1.23,384,286,430,1012,-1.1489755901968408,-10.095805912599104,-1.2285282924637615,-10.53009615596164
40236,5,Extend,<<,117,5.01,384,286,433,1015,-0.5846080113699941,-9.91368090534337,-0.8039174871998941,-9.448229517691814
40346,5,Extend,<<,161,8.88,383,286,434,1018,0.07681865854678449,-8.621430963667393,-0.06344982094824043,-8.758899363800724
40455,5,Extend,<<,205,12.84,383,287,431,1021,0.5884390675961981,-7.697464409513515,0.7235605727695866,-8.06368607601641
42832,2,Flex,>>,1140,100.22,387,288,432,1093,11.06357459076014,2.5684234524594842,11.048744816349952,2.6804898325119986
42943,2,Flex,>>,1076,100.22,383,286,429,1096,11.578485149393828,2.579147500283426,11.340370467914475,2.670136294139083
43052,2,Flex,>>,1012,96.53,382,285,427,1099,11.578485149393828,3.104782106741027,11.581226127356947,2.9506440287813502
43161,2,Flex,>>,948,90.99,383,285,428,1103,11.75896767132835,3.104782106741027,11.746236467285517,3.042824906413454
43271,2,Flex,>>,884,85.45,382,284,427,1106,11.48864061093451,2.8494745606772085,11.560608294098348,3.1925514907663053
43381,2,Flex,>>,820,79.74,384,284,428,1109,11.547826482316253,3.355680804611893,11.523760670616706,3.220763922370072
43490,2,Flex,>>,756,74.2,384,286,428,1112,11.36839482325422,3.355680804611893,11.570327228862531,3.131075808005323
43600,2,Flex,>>,692,68.66,382,285,429,1116,11.853494229893073,3.0940580589171134,11.584208567410471,3.3367140370031314
43709,2,Flex,>>,628,62.95,383,285,427,1119,11.611215586596842,3.597959447908096,11.617651007754349,3.422031456149716
43819,2,Flex,>>,564,57.41,384,285,428,1122,11.547826482316253,3.355680804611893,11.707782456532911,3.3087400487232443
43928,2,Flex,>>,500,51.78,382,284,427,1126,11.547826482316253,3.355680804611893,11.659550476885382,3.3122385059928865
44038,2,Flex,>>,436,46.15,384,284,430,1129,11.547826482316253,3.355680804611893,11.432924346319567,3.3604983723055524
44147,2,Flex,>>,372,40.53,382,286,428,1132,11.547826482316253,3.355680804611893,11.281399457697432,3.416477496311134
44257,2,Flex,>>,308,34.99,383,285,430,1135,11.547826482316253,3.6149144334190737,11.324353734137983,3.4816506898946433
44367,2,Flex,>>,244,29.27,385,284,429,1139,11.547826482316253,3.355680804611893,11.533742665400517,3.529718259108506
44476,2,Flex,>>,180,23.65,383,285,430,1142,11.244057112694634,3.619692665374714,11.442710916805556,3.5318564307696256
44586,2,Flex,>>,116,17.93,380,284,433,1145,11.333672360434889,3.0855830349371445,11.39213102812242,3.3263671570486193
44695,2,Flex,>>,52,12.48,381,284,441,1149,11.883305381887908,3.1000038747853864,11.614797089338612,3.0177181669806665
44805,2,Flex,>>,-12,6.77,383,286,444,1152,11.333672360434889,3.3495948956999655,11.545176840256673,2.958913282416948
44915,2,Flex,>>,-76,1.05,382,285,454,1155,11.333672360434889,3.3495948956999655,11.502587478224772,3.050485328706446
45025,2,Flex,>>,-140,-4.48,382,285,462,1159,11.578485149393828,3.1000038747853864,11.634694691617995,3.177002627383356
45135,2,Flex,>>,-204,-10.02,381,286,479,1162,12.06273704094994,3.3639721032753016,11.95476889762835,3.2226871064967595
45245,2,Flex,>>,-268,-15.74,382,284,481,1165,12.330753088471965,2.836766059219002,12.12330727785992,3.0547842769538995
45355,2,Flex,>>,-332,-21.27,380,283,485,1168,11.75896767132835,3.3639721032753016,11.851393364877964,3.1594740769032943
45464,2,Flex,>>,-396,-27.08,380,285,495,1172,11.333672360434889,3.6087848922342403,11.555411620595578,3.514627637726929
45574,2,Flex,>>,-460,-32.7,380,285,510,1175,12.006091489988705,3.1168482846149175,11.443287017224963,3.616174741549429
45683,2,Flex,>>,-524,-38.33,380,285,529,1178,11.457095967643056,3.6303282498271585,11.501753316825253,3.4204086022371922
45794,2,Flex,>>,-588,-43.96,380,285,540,1182,12.006091489988705,3.373650357633011,11.719050442474973,3.4010936467144735
45904,2,Flex,>>,-652,-49.49,380,284,552,1185,11.75896767132835,3.6207741762933665,11.800803997859887,3.7005665013039946
46014,2,Flex,>>,-716,-55.12,380,286,565,1188,12.026983718850346,3.3623122023051337,11.680658954542455,3.702136200249856
46123,2,Flex,>>,-780,-60.75,379,285,568,1191,11.030776564590951,4.131855890906138,11.382633078375367,3.8507325258821976
46233,2,Flex,>>,-844,-66.37,379,285,586,1195,11.543605401071886,3.35275812877137,11.458913504630072,3.522341194864998
46342,2,Flex,>>,-908,-72.0,379,284,609,1198,11.543605401071886,3.35275812877137,11.595394473985655,3.33942727659827
46453,2,Flex,>>,-972,-77.63,378,285,619,1201,12.093812921220291,3.1054464044669317,11.838549298694929,3.2584607343947596
