Frame,Time(ms),ABC_signed(deg),BCD_signed(deg),∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
3341,111870,-135.46624743556563,-152.3968181981557,44.533752564434366,27.6031818018443,44.09458898568543,27.859901938350415
3342,111904,-135.90948138477975,-152.06210096158097,44.09051861522025,27.937899038419033,44.04655094168828,27.941370631632893
3343,111937,-135.90948138477975,-152.06210096158097,44.09051861522025,27.937899038419033,44.05347297711269,28.012165825057266
3344,111970,-136.3001853518843,-151.5297471929043,43.699814648115705,28.470252807095704,43.92795570554554,28.075872280317512
3345,112004,-136.40807935511143,-151.8855895683181,43.591920644888575,28.114410431681904,43.927794006725485,28.11293443279766
3346,112037,-135.97970019410494,-151.8855895683181,44.020299805895064,28.114410431681904,43.9056086083302,28.06160390720106
3347,112070,-135.80318880084207,-152.06210096158097,44.196811199157935,27.937899038419033,43.976290862545014,28.0255591600639
3348,112104,-135.90948138477975,-152.41797079220285,44.09051861522025,27.58202920779715,44.18120960155611,27.893629315571534
3349,112137,-135.48151904515464,-152.06210096158097,44.51848095484536,27.937899038419033,44.31828873442236,27.76563342976462
3350,112170,-135.97970019410494,-152.24145939893998,44.020299805895064,27.75854060106002,44.42734390533129,27.72534855268716
3351,112204,-135.48151904515464,-152.05987683287927,44.51848095484536,27.94012316712073,44.49040976517871,27.60042800202484
3352,112237,-135.0410767664511,-152.75491215747928,44.95892323354889,27.245087842520718,44.424461756288636,27.67005591084029
3353,112270,-135.97970019410494,-152.24145939893998,44.020299805895064,27.75854060106002,44.331211398722246,27.695071094630784
3354,112304,-135.48151904515464,-152.41797079220285,44.51848095484536,27.58202920779715,44.261027751033495,27.690099058114747
3355,112337,-135.80318880084207,-152.41797079220285,44.196811199157935,27.58202920779715,44.2518193571442,27.75280179019861
3356,112370,-136.4222940783469,-151.54928826801378,43.57770592165309,28.450711731986218,44.12229812595518,27.84466177686949
3357,112404,-135.80318880084207,-152.41797079220285,44.196811199157935,27.58202920779715,44.13457975222815,27.919772393857563
3358,112437,-135.48151904515464,-152.06210096158097,44.51848095484536,27.937899038419033,44.218455182342396,27.887041203187295
3359,112470,-135.80318880084207,-152.05987683287927,44.196811199157935,27.94012316712073,44.18084206020478,27.88311571548184
3360,112504,-135.90948138477975,-152.06210096158097,44.09051861522025,27.937899038419033,44.163824075801536,27.872301559391474
3361,112537,-135.58619081371054,-152.41797079220285,44.413809186289456,27.58202920779715,44.11288728495795,27.793999043943007
3362,112570,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.86996836039858,27.949825558063743
3363,112604,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.8371780804275,27.913310946122955
3364,112637,-136.4222940783469,-151.90515809863567,43.57770592165309,28.094841901364333,43.76672339454823,27.972697190882325
3365,112670,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.799822184183725,27.97000761771907
3366,112704,-136.2443652296198,-151.7272171167409,43.7556347703802,28.27278288325911,43.85042965638405,27.97616079698323
3367,112737,-135.48151904515464,-152.41797079220285,44.51848095484536,27.58202920779715,44.00123212118815,27.929635008771
3368,112770,-136.4222940783469,-151.90515809863567,43.57770592165309,28.094841901364333,44.040419127081016,27.938296129111592
3369,112804,-135.48151904515464,-152.41797079220285,44.51848095484536,27.58202920779715,44.190061077040454,27.83418091790814
3370,112837,-135.9210746585506,-152.08308694736277,44.078925341449406,27.916913052637227,44.202073581039514,27.78288920901124
3371,112870,-135.9210746585506,-152.08308694736277,44.078925341449406,27.916913052637227,44.135595893103215,27.676584601182178
3372,112904,-135.97970019410494,-152.24145939893998,44.020299805895064,27.75854060106002,44.06386707677686,27.6811732662796
3373,112937,-135.48151904515464,-152.77384062282474,44.51848095484536,27.226159377175264,44.05299692287754,27.6285638288648
3374,112970,-136.4222940783469,-152.26102792925752,43.57770592165309,27.738972070742477,43.9453641446885,27.677693932254414
3375,113004,-136.2443652296198,-152.43895677798466,43.7556347703802,27.561043222015343,43.946748925801444,27.680899418882575
3376,113037,-135.9210746585506,-152.08308694736277,44.078925341449406,27.916913052637227,43.874645861592754,27.802408682029224
3377,113070,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.83670646540737,27.853834355659284
3378,113104,-135.9210746585506,-152.08308694736277,44.078925341449406,27.916913052637227,43.84832691892616,27.826910630040427
3379,113137,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.912493399714776,27.829139478515746
3380,113170,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.943460480630975,27.811577556828105
3381,113204,-135.90948138477975,-152.77384062282474,44.09051861522025,27.226159377175264,43.948144230865374,27.704249633258506
3382,113237,-135.90948138477975,-152.41797079220285,44.09051861522025,27.58202920779715,43.95286379718005,27.694140564370365
3383,113270,-136.2443652296198,-151.7272171167409,43.7556347703802,28.27278288325911,43.96708710712239,27.655603617168765
3384,113304,-135.73502761480097,-152.5924245621816,44.26497238519903,27.407575437818394,43.930935573507526,27.687776899566742
3385,113337,-136.23156796184858,-152.41797079220285,43.76843203815142,27.58202920779715,43.958543472854764,27.699328453880625
3386,113370,-136.23156796184858,-152.06210096158097,43.76843203815142,27.937899038419033,43.924137333028824,27.804447445703932
3387,113404,-135.90948138477975,-152.41797079220285,44.09051861522025,27.58202920779715,43.91481632921966,27.746225675544956
3388,113437,-136.35186187555925,-152.08308694736277,43.64813812444075,27.916913052637227,43.964860470181875,27.683904032793766
3389,113470,-135.58619081371054,-152.41797079220285,44.413809186289456,27.58202920779715,43.924217388143234,27.73463200561464
3390,113504,-136.2443652296198,-152.08308694736277,43.7556347703802,27.916913052637227,43.960227125451304,27.70160820746898
3391,113537,-136.0859927780426,-152.59732922956184,43.914007221957405,27.402670770438164,43.93555681468418,27.657496548251455
3392,113570,-135.9210746585506,-152.43895677798466,44.078925341449406,27.561043222015343,43.94366506176642,27.57439250406967
3393,113604,-136.2443652296198,-152.43895677798466,43.7556347703802,27.561043222015343,44.008264879243285,27.439017716616192
3394,113637,-136.02693655253776,-152.43895677798466,43.97306344746224,27.561043222015343,43.98819316744927,27.360566689595117
3395,113670,-135.90948138477975,-152.77384062282474,44.09051861522025,27.226159377175264,44.07518168826756,27.256002799369917
3396,113704,-135.69205270769768,-153.12968299823854,44.307947292302316,26.870317001761464,44.04713242991693,27.261034287784078
3397,113737,-135.90948138477975,-152.77384062282474,44.09051861522025,27.226159377175264,44.07835263146907,27.220821400962947
3398,113770,-136.01697803071917,-152.77384062282474,43.98302196928083,27.226159377175264,44.11079739454635,27.12703216901064
3399,113804,-136.01697803071917,-152.77384062282474,43.98302196928083,27.226159377175264,44.0845790271818,27.057518573295553
3400,113837,-136.01697803071917,-152.77384062282474,43.98302196928083,27.226159377175264,44.11703878934364,26.98485393035324
3401,113870,-135.68003666544274,-153.11078198810114,44.31996333455726,26.889218011898862,44.05112744206964,27.023556003551327
3402,113904,-136.00373819036298,-153.46662436351497,43.99626180963702,26.533375636485033,44.00705742769306,26.95762945563822
3403,113937,-135.89462659657212,-153.11078198810114,44.105373403427876,26.889218011898862,44.016009378505046,26.93132535074952
3404,113970,-135.89462659657212,-153.11078198810114,44.105373403427876,26.889218011898862,43.9889195427117,26.86282312475055
3405,114004,-136.51719094890228,-152.59732922956184,43.48280905109772,27.402670770438164,44.03488151562038,26.761874586206062
3406,114037,-136.00373819036298,-153.46662436351497,43.99626180963702,26.533375636485033,43.958414848344816,26.714547000491528
3407,114070,-135.68003666544274,-153.46223152602354,44.31996333455726,26.537768473976456,43.99602324085811,26.57687173794042
3408,114104,-136.00373819036298,-153.8224118412195,43.99626180963702,26.17758815878051,43.990171384281794,26.386372030158427
3409,114137,-135.7887571791927,-153.8224118412195,44.211242820807314,26.17758815878051,43.96667697506099,26.31102424189122
3410,114170,-136.50126300229832,-153.6473511103955,43.498736997701684,26.352648889604495,43.9365436734627,26.246433701491654
3411,114204,-135.8383204360374,-153.98782959554507,44.16167956396259,26.012170404454935,43.91677258796271,26.260165193600848
3412,114237,-136.17879892118697,-153.6473511103955,43.82120107881303,26.352648889604495,44.000321753381954,26.036773403406578
3413,114270,-136.17879892118697,-153.6473511103955,43.82120107881303,26.352648889604495,44.11706692483545,25.88819482660157
3414,114304,-135.8383204360374,-154.34353475843795,44.16167956396259,25.656465241562046,44.16197139185192,25.688007797273805
3415,114337,-135.23354563291943,-154.872706859737,44.76645436708057,25.127293140262992,44.19976345043227,25.505502893370775
3416,114370,-135.6647438037791,-155.22816530656544,44.33525619622091,24.771834693434556,44.07868225470732,25.362754276888058
3417,114404,-136.17879892118697,-154.34767848251136,43.82120107881303,25.652321517488645,44.013973094401784,25.260057652479503
3418,114437,-136.28914802840612,-154.71411018915757,43.71085197159388,25.285889810842434,44.002889613998235,25.203361147055098
3419,114470,-136.28914802840612,-154.70094782331677,43.71085197159388,25.299052176683233,43.960583627740576,25.204730205304607
3420,114504,-136.11408729758216,-154.88917091998155,43.88591270241784,25.110829080018448,43.978401206065016,25.098845525601078
3421,114537,-135.7887571791927,-154.88917091998155,44.211242820807314,25.110829080018448,44.10594322881675,24.844714271756228
3422,114570,-135.34104227885885,-155.58345946606232,44.65895772114115,24.416540533937678,44.169798955913244,24.592768267593996
3423,114604,-135.8383204360374,-155.76498551657824,44.16167956396259,24.235014483421764,44.2031467605363,24.374301067187822
3424,114637,-135.8383204360374,-156.1198696213674,44.16167956396259,23.8801303786326,44.12270899829197,24.09553445670735
3425,114670,-136.16078451714876,-156.1198696213674,43.839215482851245,23.8801303786326,44.05721862154873,23.84044544607417
3426,114704,-136.28914802840612,-155.77939113621784,43.71085197159388,24.22060886378216,43.990240017987176,23.597974293516625
3427,114737,-135.94866954325659,-156.8288742062643,44.051330456743415,23.171125793735712,43.843476602400955,23.514594579800445
3428,114770,-136.2727418789451,-156.8288742062643,43.72725812105489,23.171125793735712,43.80120447082683,23.469261554991444
3429,114804,-135.8383204360374,-156.8288742062643,44.16167956396259,23.171125793735712,43.71837304704511,23.371784730764745
3430,114837,-136.28914802840612,-156.84246254944534,43.71085197159388,23.157537450554656,43.74996226039377,23.079088011257177
3431,114870,-136.79036765939367,-156.63909893041512,43.20963234060633,23.360901069584884,43.76448471937381,22.691342084313384
3432,114904,-136.28914802840612,-157.1962035202063,43.71085197159388,22.803796479793704,43.70390876172715,22.46615199221278
3433,114937,-136.2727418789451,-158.27615495466003,43.72725812105489,21.72384504533997,43.662912300889076,22.110825945822242
3434,114970,-135.94866954325659,-158.9478602073261,44.051330456743415,21.0521397926739,43.563801101774146,21.763682475583956
3435,115004,-136.44840016569302,-158.7722019205782,43.551599834306984,21.227798079421802,43.52859089438047,21.404288536733397
3436,115037,-136.79036765939367,-158.43023442687758,43.20963234060633,21.569765573122424,43.55006710266631,20.90445243198966
3437,115070,-136.79036765939367,-159.13318806597195,43.20963234060633,20.86681193402805,43.37595709119309,20.624806010516444
3438,115104,-136.79036765939367,-159.48391637601497,43.20963234060633,20.516083623985025,43.239681667416605,20.427175114641955
3439,115137,-136.79036765939367,-160.2317806414159,43.20963234060633,19.768219358584105,43.06129519367849,20.167509687411105
3440,115170,-136.67841029759728,-160.9334697413044,43.32158970240272,19.066530258695593,42.93038919862761,19.733428231013285
3441,115204,-137.6500883861874,-160.07374901451067,42.349911613812594,19.926250985489332,42.69045125264708,19.362411991599974
3442,115237,-137.53813102439105,-160.77286964829028,42.46186897560895,19.227130351709718,42.39837754524591,19.00944831061392
3443,115270,-138.06082212688236,-161.35684644857054,41.93917787311764,18.643153551429464,42.04776689829465,18.53903184368177
3444,115304,-138.3970004019128,-162.1334520155408,41.602999598087194,17.866547984459203,41.57019831055733,18.038235671903536
3445,115337,-138.92156824695167,-162.3038242315689,41.078431753048335,17.69617576843109,41.04689431129002,17.415827512630916
3446,115370,-139.14392783813088,-163.51652958782117,40.85607216186912,16.483470412178832,40.61108464320972,16.726228659392174
3447,115404,-139.9999459184457,-164.0389500495331,40.00005408155431,15.9610499504669,40.04242815235566,16.242274011207183
3448,115437,-140.85397168309507,-164.30564238241843,39.14602831690493,15.694357617581574,39.48907524064511,15.735157570234167
3449,115470,-141.06862987242425,-164.76421894148856,38.93137012757575,15.235781058511435,38.89817578722357,15.24059791893508
3450,115504,-141.39073370991005,-164.9091695235569,38.60926629008995,15.090830476443102,38.374562914133136,14.692016084917533
3451,115537,-142.23171227680407,-165.65066795705286,37.768287723195925,14.34933204294714,37.83219828050542,14.21571521899053
3452,115570,-142.75734688326168,-166.59108888027384,37.242653116738325,13.408911119726156,37.31381149710599,13.699191917335334
3453,115604,-143.17812898122563,-167.0582293280482,36.821871018774374,12.941770671951787,36.85607411830975,13.011558823029201
3454,115637,-143.47851356042491,-167.6958127123677,36.521486439575085,12.304187287632288,36.372884261051915,12.323046882302933
3455,115670,-144.30925897892055,-168.13236793356143,35.69074102107945,11.867632066438574,35.85583251230558,11.692148153368581
3456,115704,-144.73142717552977,-168.7286870694812,35.268572824470226,11.271312930518803,35.39813782751062,11.149267411995329
3457,115737,-144.73142717552977,-170.00577708040575,35.268572824470226,9.99422291959425,34.93658917887179,10.540438220636961
3458,115770,-145.55781060550305,-169.9795245564928,34.44218939449695,10.020475443507195,34.49169514597862,9.838205769081544
3459,115804,-146.37959480311306,-170.44330835811152,33.620405196886935,9.556691641888477,33.98020932662322,9.168860056662
3460,115837,-146.51035758909546,-171.50026119296862,33.48964241090454,8.499738807031378,33.44928732970406,8.443779228682695
3461,115870,-147.0397137734497,-172.57103011252042,32.960286226550295,7.428969887479582,32.70845627215382,7.730159471185159
3462,115904,-147.8590857916316,-173.04402735074063,32.1409142083684,6.955972649259365,31.8813916096707,7.074258026643609
3463,115937,-149.099219678566,-173.49445517206,30.900780321434013,6.505544827940014,30.956995431262957,6.350973814743133
3464,115970,-150.01836063115067,-174.46079700671373,29.98163936884933,5.539202993286267,29.94960915219552,5.647231677525761
3465,116004,-151.3421413973683,-174.93567718325832,28.657858602631705,5.064322816741679,28.785920022915512,5.093403178887536
3466,116037,-152.0337773071576,-175.39168102941372,27.966222692842393,4.608318970586282,27.81798955612934,4.468385934881304
3467,116070,-153.34658080239612,-176.14992073687992,26.65341919760388,3.8500792631200795,27.113214053767855,3.7867219078014838
3468,116104,-153.71753977196954,-177.14622116330668,26.28246022803046,2.8537788366933228,26.52337991059433,3.0065239447177294
3469,116137,-154.41891475927545,-177.37359436170925,25.581085240724548,2.6264056382907484,25.84132004485681,2.317508947330143
3470,116170,-154.10767784962,-178.64662438176597,25.89232215038001,1.3533756182340255,25.206502727330292,1.5832657567499244
3471,116204,-154.878405130669,-179.15901715923852,25.121594869331005,0.8409828407614839,24.511788422809964,0.816108792528446
3472,116237,-156.51264605202826,-180.14980478523754,23.48735394797174,-0.14980478523753504,23.75661382317793,0.0881039947023512
3473,116270,-157.78789592506016,-180.17478829095413,22.212104074939845,-0.17478829095412607,22.772300360802276,-0.5306409796142385
3474,116304,-158.10011120551889,-181.183551391275,21.899888794481114,-1.1835513912749889,21.75831864036253,-1.1912019268908256
3475,116337,-159.13432148802588,-181.9643235623791,20.865678511974124,-1.964323562379093,20.693300974598763,-1.7320091428862934
3476,116370,-160.36670043161695,-182.23442572958413,19.633299568383052,-2.2344257295841317,19.64783601550975,-2.2085268508141342
3477,116404,-161.39286694685904,-182.42633583160236,18.607133053140956,-2.4263358316023584,18.64500181425494,-2.5807053412963694
3478,116437,-162.00379406603173,-183.2534783616457,17.99620593396827,-3.253478361645705,17.715259660974443,-2.9950445346859897
3479,116470,-163.145223649878,-183.33096687933798,16.854776350121995,-3.3309668793379785,16.848983190135506,-3.3470222192616035
3480,116504,-164.5590324403396,-183.31267651190447,15.440967559660407,-3.3126765119044705,16.10947266056532,-3.6798642583519685
3481,116537,-164.66919623220556,-183.9463126226178,15.330803767794436,-3.9463126226177963,15.450312441713901,-3.9825662521700935
3482,116570,-164.54838835732792,-184.57531237310408,15.451611642672077,-4.575312373104083,14.96596444065231,-4.37253816548608
3483,116604,-165.28017408831641,-184.90706496480027,14.719825911683586,-4.90706496480027,14.43228933851437,-4.594880613960864
3484,116637,-166.16913452221885,-184.74212211372938,13.830865477781146,-4.74212211372938,14.128225232479643,-4.987218208070127
3485,116670,-166.3563961789687,-185.06631663817828,13.643603821031292,-5.066316638178279,13.880516258509942,-5.296290424837053
3486,116704,-166.28525843273036,-185.90325365827158,13.714741567269641,-5.903253658271581,13.4888233645204,-5.556601627673153
3487,116737,-167.325707529266,-185.42754788157998,12.674292470734002,-5.427547881579983,13.04292826054516,-5.859501438512163
3488,116770,-166.7132225273887,-186.59064593565893,13.286777472611305,-6.590645935658927,12.647234693532804,-6.1713917999444465
3489,116804,-167.52925380544153,-186.24950900643225,12.470746194558473,-6.249509006432248,12.373241554675362,-6.554332745507561
3490,116837,-168.2668704464448,-186.94171237804326,11.733129553555187,-6.941712378043263,11.9724204950897,-6.798822801650244
3491,116870,-168.75371288907715,-187.1535643183944,11.24628711092285,-7.1535643183943876,11.58614757922384,-6.988528972187989
3492,116904,-168.75371288907715,-187.1535643183944,11.24628711092285,-7.1535643183943876,11.41684115728264,-7.315530688862524
3493,116937,-168.44773032661004,-187.61937340115938,11.552269673389958,-7.619373401159379,11.077692506028821,-7.455865371607624
3494,116970,-169.41375189493232,-187.42131108700093,10.586248105067682,-7.42131108700093,10.86970902035273,-7.723332185788436
3495,117004,-169.26110289909454,-187.97011963129407,10.738897100905461,-7.970119631294068,10.569489319069937,-7.903711045589342
3496,117037,-169.28548691026,-188.4481224668936,10.714513089739995,-8.448122466893608,10.183545522786897,-8.165291901471841
3497,117070,-170.578557893325,-188.219466619214,9.421442106674988,-8.21946661921399,9.781378974221871,-8.483538948735202
3498,117104,-170.74626203870014,-188.8192215274875,9.253737961299862,-8.819221527487514,9.37407642619435,-8.836934169493851
3499,117137,-171.2183565358288,-189.06945622566107,8.781643464171196,-9.069456225661071,9.098854043379541,-9.17783556309196
3500,117170,-171.17331134128943,-189.54080847405564,8.826688658710566,-9.540808474055638,8.779138215717232,-9.472897535080921
3501,117204,-171.17331134128943,-189.90345034762368,8.826688658710566,-9.903450347623675,8.47805854329118,-9.68643321693905
3502,117237,-171.68720384909818,-190.1331196867753,8.312796150901818,-10.133119686775302,8.327151054727398,-9.980336825599165
3503,117270,-171.81662600563104,-189.93058957564358,8.183373994368964,-9.93058957564358,8.120904082089368,-10.125757567625204
3504,117304,-172.1546706317451,-190.39243824585157,7.845329368254909,-10.392438245851565,7.930475612335597,-10.296859467375992
3505,117337,-172.62316824772685,-190.22049499564318,7.376831752273148,-10.220494995643179,7.789337038920227,-10.575451779001156
3506,117370,-172.31633166110143,-191.01890645622083,7.6836683388985705,-11.018906456220833,7.524545618807569,-10.838380564655383
3507,117404,-172.47379966509573,-190.92046495744657,7.526200334904274,-10.920464957446569,7.3095509300202774,-11.170613554247046
3508,117437,-172.7813993964101,-191.6560095371592,7.218600603589891,-11.656009537159207,7.086804615725993,-11.515543449229252
3509,117470,-172.92585658426435,-192.22995587865412,7.074143415735648,-12.229955878654124,6.852838457609768,-11.779087621691957
3510,117504,-174.11008259637893,-191.79122766671327,5.8899174036210695,-11.791227666713269,6.51196454016025,-12.02400653423651
3511,117537,-173.6534257945706,-192.33499608638428,6.346574205429391,-12.33499608638428,6.152306869982716,-12.254865822160454
3512,117570,-173.92216419673082,-192.36615229440014,6.077835803269181,-12.366152294400138,5.904986443514481,-12.588867536662754
3513,117604,-174.4511263959441,-192.65330587641805,5.548873604055899,-12.653305876418045,5.701585805020992,-12.85634347848315
3514,117637,-174.79239736722778,-193.05864546303377,5.207602632772222,-13.05864546303377,5.5470863060984525,-13.095436373516367
3515,117670,-174.4132499327187,-193.83643485308426,5.586750067281287,-13.836434853084256,5.386684609276195,-13.442214589426307
3516,117704,-174.72382398265862,-193.8949577137279,5.276176017341385,-13.894957713727905,5.109092280184978,-13.743541196776313
3517,117737,-175.2437835690076,-193.8156986329901,4.756216430992396,-13.815698632990092,4.7202253199127835,-13.991117433430553
3518,117770,-175.6345174648568,-193.81309225517236,4.365482535143201,-13.813092255172364,4.224898435705319,-14.15832180289349
3519,117804,-176.42366562500266,-194.50619692023395,3.5763343749973444,-14.506196920233947,3.6542240519777494,-14.29749741148487
3520,117837,-176.81119902166512,-194.56027561935687,3.188800978334882,-14.560275619356872,2.9013142477047733,-14.31215724787214
3521,117870,-178.23435137493033,-194.19159149049713,1.765648625069673,-14.191591490497132,2.1868258412580626,-14.348988080263446
3522,117904,-178.41808013681035,-194.5050197352785,1.581919863189654,-14.505019735278495,1.5829726952866592,-14.386510007219757
3523,117937,-178.7523335473318,-194.54673939094613,1.2476664526681986,-14.54673939094613,1.0446166990840988,-14.379163311432347
3524,117970,-179.69465506333705,-194.11742765661785,0.30534493666294793,-14.11742765661785,0.6952186940639729,-14.478322079258177
3525,118004,-179.68004596272124,-194.5127808695395,0.31995403727876237,-14.512780869539512,0.3740898843377749,-14.686816145094893
3526,118037,-179.6152595589417,-194.92094126192697,0.3847404410583124,-14.92094126192697,0.1960842094285373,-14.995267313980523
3527,118070,-180.03124939941745,-195.2775404733972,-0.03124939941744742,-15.27754047339721,-0.09945352764601176,-15.214505611998419
3528,118104,-180.0743668544884,-196.0789410301259,-0.07436685448840308,-16.07894103012589,-0.3280270036657522,-15.605978079216065
3529,118137,-180.78050007495486,-195.744821312597,-0.7805000749548583,-15.744821312596997,-0.5386923625041218,-15.96669045409472
3530,118170,-180.82519079295486,-196.0845482652659,-0.8251907929548565,-16.08454826526591,-0.8642193722678105,-16.162623340272173
3531,118204,-181.27463937753518,-196.06022266968824,-1.2746393775351805,-16.060222669688244,-1.1872130353267494,-16.204853415042372
3532,118237,-181.27463937753518,-196.85032628676322,-1.2746393775351805,-16.85032628676322,-1.4287921512794513,-16.214114296130305
3533,118270,-181.66996924556065,-196.15437906221507,-1.669969245560651,-16.15437906221507,-1.5726961262089838,-16.294297955151947
3534,118304,-181.8425766375296,-196.1480684886178,-1.8425766375295893,-16.14806848861781,-1.7169500572863785,-16.39030335563723
3535,118337,-181.886041816061,-196.15744327854588,-1.8860418160610095,-16.157443278545884,-1.8473141309509988,-16.538026732889247
3536,118370,-181.80690056523298,-196.91114938734484,-1.8069005652329793,-16.911149387344835,-1.9241916661184288,-16.77729275594904
3537,118404,-181.80690056523298,-197.347780741809,-1.8069005652329793,-17.347780741809004,-2.078941303023461,-17.015766133484895
3538,118437,-182.50819975264434,-197.03256287380918,-2.5081997526443445,-17.032562873809184,-2.141135277502277,-17.463480987963464
3539,118470,-182.1177555857033,-198.07403992111315,-2.117755585703293,-18.074039921113155,-2.288702652994808,-17.769464874770716
3540,118504,-182.47471303552612,-198.07872389645738,-2.474713035526122,-18.078723896457376,-2.4774974360041364,-18.005713913552153
3541,118537,-182.78510286648685,-198.16055432487485,-2.7851028664868522,-18.16055432487485,-2.68041191532282,-18.16136291517755
3542,118570,-182.55133766010326,-198.4898473492515,-2.5513376601032576,-18.489847349251505,-2.846679348870274,-18.318375260574285
3543,118604,-183.18727502606987,-198.16595652922553,-3.1872750260698695,-18.165956529225525,-2.9481386968136167,-18.521080318334462
3544,118637,-183.14248040363105,-198.6148977526659,-3.1424804036310547,-18.61489775266591,-3.079884665869865,-18.63606331248974
3545,118670,-183.18727502606987,-198.88828572452775,-3.1872750260698695,-18.888285724527748,-3.175352806846416,-18.80643872092753
3546,118704,-183.18727502606987,-198.9776631064764,-3.1872750260698695,-18.9776631064764,-3.2422046744648005,-18.97136994148546
3547,118737,-183.18727502606987,-199.3392913432395,-3.1872750260698695,-19.339291343239495,-3.2734525169884683,-19.16744869884652
3548,118770,-183.2185646513406,-199.40066590434947,-3.218564651340614,-19.400665904349466,-3.2956312188134946,-19.370206088547604
3549,118804,-183.54504553776826,-199.34198861483083,-3.54504553776826,-19.341988614830825,-3.2967200903749934,-19.577625198295074
3550,118837,-183.18727502606987,-199.79455119212363,-3.1872750260698695,-19.794551192123635,-3.2468584860599403,-19.87700009252984
3551,118870,-183.18727502606987,-200.15594153113975,-3.1872750260698695,-20.155941531139746,-3.177700387170387,-20.15688144162808
3552,118904,-183.5002509153295,-200.2585648780352,-3.5002509153295023,-20.2585648780352,-3.225200755753273,-20.402261712415466
3553,118937,-182.87522848012924,-200.97733012375204,-2.8752284801292376,-20.97733012375204,-3.313632056354049,-20.582013897793917
3554,118970,-183.18986108436877,-200.97925933178732,-3.189861084368772,-20.97925933178732,-3.4083187957966485,-20.69755991777805
3555,119004,-183.59113518309283,-200.62112314052217,-3.591135183092831,-20.621123140522172,-3.60851523787807,-20.78088173554719
3556,119037,-184.2616561347712,-200.72877693275828,-4.2616561347711865,-20.72877693275828,-3.7866477118774156,-20.890936016675596
3557,119070,-183.99322031226515,-200.62103219701578,-3.9932203122651515,-20.62103219701578,-3.9647540044940435,-21.003440196750255
3558,119104,-183.99322031226515,-201.08785464097144,-3.9932203122651515,-21.087854640971443,-4.151941485289859,-21.109965212761583
3559,119137,-184.2616561347712,-201.55873448191343,-4.2616561347711865,-21.558734481913433,-4.210981324942047,-21.249292215211103
3560,119170,-184.2616561347712,-201.55873448191343,-4.2616561347711865,-21.558734481913433,-4.307635162183305,-21.320699435345496
3561,119204,-184.3520053095847,-201.44305972508366,-4.352005309584712,-21.443059725083657,-4.421942800268924,-21.37619707587467
3562,119237,-184.3520053095847,-201.44305972508366,-4.352005309584712,-21.443059725083657,-4.5656565602043715,-21.44280087080113
3563,119270,-184.71107313029086,-201.08399190437746,-4.711073130290856,-21.083991904377456,-4.62500806728296,-21.46043942831183
3564,119304,-185.02479378855645,-201.19917638657628,-5.024793788556451,-21.199176386576283,-4.583814071761396,-21.478567074019605
3565,119337,-184.66572596785028,-201.91509230692157,-4.665725967850278,-21.915092306921565,-4.533824053655091,-21.631023696190418
3566,119370,-184.2856779988411,-201.9378088942306,-4.285677998841095,-21.937808894230614,-4.53529615140987,-21.795481503405135
3567,119404,-184.2856779988411,-201.9378088942306,-4.285677998841095,-21.937808894230614,-4.534690662675564,-21.935642666635417
3568,119437,-184.2856779988411,-201.9378088942306,-4.285677998841095,-21.937808894230614,-4.519364803910107,-22.05073399904117
3569,119470,-184.66572596785028,-202.27047501163742,-4.665725967850278,-22.270475011637416,-4.54981969830212,-22.04227237341763
3570,119504,-185.02479378855645,-201.91140719093124,-5.024793788556451,-21.911407190931243,-4.628637392310662,-22.01269186782755
3571,119537,-184.73394279252682,-201.89265856511062,-4.733942792526818,-21.892658565110622,-4.761529529271364,-21.93268058732383
3572,119570,-184.73394279252682,-201.89265856511062,-4.733942792526818,-21.892658565110622,-4.787235490826568,-21.984624140280545
3573,119604,-184.68815970966122,-201.89265856511062,-4.688159709661221,-21.892658565110622,-4.827860938555982,-21.885412378768724
3574,119637,-184.66572596785028,-202.0337169397303,-4.665725967850278,-22.03371693973031,-4.828728686894472,-21.759617984668218
3575,119670,-185.02479378855645,-201.5560244862154,-5.024793788556451,-21.556024486215392,-4.7880208491701985,-21.809874520988245
3576,119704,-184.64300938054123,-202.29319159894644,-4.64300938054123,-22.293191598946436,-4.802396730144492,-21.873768868807147
3577,119737,-185.00433344678368,-201.21963672834903,-5.004333446783676,-21.21963672834903,-4.707728508977098,-21.973501091439687
3578,119770,-184.64300938054123,-202.05643352703936,-4.64300938054123,-22.05643352703936,-4.591301313996527,-22.122025557177253
3579,119804,-184.28197351282952,-202.65422746665814,-4.2819735128295235,-22.654227466658142,-4.485221769329687,-22.19061797804661
3580,119837,-184.35272405339634,-202.39250193704984,-4.352724053396344,-22.392501937049843,-4.300931747200769,-22.30875151682714
3581,119870,-183.99424964765856,-202.3921348164389,-3.994249647658563,-22.392134816438897,-4.233071844274017,-22.291476096446235
