Time(ms),MotorID,SensorA2,θ_total,cycle
63888,6,357,44.86938926602132,1
63997,6,361,40.499999547966226,1
64107,6,359,36.72291945890243,1
64217,6,364,32.949407393406425,1
64327,6,367,30.390159295271246,1
64437,6,370,28.15824583868095,1
64547,6,370,23.91012624169403,1
64656,6,368,20.00894377070475,1
88505,6,549,58.937595839542126,2
88615,6,549,58.40257082720047,2
88726,6,548,58.45665994051871,2
88837,6,549,58.48917408489959,2
88948,6,550,58.20095649647378,2
89060,6,547,58.43932430878573,2
89170,6,547,58.2997222089444,2
89281,6,548,57.83829833729079,2
89391,6,545,57.92936937743806,2
89502,6,543,58.1177779864846,2
89613,6,542,58.05231151533782,2
89724,6,541,58.2075392651812,2
89835,6,533,58.15996172800625,2
89946,6,528,58.0778840393327,2
90058,6,525,58.34253252153149,2
90169,6,519,58.37916911006019,2
90280,6,507,58.20357406411661,2
90391,6,491,58.14076983577583,2
90502,6,482,58.01407128830955,2
90614,6,469,58.2001070055165,2
90726,6,454,58.10264262870676,2
90837,6,441,57.919009645068954,2
90948,6,426,58.04811303020454,2
91059,6,420,57.96845211525432,2
91169,6,395,58.13466187376564,2
91280,6,386,58.267350871061836,2
91392,6,381,58.14155389823186,2
91503,6,377,57.938483296552874,2
91616,6,375,57.82236611307043,2
91727,6,372,57.940063647138395,2
91839,6,370,58.111515884474294,2
91951,6,371,57.957634101990315,2
92062,6,367,57.7429458529202,2
92174,6,367,57.95563181472269,2
92285,6,367,58.01299150340265,2
92397,6,364,57.855987454019306,2
92508,6,366,58.02581401682515,2
92619,6,363,57.819310563959064,2
92730,6,364,57.927146127080746,2
92841,6,363,57.85447793528973,2
92952,6,362,57.838802062960376,2
93064,6,358,57.76261682760786,2
93174,6,360,57.80168890240924,2
93286,6,357,57.59228643922667,2
93397,6,360,57.40475979077383,2
93508,6,361,57.187691082145335,2
93620,6,358,56.54281393041748,2
93731,6,360,55.916859575528854,2
93842,6,357,55.22816230102835,2
93953,6,356,53.98394343187971,2
94064,6,359,52.69708529999187,2
94175,6,355,50.89190979632437,2
94287,6,357,47.3090375016252,2
94399,6,358,44.7404296597193,2
94511,6,360,41.15483927612674,2
94622,6,360,37.500827337856634,2
94733,6,356,33.604350510529905,2
94844,6,364,29.312658789060478,2
94955,6,370,27.152975783519576,2
95067,6,374,23.46597111123647,2
