Time(ms),MotorID,Phase,Direction,Position,Angle(deg),Frame,∠ABC,∠BCD
91039,5,Extend,<<,-1507,-136.79,2729.0,153.6568419424129,162.81978891671918
91142,5,Extend,<<,-1470,-133.45,2732.0,152.97860188058527,163.75125862818402
91245,5,Extend,<<,-1433,-130.37,2735.0,152.97860188058527,163.61845896498247
91348,5,Extend,<<,-1396,-127.12,2738.0,152.97860188058527,163.42846891922431
91450,5,Extend,<<,-1359,-123.78,2741.0,153.53330119925818,163.11267629830584
91553,5,Extend,<<,-1322,-120.62,2745.0,153.53330119925818,163.11267629830584
91656,5,Extend,<<,-1285,-117.36,2748.0,153.53330119925818,163.11267629830584
91759,5,Extend,<<,-1248,-114.11,2751.0,153.21750857833982,163.61845896498247
91862,5,Extend,<<,-1211,-110.86,2754.0,152.97860188058527,163.42846891922431
91964,5,Extend,<<,-1174,-107.6,2757.0,153.21750857833982,163.42846891922431
92067,5,Extend,<<,-1137,-104.35,2760.0,152.97860188058527,163.42846891922431
92169,5,Extend,<<,-1100,-101.19,2763.0,152.97860188058527,163.42846891922431
92272,5,Extend,<<,-1063,-97.85,2766.0,153.53330119925818,163.11267629830584
92374,5,Extend,<<,-1026,-94.59,2769.0,152.6231910757937,163.4088268975347
92477,5,Extend,<<,-989,-91.43,2772.0,152.06896943133964,163.72482937151827
92579,5,Extend,<<,-952,-88.09,2775.0,152.68224142829126,163.72482937151827
92682,5,Extend,<<,-915,-84.84,2778.0,152.68224142829126,163.72482937151827
92785,5,Extend,<<,-878,-81.76,2781.0,152.06896943133964,163.72482937151827
92887,5,Extend,<<,-841,-78.33,2785.0,152.31893843151477,163.4088268975347
92990,5,Extend,<<,-804,-75.08,2788.0,152.00293595753115,163.58867045598578
93092,5,Extend,<<,-767,-71.82,2791.0,152.36532988363368,163.10354359620277
93195,5,Extend,<<,-730,-68.57,2794.0,153.23715060002942,163.4088268975347
93297,5,Extend,<<,-693,-65.23,2797.0,153.23715060002942,163.4088268975347
93399,5,Extend,<<,-656,-62.07,2800.0,152.9211481260458,163.91481941727645
93501,5,Extend,<<,-619,-58.81,2803.0,152.06896943133964,163.91481941727645
93604,5,Extend,<<,-582,-55.65,2806.0,152.06896943133964,163.72482937151827
111543,5,Extend,>>,195,17.14,3344.0,177.3995540459012,170.70811138443176
111645,5,Extend,>>,158,17.14,3347.0,178.46723624025012,171.0961411458551
111748,5,Extend,>>,121,14.95,3350.0,179.307173625854,172.50264924697302
111850,5,Extend,>>,84,11.87,3353.0,179.16566263866957,172.72997368242778
111952,5,Extend,>>,47,8.7,3356.0,178.3657442506298,173.087606174679
112054,5,Extend,>>,10,5.54,3360.0,178.0355065454486,174.1229114598398
112156,5,Extend,>>,-27,2.29,3363.0,177.72068931568433,174.46913633087243
112259,5,Extend,>>,-64,-0.97,3366.0,177.24620901802683,174.71967043771605
112361,5,Extend,>>,-101,-4.22,3369.0,176.48245821188846,174.98580463811217
112463,5,Extend,>>,-138,-7.38,3372.0,175.8755329215157,175.26207750356463
112565,5,Extend,>>,-175,-10.73,3375.0,174.78765798028132,175.16194907378656
112668,5,Extend,>>,-212,-13.98,3378.0,174.44162571296457,175.82820860199627
112771,5,Extend,>>,-249,-17.05,3381.0,174.0926978069439,176.07262081209973
112873,5,Extend,>>,-286,-20.22,3384.0,173.72195565127333,176.4482666451795
112975,5,Extend,>>,-323,-23.47,3387.0,173.9684150064459,177.2238537183017
113077,5,Extend,>>,-360,-26.73,3390.0,173.44644770102778,176.81290836445757
113180,5,Extend,>>,-397,-29.89,3393.0,173.70773167633223,177.9685742582775
113282,5,Extend,>>,-434,-33.05,3396.0,172.73268902027934,177.41676745307842
113385,5,Extend,>>,-471,-36.31,3399.0,172.47164999497411,178.10187993967114
113488,5,Extend,>>,-508,-39.47,3403.0,172.33484117191443,178.50815317388
113590,5,Extend,>>,-545,-42.55,3406.0,172.58466628076297,178.87229605845246
113693,5,Extend,>>,-582,-45.8,3409.0,172.2341323977375,178.7901398493249
113796,5,Extend,>>,-619,-49.14,3412.0,171.98522508895348,178.42599696475273
113899,5,Extend,>>,-656,-52.4,3415.0,172.5327504596264,178.30574703483856
114001,5,Extend,>>,-693,-55.47,3418.0,173.7286021078891,177.83872604835003
114104,5,Extend,>>,-730,-58.55,3421.0,174.50939744798865,177.8811081682537
114206,5,Extend,>>,-767,-61.71,3424.0,175.25054121276364,177.63539827003805
114309,5,Extend,>>,-804,-64.88,3427.0,176.67158222654848,177.28536650624488
114411,5,Extend,>>,-841,-68.13,3430.0,177.75582981492198,177.01493539034195
114514,5,Extend,>>,-878,-71.3,3433.0,178.87383878049724,176.74547350332398
114617,5,Extend,>>,-915,-74.46,3436.0,179.82135628256077,177.20601389662093
114719,5,Extend,>>,-952,-77.71,3440.0,179.55612864033722,176.5735217495029
114822,5,Extend,>>,-989,-80.88,3443.0,176.44584380542605,176.60932101109958
114924,5,Extend,>>,-1026,-83.96,3446.0,174.89191382799132,175.85130056917825
115027,5,Extend,>>,-1063,-87.12,3449.0,173.69015580359485,175.76742909644014
115130,5,Extend,>>,-1100,-90.46,3452.0,172.17450232097875,175.97136426415352
115233,5,Extend,>>,-1137,-93.8,3455.0,170.9580504925932,176.37071650333357
115335,5,Extend,>>,-1174,-96.88,3458.0,169.9997289796105,176.1005286973694
115438,5,Extend,>>,-1211,-99.96,3461.0,168.44493683307687,176.64059749522306
115541,5,Extend,>>,-1248,-103.3,3464.0,168.26016183222902,175.64577893693047
115644,5,Extend,>>,-1285,-106.37,3467.0,166.0638148416602,175.42703906893968
115746,5,Extend,>>,-1322,-109.36,3470.0,165.0666730102913,175.09047674474556
115849,5,Extend,>>,-1359,-112.79,3473.0,164.37849952794411,174.38934157101457
115952,5,Extend,>>,-1396,-116.04,3476.0,163.24030215356922,173.90169657648028
116054,5,Extend,>>,-1433,-119.12,3480.0,162.23960001933878,173.08194626602935
116158,5,Extend,>>,-1470,-122.29,3483.0,160.7289336902696,173.0532756410989
116261,5,Extend,>>,-1507,-125.54,3486.0,160.09468401162346,171.80537539889238
116363,5,Extend,>>,-1544,-128.62,3489.0,159.40751826376066,171.1901819071542
116466,5,Extend,>>,-1581,-131.87,3492.0,159.07116652608485,170.21951376384882
116569,5,Extend,>>,-1618,-135.21,3495.0,158.14016122581285,169.59520041460226
116672,5,Extend,>>,-1655,-138.46,3498.0,157.8006163960735,169.14384002109657
116775,5,Extend,>>,-1692,-141.71,3501.0,156.9639005568702,168.94459567669395
116877,5,Extend,>>,-1729,-144.97,3504.0,156.37786527284587,167.73385295870696
116981,5,Extend,>>,-1766,-148.31,3507.0,156.03259799340563,167.29412315940684
117084,5,Extend,>>,-1803,-151.56,3510.0,155.43975355355485,167.37266917552162
117186,5,Extend,>>,-1840,-154.73,3514.0,155.09076289376515,166.65510840529907
117289,5,Extend,>>,-1877,-157.89,3517.0,154.81930792502732,166.1824391525193
117392,5,Extend,>>,-1914,-161.14,3520.0,154.55397932544005,165.42185216266785
117494,5,Extend,>>,-1951,-164.22,3523.0,153.9568425202626,166.01898896784536
117597,5,Extend,>>,-1988,-167.3,3526.0,153.93062427635158,165.9956192325986
117699,5,Extend,>>,-2025,-170.37,3529.0,153.9568425202626,165.21107015337864
117802,5,Extend,<<,-2025,-173.54,3532.0,153.03542528906186,165.53183545873307
117905,5,Extend,<<,-1988,-174.77,3535.0,153.00504542009503,165.29434446493437
118008,5,Extend,<<,-1951,-174.68,3538.0,152.72564895373043,165.3658745693264
118111,5,Extend,<<,-1914,-172.31,3541.0,152.38839975462608,164.2308658703836
118213,5,Extend,<<,-1877,-169.14,3544.0,151.23465340074188,163.3235797375171
118316,5,Extend,<<,-1840,-166.07,3547.0,150.67634287928584,162.9914372668445
118419,5,Extend,<<,-1803,-162.81,3551.0,150.0798006767411,162.91361202963682
118522,5,Extend,<<,-1766,-159.56,3554.0,148.98966857583684,162.99301321544178
118625,5,Extend,<<,-1729,-156.31,3557.0,148.2691869138857,162.2439744740568
118728,5,Extend,<<,-1692,-153.05,3560.0,147.6545493856829,160.5568897965275
118830,5,Extend,<<,-1655,-149.8,3563.0,146.74795504664868,161.10587844685978
118933,5,Extend,<<,-1618,-146.55,3566.0,145.8859479479255,160.90146384189225
119036,5,Extend,<<,-1581,-143.3,3569.0,146.48909317686923,159.80611683875307
119139,5,Extend,<<,-1544,-140.04,3572.0,146.13585800114663,160.21413577823873
119242,5,Extend,<<,-1507,-136.79,3575.0,146.08268327904634,160.1403941399607
119345,5,Extend,<<,-1470,-133.45,3578.0,145.8021512774236,160.42092614158344
119447,5,Extend,<<,-1433,-130.37,3581.0,146.33196761619706,160.1403941399607
119550,5,Extend,<<,-1396,-127.12,3584.0,145.9943814949762,160.4779802611816
119653,5,Extend,<<,-1359,-123.78,3588.0,141.65710691252727,155.8830974076433
119756,5,Extend,<<,-1322,-120.62,3591.0,140.28732425895194,156.3908110562149
119859,5,Extend,<<,-1285,-117.36,3594.0,141.23100232836893,157.73908587866313
119961,5,Extend,<<,-1248,-114.11,3597.0,142.2087208613214,157.85281450922196
120063,5,Extend,<<,-1211,-110.95,3600.0,141.87931219003542,158.30175573266234
120166,5,Extend,<<,-1174,-107.6,3603.0,142.74813072578038,157.3217073953085
120268,5,Extend,<<,-1137,-104.44,3606.0,142.23791359094773,157.94315433175007
120371,5,Extend,<<,-1100,-101.19,3609.0,142.23791359094773,157.94315433175007
120473,5,Extend,<<,-1063,-97.85,3612.0,142.74813072578038,157.5983557690877
120575,5,Extend,<<,-1026,-94.59,3615.0,142.74813072578038,157.95897398999048
120678,5,Extend,<<,-989,-91.43,3618.0,142.74813072578038,158.0483513719391
120781,5,Extend,<<,-952,-88.09,3621.0,142.49056241215894,158.30591968556055
120883,5,Extend,<<,-915,-84.84,3624.0,142.49056241215894,158.30591968556055
120985,5,Extend,<<,-878,-81.76,3627.0,142.49056241215894,158.30591968556055
121088,5,Extend,<<,-841,-78.33,3631.0,142.49056241215894,158.7602121087044
121190,5,Extend,<<,-804,-75.08,3634.0,143.00010648076045,158.4099796087022
121293,5,Extend,<<,-767,-71.82,3637.0,143.00010648076045,158.4099796087022
121396,5,Extend,<<,-730,-68.48,3640.0,143.00010648076045,158.4099796087022
121498,5,Extend,<<,-693,-65.23,3643.0,142.49056241215894,158.66754792232362
121601,5,Extend,<<,-656,-61.98,3646.0,142.74813072578038,158.4099796087022
121703,5,Extend,<<,-619,-58.81,3649.0,142.92301836109607,158.50264379508295
121805,5,Extend,<<,-582,-55.56,3652.0,142.83835041815254,158.7602121087044
121907,5,Extend,<<,-545,-52.31,3655.0,143.09591873177396,158.50264379508295
122009,5,Extend,<<,-508,-48.97,3658.0,142.83835041815254,158.7602121087044
122113,5,Extend,<<,-471,-45.63,3661.0,143.59253672296364,158.50264379508295
122215,5,Extend,<<,-434,-42.37,3664.0,143.3445659349903,158.50264379508295
122318,5,Extend,<<,-397,-39.3,3667.0,143.3445659349903,158.50264379508295
122421,5,Extend,<<,-360,-36.04,3671.0,143.35656670649718,158.14618356934628
122523,5,Extend,<<,-323,-32.7,3674.0,142.92301836109607,158.86523945758637
122625,5,Extend,<<,-286,-29.45,3677.0,142.66545004747465,159.58232402818177
122728,5,Extend,<<,-249,-26.2,3680.0,143.09591873177396,159.22662979660248
122830,5,Extend,<<,-212,-22.95,3683.0,142.92301836109607,159.68702365519638
122932,5,Extend,<<,-175,-19.69,3686.0,143.09591873177396,159.68702365519638
123034,5,Extend,<<,-138,-16.53,3689.0,143.3445659349903,160.15162728082512
123138,5,Extend,<<,-101,-13.19,3692.0,143.09591873177396,160.15162728082512
123240,5,Extend,<<,-64,-10.02,3695.0,143.17332127573673,160.6204367412515
123343,5,Extend,<<,-27,-6.68,3698.0,143.77940611116767,160.37237176298515
123445,5,Extend,<<,10,-3.43,3701.0,143.52978150147342,160.62649242807908
123547,5,Extend,<<,47,-0.18,3704.0,143.44240929800492,157.86113062697586
123650,5,Extend,<<,84,3.08,3707.0,143.701026160727,157.51425271403824
123752,5,Extend,<<,121,6.24,3710.0,143.77940611116767,156.9866821777424
123855,5,Extend,<<,158,9.49,3714.0,143.00010648076045,157.6974588223669
123957,5,Extend,<<,195,12.75,3717.0,143.35656670649718,156.90370500257
126327,2,Flex,>>,1233,108.4,3788.0,131.95275566613927,145.73411488077525
126429,2,Flex,>>,1173,108.4,3791.0,131.2488382190152,145.84140266475018
126531,2,Flex,>>,1113,105.14,3794.0,130.44971886233617,144.6887865603668
126633,2,Flex,>>,1053,100.04,3797.0,129.11801338474137,144.768110363764
126735,2,Flex,>>,993,94.77,3800.0,129.4209793316222,143.31440990894995
126837,2,Flex,>>,933,89.67,3803.0,129.0128653774787,142.85246344434003
126940,2,Flex,>>,873,84.31,3806.0,127.93162343487722,142.37535747173212
127042,2,Flex,>>,813,79.03,3809.0,127.0576468907257,141.24156404092315
127145,2,Flex,>>,753,73.93,3812.0,125.82017470626366,141.17871650515016
127247,2,Flex,>>,693,68.66,3815.0,125.54494742904636,140.662262194279
127350,2,Flex,>>,633,63.38,3818.0,125.01050971709861,140.48594976689668
127452,2,Flex,>>,573,58.29,3821.0,124.21818114787462,139.9667481875821
127554,2,Flex,>>,513,53.01,3825.0,122.49310050607318,139.1715100759318
127657,2,Flex,>>,453,47.65,3828.0,120.6734921959787,139.48858817362094
127759,2,Flex,>>,393,42.55,3831.0,120.15657548807818,138.40007921549144
127861,2,Flex,>>,333,37.27,3834.0,118.27257540194445,138.59726763885504
127964,2,Flex,>>,273,32.0,3837.0,117.38275309891338,138.86934117881293
128065,2,Flex,>>,213,26.81,3840.0,116.69764108546342,138.1099833406646
128168,2,Flex,>>,153,21.36,3843.0,116.61776117095962,137.4451438571433
128270,2,Flex,>>,93,16.18,3846.0,116.1487643257577,137.6319255700711
128372,2,Flex,>>,33,10.9,3849.0,116.1487643257577,137.6319255700711
128474,2,Flex,>>,-27,5.71,3852.0,116.61776117095962,136.87787744728536
128577,2,Flex,>>,-87,0.26,3855.0,116.83352243516983,137.26372613160518
128679,2,Flex,>>,-147,-4.84,3858.0,117.77252415081863,137.76023706232817
128782,2,Flex,>>,-207,-10.02,3861.0,119.31843403184354,138.06498199497383
128884,2,Flex,>>,-267,-15.3,3864.0,121.72536960791611,137.87180529649427
128987,2,Flex,>>,-327,-20.48,3868.0,123.31942543800328,137.79498634002098
129090,2,Flex,>>,-387,-25.85,3871.0,123.55339235386482,138.98611304989134
129192,2,Flex,>>,-447,-31.03,3874.0,125.09555560015885,138.1437243051233
129294,2,Flex,>>,-507,-36.31,3877.0,125.4256931625311,138.57048479288898
129397,2,Flex,>>,-567,-41.49,3880.0,126.03902813497396,138.26526848278195
129500,2,Flex,>>,-627,-46.68,3883.0,126.36450976877393,138.7018318896196
129603,2,Flex,>>,-687,-51.96,3886.0,126.71787775221075,138.82241020273605
129705,2,Flex,>>,-747,-57.14,3889.0,127.63720596093373,138.80051129556924
129808,2,Flex,>>,-807,-62.24,3892.0,127.32758840022046,139.44284557269145
129910,2,Flex,>>,-867,-67.43,3895.0,127.65713309101913,139.33572898880558
130014,2,Flex,>>,-927,-72.88,3898.0,128.11200112263512,139.42759208627365
130117,2,Flex,>>,-987,-78.15,3901.0,128.43973952971896,140.0586151092947
130219,2,Flex,>>,-1047,-83.34,3905.0,129.82555402750162,139.9439480857934
130322,2,Flex,>>,-1107,-88.62,3908.0,130.40233805217585,139.49197918430082
130424,2,Flex,>>,-1167,-93.8,3911.0,130.22435416540736,139.93416434056007
130527,2,Flex,>>,-1227,-99.25,3914.0,130.93621642065,139.8486081823419
130629,2,Flex,>>,-1287,-104.35,3917.0,131.70922724434442,140.62174286388458
130732,2,Flex,>>,-1347,-109.71,3920.0,132.2215057062842,140.6303653066304
130834,2,Flex,>>,-1407,-114.99,3923.0,132.68341142665307,140.56977541016315
130937,2,Flex,>>,-1467,-120.35,3926.0,132.7271531420501,140.64519520629577
131040,2,Flex,>>,-1527,-125.54,3929.0,132.94092683130407,141.46041890923178
131143,2,Flex,>>,-1587,-130.73,3932.0,134.28169316567207,141.63688817977604
131246,2,Flex,>>,-1647,-135.82,3935.0,135.26026456717474,142.31489350070635
131349,2,Flex,>>,-1707,-141.19,3938.0,135.6417352605405,142.96639875249173
131451,2,Flex,>>,-1767,-146.2,3941.0,136.6615023177163,142.5608431537579
131553,2,Flex,>>,-1827,-151.3,3945.0,137.22248481140358,143.16533883253487
131656,2,Flex,>>,-1887,-156.48,3948.0,137.1285225312967,143.40822280355135
131758,2,Flex,>>,-1947,-161.49,3951.0,137.69704859629064,143.49916431912504
131861,2,Flex,>>,-2007,-166.68,3954.0,137.8928936427541,143.69222346684694
131963,2,Flex,>>,-2067,-171.78,3957.0,138.4069856813634,142.96803287941773
132067,2,Flex,>>,-2127,-176.7,3960.0,138.04901806515954,143.8880685133104
132170,2,Flex,>>,-2187,-181.8,3963.0,137.44264384661847,144.15313254282384
132272,2,Flex,>>,-2247,-186.81,3966.0,138.44984720259677,143.7417778288698
132375,2,Flex,>>,-2307,-191.65,3969.0,138.69641304291454,143.67077937758475
132477,2,Flex,>>,-2367,-196.48,3972.0,138.8000309645862,143.8118215342126
132580,2,Flex,<<,-2367,-201.32,3975.0,138.25174226039968,143.9398827710669
132683,2,Flex,<<,-2307,-202.9,3978.0,138.9538612738153,143.9398827710669
132786,2,Flex,<<,-2247,-202.64,3982.0,138.8000309645862,143.8118215342126
132888,2,Flex,<<,-2187,-198.51,3985.0,138.8484736927647,143.9398827710669
132991,2,Flex,<<,-2127,-193.58,3988.0,138.35448113826118,143.9398827710669
133093,2,Flex,<<,-2067,-188.57,3991.0,138.44984720259677,144.13009817672852
133196,2,Flex,<<,-2007,-183.21,3994.0,138.1014278534485,144.51934091618347
133298,2,Flex,<<,-1947,-178.11,3997.0,138.44984720259677,144.51934091618347
133405,2,Flex,<<,-1887,-172.84,4000.0,138.54895043054879,144.77090620067838
133508,2,Flex,<<,-1827,-167.56,4003.0,139.2218670908561,143.9523985453476
133610,2,Flex,<<,-1767,-162.37,4006.0,139.3674580858796,144.6728057309766
133713,2,Flex,<<,-1707,-157.1,4009.0,139.7723174235676,144.66054633766018
133815,2,Flex,<<,-1647,-151.74,4012.0,139.92767287610602,144.70393755870882
133918,2,Flex,<<,-1587,-146.64,4015.0,140.6866485810771,144.8740592517574
134021,2,Flex,<<,-1527,-141.27,4019.0,140.95905934621436,145.0427766833391
134124,2,Flex,<<,-1467,-136.0,4022.0,141.45513652429403,145.46964540213818
134226,2,Flex,<<,-1407,-130.81,4025.0,141.74964276914622,145.04050453377474
134328,2,Flex,<<,-1347,-125.63,4028.0,141.01271630337214,146.25454414783815
134431,2,Flex,<<,-1287,-120.35,4031.0,141.63265147585156,145.63460897535873
134533,2,Flex,<<,-1227,-114.9,4034.0,141.55154973303598,145.86319081000485
134636,2,Flex,<<,-1167,-109.71,4037.0,141.77950637487461,146.05295234682967
134738,2,Flex,<<,-1107,-104.44,4040.0,142.26987626116926,145.63523416816625
134840,2,Flex,<<,-1047,-99.16,4043.0,142.26987626116926,145.60792445645313
134944,2,Flex,<<,-987,-93.8,4046.0,142.26987626116926,145.63523416816625
135047,2,Flex,<<,-927,-88.7,4049.0,142.3682786863232,145.63523416816625
135149,2,Flex,<<,-867,-83.43,4052.0,142.26987626116926,145.63523416816625
135251,2,Flex,<<,-807,-78.15,4055.0,142.0251068454347,145.24215360577557
135354,2,Flex,<<,-747,-72.79,4059.0,141.87742089158613,146.05462690271952
135456,2,Flex,<<,-687,-67.52,4062.0,141.65124034399227,146.25387008534324
135559,2,Flex,<<,-627,-62.24,4065.0,141.87742089158613,146.05462690271952
135662,2,Flex,<<,-567,-56.88,4068.0,141.87742089158613,146.05462690271952
135764,2,Flex,<<,-507,-51.69,4071.0,141.87742089158613,146.05462690271952
135867,2,Flex,<<,-447,-46.51,4074.0,142.22062874160707,146.02768953774938
135969,2,Flex,<<,-387,-41.23,4077.0,141.97582331674008,146.02768953774938
136072,2,Flex,<<,-327,-35.96,4080.0,142.3682786863232,145.24215360577557
136175,2,Flex,<<,-267,-30.68,4083.0,142.14032204448458,145.44009960445402
136278,2,Flex,<<,-207,-25.32,4086.0,142.3682786863232,145.63523416816625
136380,2,Flex,<<,-147,-20.13,4089.0,141.8946706906983,145.86319081000485
136483,2,Flex,<<,-87,-14.86,4092.0,141.87742089158613,146.02768953774938
136586,2,Flex,<<,-27,-9.49,4096.0,141.63265147585156,146.02768953774938
136689,2,Flex,<<,33,-4.31,4099.0,142.3682786863232,145.63523416816625
136791,2,Flex,<<,93,0.97,4102.0,142.3682786863232,145.63523416816625
136893,2,Flex,<<,153,6.24,4105.0,141.8946706906983,145.86319081000485
136996,2,Flex,<<,213,11.6,4108.0,142.3682786863232,145.63523416816625
137098,2,Flex,<<,273,16.7,4111.0,142.3682786863232,145.63523416816625
137200,2,Flex,<<,333,21.98,4114.0,142.61308411119023,145.63523416816625
137303,2,Flex,<<,393,27.34,4117.0,142.3682786863232,146.02868704238338
137405,2,Flex,<<,453,32.53,4120.0,142.3682786863232,146.00408602220642
137508,2,Flex,<<,513,37.8,4123.0,142.59936704057986,146.19138724650787
137611,2,Flex,<<,573,43.08,4126.0,142.1226273325369,146.42247560076453
137713,2,Flex,<<,633,48.26,4129.0,142.22098908914805,146.81656302629122
137815,2,Flex,<<,693,53.71,4132.0,142.61031293732782,146.42723917811142
137917,2,Flex,<<,753,58.9,4135.0,142.84311941184043,146.5887820102561
138020,2,Flex,<<,813,64.09,4139.0,142.94233278369688,146.98335606362943
138122,2,Flex,<<,873,69.36,4142.0,142.94233278369688,146.98335606362943
138224,2,Flex,<<,933,74.73,4145.0,142.94233278369688,147.37811760171138
138327,2,Flex,<<,993,80.0,4148.0,143.4302639653791,146.97929411396692
138430,2,Flex,<<,1053,85.27,4151.0,143.18106589820997,147.3851735665391
138533,2,Flex,<<,1113,90.46,4154.0,143.41871671280765,147.54254706813464
138635,2,Flex,<<,1173,95.82,4157.0,143.18106589820997,148.5704343851615
138737,2,Flex,<<,1233,101.19,4160.0,143.41871671280765,148.72792061307135
140107,5,Extend,>>,195,17.14,4201.0,157.39563405327303,158.6193474281584
140209,5,Extend,>>,158,17.14,4204.0,158.9785174469406,159.294075515514
140312,5,Extend,>>,121,15.03,4207.0,160.3578174002525,159.68368759235335
140414,5,Extend,>>,84,11.87,4210.0,160.7153932475978,161.32175845881315
140516,5,Extend,>>,47,8.7,4213.0,161.98917734662155,162.58660170224397
140618,5,Extend,>>,10,5.54,4216.0,163.8415975282254,162.34227182795618
140720,5,Extend,>>,-27,2.29,4220.0,166.2598170102836,164.23677582139084
140823,5,Extend,>>,-64,-0.97,4223.0,167.5574105981026,165.6642554283663
140925,5,Extend,>>,-101,-4.22,4226.0,170.11599079536037,166.3295179441907
141027,5,Extend,>>,-138,-7.38,4229.0,171.95165870926243,168.0270622564628
141129,5,Extend,>>,-175,-10.73,4232.0,173.15484886081822,169.293987840283
141231,5,Extend,>>,-212,-13.89,4235.0,175.00409194938248,169.87299811117606
141334,5,Extend,>>,-249,-17.05,4238.0,176.39481191067387,171.224431160519
141436,5,Extend,>>,-286,-20.22,4241.0,178.46463084294965,171.6237299840846
141539,5,Extend,>>,-323,-23.47,4244.0,179.1387904194385,172.28866843366004
141642,5,Extend,>>,-360,-26.81,4247.0,179.91606891368346,173.49259964859274
141744,5,Extend,>>,-397,-30.07,4250.0,179.30130561701682,173.76010083897665
141846,5,Extend,>>,-434,-33.23,4253.0,178.8426669318702,174.77230055864558
141949,5,Extend,>>,-471,-36.4,4256.0,177.83131498253456,175.0677223927961
142051,5,Extend,>>,-508,-39.56,4259.0,176.89793811132375,175.40230455909295
142153,5,Extend,>>,-545,-42.73,4263.0,176.99194385218772,176.16811374514648
142255,5,Extend,>>,-582,-45.89,4266.0,176.7124385717921,175.71284627726178
142357,5,Extend,>>,-619,-49.23,4269.0,176.86620488992511,175.3705713376942
142460,5,Extend,>>,-656,-52.48,4272.0,177.4946952027098,175.84278739818487
142562,5,Extend,>>,-693,-55.56,4275.0,177.65148923462894,175.50661941576806
142665,5,Extend,>>,-730,-58.73,4278.0,178.61596081312211,175.9096160244591
142767,5,Extend,>>,-767,-61.98,4281.0,178.61340774846704,175.25752039008822
142869,5,Extend,>>,-804,-65.05,4284.0,179.73624337000808,176.05573608156922
142971,5,Extend,>>,-841,-68.31,4287.0,180.0,175.3344055711059
143074,5,Extend,>>,-878,-71.47,4290.0,179.56841486201665,175.34827272963187
143177,5,Extend,>>,-915,-74.64,4293.0,178.77441933610012,175.43406087706518
143279,5,Extend,>>,-952,-77.89,4296.0,177.8164240023655,175.4448403821718
143382,5,Extend,>>,-989,-81.05,4299.0,177.51175256914965,174.98792434020746
143484,5,Extend,>>,-1026,-84.04,4302.0,176.61261319450816,174.5060250346114
143586,5,Extend,>>,-1063,-87.3,4306.0,174.9141680887618,174.00447773987284
143689,5,Extend,>>,-1100,-90.64,4309.0,172.55009186522344,173.77860100258073
143792,5,Extend,>>,-1137,-93.89,4312.0,169.34906973813386,172.5621752894052
143894,5,Extend,>>,-1174,-97.05,4315.0,166.89577918397754,171.61559916759765
143996,5,Extend,>>,-1211,-100.13,4318.0,165.3597888233916,170.98672009278752
144099,5,Extend,>>,-1248,-103.38,4321.0,162.79033199236218,170.90585316219762
144202,5,Extend,>>,-1285,-106.46,4324.0,161.4942428347375,170.04444972526724
144305,5,Extend,>>,-1322,-109.54,4327.0,160.0615044346019,169.0939907620459
144408,5,Extend,>>,-1359,-112.97,4330.0,158.8276559351362,168.78775044671724
144510,5,Extend,>>,-1396,-116.22,4333.0,158.14681196410004,167.52151687350144
144613,5,Extend,>>,-1433,-119.3,4336.0,157.20114501165799,167.11854128251025
144716,5,Extend,>>,-1470,-122.46,4339.0,155.9908736248299,166.97409741830765
144818,5,Extend,>>,-1507,-125.54,4342.0,155.72421367316971,166.2502227871663
144921,5,Extend,>>,-1544,-128.62,4346.0,155.08334200297747,165.7763629908982
145024,5,Extend,>>,-1581,-131.87,4349.0,154.4739740818842,165.55124068106076
145126,5,Extend,>>,-1618,-135.3,4352.0,154.34624778441994,165.32360686254998
145229,5,Extend,>>,-1655,-138.73,4355.0,154.09378323672718,164.5998616907225
145332,5,Extend,>>,-1692,-141.98,4358.0,153.06268879541668,164.62769671633336
145434,5,Extend,>>,-1729,-145.14,4361.0,152.5218509539794,164.20117346428262
145537,5,Extend,>>,-1766,-148.31,4364.0,151.60274617026516,164.60445074600491
145639,5,Extend,>>,-1803,-151.65,4367.0,151.61061423870913,163.73544045535687
145742,5,Extend,>>,-1840,-154.81,4370.0,151.3009459525806,163.53297296103642
145845,5,Extend,>>,-1877,-158.07,4373.0,150.99790107726562,163.5011339915114
145948,5,Extend,>>,-1914,-161.32,4376.0,150.99790107726562,163.67764538477428
146050,5,Extend,>>,-1951,-164.31,4379.0,151.23926914632798,163.164192626235
146153,5,Extend,>>,-1988,-167.38,4383.0,151.23926914632798,162.99118502170703
146256,5,Extend,>>,-2025,-170.37,4386.0,151.23926914632798,162.8251982396511
146358,5,Extend,<<,-2025,-173.54,4389.0,150.92639652740246,163.47706524516042
146461,5,Extend,<<,-1988,-174.68,4392.0,151.23926914632798,162.99118502170703
146564,5,Extend,<<,-1951,-174.68,4395.0,150.92639652740246,163.3040576406325
146666,5,Extend,<<,-1914,-172.22,4398.0,150.92639652740246,163.47706524516042
146769,5,Extend,<<,-1877,-169.14,4401.0,151.48001096037845,163.164192626235
146872,5,Extend,<<,-1840,-166.15,4404.0,151.3950502205489,163.00111955741482
146975,5,Extend,<<,-1803,-162.81,4407.0,151.48001096037845,162.99118502170703
147078,5,Extend,<<,-1766,-159.56,4410.0,151.80230816449014,163.3040576406325
