Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
137443,3,-142.1,-5.713999999999999,4,-2.480112867083942,-2.571847372568764,525
137552,3,-147.83200000000002,-5.732000000000028,4,-2.580155139808258,-2.6718896452930796,540
137663,3,-153.582,-5.749999999999972,4,-2.6805115717979313,-2.772246077282753,557
137772,3,-159.31400000000002,-5.732000000000028,4,-2.7805538445222466,-2.8722883500070684,569
137882,3,-165.046,-5.731999999999971,4,-2.880596117246561,-2.972330622731383,585
137991,3,-170.832,-5.786000000000001,4,-2.981580867766953,-3.073315373251775,616
138101,3,-176.634,-5.8019999999999925,4,-3.082844870967664,-3.1745793764524857,638
138211,3,-182.418,-5.78400000000002,4,-3.183794714903016,-3.275529220387838,647
138320,3,-188.21999999999997,-5.801999999999964,4,-3.2850587181037265,-3.3767932235885483,663
138430,3,-194.022,-5.802000000000021,4,-3.386322721304438,-3.4780572267892595,674
138540,3,-199.842,-5.820000000000022,4,-3.487900883770508,-3.57963538925533,683
138650,3,-205.62599999999998,-5.783999999999963,4,-3.5888507277058594,-3.680585233190681,693
138760,3,-211.42799999999997,-5.8019999999999925,4,-3.6901147309065707,-3.7818492363913925,698
138870,3,-217.196,-5.768000000000029,4,-3.790785322161604,-3.882519827646426,703
138979,3,-222.946,-5.75,4,-3.891141754151278,-3.9828762596361,708
139089,3,-228.642,-5.695999999999998,4,-3.990555708344875,-4.082290213829697,716
139199,3,-234.32199999999997,-5.679999999999978,4,-4.089690409858153,-4.181424915342975,717
139309,3,-240.002,-5.680000000000035,4,-4.188825111371431,-4.2805596168562525,723
139419,3,-245.64600000000002,-5.6440000000000055,4,-4.287331494353991,-4.379065999838812,732
139528,3,-251.29000000000002,-5.6440000000000055,4,-4.385837877336551,-4.477572382821373,735
139638,3,-256.882,-5.5919999999999845,4,-4.483436689108074,-4.575171194592896,740
139748,3,-262.454,-5.572000000000003,4,-4.580686435029198,-4.672420940514019,741
139857,3,-267.95799999999997,-5.503999999999962,4,-4.676749357058965,-4.768483862543786,752
139967,3,-273.444,-5.486000000000047,4,-4.772498119823375,-4.864232625308197,747
140076,3,-278.928,-5.4839999999999804,4,-4.868211976002743,-4.959946481487565,755
140186,3,-284.43,-5.5020000000000095,4,-4.964239991447472,-5.0559744969322935,751
140295,3,-289.952,-5.521999999999991,4,-5.060617072742598,-5.15235157822742,763
140405,3,-295.472,-5.519999999999982,4,-5.156959247452685,-5.248693752937506,765
140516,3,-301.01,-5.538000000000011,4,-5.253615581428131,-5.345350086912953,766
140625,3,-306.55,-5.5400000000000205,4,-5.350306821988617,-5.442041327473439,775
140735,3,-312.05400000000003,-5.504000000000019,4,-5.446369744018385,-5.538104249503207,769
140845,3,-317.54,-5.48599999999999,4,-5.542118506782795,-5.6338530122676165,791
140954,3,-322.23400000000004,-4.694000000000017,4,-5.624044261871409,-5.71577876735623,805
141064,3,-325.838,-3.603999999999985,4,-5.686945928113284,-5.7786804335981055,800
141174,3,-327.52599999999995,-1.6879999999999313,4,-5.716407085886947,-5.808141591371768,793
164907,3,5.256,-1.5120000000000005,5,0.09173450548482197,0.0,523
165016,3,1.0720000000000005,-4.183999999999999,5,0.018709929581379223,-0.07302457590344275,522
165126,3,-4.255999999999999,-5.327999999999999,5,-0.07428121296487865,-0.16601571844970062,521
165236,3,-9.988,-5.732,5,-0.17432348568919362,-0.2660579911740156,522
165346,3,-15.735999999999999,-5.747999999999999,5,-0.27464501109382766,-0.36637951657864964,523
165455,3,-21.502,-5.766,5,-0.3752806957638207,-0.4670152012486427,519
165565,3,-27.233999999999998,-5.731999999999999,5,-0.47532296848813566,-0.5670574739729576,521
165675,3,-32.98199999999999,-5.747999999999994,5,-0.5756444938927696,-0.6673789993775916,521
165785,3,-38.732,-5.750000000000007,5,-0.6760009258824438,-0.7677354313672657,523
