Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth
65931,5,Extend,>>,-1027,-83.69,393,396,501,11.064646135847472,2.894194790946658
65946,6,Extend,>>,-277,-14.15,387,392,496,10.4916974788265,2.5480860103546394
66028,4,Extend,>>,166,21.36,388,396,495,9.331916195758371,2.003190219781919
66043,5,Extend,>>,-1071,-87.38,386,393,493,8.646348129380419,1.8602945095711918
66058,6,Extend,>>,-325,-18.11,385,392,493,8.646348129380419,1.8602945095711918
66139,4,Extend,>>,121,17.49,385,392,486,7.5092225169386175,1.2635020295230923
66155,5,Extend,>>,-1115,-91.25,386,390,486,7.133365700236227,1.1048127562012096
66170,6,Extend,>>,-373,-22.24,382,385,480,7.133365700236227,1.1048127562012096
66251,4,Extend,>>,76,13.54,381,386,482,6.038240932195448,0.3716792746085765
66266,5,Extend,>>,-1159,-95.03,380,386,478,6.038240932195448,0.3716792746085765
66280,6,Extend,>>,-421,-26.29,377,380,470,5.801114045995442,0.08768274014518791
66361,4,Extend,>>,31,9.76,375,376,475,5.178232544713329,-0.46361111734914806
66376,5,Extend,>>,-1203,-98.73,372,376,471,4.782562222166403,-0.7502420228615139
66391,6,Extend,>>,-469,-30.51,372,374,473,4.782562222166403,-0.7502420228615139
66472,4,Extend,>>,-14,5.98,369,372,468,4.02854347581751,-1.5090987876389241
66487,5,Extend,>>,-1247,-102.42,369,369,466,3.746146017911161,-1.6760155757979311
66501,6,Extend,>>,-517,-34.55,365,369,467,3.746146017911161,-1.6760155757979311
66582,4,Extend,>>,-59,2.2,361,366,458,2.3684502713784616,-1.8924947382961446
66596,5,Extend,>>,-1291,-106.02,362,365,464,2.3684502713784616,-1.8924947382961446
66611,6,Extend,>>,-565,-38.59,357,363,461,1.9560916872791634,-1.9594244779475307
66691,4,Extend,>>,-104,-1.58,358,360,460,1.2505481246562007,-2.288678968356331
66706,5,Extend,>>,-1335,-109.8,354,360,458,1.2505481246562007,-2.288678968356331
66721,6,Extend,>>,-613,-42.73,355,355,455,0.9903501488446722,-2.6163832586330837
66801,4,Extend,>>,-149,-5.36,350,351,453,0.629627280591248,-3.204792827438998
66816,5,Extend,>>,-1379,-113.76,348,348,449,0.4399396990926951,-3.392765473657697
66830,6,Extend,>>,-661,-46.86,349,345,443,0.4399396990926951,-3.392765473657697
66911,4,Extend,>>,-194,-9.23,343,342,442,-0.10485905964264985,-3.875880375900289
66926,5,Extend,>>,-1423,-117.63,344,342,441,-0.10485905964264985,-3.875880375900289
66942,6,Extend,>>,-709,-51.16,339,339,436,-0.3087264799605503,-3.982747892144757
67023,4,Extend,>>,-239,-13.1,340,337,440,-0.663555298055104,-4.354978478901036
67038,5,Extend,>>,-1467,-121.41,335,336,436,-0.663555298055104,-4.354978478901036
67054,6,Extend,>>,-757,-55.21,328,333,435,-0.7622742627901633,-4.568931905651592
67135,4,Extend,>>,-284,-16.97,330,336,436,-1.0868719771004516,-4.57269255059855
67150,5,Extend,>>,-1511,-125.01,329,333,436,-1.1576209187182513,-4.671502163176994
67165,6,Extend,>>,-805,-59.25,326,334,429,-1.1576209187182513,-4.671502163176994
67247,4,Extend,>>,-329,-20.75,326,332,434,-1.1144482577969341,-4.878821045298107
67262,5,Extend,>>,-1555,-128.62,323,330,431,-1.1144482577969341,-4.878821045298107
67277,6,Extend,>>,-853,-63.21,318,325,427,-1.0598318341871509,-4.95519374280141
67358,4,Extend,>>,-374,-24.44,320,327,424,-1.000462420819574,-5.161220354396131
67373,5,Extend,>>,-1599,-132.4,316,324,422,-1.000462420819574,-5.161220354396131
67388,6,Extend,>>,-901,-67.25,316,322,419,-0.9456491940256884,-5.311016952364733
67469,4,Extend,>>,-419,-28.22,312,324,415,-0.9827944000620893,-5.391457518944813
67484,5,Extend,>>,-1643,-136.26,311,320,412,-0.9147365419212806,-5.543253623287269
67498,6,Extend,>>,-949,-71.3,311,314,409,-0.9147365419212806,-5.543253623287269
67580,4,Extend,>>,-464,-31.91,312,312,404,-0.48462527743133665,-5.5388793792189706
67595,5,Extend,>>,-1687,-140.13,311,312,399,-0.48462527743133665,-5.5388793792189706
67611,6,Extend,>>,-997,-75.43,309,308,393,-0.24467265890818404,-5.492276967597658
67692,4,Extend,>>,-509,-35.69,308,308,390,0.21045187911418164,-5.29509664981393
67707,5,Extend,>>,-1731,-144.0,308,308,387,0.21045187911418164,-5.29509664981393
67723,6,Extend,>>,-1045,-79.91,306,304,384,0.3789321644961704,-5.195801388980865
67804,4,Extend,>>,-554,-39.56,307,301,380,0.6860420623603974,-5.006944361326935
67819,5,Extend,>>,-1775,-147.69,308,301,380,0.7665969491399106,-4.872767513455413
67834,6,Extend,>>,-1093,-84.04,304,298,376,0.7665969491399106,-4.872767513455413
67915,4,Extend,>>,-599,-43.43,305,295,374,1.2546398935367131,-4.378961307904488
67930,5,Extend,>>,-1819,-151.56,306,291,373,1.2546398935367131,-4.378961307904488
67946,6,Extend,>>,-1141,-88.35,303,293,370,1.569941019634776,-4.205533337657088
68027,4,Extend,>>,-644,-47.3,304,287,370,2.2651686555017854,-3.8992931572110767
68043,5,Extend,>>,-1863,-155.43,304,285,371,2.644453433806263,-3.8646133335110564
68057,6,Extend,>>,-1189,-92.31,303,285,368,2.644453433806263,-3.8646133335110564
68139,4,Extend,>>,-689,-51.08,306,284,371,3.289776397215759,-3.64154855011688
68154,5,Extend,>>,-1907,-159.38,305,284,370,3.576547048655435,-3.5435441647841275
68169,6,Extend,>>,-1237,-96.35,303,280,366,3.576547048655435,-3.5435441647841275
68250,4,Extend,>>,-734,-54.95,302,279,370,4.44191216154894,-2.8998542004063492
68265,5,Extend,>>,-1951,-163.16,301,278,371,4.44191216154894,-2.8998542004063492
68281,6,Extend,>>,-1285,-100.31,299,274,367,4.812014883704649,-2.7190284495320256
68362,4,Extend,>>,-779,-58.81,302,277,371,5.49378023352897,-2.3478398120351898
68377,5,Extend,>>,-1995,-166.86,300,275,368,5.851157105081001,-2.2959912508565203
68391,6,Extend,>>,-1333,-104.62,299,273,366,5.851157105081001,-2.2959912508565203
68472,4,Extend,>>,-824,-62.51,299,274,373,6.508784796334757,-2.211085761147483
68487,5,Extend,>>,-2039,-170.37,301,274,372,6.852046498547081,-2.253169067979493
68502,6,Extend,>>,-1381,-108.66,299,271,369,6.852046498547081,-2.253169067979493
68583,4,Extend,>>,-869,-66.55,299,274,375,7.683163833552082,-1.703699503236292
68598,5,Extend,>>,-2083,-174.15,299,271,372,7.683163833552082,-1.703699503236292
68613,6,Extend,>>,-1429,-112.79,297,273,371,7.986496051719108,-1.5930765802438278
68694,4,Extend,>>,-914,-70.24,299,271,374,8.628487088616588,-1.1706426328551052
68709,5,Extend,>>,-2127,-178.02,299,270,372,9.023986929116006,-1.1231014846898852
68724,6,Extend,>>,-1477,-116.84,299,269,371,9.023986929116006,-1.1231014846898852
68806,4,Extend,>>,-959,-74.02,298,270,374,9.894439048184523,-0.9320533934301787
68821,5,Extend,>>,-2171,-181.8,298,270,371,10.276754418293102,-0.8836357667321459
68837,6,Extend,>>,-1525,-120.79,295,268,370,10.276754418293102,-0.8836357667321459
68918,4,Extend,>>,-1004,-77.98,298,270,372,11.303435715445833,-0.4984326740975766
68933,5,Extend,>>,-2215,-185.49,297,268,372,11.303435715445833,-0.4984326740975766
68947,6,Extend,>>,-1573,-124.84,292,265,363,11.533343679039396,-0.35550734714154353
69028,4,Extend,>>,-1049,-81.67,298,268,370,11.907127702350195,0.0602287218435907
69043,5,Extend,>>,-2259,-189.19,296,267,371,12.161580164423917,0.16717073665885615
69058,6,Extend,>>,-1621,-128.53,294,266,366,12.161580164423917,0.16717073665885615
69139,4,Extend,>>,-1094,-85.45,294,267,369,12.918127402026759,0.22695976912829885
69154,5,Extend,>>,-2303,-192.62,294,267,368,13.231135909946023,0.25306729097256625
69169,6,Extend,>>,-1669,-132.75,293,263,366,13.231135909946023,0.25306729097256625
69250,4,Extend,>>,-1139,-89.05,295,266,370,14.188249772711409,0.4684098639081531
69266,5,Extend,>>,-2347,-196.57,295,264,368,14.188249772711409,0.4684098639081531
69281,6,Extend,>>,-1717,-136.7,296,264,365,14.32745345565921,0.6749608949579666
69363,4,Extend,>>,-1184,-92.84,298,264,368,14.397301912013734,1.172965635278482
69377,5,Extend,>>,-2391,-200.35,295,266,370,14.354051973287774,1.4309399646637364
69392,6,Extend,>>,-1765,-140.75,296,262,367,14.354051973287774,1.4309399646637364
69473,4,Extend,>>,-1229,-96.62,295,263,367,14.41622997234483,1.7005865439916645
69488,5,Extend,>>,-2435,-204.13,293,265,366,14.475807425032578,1.8103729515176554
69503,6,Extend,>>,-1813,-144.62,294,258,362,14.475807425032578,1.8103729515176554
69584,4,Extend,<<,-1229,-100.22,297,267,369,15.100108150606168,2.051449246509982
69599,5,Extend,<<,-2435,-207.82,298,266,368,15.100108150606168,2.051449246509982
69614,6,Extend,<<,-1813,-148.31,296,265,370,15.37379482647198,2.1407142375427624
69695,4,Extend,<<,-1184,-101.54,299,269,372,16.00767083399653,2.3349874988253854
69711,5,Extend,<<,-2391,-209.05,303,271,375,16.263943031166118,2.4393453608985673
69726,6,Extend,<<,-1765,-149.45,304,273,378,16.263943031166118,2.4393453608985673
69806,4,Extend,<<,-1139,-101.63,304,275,378,16.592271226975846,2.7010278590279055
69822,5,Extend,<<,-2347,-209.14,305,273,379,16.73650656978179,2.773408389640462
69836,6,Extend,<<,-1717,-149.45,306,272,381,16.73650656978179,2.773408389640462
69917,4,Extend,<<,-1094,-99.96,307,273,379,17.451790641050838,3.005741327065384
69933,5,Extend,<<,-2303,-206.42,307,272,378,17.451790641050838,3.005741327065384
69948,6,Extend,<<,-1669,-149.45,306,273,380,17.923124230239367,3.1758091752214366
70029,4,Extend,<<,-1049,-96.7,307,274,380,19.058956453219654,3.5924255854714104
70044,5,Extend,<<,-2259,-203.08,308,273,378,19.670961836682313,3.9101553928605908
70059,6,Extend,<<,-1621,-146.37,307,273,379,19.670961836682313,3.9101553928605908
70140,4,Extend,<<,-1004,-92.84,307,274,378,21.039399380399583,4.594671777474759
70156,5,Extend,<<,-2215,-199.3,307,273,379,21.674814837973255,4.9321394111108425
70170,6,Extend,<<,-1573,-142.68,307,274,379,21.674814837973255,4.9321394111108425
70251,4,Extend,<<,-959,-89.14,309,273,379,23.23967193268689,5.662273624944898
70266,5,Extend,<<,-2171,-195.6,309,274,378,23.23967193268689,5.662273624944898
70281,6,Extend,<<,-1525,-138.81,306,274,378,23.650184414536405,5.867309148587021
70362,4,Extend,<<,-914,-85.19,308,273,379,23.973780018668187,6.286461517445581
70377,5,Extend,<<,-2127,-191.91,307,272,378,24.135575747351538,6.454299426763281
70392,6,Extend,<<,-1477,-134.68,310,274,376,24.135575747351538,6.454299426763281
70474,4,Extend,<<,-869,-81.32,309,269,377,24.450756505007845,6.748344217503348
70489,5,Extend,<<,-2083,-187.96,307,274,377,24.571055685418926,6.87590228309708
70504,6,Extend,<<,-1429,-130.55,307,273,377,24.571055685418926,6.87590228309708
70585,4,Extend,<<,-824,-77.45,304,274,376,25.201420819045573,6.899853335073554
70600,5,Extend,<<,-2039,-184.09,307,276,377,25.201420819045573,6.899853335073554
70615,6,Extend,<<,-1381,-126.42,308,275,376,25.446064367688898,6.908667314952415
70695,4,Extend,<<,-779,-73.49,311,276,375,25.74140068175656,7.0345497461351485
70710,5,Extend,<<,-1995,-180.22,311,275,374,25.856069902206578,7.073651051532816
70725,6,Extend,<<,-1333,-122.29,309,274,375,25.856069902206578,7.073651051532816
70806,4,Extend,<<,-734,-69.71,309,277,373,25.851350178081823,7.482318291736432
70822,5,Extend,<<,-1951,-176.44,308,277,373,25.88694456768384,7.5954601192938584
70836,6,Extend,<<,-1285,-118.07,310,275,373,25.88694456768384,7.5954601192938584
70917,4,Extend,<<,-689,-65.76,310,275,373,26.329027457973968,7.951819836108288
70932,5,Extend,<<,-1907,-172.66,310,278,374,26.329027457973968,7.951819836108288
70947,6,Extend,<<,-1237,-113.85,308,276,372,26.58924248764947,8.00567648389997
71027,4,Extend,<<,-644,-61.89,310,279,373,26.855728965952405,8.306982475668436
71042,5,Extend,<<,-1863,-168.79,310,280,374,26.901020902080184,8.32432479423516
71057,6,Extend,<<,-1189,-109.63,308,278,373,26.901020902080184,8.32432479423516
71139,4,Extend,<<,-599,-57.76,310,280,373,27.337326381648378,8.545296174736137
71154,5,Extend,<<,-1819,-165.01,308,279,372,28.019606669584263,8.692513235441158
71169,6,Extend,<<,-1141,-105.41,309,280,371,28.019606669584263,8.692513235441158
71250,4,Extend,<<,-554,-53.8,310,280,372,30.77755847010851,9.939019707513728
71266,5,Extend,<<,-1775,-161.05,311,279,370,30.77755847010851,9.939019707513728
71280,6,Extend,<<,-1093,-101.36,308,279,371,31.618083312791505,10.294074657086528
71362,4,Extend,<<,-509,-49.85,310,283,370,32.51930825738347,10.88922504648585
71377,5,Extend,<<,-1731,-157.19,310,283,370,32.489052221530855,10.980603844808797
71392,6,Extend,<<,-1045,-97.14,309,282,369,32.489052221530855,10.980603844808797
71473,4,Extend,<<,-464,-45.8,311,282,371,32.27132082590971,10.989487889072086
71488,5,Extend,<<,-1687,-153.41,311,283,370,32.207167225715835,11.044318308772962
71503,6,Extend,<<,-997,-92.92,309,283,370,32.207167225715835,11.044318308772962
71584,4,Extend,<<,-419,-42.02,312,283,371,32.04037378119893,11.207122492115252
71599,5,Extend,<<,-1643,-149.45,312,285,370,32.04037378119893,11.207122492115252
71614,6,Extend,<<,-949,-88.7,311,284,370,32.0201242509416,11.218908531862056
71695,4,Extend,<<,-374,-38.07,311,288,371,32.17406632014375,11.044662113220514
71710,5,Extend,<<,-1599,-145.58,312,284,370,32.25296275332435,10.982616981051287
71725,6,Extend,<<,-901,-84.57,311,285,370,32.25296275332435,10.982616981051287
71806,4,Extend,<<,-329,-34.02,313,287,371,32.41703722935809,10.903346237810698
71821,5,Extend,<<,-1555,-141.71,313,286,371,32.46078855967505,10.972702943245803
71837,6,Extend,<<,-853,-80.44,311,285,370,32.46078855967505,10.972702943245803
71918,4,Extend,<<,-284,-30.15,316,287,373,32.3874312944035,11.262361352793453
71933,5,Extend,<<,-1511,-137.85,315,288,372,32.3874312944035,11.262361352793453
71948,6,Extend,<<,-805,-76.31,314,288,372,32.352280160427505,11.374717786263114
72029,4,Extend,<<,-239,-26.29,318,286,374,32.363501599575585,11.372780566442895
72045,5,Extend,<<,-1467,-134.07,318,289,374,32.356762452864466,11.344608511480605
72060,6,Extend,<<,-757,-71.91,319,289,373,32.356762452864466,11.344608511480605
72141,4,Extend,<<,-194,-22.24,321,288,373,32.40649359677423,11.286261085228281
72156,5,Extend,<<,-1423,-130.29,323,289,376,32.36676501721095,11.287854333997007
72171,6,Extend,<<,-709,-67.78,322,288,375,32.36676501721095,11.287854333997007
72251,4,Extend,<<,-149,-18.29,326,287,377,32.425096370843114,11.026053641742386
72267,5,Extend,<<,-1379,-126.33,327,291,376,32.425096370843114,11.026053641742386
72282,6,Extend,<<,-661,-63.38,328,289,376,32.4308654331,11.010474503471205
72363,4,Extend,<<,-104,-14.33,333,292,380,32.4935323254735,10.925260711534847
72378,5,Extend,<<,-1335,-122.55,332,290,378,32.536586191825975,10.90018971109668
72393,6,Extend,<<,-613,-59.16,331,294,379,32.536586191825975,10.90018971109668
72474,4,Extend,<<,-59,-10.46,332,294,382,32.611524855451975,10.816011375730614
72489,5,Extend,<<,-1291,-118.68,333,292,381,32.629565688961364,10.759264089568873
72504,6,Extend,<<,-565,-55.3,333,294,384,32.629565688961364,10.759264089568873
72585,4,Extend,<<,-14,-6.51,338,297,387,32.69763660948585,10.595606387953223
72601,5,Extend,<<,-1247,-114.81,340,296,388,32.69763660948585,10.595606387953223
72616,6,Extend,<<,-517,-50.9,339,297,389,32.67972467511496,10.643843151487111
72697,4,Extend,<<,31,-2.46,344,301,394,32.683970461583264,10.66332789860752
72713,5,Extend,<<,-1203,-111.03,343,301,395,32.65920996764969,10.6801664135193
72728,6,Extend,<<,-469,-46.59,344,300,393,32.65920996764969,10.6801664135193
72808,4,Extend,<<,76,1.41,347,305,401,32.6798143788992,10.601199190097606
72823,5,Extend,<<,-1159,-107.08,347,306,401,32.58557560377114,10.742359530201863
72837,6,Extend,<<,-421,-42.46,346,308,401,32.58557560377114,10.742359530201863
72918,4,Extend,<<,121,5.27,349,307,408,32.312336202621154,11.101005295969726
72933,5,Extend,<<,-1115,-103.3,347,307,410,32.312336202621154,11.101005295969726
72948,6,Extend,<<,-373,-38.24,346,306,410,32.225532499058765,11.220902113229577
73029,4,Extend,<<,166,9.23,349,309,418,31.971682228736952,11.331153139268594
73045,5,Extend,<<,-1071,-99.34,348,308,417,31.894518298912594,11.295704687721924
73060,6,Extend,<<,-325,-33.93,349,310,418,31.894518298912594,11.295704687721924
73140,4,Extend,<<,211,13.19,352,311,422,31.862138887048282,11.144718408748515
73155,5,Extend,<<,-1027,-95.56,351,311,423,31.84483445600867,11.124243361062886
73170,6,Extend,<<,-277,-29.89,351,309,422,31.84483445600867,11.124243361062886
73251,4,Extend,<<,256,17.14,352,312,428,31.77426888746347,11.26458372548673
73266,5,Extend,<<,-983,-91.69,355,310,429,31.77426888746347,11.26458372548673
73281,6,Extend,<<,-229,-25.67,354,312,428,31.799665036413657,11.296859402526277
73362,4,Extend,<<,301,21.1,354,313,433,31.845694280613255,11.303283970767655
73377,5,Extend,<<,-939,-87.74,354,312,434,31.91880977789953,11.240731948485976
73393,6,Extend,<<,-181,-21.45,356,310,434,31.91880977789953,11.240731948485976
73474,4,Extend,<<,346,25.05,358,314,441,31.939365667165845,11.134442285196094
73489,5,Extend,<<,-895,-83.87,359,313,440,31.828997978701214,11.188972471838436
73504,6,Extend,<<,-133,-17.32,359,313,442,31.828997978701214,11.188972471838436
73585,4,Extend,<<,391,28.92,361,317,449,31.798112851792887,11.276768015693552
73600,5,Extend,<<,-851,-80.0,359,315,449,31.798112851792887,11.276768015693552
73615,6,Extend,<<,-85,-13.01,362,317,451,31.845132342407183,11.26830658234504
73696,4,Extend,<<,436,32.88,361,319,458,32.01319198711634,11.124353776825874
73712,5,Extend,<<,-807,-76.13,362,317,457,32.07663713747076,10.994631465034741
73727,6,Extend,<<,-37,-8.79,361,318,457,32.07663713747076,10.994631465034741
73808,4,Extend,<<,481,36.75,361,336,467,32.042241498850146,10.931854850315968
73823,5,Extend,<<,-763,-72.26,360,338,468,31.94870949073945,11.042660165335052
73839,6,Extend,<<,11,-4.48,359,338,467,31.94870949073945,11.042660165335052
73920,4,Extend,<<,526,40.7,360,340,471,32.16830926070885,10.832391395247585
73935,5,Extend,<<,-719,-68.4,360,338,473,32.16830926070885,10.832391395247585
73950,6,Extend,<<,59,-0.26,360,335,474,32.17433094906097,10.864126503348547
74031,4,Extend,<<,571,44.75,361,336,477,32.119816505559804,10.90647979830996
74046,5,Extend,<<,-675,-64.44,359,335,477,32.09414106445506,10.917097985170408
74061,6,Extend,<<,107,3.96,360,334,476,32.09414106445506,10.917097985170408
74142,4,Extend,<<,616,48.79,358,334,476,32.01997724687785,11.200890566137552
74157,5,Extend,<<,-631,-60.66,360,334,477,32.01997724687785,11.200890566137552
74172,6,Extend,<<,155,8.18,359,332,476,32.01997724687785,11.200890566137552
74253,4,Extend,<<,661,52.75,357,334,476,32.24931323109203,11.216707363747734
74268,5,Extend,<<,-587,-56.79,359,335,477,32.24931323109203,11.216707363747734
74283,6,Extend,<<,203,12.48,357,332,472,32.300847128188195,11.20762456526515
74364,4,Extend,<<,706,56.62,359,333,478,32.34821948385112,11.05727067009519
74379,5,Extend,<<,-543,-52.92,358,334,476,32.356888536578154,10.902172777477762
74394,6,Extend,<<,251,16.7,358,332,477,32.356888536578154,10.902172777477762
74475,4,Extend,<<,751,60.66,360,334,482,32.208853141861525,10.824693463287826
74490,5,Extend,<<,-499,-49.05,358,332,483,32.09446328926475,10.892696249836936
74505,6,Extend,<<,299,20.84,356,332,483,32.09446328926475,10.892696249836936
74585,4,Extend,<<,796,64.62,358,333,486,32.11070279592651,11.05387982525589
74600,5,Extend,<<,-455,-45.01,358,332,483,32.11070279592651,11.05387982525589
74615,6,Extend,<<,347,24.97,359,330,484,32.19401773566811,11.04134509329413
74696,4,Extend,<<,841,68.75,359,333,488,32.24357866528268,11.076214196597018
74711,5,Extend,<<,-411,-41.23,357,333,487,32.20677275259698,11.01873758603569
74727,6,Extend,<<,395,29.19,356,330,487,32.20677275259698,11.01873758603569
74808,4,Extend,<<,886,72.62,359,332,490,32.17556939992918,10.890705549043613
74822,5,Extend,<<,-367,-37.45,358,332,488,32.12424311875463,10.854277468074573
74837,6,Extend,<<,443,33.41,358,332,487,32.12424311875463,10.854277468074573
74917,4,Extend,<<,931,76.57,358,332,489,32.19996557318149,10.912900469049859
74932,5,Extend,<<,-323,-33.49,358,332,486,32.19996557318149,10.912900469049859
74948,6,Extend,<<,491,37.54,358,331,488,32.19804634911243,10.977470313790137
75028,4,Extend,<<,976,80.62,358,333,488,32.08037833006824,11.153537279458575
75043,5,Extend,<<,-279,-29.54,358,333,486,32.11012939940704,11.1487497176146
75059,6,Extend,<<,539,41.76,356,330,485,32.11012939940704,11.1487497176146
75139,4,Extend,<<,1021,84.48,359,332,485,32.200983990323216,11.04646863625004
75155,5,Extend,<<,-235,-25.76,358,332,485,32.26158397741382,10.960814243044393
75170,6,Extend,<<,587,45.98,356,332,485,32.26158397741382,10.960814243044393
75251,4,Extend,<<,1066,88.44,358,331,482,32.34864041730091,10.84706083816101
75266,5,Extend,<<,-191,-21.8,356,331,483,32.34864041730091,10.84706083816101
75281,6,Extend,<<,635,50.2,357,332,484,32.28584193631706,10.890542837021748
75362,4,Extend,<<,1111,92.4,356,330,482,31.994834898369284,11.014153640587985
75377,5,Extend,<<,-147,-17.93,358,331,481,31.99716294159004,11.026382974336972
75393,6,Extend,<<,683,54.42,356,330,483,31.99716294159004,11.026382974336972
75474,4,Extend,<<,1156,96.44,358,330,482,31.84725715395882,11.126652945482617
75489,5,Extend,<<,-103,-14.07,358,331,481,31.93878660457462,11.040963408358827
75504,6,Extend,<<,731,58.46,356,331,479,31.93878660457462,11.040963408358827
75585,4,Extend,<<,1201,100.31,356,331,482,32.10142179195119,11.011241902187436
75600,5,Extend,<<,-59,-10.29,357,330,481,32.10142179195119,11.011241902187436
75615,6,Extend,<<,779,62.86,353,328,480,32.16428270697545,11.036884925375805
75696,4,Extend,<<,1246,104.26,357,331,481,32.117023020960076,11.070912485421319
75711,5,Extend,<<,-15,-6.42,356,332,480,32.11054331291715,11.127651909263921
75726,6,Extend,<<,827,67.08,357,329,479,32.11054331291715,11.127651909263921
75807,4,Extend,<<,1291,108.31,357,331,481,31.968073789822313,11.255286109051045
75822,5,Extend,<<,29,-2.46,356,329,479,31.99513112356928,11.16374756526504
75838,6,Extend,<<,875,71.21,356,329,480,31.99513112356928,11.16374756526504
75919,4,Extend,<<,1336,112.35,356,331,480,31.809379231802453,11.246285396475955
75934,5,Extend,<<,73,1.32,357,329,479,31.809379231802453,11.246285396475955
75949,6,Extend,<<,923,75.34,357,328,478,31.89573315758183,11.212845111928138
76030,4,Extend,<<,1381,116.31,358,332,477,32.04685386470232,10.98500409308243
76045,5,Extend,<<,117,5.19,356,331,476,32.07605991397216,10.8751914631614
76060,6,Extend,<<,971,79.56,356,329,476,32.07605991397216,10.8751914631614
76141,4,Extend,<<,1426,120.09,358,331,474,32.07695272634011,10.79804461306307
76156,5,Extend,<<,161,8.97,356,330,475,32.08473127921301,10.773737991496054
76171,6,Extend,<<,1019,83.78,354,330,477,32.08473127921301,10.773737991496054
76252,4,Extend,<<,1471,124.04,357,330,475,32.23930836305833,10.836027064831779
76268,5,Extend,<<,205,12.92,355,332,476,32.23930836305833,10.836027064831779
76283,6,Extend,<<,1067,87.91,356,330,474,32.4621962614048,10.777249302891894
78632,1,Flex,>>,2916,256.35,363,331,474,31.93896161042058,11.360455006082972
78646,2,Flex,>>,1150,101.1,359,332,475,32.01043039153997,11.309797088857895
78661,3,Flex,>>,124,10.9,361,330,474,32.01043039153997,11.309797088857895
78741,1,Flex,>>,2877,256.35,358,325,471,31.887535774034347,11.465108461925656
78756,2,Flex,>>,1086,101.1,356,327,470,31.856214375406644,11.569063530959323
78771,3,Flex,>>,58,10.9,354,325,467,31.856214375406644,11.569063530959323
78853,1,Flex,>>,2838,254.15,358,328,471,31.924998723857133,11.483647046226778
78867,2,Flex,>>,1022,97.41,354,327,468,31.924998723857133,11.483647046226778
78881,3,Flex,>>,-8,7.03,353,326,468,31.9989815719158,11.379980632397551
78962,1,Flex,>>,2799,250.9,358,326,472,32.231350967629936,11.406582812508704
78977,2,Flex,>>,958,91.87,354,329,469,32.32987910566661,11.468257511096777
78991,3,Flex,>>,-74,1.49,354,326,466,32.32987910566661,11.468257511096777
79072,1,Flex,>>,2760,247.47,361,331,471,32.16929117853334,11.946858142030864
79087,2,Flex,>>,894,86.33,356,326,470,32.1432835840001,12.134495430557408
79102,3,Flex,>>,-140,-4.31,355,327,463,32.1432835840001,12.134495430557408
79183,1,Flex,>>,2721,244.13,357,328,472,32.24899371794897,12.299476656297099
79198,2,Flex,>>,830,80.62,355,327,470,32.24899371794897,12.299476656297099
79213,3,Flex,>>,-206,-10.11,353,324,467,32.327419599921285,12.353465816359098
79294,1,Flex,>>,2682,240.62,358,328,471,32.5253061103557,12.711036289859925
79309,2,Flex,>>,766,75.08,355,327,472,32.60491884635019,12.96239958188972
79324,3,Flex,>>,-272,-15.91,355,326,469,32.60491884635019,12.96239958188972
79405,1,Flex,>>,2643,237.19,357,330,471,32.68560790340636,13.560876687579322
79420,2,Flex,>>,702,69.45,355,328,468,32.72317951150701,13.863797136345926
79435,3,Flex,>>,-338,-21.71,355,328,468,32.72317951150701,13.863797136345926
79516,1,Flex,>>,2604,233.85,358,328,470,33.280845054715215,14.215430358712624
79531,2,Flex,>>,638,63.91,356,327,468,33.280845054715215,14.215430358712624
79547,3,Flex,>>,-404,-27.52,354,325,466,33.359104727565445,14.305285421852382
79627,1,Flex,>>,2565,230.51,358,328,470,33.22837831872313,14.754526507834932
79642,2,Flex,>>,574,58.37,356,327,468,33.2472033405261,14.976440187540883
79658,3,Flex,>>,-470,-33.23,354,326,468,33.2472033405261,14.976440187540883
79739,1,Flex,>>,2526,227.16,359,327,472,33.21322465175051,15.441122332649872
79754,2,Flex,>>,510,52.75,356,330,469,33.354271912886645,15.631150377970528
79769,3,Flex,>>,-536,-38.95,355,324,469,33.354271912886645,15.631150377970528
79850,1,Flex,>>,2487,223.74,359,329,466,34.77548158750129,16.129888267183688
79865,2,Flex,>>,446,47.12,356,327,467,34.77548158750129,16.129888267183688
79880,3,Flex,>>,-602,-44.66,356,324,467,35.341722320499144,16.32370795000389
79961,1,Flex,>>,2448,220.31,358,328,469,36.31363255631096,17.10524581412064
79976,2,Flex,>>,382,41.67,355,326,467,36.84400476605349,17.510270353093077
79991,3,Flex,>>,-668,-50.37,354,324,466,36.84400476605349,17.510270353093077
80072,1,Flex,>>,2409,216.88,357,326,470,37.94501804869294,18.252611201468618
80087,2,Flex,>>,318,36.13,357,328,471,38.44501623628912,18.695940281363434
80102,3,Flex,>>,-734,-56.0,355,329,467,38.44501623628912,18.695940281363434
80183,1,Flex,>>,2370,213.45,358,328,471,40.54885257514343,19.859160244255307
80198,2,Flex,>>,254,30.59,357,329,469,40.54885257514343,19.859160244255307
80213,3,Flex,>>,-800,-61.89,354,322,459,41.24151668636399,20.210892753261373
80294,1,Flex,>>,2331,210.02,356,328,469,42.95606651941567,20.771498163494687
80309,2,Flex,>>,190,25.05,356,326,466,43.77554582179048,20.967517731619502
