Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
124196,6,Extend,>>,-1443,-113.49,353,269,359,38.79342982233942,25.533951892472917,64.32738171481233,-105.33600000000001,-4.0600000000000165,3
124306,6,Extend,>>,-1491,-117.54,355,272,362,38.62964791689526,25.00414888000075,63.63379679689601,-109.398,-4.061999999999983,3
124416,6,Extend,>>,-1539,-121.58,352,269,359,38.347186258001535,24.28168157808532,62.628867836086854,-113.476,-4.078000000000003,3
124526,6,Extend,>>,-1587,-125.63,352,268,359,38.08503854027072,23.635208874886917,61.720247415157644,-117.52000000000001,-4.044000000000011,3
124637,6,Extend,>>,-1635,-129.32,354,271,358,37.59833155888669,22.902971772464248,60.50130333135094,-121.51199999999999,-3.991999999999976,3
124747,6,Extend,>>,-1683,-133.54,351,268,358,36.89580970025952,21.550773392580183,58.4465830928397,-125.522,-4.010000000000019,3
124856,6,Extend,>>,-1731,-137.32,353,269,355,36.30163241885575,20.42295123193307,56.72458365078882,-129.478,-3.956000000000003,3
124966,6,Extend,>>,-1779,-141.36,349,266,357,35.2924295067091,19.235031156547677,54.527460663256775,-133.434,-3.955999999999989,3
125076,6,Extend,>>,-1827,-145.14,348,267,359,34.02218264366424,17.963289546022416,51.985472189686654,-137.33599999999998,-3.901999999999987,3
125186,6,Extend,<<,-1827,-148.84,353,270,361,31.93336260804616,16.12325639188481,48.05661899993097,-141.24,-3.904000000000025,3
125296,6,Extend,<<,-1779,-150.07,358,274,368,29.48970960000781,14.486862436841031,43.97657203684884,-144.546,-3.305999999999983,3
125406,6,Extend,<<,-1731,-150.07,361,276,370,28.18640933943232,12.472747526322609,40.65915686575493,-147.096,-2.5500000000000114,3
125516,6,Extend,<<,-1683,-150.07,362,276,369,27.416690870063636,9.824677895733675,37.24136876579731,-148.838,-1.7419999999999902,3
125626,6,Extend,<<,-1635,-147.43,364,276,369,24.71628735082002,7.719959290016371,32.436246640836394,-149.296,-0.4579999999999984,3
149252,6,Extend,>>,861,81.49,371,299,519,34.56513857403958,26.33757160178008,60.902710175819664,88.43799999999999,-1.073999999999998,4
149362,6,Extend,>>,813,77.27,371,298,516,34.330201510116424,25.8592824135499,60.18948392366632,85.378,-3.059999999999988,4
149471,6,Extend,>>,765,73.05,372,299,517,34.08005698813654,25.69850679730028,59.778563785436816,81.47399999999999,-3.9040000000000106,4
149580,6,Extend,>>,717,68.92,372,297,517,33.57968789102387,25.32499922707573,58.9046871180996,77.288,-4.185999999999993,4
149690,6,Extend,>>,669,64.88,370,298,517,33.205973095023886,24.76032761674287,57.966300711766756,73.122,-4.165999999999997,4
149800,6,Extend,>>,621,60.57,370,298,519,32.62720410264204,24.29214361629965,56.919347718941694,68.938,-4.1839999999999975,4
149910,6,Extend,>>,573,56.44,371,299,518,31.91347274154528,24.268781716376736,56.182254457922014,64.77199999999999,-4.166000000000011,4
150019,6,Extend,>>,525,52.48,370,295,517,31.795210275978704,24.119580840737317,55.91479111671602,60.658,-4.11399999999999,4
150129,6,Extend,>>,477,48.35,370,300,516,31.75105731463192,23.98161565609535,55.73267297072727,56.544,-4.114000000000004,4
150239,6,Extend,>>,429,44.4,371,299,515,31.611467091923625,23.726564470970835,55.33803156289446,52.448,-4.0959999999999965,4
150348,6,Extend,>>,381,40.44,369,297,516,31.35440130165832,23.772009159711736,55.12641046137006,48.422000000000004,-4.025999999999996,4
150458,6,Extend,>>,333,36.4,370,298,514,31.373549804319104,23.993042424765477,55.36659222908458,44.414,-4.008000000000003,4
150567,6,Extend,>>,285,32.44,370,299,512,31.552148368863904,23.667596258914397,55.2197446277783,40.40599999999999,-4.00800000000001,4
150677,6,Extend,>>,237,28.48,372,297,511,31.89963286702496,23.328815965072707,55.22844883209767,36.432,-3.9739999999999895,4
150787,6,Extend,>>,189,24.44,371,298,509,31.589636531219234,23.678519317545543,55.26815584876478,32.44,-3.9920000000000044,4
150896,6,Extend,>>,141,20.57,370,298,510,31.664334791401963,23.62476123561064,55.289096027012604,28.465999999999998,-3.974,4
151006,6,Extend,>>,93,16.62,370,297,507,32.10978632615671,23.41950572024137,55.52929204639808,24.509999999999998,-3.9559999999999995,4
151116,6,Extend,>>,45,12.66,370,296,505,31.93739108071257,23.75423213873343,55.691623219446,20.554000000000002,-3.955999999999996,4
151225,6,Extend,>>,-3,8.53,370,298,509,31.9826957965697,23.3990905001728,55.381786296742504,16.564,-3.990000000000002,4
151335,6,Extend,>>,-51,4.4,370,297,504,32.00472187979899,23.352688248750844,55.35741012854984,12.556000000000001,-4.007999999999999,4
151444,6,Extend,>>,-99,0.62,371,297,499,31.883492713972828,23.767291577002105,55.65078429097493,8.565999999999999,-3.990000000000002,4
151554,6,Extend,>>,-147,-3.34,366,296,495,32.131095388371534,23.494652296713884,55.625747685085415,4.574,-3.991999999999999,4
151663,6,Extend,>>,-195,-7.12,368,296,487,31.97439990648344,23.50610475444535,55.48050466092879,0.618,-3.956,4
151773,6,Extend,>>,-243,-11.16,368,296,472,31.99242055754214,23.496194365518043,55.48861492306018,-3.3200000000000003,-3.938,4
151884,6,Extend,>>,-291,-15.3,367,296,459,32.09030479752016,23.499153376347444,55.589458173867605,-7.26,-3.9399999999999995,4
151994,6,Extend,>>,-339,-19.34,367,295,443,32.26033583737516,23.28480864405804,55.5451444814332,-11.252,-3.992000000000001,4
152104,6,Extend,>>,-387,-23.56,369,297,427,32.10390483200366,23.38031869756675,55.48422352957041,-15.296000000000001,-4.0440000000000005,4
152214,6,Extend,>>,-435,-27.96,369,297,406,31.891107912031178,23.445824689704544,55.336932601735725,-19.464,-4.1679999999999975,4
152324,6,Extend,>>,-483,-32.44,370,295,384,31.98943663108444,23.25245328609569,55.24188991718013,-23.72,-4.256,4
152434,6,Extend,>>,-531,-36.75,370,294,373,31.904002626062734,23.26425532367069,55.16825794973342,-28.01,-4.290000000000003,4
152544,6,Extend,>>,-579,-40.97,371,295,363,31.81467292169818,23.275208295364298,55.08988121706248,-32.336,-4.325999999999997,4
152653,6,Extend,>>,-627,-45.19,367,295,363,31.90455767434192,23.23328540098693,55.137843075328846,-36.662,-4.3260000000000005,4
152764,6,Extend,>>,-675,-49.41,371,295,359,31.9168523846357,23.250529159936505,55.16738154457221,-40.952,-4.289999999999999,4
152873,6,Extend,>>,-723,-53.45,370,293,356,31.805758341653064,23.33537303920732,55.14113138086039,-45.153999999999996,-4.201999999999998,4
