Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
105983,1,Flex,>>,2175,197.63,442,358,540,63.44108453928341,204.328,-3.358000000000004,3.566196354014974,3,-0.852139553993712
106094,1,Flex,>>,2136,194.2,457,362,542,63.779583964064166,200.952,-3.3760000000000048,3.5072740384676453,3,-0.9110618695410406
106205,1,Flex,>>,2097,190.59,455,360,539,63.89368003017975,197.54000000000002,-3.4119999999999777,3.447723404389599,3,-0.9706125036190869
106317,1,Flex,>>,2058,187.25,461,359,542,63.83501885230537,194.12800000000001,-3.412000000000006,3.3881727703115523,3,-1.0301631376971336
106428,1,Flex,>>,2019,184.0,460,359,543,63.21222777895969,190.734,-3.3940000000000055,3.3289362954988646,3,-1.0893996125098213
106539,1,Flex,>>,1980,180.66,469,360,546,62.55583027108867,187.34,-3.3940000000000055,3.269699820686177,3,-1.148636087322509
106650,1,Flex,>>,1941,177.23,486,362,552,61.60156157955158,183.946,-3.3940000000000055,3.2104633458734892,3,-1.2078725621351967
106762,1,Flex,>>,1902,173.63,495,361,557,60.02873167472467,180.554,-3.391999999999996,3.151261777645842,3,-1.267074130362844
106873,1,Flex,>>,1863,170.2,496,364,562,59.054879856587895,177.144,-3.4099999999999966,3.0917460501528353,3,-1.3265898578558506
106984,1,Flex,>>,1824,166.86,523,369,573,58.02950441863421,173.716,-3.4279999999999973,3.03191616339447,3,-1.3864197446142161
107096,1,Flex,>>,1785,163.16,527,375,585,57.02900511584707,170.21599999999998,-3.5000000000000284,2.9708296395746676,3,-1.4475062684340183
107207,1,Flex,>>,1746,159.74,527,383,593,55.77497720654694,166.718,-3.4979999999999905,2.909778022339906,3,-1.5085578856687798
107317,1,Flex,>>,1707,156.66,524,391,608,54.60723348506136,163.324,-3.393999999999977,2.850541547527219,3,-1.567794360481467
107429,1,Flex,>>,1668,153.23,525,399,618,53.34911690542605,159.93,-3.3940000000000055,2.791305072714531,3,-1.6270308352941547
107539,1,Flex,>>,1629,149.89,536,405,629,52.93604465011258,156.536,-3.3940000000000055,2.7320685979018435,3,-1.6862673101068424
107651,1,Flex,>>,1590,146.37,545,418,641,52.16240748682564,153.178,-3.358000000000004,2.673460441619874,3,-1.744875466388812
107760,1,Flex,>>,1551,142.95,547,422,649,51.44954872657532,149.82,-3.358000000000004,2.6148522853379044,3,-1.8034836226707815
107872,1,Flex,>>,1512,139.6,547,425,657,51.04706718235417,146.408,-3.412000000000006,2.5553016512598576,3,-1.8630342567488283
107983,1,Flex,>>,1473,136.35,558,429,661,50.409658166818645,143.03199999999998,-3.3760000000000048,2.496379335712529,3,-1.921956572296157
108095,1,Flex,>>,1434,133.01,555,436,666,49.3757841896055,139.656,-3.3759999999999764,2.437457020165201,3,-1.980878887843485
108207,1,Flex,>>,1395,129.67,557,439,673,48.73447126997603,136.31599999999997,-3.340000000000032,2.37916302314859,3,-2.039172884860096
108318,1,Flex,>>,1356,126.33,558,447,678,47.54693365004894,132.992,-3.323999999999984,2.3211482788122986,3,-2.0971876291963873
108430,1,Flex,>>,1317,122.99,562,451,684,46.66094045351032,129.67,-3.3220000000000027,2.263168441061047,3,-2.155167466947639
108542,1,Flex,>>,1278,119.65,563,452,688,45.79024229717653,126.33,-3.339999999999989,2.2048744440444366,3,-2.2134614639642494
108654,1,Flex,>>,1239,116.57,571,460,690,44.679644123548464,123.042,-3.2879999999999967,2.147488018238863,3,-2.270847889769823
108766,1,Flex,>>,1200,113.41,579,466,697,44.21147084681549,119.79,-3.2519999999999953,2.0907299109640074,3,-2.3276059970446785
108877,1,Flex,>>,1161,110.07,583,470,703,43.54260302703288,116.53800000000001,-3.2519999999999953,2.033971803689152,3,-2.384364104319534
108989,1,Flex,>>,1122,106.64,585,475,708,42.66745821870068,113.268,-3.2700000000000102,1.9768995371489373,3,-2.4414363708597486
109100,1,Flex,>>,1083,103.38,587,484,717,42.49686979511695,110.01400000000001,-3.2539999999999907,1.920106523289042,3,-2.498229384719644
109211,1,Flex,>>,1044,100.13,585,488,720,42.16531454803396,106.726,-3.288000000000011,1.8627200974834681,3,-2.555615810525218
109323,1,Flex,>>,1005,96.88,588,493,717,41.57624899044564,103.42,-3.3059999999999974,1.8050195124125357,3,-2.6133163955961503
109434,1,Flex,>>,966,93.71,593,499,726,41.26107485189838,100.148,-3.2720000000000056,1.747912339287281,3,-2.6704235687214046
109546,1,Flex,>>,927,90.73,601,508,733,40.97884632940186,96.966,-3.182000000000002,1.6923759624888215,3,-2.7259599455198646
109656,1,Flex,>>,888,87.38,609,513,738,40.90602430385484,93.76599999999999,-3.200000000000003,1.6365254264250029,3,-2.7818104815836833
109767,1,Flex,>>,849,84.04,615,518,742,40.70885183722368,90.548,-3.2179999999999893,1.5803607310958256,3,-2.8379751769128605
109878,1,Flex,>>,810,80.62,620,523,744,40.29024324017404,87.296,-3.2519999999999953,1.5236026238209701,3,-2.8947332841877156
109989,1,Flex,>>,771,77.45,619,527,749,39.79798201722758,84.044,-3.2520000000000095,1.4668445165461144,3,-2.9514913914625716
110100,1,Flex,>>,732,74.37,621,534,756,39.5406236612457,80.772,-3.2719999999999914,1.40973734342086,3,-3.008598564587826
110211,1,Flex,>>,693,71.38,620,539,762,39.25300759708003,77.572,-3.200000000000003,1.3538868073570414,3,-3.0644491006516446
110322,1,Flex,>>,654,68.57,621,541,753,38.67925867495982,74.478,-3.0940000000000083,1.2998863203003366,3,-3.1184495877083496
110434,1,Flex,>>,615,65.67,617,538,760,38.50823295034767,71.488,-2.989999999999995,1.2477009756657063,3,-3.1706349323429794
110546,1,Flex,>>,576,62.51,614,537,756,38.291780521668215,68.5,-2.9879999999999995,1.1955505376161157,3,-3.22278537039257
110657,1,Flex,<<,576,59.78,614,541,758,37.96180155691111,65.58200000000001,-2.917999999999992,1.1446218300429214,3,-3.2737140779657645
110767,1,Flex,<<,615,59.08,621,550,765,37.87738297345995,63.122,-2.460000000000008,1.1016867304438607,3,-3.316649177564825
110877,1,Flex,<<,654,59.08,634,558,781,37.92161424725397,61.224000000000004,-1.8979999999999961,1.0685603812410085,3,-3.3497755267676776
110987,1,Flex,<<,693,59.08,633,556,781,37.65500776882224,59.90599999999999,-1.318000000000012,1.045556941699723,3,-3.372778966308963
111098,1,Flex,<<,732,61.19,630,556,777,37.64319542302045,59.641999999999996,-0.2639999999999958,1.040949272474458,3,-3.377386635534228
135200,1,Flex,>>,2760,247.74,388,349,533,48.69895701631928,253.152,-0.7720000000000482,4.418335908008685,4,0.0
135314,1,Flex,>>,2721,244.48,388,349,531,49.40074062953079,250.77800000000002,-2.373999999999967,4.37690179156634,4,-0.04143411644234529
135428,1,Flex,>>,2682,241.14,389,347,531,51.0063413868365,247.73600000000002,-3.0420000000000016,4.3238088757206725,4,-0.09452703228801251
135539,1,Flex,>>,2643,237.8,392,350,532,52.379291638048535,244.448,-3.288000000000011,4.2664224499150984,4,-0.15191345809358658
135652,1,Flex,>>,2604,234.46,396,348,533,53.61855882780895,241.12399999999997,-3.3240000000000407,4.208407705578806,4,-0.20992820242987875
135764,1,Flex,>>,2565,231.03,401,349,532,54.28590893207904,237.78199999999998,-3.3419999999999845,4.150078801977156,4,-0.26825710603152864
135875,1,Flex,>>,2526,227.78,411,348,530,54.99102725147594,234.442,-3.339999999999975,4.091784804960546,4,-0.32655110304813917
135989,1,Flex,>>,2487,224.44,417,348,529,55.71521551893942,231.102,-3.3400000000000034,4.033490807943935,4,-0.3848451000647497
136102,1,Flex,>>,2448,221.1,422,348,530,56.32791904848075,227.762,-3.3400000000000034,3.975196810927325,4,-0.44313909708136023
136216,1,Flex,>>,2409,217.67,427,346,531,56.940786810177855,224.404,-3.358000000000004,3.916588654645355,4,-0.5017472533633298
136330,1,Flex,>>,2370,214.24,436,349,531,57.64494314978749,221.046,-3.358000000000004,3.8579804983633856,4,-0.5603554096452994
136444,1,Flex,>>,2331,210.81,441,347,530,58.11069450619193,217.652,-3.3940000000000055,3.798744023550698,4,-0.6195918844579871
136558,1,Flex,>>,2292,207.47,441,348,531,58.75162352884043,214.25799999999998,-3.3940000000000055,3.7395075487380103,4,-0.6788283592706748
136672,1,Flex,>>,2253,204.13,453,349,534,59.20588909997316,210.86400000000003,-3.3939999999999486,3.6802710739253235,4,-0.7380648340833615
136785,1,Flex,>>,2214,200.79,457,348,534,59.35634553017958,207.488,-3.376000000000033,3.6213487583779944,4,-0.7969871496306906
136897,1,Flex,>>,2175,197.36,484,349,533,59.58063990277335,204.112,-3.3760000000000048,3.562426442830666,4,-0.8559094651780192
137009,1,Flex,>>,2136,193.76,488,348,536,59.86734916008694,200.702,-3.4099999999999966,3.5029107153376593,4,-0.9154251926710257
137120,1,Flex,>>,2097,190.24,495,351,538,59.882452789786505,197.256,-3.445999999999998,3.4427666693139347,4,-0.9755692386947503
137233,1,Flex,>>,2058,186.81,498,353,540,59.803491018818505,193.792,-3.4639999999999986,3.382308464024851,4,-1.036027443983834
137347,1,Flex,>>,2019,183.47,506,360,546,59.79567333756319,190.32800000000003,-3.46399999999997,3.321850258735768,4,-1.0964856492729171
137460,1,Flex,>>,1980,180.13,516,363,550,59.01679146663119,186.882,-3.4460000000000264,3.261706212712043,4,-1.1566296952966422
137574,1,Flex,>>,1941,176.79,522,370,554,58.60154924493576,183.488,-3.3940000000000055,3.202469737899355,4,-1.2158661701093298
137686,1,Flex,>>,1902,173.36,533,368,558,58.296716239868594,180.11200000000002,-3.3759999999999764,3.1435474223520274,4,-1.2747884856566576
137798,1,Flex,>>,1863,169.85,536,374,565,57.6098546822948,176.71999999999997,-3.3920000000000528,3.0843458541243787,4,-1.3339900538843064
137911,1,Flex,>>,1824,166.59,549,380,575,56.6440941255365,173.344,-3.3759999999999764,3.0254235385770505,4,-1.3929123694316345
138024,1,Flex,>>,1785,162.99,554,390,585,55.76447682432601,169.916,-3.4279999999999973,2.965593651818685,4,-1.45274225619
138138,1,Flex,>>,1746,159.56,553,392,590,55.51194730709983,166.47,-3.445999999999998,2.9054496057949604,4,-1.5128863022137247
138249,1,Flex,>>,1707,156.4,552,400,603,54.54034644023008,163.078,-3.391999999999996,2.846248037567313,4,-1.572087870441372
138361,1,Flex,>>,1668,152.97,554,403,614,52.87761344637083,159.702,-3.3760000000000048,2.7873257220199843,4,-1.6310101859887007
138475,1,Flex,>>,1629,149.54,563,406,618,52.22104246492471,156.292,-3.4099999999999966,2.7278099945269774,4,-1.6905259134817077
138589,1,Flex,>>,1590,146.02,577,413,630,51.03792674101376,152.898,-3.3940000000000055,2.66857351971429,4,-1.749762388294395
138702,1,Flex,>>,1551,142.68,572,417,644,49.84615995057433,149.522,-3.3760000000000048,2.609651204166961,4,-1.808684703841724
138815,1,Flex,>>,1512,139.43,573,425,656,48.60110773352223,146.128,-3.3940000000000055,2.550414729354274,4,-1.8679211786544112
138925,1,Flex,>>,1473,136.09,570,432,664,47.55845468732146,142.752,-3.3759999999999764,2.4914924138069456,4,-1.9268434942017394
139039,1,Flex,>>,1434,132.92,570,442,675,46.83627172365532,139.428,-3.3240000000000123,2.433477669470654,4,-1.9848582385380311
139153,1,Flex,>>,1395,129.49,570,453,683,45.85283543594308,136.122,-3.305999999999983,2.3757770843997217,4,-2.0425588236089633
139267,1,Flex,>>,1356,126.15,569,453,687,44.96352336002766,132.81599999999997,-3.30600000000004,2.318076499328788,4,-2.100259408679897
139379,1,Flex,>>,1317,122.9,572,442,687,43.93540726748576,129.51000000000002,-3.3059999999999548,2.2603759142578563,4,-2.1579599937508287
139492,1,Flex,>>,1278,119.47,579,436,684,42.74139450902508,126.186,-3.3240000000000123,2.2023611699215646,4,-2.2159747380871204
139604,1,Flex,>>,1239,116.31,580,433,682,42.27897749103192,122.864,-3.3220000000000027,2.144381332170313,4,-2.273954575838372
139717,1,Flex,>>,1200,113.14,586,446,686,41.713518190860846,119.59400000000001,-3.269999999999996,2.0873090656300985,4,-2.3310268423785865
139832,1,Flex,>>,1161,109.8,583,463,702,40.57714639361176,116.324,-3.2700000000000102,2.030236799089884,4,-2.388099108918801
139944,1,Flex,>>,1122,106.46,582,473,713,39.89775610877258,113.03600000000002,-3.2879999999999825,1.9728503732843106,4,-2.4454855347243747
140056,1,Flex,>>,1083,103.3,587,490,723,39.41041783333591,109.80199999999999,-3.234000000000023,1.9164064252748136,4,-2.501929482733871
140170,1,Flex,>>,1044,99.96,591,492,731,38.89087659799024,106.532,-3.269999999999996,1.859334158734599,4,-2.5590017492740857
140283,1,Flex,>>,1005,96.7,599,499,737,38.17691065919357,103.244,-3.2879999999999967,1.8019477329290257,4,-2.6163881750796594
140394,1,Flex,>>,966,93.54,608,508,746,37.72124955429151,99.99199999999999,-3.2520000000000095,1.74518962565417,4,-2.673146282354515
140505,1,Flex,>>,927,90.46,608,510,745,37.43163521571905,96.792,-3.1999999999999886,1.6893390895903515,4,-2.7289968184183335
140618,1,Flex,>>,888,87.12,609,511,741,36.84395664724795,93.556,-3.236000000000004,1.632860234995815,4,-2.7854756730128702
140732,1,Flex,>>,849,83.78,612,514,740,36.89797358250527,90.32000000000001,-3.23599999999999,1.5763813804012785,4,-2.8419545276074065
140845,1,Flex,>>,810,80.44,617,519,740,36.73348305741333,87.068,-3.2520000000000095,1.5196232731264228,4,-2.898712634882262
140957,1,Flex,>>,771,77.19,614,520,742,36.49167256590189,83.798,-3.269999999999996,1.4625510065862084,4,-2.9557849014224766
141070,1,Flex,>>,732,74.2,615,522,741,36.43283722370786,80.54599999999999,-3.2520000000000095,1.4057928993113527,4,-3.0125430086973326
141184,1,Flex,>>,693,71.21,611,525,745,36.118129012129685,77.364,-3.181999999999988,1.350256522512893,4,-3.0680793854957917
141297,1,Flex,>>,654,68.22,609,523,738,35.97692801298581,74.252,-3.112000000000009,1.2959418761908295,4,-3.122394031817856
141411,1,Flex,>>,615,65.14,605,525,741,35.958602518126604,71.192,-3.0600000000000023,1.242534801079803,4,-3.175801106928882
141524,1,Flex,>>,576,62.15,603,524,737,35.69160572904297,68.184,-3.0079999999999956,1.1900352971798136,4,-3.2283006108288714
141638,1,Flex,<<,576,59.34,603,523,739,35.47102034892214,65.212,-2.971999999999994,1.1381641118105423,4,-3.2801717961981427
141753,1,Flex,<<,615,58.9,607,529,748,35.252768187513595,62.75,-2.4620000000000033,1.0951941056264418,4,-3.323141802382243
141867,1,Flex,<<,654,58.9,621,542,763,35.37839540797283,60.886,-1.8639999999999972,1.0626611683692675,4,-3.3556747396394178
141980,1,Flex,<<,693,58.9,626,543,762,35.349666686588165,59.638,-1.2480000000000047,1.0408794593043782,4,-3.377456448704307
142093,1,Flex,<<,732,61.1,620,539,758,35.13805207879417,59.428,-0.21000000000000085,1.03721426787519,4,-3.381121640133495
166095,1,Flex,>>,2760,247.74,409,356,520,44.624476143467405,253.15200000000004,-0.7719999999999914,4.418335908008686,5,0.0
166206,1,Flex,>>,2721,244.4,411,356,519,45.4448973945451,250.762,-2.390000000000043,4.3766225388860205,5,-0.041713369122665434
166317,1,Flex,>>,2682,241.05,410,358,520,46.146329825370856,247.70200000000006,-3.0599999999999454,4.3232154637749955,5,-0.09512044423369037
166428,1,Flex,>>,2643,237.63,410,355,517,46.94878366845957,244.38000000000002,-3.322000000000031,4.265235626023743,5,-0.1531002819849432
166539,1,Flex,>>,2604,234.37,413,356,517,47.587404423811705,241.038,-3.342000000000013,4.206906722422092,5,-0.21142918558659396
166650,1,Flex,>>,2565,230.95,415,358,518,48.585734725472285,237.68,-3.358000000000004,4.148298566140123,5,-0.2700373418685631
166761,1,Flex,>>,2526,227.78,418,355,518,50.76981752920574,234.356,-3.3240000000000123,4.090283821803831,5,-0.32805208620485526
166872,1,Flex,>>,2487,224.44,418,356,518,52.31759673256538,231.03400000000002,-3.3219999999999743,4.03230398405258,5,-0.3860319239561063
166983,1,Flex,>>,2448,221.1,421,356,517,53.67618515790343,227.72799999999998,-3.30600000000004,3.9746033989816465,5,-0.4437325090270394
167094,1,Flex,>>,2409,217.76,422,354,518,55.28556327029321,224.406,-3.3219999999999743,3.9166235612303955,5,-0.5017123467782905
167205,1,Flex,>>,2370,214.33,425,357,517,56.02221051525552,221.08199999999997,-3.3240000000000407,3.858608816894103,5,-0.5597270911145831
167317,1,Flex,>>,2331,210.99,425,355,518,56.37866567805398,217.724,-3.3579999999999757,3.8000006606121337,5,-0.6183352473965522
167427,1,Flex,>>,2292,207.56,426,353,516,57.170113112062175,214.348,-3.3759999999999764,3.7410783450648055,5,-0.6772575629438804
167538,1,Flex,>>,2253,204.31,429,355,517,57.683422672736114,210.99,-3.358000000000004,3.682470188782836,5,-0.73586571922585
167649,1,Flex,>>,2214,200.97,434,356,516,58.07607216806831,207.632,-3.358000000000004,3.6238620325008664,5,-0.7944738755078196
167759,1,Flex,>>,2175,197.71,438,355,516,58.22154458937854,204.308,-3.3240000000000123,3.5658472881645746,5,-0.8524886198441113
167869,1,Flex,>>,2136,194.29,439,353,514,58.14755699991375,200.968,-3.3400000000000034,3.507553291147964,5,-0.9107826168607218
167979,1,Flex,>>,2097,190.77,441,353,516,58.03111896540388,197.61,-3.3579999999999757,3.448945134865995,5,-0.969390773142691
168090,1,Flex,>>,2058,187.43,452,353,515,57.66296765980829,194.23399999999998,-3.376000000000033,3.390022819318666,5,-1.02831308869002
168202,1,Flex,>>,2019,183.91,456,354,517,57.38696180739894,190.82200000000003,-3.4119999999999493,3.33047218524062,5,-1.0878637227680659
168312,1,Flex,>>,1980,180.66,458,355,520,57.023787740739934,187.412,-3.410000000000025,3.270956457747613,5,-1.1473794502610728
168422,1,Flex,>>,1941,177.23,481,354,521,56.58297266414196,184.0,-3.412000000000006,3.2114058236695664,5,-1.2069300843391195
168533,1,Flex,>>,1902,173.63,480,356,524,56.11841170726056,180.57199999999997,-3.4280000000000257,3.1515759369112004,5,-1.2667599710974855
168644,1,Flex,>>,1863,170.29,482,359,530,55.62920674194755,177.144,-3.427999999999969,3.0917460501528353,5,-1.3265898578558506
168755,1,Flex,>>,1824,166.95,487,364,534,54.82412681106986,173.75199999999998,-3.3920000000000243,3.032544481925187,5,-1.385791426083499
168867,1,Flex,>>,1785,163.25,521,365,542,54.12469779244032,170.26999999999998,-3.4819999999999993,2.9717721173707448,5,-1.4465637906379412
168978,1,Flex,>>,1746,159.65,529,373,546,53.12965612687327,166.754,-3.515999999999991,2.910406340870624,5,-1.5079295671380617
169089,1,Flex,>>,1707,156.4,533,380,556,51.73409751387868,163.30800000000002,-3.4459999999999695,2.8502622948469,5,-1.5680736131617858
169200,1,Flex,>>,1668,152.97,543,387,574,51.17088771549871,159.844,-3.464000000000027,2.789804089557816,5,-1.62853181845087
169312,1,Flex,>>,1629,149.54,551,394,589,50.724049424707545,156.36200000000002,-3.481999999999971,2.7290317250033738,5,-1.6893041830053122
169424,1,Flex,>>,1590,146.11,557,401,602,49.354722503254415,152.93400000000003,-3.4279999999999973,2.6692018382450082,5,-1.7491340697636777
169535,1,Flex,>>,1551,142.77,557,408,610,48.532375872950894,149.558,-3.376000000000033,2.610279522697679,5,-1.8080563853110068
169645,1,Flex,>>,1512,139.52,560,418,622,48.06099624029906,146.182,-3.3760000000000048,2.5513572071503505,5,-1.8669787008583354
169757,1,Flex,>>,1473,136.26,563,425,632,47.535945069056496,142.84,-3.3419999999999845,2.4930283035487,5,-1.9253076044599857
169867,1,Flex,>>,1434,132.92,566,435,645,47.09091332837482,139.516,-3.3240000000000123,2.4350135592124085,5,-1.9833223487962774
169978,1,Flex,>>,1395,129.49,567,447,666,46.091261947078365,136.192,-3.323999999999984,2.3769988148761176,5,-2.0413370931325683
170090,1,Flex,>>,1356,126.15,569,456,676,44.44215183912426,132.868,-3.3240000000000123,2.318984070539826,5,-2.09935183746886
170201,1,Flex,>>,1317,122.81,564,454,679,43.63040265961831,129.526,-3.3419999999999845,2.2606551669381756,5,-2.1576807410705103
170312,1,Flex,>>,1278,119.56,558,461,684,42.61135653032152,126.186,-3.3400000000000034,2.2023611699215646,5,-2.2159747380871213
170424,1,Flex,>>,1239,116.4,560,468,686,41.11382245199968,122.88200000000002,-3.303999999999988,2.144695491435672,5,-2.2736404165730137
170535,1,Flex,>>,1200,113.23,558,473,692,39.85462740904094,119.63,-3.2520000000000238,2.087937384160816,5,-2.3303985238478697
170646,1,Flex,>>,1161,110.07,563,479,700,39.03848084290222,116.41400000000002,-3.2159999999999798,2.031807595416679,5,-2.3865283125920067
170758,1,Flex,>>,1122,106.73,563,482,703,38.02913788090795,113.19800000000001,-3.216000000000008,1.9756778066725413,5,-2.4426581013361446
170869,1,Flex,>>,1083,103.47,564,485,708,37.49912372572325,109.98000000000002,-3.2179999999999893,1.9195131113433639,5,-2.498822796665322
170979,1,Flex,>>,1044,100.13,569,487,712,37.32601632137193,106.726,-3.254000000000019,1.8627200974834681,5,-2.555615810525218
171091,1,Flex,>>,1005,96.88,574,487,713,36.55817577985755,103.45599999999999,-3.2700000000000102,1.8056478309432533,5,-2.6126880770654326
171201,1,Flex,>>,966,93.63,573,484,715,36.2014653891054,100.16799999999999,-3.2879999999999967,1.74826140513768,5,-2.670074502871006
171313,1,Flex,>>,927,90.64,576,490,720,36.17857941914569,96.95,-3.2179999999999893,1.6920967098085025,5,-2.7262391982001835
171425,1,Flex,>>,888,87.3,582,495,726,35.98245140376513,93.716,-3.234000000000009,1.6356527617990058,5,-2.7826831462096804
171536,1,Flex,>>,849,84.04,589,498,733,36.03351895478556,90.498,-3.2179999999999893,1.5794880664698285,5,-2.8388478415388576
171647,1,Flex,>>,810,80.53,602,505,738,36.01305552539503,87.228,-3.2700000000000102,1.5224157999296137,5,-2.895920108079072
171758,1,Flex,>>,771,77.1,612,511,741,35.72525745321523,83.922,-3.3059999999999974,1.4647152148586813,5,-2.953620693150005
171870,1,Flex,>>,732,73.93,624,520,748,35.64454242911163,80.58000000000001,-3.3419999999999845,1.406386311257031,5,-3.0119495967516547
171980,1,Flex,>>,693,70.86,620,516,746,35.83259393978521,77.292,-3.288000000000011,1.3489998854514573,5,-3.069336022557229
172091,1,Flex,>>,654,67.78,623,523,752,35.65665469221859,74.03999999999999,-3.2520000000000095,1.2922417781766014,5,-3.126094129832085
172202,1,Flex,>>,615,64.62,619,523,748,35.41074977456739,70.858,-3.181999999999988,1.236705401378142,5,-3.181630506630544
172314,1,Flex,>>,576,61.71,621,528,748,35.498908878419144,67.78,-3.078000000000003,1.1829841670017567,5,-3.2353517410069292
172425,1,Flex,<<,576,59.08,626,535,756,35.49374881322915,64.81,-2.969999999999999,1.131147888217525,5,-3.287188019791161
172537,1,Flex,<<,615,58.55,628,538,757,35.507554973439525,62.348,-2.4620000000000033,1.0881778820334245,5,-3.3301580259752614
172648,1,Flex,<<,654,58.55,641,545,774,35.446055817689185,60.501999999999995,-1.8460000000000036,1.0559591040416092,5,-3.3623768039670767
172759,1,Flex,<<,693,58.55,640,542,772,35.098643865834056,59.288,-1.2139999999999986,1.034770806922398,5,-3.3835651010862877
172870,1,Flex,<<,732,61.01,636,543,769,35.16406367533243,59.148,-0.13999999999999346,1.032327345969606,5,-3.3860085620390796
196599,1,Flex,>>,2760,247.74,400,353,518,49.83843578562903,253.16800000000003,-0.7719999999999629,4.418615160689005,6,0.0
196709,1,Flex,>>,2721,244.48,403,356,519,51.34291207880737,250.794,-2.3740000000000236,4.377181044246659,6,-0.04143411644234618
196818,1,Flex,>>,2682,241.14,404,355,514,52.9827272924521,247.752,-3.0420000000000016,4.324088128400992,6,-0.0945270322880134
196928,1,Flex,>>,2643,237.71,407,355,519,52.67926592641446,244.446,-3.3060000000000116,4.266387543330059,6,-0.15222761735894608
197038,1,Flex,>>,2604,234.46,413,354,518,52.52454419518767,241.106,-3.3400000000000034,4.208093546313448,6,-0.2105216143755575
197148,1,Flex,>>,2565,231.03,413,355,518,53.07561126637593,237.76399999999998,-3.342000000000013,4.149764642711798,6,-0.2688505179772074
197257,1,Flex,>>,2526,227.78,419,355,517,53.84122141038489,234.42399999999998,-3.3400000000000034,4.091470645695186,6,-0.3271445149938188
197368,1,Flex,>>,2487,224.53,423,354,517,54.35606523588403,231.102,-3.3219999999999743,4.033490807943935,6,-0.38512435274506984
197477,1,Flex,>>,2448,221.1,429,354,517,54.66795046323973,227.78000000000003,-3.3219999999999743,3.9755109701926843,6,-0.4431041904963209
197587,1,Flex,>>,2409,217.76,441,353,518,55.42060564845055,224.43999999999997,-3.3400000000000603,3.917216973176073,6,-0.5013981875129323
197698,1,Flex,>>,2370,214.15,443,353,516,56.59257486623903,221.064,-3.3759999999999764,3.8582946576287447,6,-0.5603205030602605
197808,1,Flex,>>,2331,210.9,447,352,516,57.53858389956271,217.68800000000002,-3.3759999999999764,3.7993723420814165,6,-0.6192428186075887
197918,1,Flex,>>,2292,207.47,453,354,518,57.6802571337736,214.276,-3.412000000000006,3.7398217080033698,6,-0.6787934526856354
198029,1,Flex,>>,2253,204.22,455,353,517,57.79098729634726,210.9,-3.3760000000000048,3.680899392456041,6,-0.737715768232964
198138,1,Flex,>>,2214,200.79,464,355,520,57.99023431979511,207.506,-3.3940000000000055,3.6216629176433535,6,-0.7969522430456517
198248,1,Flex,>>,2175,197.45,467,343,516,58.38515590120545,204.166,-3.3400000000000034,3.563368920626743,6,-0.8552462400622622
198358,1,Flex,>>,2136,194.02,467,339,515,58.46503369196574,200.79000000000002,-3.3759999999999764,3.5044466050794147,6,-0.9141685556095904
198468,1,Flex,>>,2097,190.59,468,341,518,58.51929760298248,197.41400000000002,-3.3760000000000048,3.445524289532086,6,-0.9730908711569191
198578,1,Flex,>>,2058,187.16,471,338,518,58.50475855639571,194.002,-3.412000000000006,3.3859736554540394,6,-1.0326415052349658
198687,1,Flex,>>,2019,183.82,472,338,520,58.05595568577827,190.608,-3.3940000000000055,3.3267371806413517,6,-1.0918779800476535
198797,1,Flex,>>,1980,180.48,473,329,501,57.46407110158774,187.214,-3.3940000000000055,3.267500705828664,6,-1.1511144548603411
198908,1,Flex,>>,1941,177.14,481,328,498,56.86968787650848,183.838,-3.3760000000000048,3.2085783902813354,6,-1.2100367704076698
199018,1,Flex,>>,1902,173.71,491,332,499,55.88353708343969,180.462,-3.3760000000000048,3.1496560747340068,6,-1.2689590859549984
199127,1,Flex,>>,1863,170.2,492,335,502,55.34641783235956,177.07,-3.391999999999996,3.0904545065063593,6,-1.3281606541826458
199237,1,Flex,>>,1824,166.95,490,332,502,54.60405037438136,173.696,-3.3739999999999952,3.0315670975440705,6,-1.3870480631449347
199347,1,Flex,>>,1785,163.52,490,340,523,52.7931396732732,170.304,-3.391999999999996,2.972365529316423,6,-1.4462496313725821
199456,1,Flex,>>,1746,160.18,494,344,539,50.703173379418985,166.912,-3.391999999999996,2.9131639610887756,6,-1.5054511996002296
199566,1,Flex,>>,1707,156.84,502,352,552,50.04861189133439,163.538,-3.3739999999999952,2.854276552126487,6,-1.5643386085625184
199676,1,Flex,>>,1668,153.49,499,358,563,49.41309615154907,160.196,-3.342000000000013,2.795947648524836,6,-1.6226675121641692
199785,1,Flex,>>,1629,150.15,498,365,576,48.297052626830606,156.836,-3.359999999999985,2.737304585657827,6,-1.681310575031178
199895,1,Flex,>>,1590,146.73,501,373,593,47.29197801167905,153.478,-3.358000000000004,2.678696429375857,6,-1.7399187313131481
200005,1,Flex,>>,1551,143.38,505,387,614,46.16947073483557,150.118,-3.3600000000000136,2.6200533665088477,6,-1.7985617941801575
200116,1,Flex,>>,1512,140.22,499,393,619,45.34050408654694,146.794,-3.323999999999984,2.5620386221725564,6,-1.8565765385164488
200225,1,Flex,>>,1473,136.97,498,396,630,44.31724468393328,143.49,-3.304000000000002,2.5043729436866635,6,-1.9142422170023417
