Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
155721,4,Extend,>>,-924,-70.51,297,277,375,11.799092751090877,-62.682,-3.8700000000000045,-1.0940072817350857,4,-3.2672912663184253
155832,4,Extend,>>,-969,-74.2,294,274,376,12.065301041244949,-66.55,-3.867999999999995,-1.1615166172022262,4,-3.334800601785566
155944,4,Extend,>>,-1014,-78.24,295,274,377,12.453581513160344,-70.436,-3.88600000000001,-1.229340111934726,4,-3.4026240965180654
156055,4,Extend,>>,-1059,-82.2,294,272,376,12.648721856616522,-74.358,-3.921999999999997,-1.2977919251979437,4,-3.471075909781283
156167,4,Extend,>>,-1104,-86.07,292,268,376,12.958489029156716,-78.244,-3.8859999999999957,-1.365615419930443,4,-3.5388994045137823
156278,4,Extend,>>,-1149,-89.76,293,271,377,13.220497650911875,-82.09400000000001,-3.8500000000000085,-1.432810596132225,4,-3.606094580715564
156390,4,Extend,>>,-1194,-93.45,292,270,380,13.130257537074,-85.944,-3.8499999999999943,-1.5000057723340066,4,-3.673289756917346
156501,4,Extend,>>,-1239,-97.05,292,266,378,13.12361608606659,-89.70599999999999,-3.7619999999999862,-1.565665058794033,4,-3.7389490433773727
156613,4,Extend,<<,-1239,-100.4,294,269,383,13.105436144188182,-93.346,-3.640000000000015,-1.629195043566627,4,-3.8024790281499663
156723,4,Extend,<<,-1194,-101.63,297,270,384,13.400067903500808,-96.458,-3.1119999999999948,-1.6835096898886903,4,-3.85679367447203
156835,4,Extend,<<,-1149,-101.63,300,274,390,13.7897505110352,-98.83200000000001,-2.3740000000000094,-1.7249438063310358,4,-3.898227790914375
156946,4,Extend,<<,-1104,-100.66,303,276,390,14.808980607135236,-100.274,-1.441999999999993,-1.750111454144794,4,-3.923395438728133
157057,4,Extend,<<,-1059,-97.41,303,278,390,15.899038819914242,-100.346,-0.07200000000000273,-1.75136809120623,4,-3.9246520757895693
180920,4,Extend,>>,1279,117.98,475,413,613,7.006839148589947,124.34400000000001,-1.0019999999999953,2.1702122050998294,5,0.0
181030,4,Extend,>>,1234,113.93,475,413,612,6.550435603899155,121.478,-2.866000000000014,2.1201910687376717,5,-0.05002113636215766
181139,4,Extend,>>,1189,110.07,475,413,613,7.342395286271172,117.856,-3.622,2.056975243230437,5,-0.11323696186939225
181249,4,Extend,>>,1144,106.11,474,414,612,7.802464076118706,113.97,-3.8859999999999957,1.9891517484979373,5,-0.18106045660189207
181359,4,Extend,>>,1099,102.24,475,414,612,7.324174212512815,110.066,-3.9039999999999964,1.9210140945000789,5,-0.2491981105997505
181469,4,Extend,>>,1054,98.37,475,414,611,6.221838546159047,106.144,-3.921999999999997,1.8525622812368612,5,-0.3176499238629682
181578,4,Extend,>>,1009,94.33,474,413,610,4.816815271397816,102.224,-3.9200000000000017,1.7841453745586835,5,-0.3860668305411459
181688,4,Extend,>>,964,90.46,475,410,607,2.888991071801998,98.30199999999999,-3.9220000000000113,1.7156935612954658,5,-0.4545186438043636
181798,4,Extend,>>,919,86.59,473,412,605,1.280695967134962,94.398,-3.9039999999999964,1.6475559072976071,5,-0.5226562978022222
181908,4,Extend,>>,874,82.73,473,409,602,-0.0432087617506724,90.49600000000001,-3.901999999999987,1.5794531598847887,5,-0.5907590452150406
182018,4,Extend,>>,829,78.86,473,410,601,-1.1424185565452398,86.59400000000001,-3.902000000000001,1.5113504124719699,5,-0.6588617926278595
182127,4,Extend,>>,784,74.99,474,406,595,-2.425424464902421,82.726,-3.868000000000009,1.443841077004829,5,-0.7263711280950003
182237,4,Extend,>>,739,71.12,473,406,593,-3.587063345297568,78.85799999999999,-3.868000000000009,1.3763317415376881,5,-0.7938804635621413
182347,4,Extend,>>,694,67.16,472,406,589,-4.041087907901555,74.97200000000001,-3.8859999999999815,1.308508246805189,5,-0.8617039582946404
182457,4,Extend,>>,649,63.38,471,405,585,-4.2915614494233765,71.102,-3.8700000000000045,1.2409640047530082,5,-0.9292482003468212
182567,4,Extend,>>,604,59.43,468,399,581,-4.571914773796255,67.216,-3.88600000000001,1.1731405100205083,5,-0.997071695079321
182676,4,Extend,>>,559,55.74,466,394,571,-4.834165322323491,63.36600000000001,-3.849999999999987,1.105945333818727,5,-1.0642668712811023
182786,4,Extend,>>,514,52.04,467,390,560,-4.739370016243403,59.55,-3.8160000000000096,1.0393435695626232,5,-1.1308686355372062
182896,4,Extend,>>,469,48.0,462,386,554,-4.552906432917886,55.718,-3.8319999999999936,0.9724625526262006,5,-1.1977496524736289
183006,4,Extend,>>,424,44.04,460,383,546,-4.427878242315126,51.85,-3.868000000000002,0.9049532171590599,5,-1.2652589879407694
183116,4,Extend,>>,379,40.26,458,377,534,-4.130567303122821,48.016,-3.834000000000003,0.8380372936375973,5,-1.332174911462232
183225,4,Extend,>>,334,36.48,453,369,523,-3.565297133751668,44.164,-3.8519999999999968,0.7708072108507757,5,-1.3994049942490536
183335,4,Extend,>>,289,32.62,450,364,515,-2.9685353611242857,40.279999999999994,-3.8840000000000074,0.7030186227033158,5,-1.4671935823965137
183445,4,Extend,>>,244,28.84,446,358,491,-2.36100564645723,36.44799999999999,-3.8320000000000007,0.6361376057668932,5,-1.534074599332936
183556,4,Extend,>>,199,24.97,441,347,476,-1.9220651712392307,32.634,-3.813999999999993,0.5695707480958295,5,-1.600641457004
183666,4,Extend,>>,154,21.19,435,343,466,-2.1844193904140035,28.82,-3.814,0.5030038904247658,5,-1.6672083146750636
183776,4,Extend,>>,109,17.41,431,337,460,-2.743321158599884,25.006,-3.814,0.43643703275370205,5,-1.7337751723461272
183886,4,Extend,>>,64,13.54,429,334,452,-3.1785848636551037,21.19,-3.815999999999999,0.36983526849759846,5,-1.8003769366022309
183996,4,Extend,>>,19,9.76,423,328,441,-3.0660499896458786,17.374,-3.8160000000000025,0.3032335042414948,5,-1.8669787008583345
184106,4,Extend,>>,-26,6.07,418,321,428,-2.756464465151711,13.594,-3.7799999999999994,0.23726005851610915,5,-1.9329521465837203
184217,4,Extend,>>,-71,2.29,407,317,421,-2.294579774508309,9.814,-3.7799999999999994,0.1712866127907235,5,-1.9989255923091058
184327,4,Extend,>>,-116,-1.58,402,320,424,-1.8223849282148517,6.016,-3.798,0.10499900779997887,5,-2.0652131972998506
184437,4,Extend,>>,-161,-5.27,397,314,415,-1.3184476743342926,2.254,-3.762,0.039339721339952186,5,-2.130872483759877
184546,4,Extend,>>,-206,-9.05,384,309,406,-0.688701414158542,-1.5080000000000002,-3.7620000000000005,-0.026319565120074495,5,-2.196531770219904
184656,4,Extend,>>,-251,-13.01,382,305,397,0.3630513966474889,-5.324,-3.816,-0.0929213293761781,5,-2.2631335344760073
184766,4,Extend,>>,-296,-16.79,373,301,394,1.4071322492668132,-9.14,-3.8160000000000007,-0.15952309363228173,5,-2.329735298732111
184876,4,Extend,>>,-341,-20.57,365,296,388,2.2055887764760578,-12.937999999999999,-3.7979999999999983,-0.22581069862302633,5,-2.3960229037228555
184986,4,Extend,>>,-386,-24.35,359,293,384,3.293547121584364,-16.753999999999998,-3.815999999999999,-0.2924124628791299,5,-2.462624667978959
185095,4,Extend,>>,-431,-28.04,353,293,383,4.612977799982883,-20.552,-3.798000000000002,-0.35870006786987463,5,-2.528912272969704
185205,4,Extend,>>,-476,-31.56,343,291,381,6.3996740531131255,-24.262,-3.710000000000001,-0.4234517831188642,5,-2.593663988218694
185316,4,Extend,>>,-521,-35.34,332,290,380,7.9424346600654525,-27.972,-3.710000000000001,-0.48820349836785387,5,-2.6584157034676834
185426,4,Extend,>>,-566,-39.38,323,289,374,8.87288952021467,-31.734,-3.7620000000000005,-0.5538627848278805,5,-2.72407498992771
185536,4,Extend,>>,-611,-43.25,317,292,375,9.378659779062623,-35.513999999999996,-3.779999999999994,-0.6198362305532661,5,-2.7900484356530955
185645,4,Extend,>>,-656,-47.3,311,284,373,9.943266345913417,-39.366,-3.852000000000004,-0.6870663133400877,5,-2.857278518439917
185755,4,Extend,>>,-701,-50.99,308,279,373,11.268165459428904,-43.251999999999995,-3.8859999999999957,-0.7548898080725873,5,-2.925102013172417
185865,4,Extend,>>,-746,-54.68,306,281,373,12.796755635569207,-47.120000000000005,-3.868000000000009,-0.8223991435397282,5,-2.9926113486395574
185975,4,Extend,>>,-791,-58.46,306,279,371,13.75186905072379,-50.936,-3.8159999999999954,-0.8890009077958317,5,-3.059213112895661
186085,4,Extend,>>,-836,-62.07,305,274,369,14.060682598496104,-54.7,-3.764000000000003,-0.9546951008408983,5,-3.1249073059407277
186196,4,Extend,>>,-881,-65.85,308,276,371,14.099743272939838,-58.410000000000004,-3.710000000000001,-1.019446816089888,5,-3.1896590211897173
186307,4,Extend,>>,-926,-69.45,303,272,372,14.115646745335663,-62.102,-3.691999999999993,-1.0838843720735185,5,-3.254096577173348
186417,4,Extend,>>,-971,-73.14,304,273,372,14.44296806352629,-65.79400000000001,-3.6920000000000144,-1.1483219280571493,5,-3.3185341331569784
186527,4,Extend,>>,-1016,-77.01,301,272,372,14.807658047829657,-69.504,-3.7099999999999937,-1.2130736433061389,5,-3.3832858484059685
186636,4,Extend,>>,-1061,-80.7,297,269,371,14.916463224976464,-73.23,-3.725999999999999,-1.2781046112354475,5,-3.448316816335277
186746,4,Extend,>>,-1106,-84.57,299,269,371,14.887475059935458,-76.974,-3.7439999999999998,-1.3434497384301154,5,-3.5136619435299448
186856,4,Extend,>>,-1151,-88.09,299,267,369,14.97600316612455,-80.702,-3.7279999999999944,-1.4085156129444638,5,-3.5787278180442934
186965,4,Extend,>>,-1196,-91.6,296,266,374,15.264285793832547,-84.394,-3.6920000000000073,-1.4729531689280946,5,-3.643165374027924
187075,4,Extend,>>,-1241,-95.47,297,265,371,15.53267706426805,-88.08599999999998,-3.691999999999979,-1.537390724911725,5,-3.7076029300115545
187185,4,Extend,<<,-1241,-99.25,305,267,373,15.65547073315082,-91.796,-3.710000000000022,-1.602142440160715,5,-3.7723546452605445
187295,4,Extend,<<,-1196,-100.66,311,270,377,15.79703780946215,-95.014,-3.2179999999999893,-1.6583071354898922,5,-3.8285193405897218
187405,4,Extend,<<,-1151,-100.75,314,271,383,15.93564665496458,-97.546,-2.5320000000000107,-1.7024988721503889,5,-3.8727110772502185
187515,4,Extend,<<,-1106,-100.66,320,275,385,15.85643533365252,-99.35799999999999,-1.8119999999999834,-1.7341242381965258,5,-3.904336443296355
187625,4,Extend,<<,-1061,-97.32,319,277,385,15.677918811171514,-99.728,-0.37000000000000455,-1.740581956428905,5,-3.9107941615287345
211272,4,Extend,>>,1278,117.89,455,389,579,6.828401546083581,124.292,-0.9839999999999947,2.169304633888792,6,0.0
211381,4,Extend,>>,1233,113.85,456,388,579,4.969006279239938,121.426,-2.8659999999999997,2.119283497526635,6,-0.050021136362157215
211490,4,Extend,>>,1188,109.98,456,389,579,2.3808391562718856,117.78600000000002,-3.6399999999999864,2.055753512754041,6,-0.11355112113475085
211600,4,Extend,>>,1143,105.93,454,389,577,0.8835891378139513,113.86399999999999,-3.9220000000000255,1.9873016994908232,6,-0.18200293439796877
211710,4,Extend,>>,1098,102.15,456,387,577,-0.6356293723598128,109.96000000000001,-3.903999999999982,1.9191640454929648,6,-0.2501405883958272
211819,4,Extend,>>,1053,98.29,455,389,577,-3.1027427717140963,106.04,-3.9200000000000017,1.8507471388147871,6,-0.3185574950740049
211929,4,Extend,>>,1008,94.24,455,388,576,-4.984965116659702,102.11800000000001,-3.921999999999997,1.7822953255515697,6,-0.38700930833722236
212038,4,Extend,>>,963,90.29,453,389,575,-6.418582286316862,98.18,-3.9380000000000024,1.713564259608033,6,-0.4557403742807591
212148,4,Extend,>>,918,86.51,456,388,574,-7.667184336930706,94.296,-3.8840000000000003,1.6457756714605731,6,-0.5235289624282189
212258,4,Extend,>>,873,82.64,454,388,571,-9.635074543488766,90.394,-3.902000000000001,1.5776729240477543,6,-0.5916317098410377
212367,4,Extend,>>,828,78.68,456,387,567,-11.142747844223107,86.47200000000001,-3.921999999999997,1.5092211107845368,6,-0.6600835231042552
212477,4,Extend,>>,783,74.81,455,385,564,-12.50744924664816,82.586,-3.88600000000001,1.441397616052037,6,-0.727907017836755
212586,4,Extend,>>,738,70.95,453,384,563,-14.351947545632566,78.718,-3.867999999999995,1.3738882805848964,6,-0.7954163533038956
212696,4,Extend,>>,693,67.08,453,385,558,-15.795939835844573,74.83200000000001,-3.8859999999999957,1.3060647858523968,6,-0.8632398480363952
212805,4,Extend,>>,648,63.21,455,382,553,-16.595939727701058,70.946,-3.88600000000001,1.238241291119897,6,-0.931063342768895
212915,4,Extend,>>,603,59.34,454,380,551,-16.946259944251093,67.078,-3.867999999999995,1.1707319556527565,6,-0.9985726782360356
213024,4,Extend,>>,558,55.56,452,379,545,-17.30386398571687,63.22800000000001,-3.8499999999999943,1.103536779450975,6,-1.065767854437817
213134,4,Extend,>>,513,51.78,452,379,537,-17.23970914257621,59.394000000000005,-3.834000000000003,1.0366208559295123,6,-1.1326837779592798
213243,4,Extend,>>,468,47.91,449,375,529,-17.104946131541972,55.56,-3.834000000000003,0.9697049324080496,6,-1.1995997014807425
213353,4,Extend,>>,423,43.78,449,369,521,-16.516534861304045,51.674,-3.886000000000003,0.9018814376755498,6,-1.267423196213242
213463,4,Extend,>>,378,40.09,448,371,513,-15.880290452758612,47.824,-3.8500000000000014,0.8346862614737681,6,-1.334618372415024
213573,4,Extend,>>,333,36.4,443,364,502,-15.167643620835117,43.992000000000004,-3.8319999999999936,0.7678052445373456,6,-1.4014993893514465
213683,4,Extend,>>,288,32.53,444,362,494,-14.457215898755877,40.142,-3.8500000000000014,0.7006100683355638,6,-1.4686945655532282
213792,4,Extend,>>,243,28.75,440,355,483,-13.70766312813306,36.31,-3.8320000000000007,0.6337290513991412,6,-1.5355755824896509
213902,4,Extend,>>,198,24.88,437,351,474,-12.95699735501096,32.53,-3.780000000000001,0.5677556056737554,6,-1.6015490282150366
214011,4,Extend,>>,153,21.1,435,345,464,-12.230452557407622,28.732,-3.798000000000002,0.5014680006830108,6,-1.6678366332057812
214121,4,Extend,>>,108,17.32,432,340,455,-11.178786299760544,24.916,-3.815999999999999,0.43486623642690714,6,-1.7344383974618849
214231,4,Extend,>>,63,13.54,427,335,451,-10.328263695852872,21.118000000000002,-3.7979999999999983,0.36857863143616254,6,-1.8007260024526295
214340,4,Extend,>>,18,9.67,424,330,438,-9.678539108898692,17.302,-3.8160000000000025,0.3019768671800589,6,-1.8673277667087331
214450,4,Extend,>>,-27,5.98,419,327,437,-8.751433179466355,13.522,-3.7799999999999994,0.23600342145467323,6,-1.933301212434119
214560,4,Extend,>>,-72,2.2,412,323,429,-7.15190074090618,9.741999999999999,-3.780000000000001,0.17002997572928757,6,-1.9992746581595044
214670,4,Extend,>>,-117,-1.58,412,319,425,-5.806939636719197,5.962,-3.7799999999999994,0.10405653000390193,6,-2.06524810388489
214779,4,Extend,>>,-162,-5.36,406,316,419,-4.579409802596212,2.182,-3.78,0.03808308427851627,6,-2.1312215496102755
214889,4,Extend,>>,-207,-9.05,402,313,415,-3.0470735228102743,-1.562,-3.7439999999999998,-0.02726204291615143,6,-2.1965666768049434
214999,4,Extend,>>,-252,-12.92,395,309,407,-1.7245980668667822,-5.3420000000000005,-3.7800000000000002,-0.09323548864153709,6,-2.262540122530329
215108,4,Extend,>>,-297,-16.79,393,309,401,-0.4383761782148434,-9.14,-3.798,-0.15952309363228173,6,-2.3288277275210736
215218,4,Extend,>>,-342,-20.57,384,295,396,1.3684661562784526,-12.937999999999999,-3.7979999999999983,-0.22581069862302633,6,-2.395115332511818
215328,4,Extend,>>,-387,-24.18,378,298,388,2.857193242846607,-16.702,-3.764000000000003,-0.29150489166809296,6,-2.460809525556885
215437,4,Extend,>>,-432,-27.69,369,297,385,3.9474870753097777,-20.43,-3.727999999999998,-0.35657076618244155,6,-2.5258754000712336
215547,4,Extend,>>,-477,-31.38,355,291,381,4.730564016538804,-24.122,-3.692,-0.42100832216607215,6,-2.590312956054864
215657,4,Extend,>>,-522,-35.08,339,281,377,6.093449260516668,-27.779999999999994,-3.657999999999994,-0.48485246620402467,6,-2.654157100092817
215766,4,Extend,>>,-567,-39.21,330,282,375,7.090306634198347,-31.508,-3.728000000000005,-0.5499183407183733,6,-2.7192229746071654
215876,4,Extend,>>,-612,-42.99,322,282,375,8.10040519918822,-35.269999999999996,-3.761999999999997,-0.6155776271783999,6,-2.784882261067192
215986,4,Extend,>>,-657,-46.77,309,278,372,9.517072944629874,-39.086,-3.8160000000000025,-0.6821793914345036,6,-2.8514840253232956
216096,4,Extend,>>,-702,-50.73,308,281,373,10.182842600218857,-42.956,-3.8700000000000045,-0.7497236334866842,6,-2.9190282673754764
216205,4,Extend,>>,-747,-54.33,304,277,370,10.898763843403644,-46.806,-3.8499999999999943,-0.8169188096884659,6,-2.986223443577258
216315,4,Extend,>>,-792,-58.2,300,275,371,11.575636107250668,-50.604,-3.798000000000002,-0.8832064146792105,6,-3.0525110485680025
216425,4,Extend,>>,-837,-61.98,304,274,369,12.046848920377183,-54.402,-3.798000000000002,-0.9494940196699552,6,-3.118798653558747
216535,4,Extend,>>,-882,-65.67,303,273,369,12.40656899656296,-58.181999999999995,-3.779999999999994,-1.0154674653953408,6,-3.1847720992841326
216645,4,Extend,>>,-927,-69.54,301,272,366,12.893827533236385,-61.944,-3.7620000000000076,-1.0811267518553676,6,-3.2504313857441596
216755,4,Extend,>>,-972,-73.32,302,273,368,13.574775796549163,-65.742,-3.798000000000002,-1.1474143568461121,6,-3.316718990734904
216865,4,Extend,>>,-1017,-77.36,301,272,367,13.998196940950308,-69.574,-3.8319999999999936,-1.2142953737825348,6,-3.383600007671327
216976,4,Extend,>>,-1062,-81.14,300,271,368,14.164283550551165,-73.406,-3.832000000000008,-1.2811763907189577,6,-3.4504810246077495
217086,4,Extend,>>,-1107,-85.01,298,265,365,14.272152359054193,-77.274,-3.867999999999995,-1.3486857261860983,6,-3.51799036007489
217195,4,Extend,>>,-1152,-88.7,296,267,368,14.593952307270648,-81.106,-3.8319999999999936,-1.4155667431225207,6,-3.5848713770113125
217305,4,Extend,>>,-1197,-92.48,295,269,369,15.209188497725648,-84.938,-3.832000000000008,-1.4824477600589436,6,-3.651752393947736
217415,4,Extend,>>,-1242,-96.44,297,266,365,15.759429733864826,-88.754,-3.8160000000000025,-1.5490495243150473,6,-3.718354158203839
217525,4,Extend,<<,-1242,-99.96,298,268,371,15.788237167634165,-92.518,-3.763999999999996,-1.6147437173601138,6,-3.784048351248906
217634,4,Extend,<<,-1197,-101.36,300,268,370,15.634220950242092,-95.788,-3.269999999999996,-1.6718159839003284,6,-3.8411206177891204
217744,4,Extend,<<,-1152,-101.45,305,273,379,15.58453572606366,-98.338,-2.549999999999997,-1.7163218798261837,6,-3.8856265137149757
217854,4,Extend,<<,-1107,-100.92,308,281,381,15.80234757664899,-100.026,-1.6880000000000024,-1.745783037599848,6,-3.91508767148864
217964,4,Extend,<<,-1062,-97.58,309,274,380,15.875751439656838,-100.25399999999999,-0.22799999999999443,-1.749762388294395,6,-3.919067022183187
