Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
168200,3,Flex,>>,-2120,-177.05,369,286,639,26.08359433070391,12.65456597069607,38.73816030139998,-165.608,-5.7479999999999905,-2.8904048676427694,5,-2.982139373127591
168309,3,Flex,>>,-2186,-182.86,368,284,647,25.8263753605897,12.772154516272344,38.598529876862045,-171.358,-5.75,-2.9907612996324433,5,-3.082495805117265
168419,3,Flex,>>,-2252,-188.31,368,287,660,25.9340068548994,12.617484125508636,38.55149098040803,-177.072,-5.713999999999999,-3.090489413091399,5,-3.182223918576221
168528,3,Flex,>>,-2318,-194.02,369,285,659,26.056189059134017,12.491181243151845,38.54737030228586,-182.734,-5.662000000000006,-3.1893099553393185,5,-3.2810444608241403
168639,3,Flex,>>,-2384,-199.82,367,283,661,26.09931811932652,12.54333031870884,38.64264843803536,-188.41199999999998,-5.677999999999969,-3.2884097502675558,5,-3.3801442557523775
168749,3,Flex,>>,-2450,-205.36,368,286,668,26.051780298618937,12.709544230599352,38.761324529218285,-194.074,-5.662000000000035,-3.387230292515475,5,-3.478964798000297
168860,3,Flex,>>,-2516,-211.34,366,286,682,25.71654635764246,12.868204371763502,38.58475072940596,-199.77,-5.695999999999998,-3.4866442467090724,5,-3.578378752193894
168970,3,Flex,>>,-2582,-217.05,365,286,685,25.595935964557697,12.73029883116237,38.32623479572007,-205.51799999999997,-5.747999999999962,-3.5869657721137056,5,-3.6787002775985274
169080,3,Flex,>>,-2648,-222.77,366,286,692,25.919462973927125,12.465951443695609,38.385414417622734,-211.26800000000003,-5.750000000000057,-3.687322204103381,5,-3.7790567095882026
169190,3,Flex,>>,-2714,-228.48,364,285,689,25.74955673524674,13.009900808676758,38.759457543923496,-217.0,-5.731999999999971,-3.7873644768276953,5,-3.879098982312517
169299,3,Flex,>>,-2780,-234.11,365,286,699,25.82712476406101,12.975495405478382,38.802620169539395,-222.75,-5.75,-3.887720908817369,5,-3.979455414302191
169409,3,Flex,>>,-2846,-239.82,365,284,706,26.060485552813724,12.629708389812125,38.69019394262585,-228.446,-5.695999999999998,-3.987134863010966,5,-4.078869368495788
169518,3,Flex,>>,-2912,-245.45,362,285,717,25.8072449798344,12.644986828234307,38.45223180806871,-234.12599999999998,-5.679999999999978,-4.086269564524244,5,-4.178004070009066
169628,3,Flex,>>,-2978,-251.08,364,285,721,25.808467627243218,12.77209633261656,38.580563959859774,-239.788,-5.662000000000035,-4.185090106772163,5,-4.276824612256985
169738,3,Flex,>>,-3044,-256.79,361,285,737,26.053446706719352,12.86567314218524,38.91911984890459,-245.45,-5.661999999999978,-4.283910649020082,5,-4.3756451545049035
169847,3,Flex,>>,-3110,-262.59,361,283,750,26.03357479353197,12.676958715699836,38.71053350923181,-251.14600000000002,-5.696000000000026,-4.383324603213679,5,-4.475059108698501
169957,3,Flex,>>,-3176,-268.22,360,283,758,26.04024320462388,12.455720048209432,38.49596325283331,-256.826,-5.680000000000007,-4.482459304726957,5,-4.574193810211779
