Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
160128,6,-109.168,-4.078000000000003,4,-1.9053410378171698,-3.4697843661348067,359
160238,6,-113.21200000000002,-4.044000000000011,4,-1.9759221527678206,-3.5403654810854577,358
160348,6,-117.22,-4.007999999999981,4,-2.0458749491877533,-3.6103182775053906,358
160459,6,-121.176,-3.956000000000003,4,-2.114920174396649,-3.6793635027142857,358
160570,6,-125.15,-3.9740000000000038,4,-2.1842795588709034,-3.7487228871885403,359
160680,6,-129.072,-3.921999999999997,4,-2.252731372134121,-3.8171747004517584,359
160790,6,-133.012,-3.9399999999999977,4,-2.3214973446626974,-3.8859406729803343,356
160900,6,-136.916,-3.9039999999999964,4,-2.389634998660556,-3.954078326978193,359
161010,6,-140.81799999999998,-3.901999999999987,4,-2.457737746073375,-4.022181074391012,364
161120,6,-144.12399999999997,-3.305999999999983,4,-2.515438331144307,-4.079881659461944,374
161231,6,-146.67399999999998,-2.5500000000000114,4,-2.5599442270701624,-4.124387555387799,375
161340,6,-148.43200000000002,-1.7580000000000382,4,-2.5906271153202236,-4.155070443637861,374
161451,6,-148.766,-0.33399999999997476,4,-2.596456515021884,-4.1608998433395215,375
185107,6,89.61800000000001,-1.1079999999999899,5,1.5641291690522785,0.0,548
185218,6,86.524,-3.0940000000000083,5,1.5101286819955737,-0.05400048705670479,549
185328,6,82.586,-3.9380000000000024,5,1.441397616052037,-0.12273155300024152,548
185438,6,78.402,-4.1839999999999975,5,1.3683730401485943,-0.1957561289036842,547
185548,6,74.234,-4.168000000000006,5,1.2956277169254704,-0.2685014521268081,551
185658,6,70.048,-4.185999999999993,5,1.222568234436988,-0.3415609346152906,545
185768,6,65.898,-4.150000000000006,5,1.1501370704792233,-0.4139920985730552,547
185878,6,61.802,-4.0959999999999965,5,1.0786483843175356,-0.4854807847347429,546
185988,6,57.67,-4.131999999999998,5,1.0065313796251298,-0.5575977894271487,543
186097,6,53.538,-4.132000000000005,5,0.9344143749327241,-0.6297147941195544,542
