Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA2
115591,3,-296.368,-5.486000000000047,3,-5.172597397550555,-5.2637035845046585,727
115701,3,-301.784,-5.415999999999997,3,-5.267124429838567,-5.358230616792671,726
115810,3,-307.182,-5.398000000000025,3,-5.361337302861221,-5.452443489815325,726
115921,3,-312.632,-5.449999999999989,3,-5.4564577470949125,-5.547563934049016,728
116030,3,-318.046,-5.413999999999987,3,-5.550949872797886,-5.642056059751989,744
116139,3,-322.706,-4.660000000000025,3,-5.632282215940822,-5.723388402894925,764
116249,3,-326.364,-3.6579999999999586,3,-5.6961263599787735,-5.787232546932877,767
116359,3,-328.052,-1.688000000000045,3,-5.725587517752438,-5.816693704706542,757
140084,3,5.220000000000001,-1.5300000000000011,4,0.09110618695410401,0.0,452
140194,3,1.0180000000000007,-4.202,4,0.017767451785302285,-0.07333873516880172,449
140304,3,-4.343999999999999,-5.362,4,-0.07581710270663367,-0.16692328966073766,452
140414,3,-10.094,-5.75,4,-0.17617353469630762,-0.26727972165041164,451
140523,3,-15.878,-5.784000000000001,4,-0.27712337863165964,-0.36822956558576364,450
140633,3,-21.644,-5.765999999999998,4,-0.37775906330165265,-0.46886525025575665,453
140742,3,-27.394,-5.75,4,-0.47811549529132663,-0.5692216822454307,450
140852,3,-33.126,-5.731999999999999,4,-0.5781577680156416,-0.6692639549697456,451
140961,3,-38.858000000000004,-5.732000000000006,4,-0.6782000407399567,-0.7693062276940607,451
141071,3,-44.572,-5.713999999999999,4,-0.7779281541989126,-0.8690343411530166,451
141181,3,-50.322,-5.75,4,-0.8782845861885865,-0.9693907731426905,449
141292,3,-56.07000000000001,-5.748000000000005,4,-0.9786061115932208,-1.0697122985473249,450
141401,3,-61.838,-5.767999999999994,4,-1.0792767028482535,-1.1703828898023576,450
141511,3,-67.62199999999999,-5.783999999999985,4,-1.1802265467836053,-1.2713327337377094,450
141621,3,-73.40599999999999,-5.784000000000006,4,-1.2811763907189575,-1.3722825776730616,453
141730,3,-79.138,-5.7320000000000135,4,-1.3812186634432726,-1.4723248503973767,453
141840,3,-84.888,-5.75,4,-1.4815750954329465,-1.5726812823870506,454
141949,3,-90.61999999999999,-5.731999999999985,4,-1.5816173681572612,-1.6727235551113653,455
142059,3,-96.352,-5.7320000000000135,4,-1.6816596408815765,-1.7727658278356806,453
142169,3,-102.066,-5.713999999999999,4,-1.7813877543405325,-1.8724939412946366,454
142278,3,-107.798,-5.731999999999999,4,-1.8814300270648474,-1.9725362140189515,463
142388,3,-113.51199999999999,-5.713999999999984,4,-1.981158140523803,-2.072264327477907,464
142498,3,-119.244,-5.7320000000000135,4,-2.0812004132481183,-2.1723066002022224,470
142607,3,-124.958,-5.713999999999999,4,-2.180928526707074,-2.2720347136611783,472
142717,3,-130.69,-5.731999999999999,4,-2.280970799431389,-2.372076986385493,479
142827,3,-136.44,-5.75,4,-2.3813272314210634,-2.4724334183751675,488
142936,3,-142.19,-5.75,4,-2.4816836634107373,-2.5727898503648414,497
143047,3,-147.938,-5.7479999999999905,4,-2.582005188815371,-2.673111375769475,506
143156,3,-153.67000000000002,-5.732000000000028,4,-2.6820474615396863,-2.7731536484937904,517
143267,3,-159.402,-5.731999999999971,4,-2.7820897342640007,-2.873195921218105,531
143376,3,-165.116,-5.714000000000027,4,-2.8818178477229575,-2.9729240346770616,542
143486,3,-170.848,-5.731999999999999,4,-2.9818601204472723,-3.0729663074013764,553
143596,3,-176.52800000000002,-5.680000000000007,4,-3.0809948219605503,-3.1721010089146544,567
143707,3,-182.224,-5.6959999999999695,4,-3.180408776154147,-3.271514963108251,577
143816,3,-187.938,-5.713999999999999,4,-3.280136889613103,-3.371243076567207,582
143926,3,-193.634,-5.695999999999998,4,-3.3795508438066997,-3.470657030760804,596
144036,3,-199.32999999999998,-5.695999999999998,4,-3.478964798000297,-3.570070984954401,608
144146,3,-205.11399999999998,-5.783999999999992,4,-3.5799146419356487,-3.671020828889753,628
144256,3,-210.9,-5.78600000000003,4,-3.680899392456041,-3.7720055794101452,632
144366,3,-216.808,-5.907999999999987,4,-3.784013444663866,-3.87511963161797,647
144476,3,-222.76799999999997,-5.9599999999999795,4,-3.8880350680827274,-3.9791412550368315,660
144585,3,-228.658,-5.890000000000015,4,-3.9908349610251936,-4.081941147979298,671
144695,3,-234.496,-5.838000000000022,4,-4.0927272827566235,-4.183833469710727,677
144805,3,-240.33199999999997,-5.835999999999956,4,-4.194584697903012,-4.285690884857115,687
144914,3,-246.03000000000003,-5.698000000000064,4,-4.294033558681649,-4.385139745635753,688
145024,3,-251.67399999999998,-5.643999999999949,4,-4.392539941664208,-4.483646128618312,692
145133,3,-257.318,-5.6440000000000055,4,-4.491046324646769,-4.582152511600873,695
145243,3,-262.944,-5.626000000000033,4,-4.58923854836397,-4.680344735318074,697
145353,3,-268.57000000000005,-5.626000000000033,4,-4.687430772081171,-4.778536959035275,707
145463,3,-274.16,-5.589999999999975,4,-4.784994677267655,-4.876100864221758,711
145573,3,-279.73400000000004,-5.574000000000012,4,-4.8822793297738185,-4.973385516727922,754
145682,3,-285.344,-5.609999999999957,4,-4.9801923008107,-5.071298487764803,749
145792,3,-290.96999999999997,-5.625999999999976,4,-5.0783845245279,-5.169490711482004,713
145902,3,-296.51,-5.5400000000000205,4,-5.175075765088386,-5.26618195204249,714
146011,3,-302.03200000000004,-5.522000000000048,4,-5.271452846383514,-5.362559033337618,716
146121,3,-307.518,-5.485999999999933,4,-5.367201609147922,-5.458307796102026,711
146232,3,-312.96799999999996,-5.449999999999989,4,-5.462322053381612,-5.553428240335716,715
146342,3,-318.296,-5.328000000000031,4,-5.555313195927871,-5.646419382881975,731
146451,3,-322.85,-4.5540000000000305,4,-5.634795490063693,-5.725901677017797,745
146561,3,-326.33000000000004,-3.480000000000018,4,-5.6955329480330965,-5.7866391349872,745
146671,3,-327.912,-1.5819999999999368,4,-5.723144056799645,-5.814250243753749,739
170422,3,5.220000000000001,-1.5120000000000005,5,0.09110618695410401,0.0,442
170531,3,1.036,-4.184000000000001,5,0.018081611050661254,-0.07302457590344276,443
170641,3,-4.308,-5.343999999999999,5,-0.07518878417591571,-0.16629497113001973,441
170750,3,-10.058000000000002,-5.750000000000002,5,-0.17554521616558968,-0.2666514031196937,443
170860,3,-15.842000000000002,-5.784000000000001,5,-0.2764950601009417,-0.3676012470550457,444
170970,3,-21.625999999999998,-5.783999999999995,5,-0.37744490403629366,-0.46855109099039766,444
171079,3,-27.394,-5.768000000000001,5,-0.47811549529132663,-0.5692216822454307,441
171189,3,-33.144,-5.75,5,-0.5784719272810006,-0.6695781142351046,440
171298,3,-38.876,-5.731999999999999,5,-0.6785142000053155,-0.7696203869594195,440
171408,3,-44.589999999999996,-5.713999999999999,5,-0.7782423134642715,-0.8693485004183755,440
