Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
218824,5,Extend,>>,-1159,-95.3,371,357,453,6.001288064846513,-0.5180409758012208,5.4832470890452925,-87.66799999999999,-3.779999999999987,6
218934,5,Extend,>>,-1203,-99.08,370,356,449,4.932897163814773,-1.138202250112049,3.794694913702724,-91.448,-3.780000000000001,6
219046,5,Extend,>>,-1247,-102.68,362,350,446,4.07568587876332,-2.09341393244225,1.9822719463210698,-95.228,-3.780000000000001,6
219157,5,Extend,>>,-1291,-106.29,350,347,444,3.055014587008383,-2.56179664088678,0.4932179461216033,-98.974,-3.7460000000000093,6
219268,5,Extend,>>,-1335,-110.07,350,344,438,1.9009010995036453,-2.959930657747967,-1.0590295582443219,-102.68400000000001,-3.710000000000008,6
219380,5,Extend,>>,-1379,-113.93,346,342,438,0.639687366152238,-3.626673231751818,-2.9869858655995802,-106.41,-3.725999999999985,6
219491,5,Extend,>>,-1423,-117.71,341,337,430,-0.3597643094433246,-4.2160101610895655,-4.57577447053289,-110.13600000000001,-3.7260000000000133,6
219601,5,Extend,>>,-1467,-121.41,333,334,427,-1.0842055785768543,-4.338542168602574,-5.422747747179429,-113.88199999999999,-3.745999999999981,6
219713,5,Extend,>>,-1511,-125.19,328,327,414,-1.3758518888133733,-4.652034009392096,-6.0278858982054695,-117.66199999999999,-3.780000000000001,6
219825,5,Extend,>>,-1555,-128.88,323,328,408,-1.8198861055306736,-4.652505284807583,-6.472391390338257,-121.424,-3.7620000000000147,6
219936,5,Extend,>>,-1599,-132.66,316,319,395,-2.017061335553985,-4.643641606411968,-6.660702941965953,-125.17,-3.745999999999995,6
220048,5,Extend,>>,-1643,-136.62,311,312,388,-1.9794639858544625,-4.939821461209816,-6.919285447064279,-128.952,-3.7819999999999965,6
220159,5,Extend,>>,-1687,-140.4,308,305,380,-1.8977811254332155,-4.966751902180425,-6.864533027613641,-132.75,-3.798000000000002,6
220270,5,Extend,>>,-1731,-144.26,306,299,374,-1.5557464725259051,-4.899078454217488,-6.4548249267433935,-136.564,-3.813999999999993,6
220381,5,Extend,>>,-1775,-147.96,305,294,374,-1.2146727042511545,-4.332196439331844,-5.546869143582999,-140.38,-3.8160000000000025,6
220493,5,Extend,>>,-1819,-151.82,302,289,370,-0.7753985369945205,-3.7765112624222086,-4.5519097994167295,-144.21200000000002,-3.832000000000022,6
220604,5,Extend,>>,-1863,-155.6,301,286,368,-0.1342863601658996,-3.2323377516589358,-3.3666241118248355,-148.00799999999998,-3.795999999999964,6
220715,5,Extend,>>,-1907,-159.56,301,282,369,1.0823312094687867,-2.9858270830167566,-1.90349587354797,-151.83999999999997,-3.8319999999999936,6
220827,5,Extend,>>,-1951,-163.25,299,280,369,2.0003873553286757,-3.065161623202353,-1.0647742678736773,-155.638,-3.7980000000000302,6
220938,5,Extend,>>,-1995,-166.95,298,276,368,3.2215274356836123,-2.882075692849809,0.3394517428338033,-159.436,-3.798000000000002,6
221049,5,Extend,>>,-2039,-170.55,293,274,368,4.990165287480179,-1.8445174948543328,3.1456477926258466,-163.182,-3.745999999999981,6
221160,5,Extend,>>,-2083,-174.33,297,271,368,5.912592172584086,-1.2057314698985109,4.706860702685574,-166.928,-3.7460000000000093,6
221271,5,Extend,>>,-2127,-178.2,296,268,365,7.578698372586153,-0.6939779145345555,6.884720458051598,-170.656,-3.7280000000000086,6
221382,5,Extend,>>,-2171,-181.98,297,269,366,9.978717963405558,-0.1317625075340361,9.846955455871521,-174.402,-3.745999999999981,6
221493,5,Extend,>>,-2215,-185.67,296,269,365,11.059710445573128,0.1781831446164165,11.237893590189545,-178.146,-3.7439999999999998,6
221606,5,Extend,>>,-2259,-189.36,295,266,364,12.189821829873884,0.6105300350972704,12.800351864971153,-181.908,-3.7620000000000005,6
221717,5,Extend,>>,-2303,-192.79,296,266,363,14.29129950347702,1.031493841711625,15.322793345188646,-185.6,-3.6920000000000073,6
221828,5,Extend,>>,-2347,-196.66,295,267,361,15.606907833424891,1.9386404567582465,17.545548290183138,-189.292,-3.6920000000000073,6
221939,5,Extend,>>,-2391,-200.53,294,265,359,17.107011109122865,2.9015075673344715,20.008518676457335,-193.002,-3.710000000000008,6
222050,5,Extend,>>,-2435,-204.4,294,263,360,19.14853763920089,3.473266872100191,22.62180451130108,-196.748,-3.745999999999981,6
222162,5,Extend,<<,-2435,-208.18,300,265,360,20.160455736366693,3.733007846890516,23.89346358325721,-200.512,-3.76400000000001,6
222273,5,Extend,<<,-2391,-209.41,305,269,363,20.86638866302881,4.47315841983591,25.33954708286472,-203.83599999999998,-3.323999999999984,6
222384,5,Extend,<<,-2347,-209.41,307,273,370,21.608077422420337,5.076887460867787,26.684964883288124,-206.38600000000002,-2.55000000000004,6
222496,5,Extend,<<,-2303,-206.68,310,276,370,22.045298707320605,5.378115802936345,27.42341451025695,-207.61599999999999,-1.2299999999999613,6
