Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle,L_est_cm,theta_from_R(compose)
100415,5,Extend,<<,-2347,-209.14,307,272,374,16.51372916056852,3.4073978458285685,19.92112700639709,-206.17,-2.495999999999981,2,-3.316657341098668,7.279936928691904
100526,5,Extend,<<,-2303,-206.42,311,273,377,18.024264105077226,4.139634120783307,22.16389822586053,-207.36599999999999,-1.195999999999998,2,-3.2938458614337374,6.824006116782164
124409,5,Extend,>>,29,7.91,427,367,542,37.268172811610135,21.02684578310189,58.295018594712026,14.222,-0.9860000000000024,3,-1.2529704273692501,18.869864416233
124519,5,Extend,>>,-15,4.22,424,367,543,36.73149583048132,20.628115153956315,57.35961098443764,11.462,-2.76,3,-1.2529704273692501,18.869864416233
124629,5,Extend,>>,-59,0.26,424,368,543,36.04876258908456,20.011989252333212,56.06075184141777,7.909999999999999,-3.5520000000000005,3,-1.2323590254583405,19.524562949031395
124739,5,Extend,>>,-103,-3.52,424,366,542,35.19920959061097,19.35788949724432,54.55709908785529,4.112,-3.797999999999999,3,-1.2736049879933597,18.22510732831283
124848,5,Extend,>>,-147,-7.47,423,368,542,34.05421361406097,18.754390544475463,52.80860415853643,0.2800000000000001,-3.832,3,-1.2323590254583405,19.524562949031395
124958,5,Extend,>>,-191,-11.34,424,367,540,33.342910141229936,17.971456133472017,51.31436627470195,-3.5700000000000003,-3.8500000000000005,3,-1.2529704273692501,18.869864416233
125067,5,Extend,>>,-235,-15.12,425,366,539,32.433807729623275,17.299502087929298,49.73330981755257,-7.438,-3.8679999999999994,3,-1.2736049879933597,18.22510732831283
125177,5,Extend,>>,-279,-18.9,422,369,538,31.12123687532896,16.07575123663501,47.196988111963975,-11.27,-3.832,3,-1.2117707822606314,20.189166997465875
125286,5,Extend,>>,-323,-22.68,422,368,534,30.389756315635537,15.159590481872897,45.549346797508434,-15.101999999999999,-3.831999999999999,3,-1.2323590254583405,19.524562949031395
125396,5,Extend,>>,-367,-26.55,423,368,536,29.49965243375941,14.389937339295331,43.889589773054745,-18.918,-3.8160000000000007,3,-1.2323590254583405,19.524562949031395
125505,5,Extend,>>,-411,-30.42,423,366,535,28.49294244583546,13.709401745338209,42.202344191173665,-22.734,-3.8160000000000025,3,-1.2736049879933597,18.22510732831283
125615,5,Extend,>>,-455,-34.29,421,367,530,26.109134367855265,12.817023346788735,38.926157714644,-26.568,-3.8339999999999996,3,-1.2529704273692501,18.869864416233
125725,5,Extend,>>,-499,-38.15,421,365,528,24.5106608701706,11.563734967567983,36.074395837738585,-30.418,-3.849999999999998,3,-1.2942627073306694,17.590327654882643
125834,5,Extend,>>,-543,-41.85,421,364,524,23.419868485887527,10.56343272267199,33.98330120855952,-34.251999999999995,-3.833999999999996,3,-1.31494358538118,16.96556140592389
125944,5,Extend,>>,-587,-45.8,421,365,521,20.715144023352096,9.62466453548647,30.339808558838566,-38.102,-3.8500000000000014,3,-1.2942627073306694,17.590327654882643
126053,5,Extend,>>,-631,-49.67,418,363,519,18.148375239785853,8.230652603122547,26.3790278429084,-41.952,-3.8500000000000014,3,-1.33564762214489,16.350844631787666
126163,5,Extend,>>,-675,-53.63,417,363,517,16.20851290025299,6.700701606547056,22.909214506800048,-45.82,-3.868000000000002,3,-1.33564762214489,16.350844631787666
126272,5,Extend,>>,-719,-57.32,417,362,513,15.2718602541164,5.464868785079014,20.736729039195414,-49.653999999999996,-3.833999999999996,3,-1.3563748176218011,15.74621342319465
126382,5,Extend,>>,-763,-61.1,418,363,504,14.463114089710466,4.200595113397632,18.663709203108098,-53.504,-3.8500000000000014,3,-1.33564762214489,16.350844631787666
126491,5,Extend,>>,-807,-64.88,415,362,500,13.563254791382882,3.4893356428334297,17.052590434216313,-57.32000000000001,-3.8160000000000096,3,-1.3563748176218011,15.74621342319465
126601,5,Extend,>>,-851,-68.84,414,359,495,12.32935191911259,2.8904132111273158,15.219765130239905,-61.153999999999996,-3.833999999999989,3,-1.4186953563317344,13.993194703427033
126711,5,Extend,>>,-895,-72.62,410,356,493,10.627789530495914,2.268033841228749,12.895823371724664,-64.952,-3.798000000000002,3,-1.4812243234604692,12.332249214980799
126821,5,Extend,>>,-939,-76.4,407,355,490,9.545841447295658,1.6340238740509658,11.179865321346623,-68.768,-3.8160000000000025,3,-1.5021136299297821,11.799230896421104
126931,5,Extend,>>,-983,-80.18,401,353,483,8.590657197951373,0.8961754610066175,9.48683265895799,-72.584,-3.8160000000000025,3,-1.5439617190080066,10.764357947198274
127040,5,Extend,>>,-1027,-83.78,395,351,475,7.4613355530821455,0.2000179553326115,7.661353508414757,-76.364,-3.780000000000001,3,-1.5859024429390327,9.771279810669355
127150,5,Extend,>>,-1071,-87.56,386,347,472,5.877177582987236,-0.6474731016717896,5.229704481315446,-80.10799999999999,-3.7439999999999856,3,-1.6700617953594874,7.911678380700843
127259,5,Extend,>>,-1115,-91.52,377,343,462,4.832526306058686,-1.6535516355228816,3.178974670535804,-83.888,-3.7800000000000153,3,-1.7545916871911453,6.22277387567423
127369,5,Extend,>>,-1159,-95.38,375,339,455,3.467206661391113,-2.0808540004684564,1.3863526609226566,-87.684,-3.7959999999999923,3,-1.8394921184340074,4.706923899377679
127479,5,Extend,>>,-1203,-99.16,366,334,447,2.2149071710218,-2.5815425751814907,-0.36663540415969065,-91.47999999999999,-3.7959999999999923,3,-1.9461387285345892,3.0590777502271966
127589,5,Extend,>>,-1247,-102.86,358,332,440,1.7251879673707586,-3.35971430384606,-1.6345263364753015,-95.296,-3.8160000000000167,3,-1.9889594835672237,2.4777270437555354
127698,5,Extend,>>,-1291,-106.55,351,326,430,1.2155474540946154,-3.874137103947752,-2.6585896498531367,-99.094,-3.7979999999999876,3,-2.1179775577819324,1.0042583295012406
127808,5,Extend,>>,-1335,-110.42,341,324,421,0.732871806691853,-4.172734306909925,-3.439862500218072,-102.874,-3.780000000000001,3,-2.1611688522257704,0.6042961190977574
127918,5,Extend,>>,-1379,-114.2,334,319,414,0.055835480447238,-4.988920333020233,-4.933084852572995,-106.63799999999999,-3.763999999999996,3,-2.269552365816369,-0.1932684944965085
128028,5,Extend,>>,-1423,-117.98,328,317,407,-0.5308027059475975,-5.408906211355744,-5.939708917303341,-110.402,-3.76400000000001,3,-2.31306788224501,-0.4305644638047581
128138,5,Extend,>>,-1467,-121.67,322,312,396,-1.135489013016468,-5.278225117348569,-6.413714130365037,-114.16400000000002,-3.7620000000000147,3,-2.4222619507976164,-0.8168247689760224
128247,5,Extend,>>,-1511,-125.45,314,304,387,-1.206162029830247,-5.910267930525109,-7.116429960355355,-117.944,-3.779999999999987,3,-2.5981767135681983,-0.8099024654756979
128357,5,Extend,>>,-1555,-129.23,309,298,378,-1.33494672497711,-6.278013794498286,-7.612960519475396,-121.70599999999999,-3.7619999999999862,3,-2.7310854516005443,-0.2897536895662246
128467,5,Extend,>>,-1599,-132.92,305,296,378,-1.478393378008715,-6.136699513303495,-7.6150928913122105,-125.45,-3.744000000000014,3,-2.7755736339835946,-0.016638767962097067
128577,5,Extend,>>,-1643,-137.05,309,290,370,-1.1764310905470663,-6.417921885020683,-7.59435297556775,-129.26399999999998,-3.8139999999999787,3,-2.909593990249551,1.1062448196034464
128687,5,Extend,>>,-1687,-140.84,304,288,372,-0.9455943554744326,-6.600460544503308,-7.546054899977741,-133.098,-3.8340000000000316,3,-2.954452712043805,1.5827572705315869
128796,5,Extend,>>,-1731,-144.7,302,283,370,-0.6918743790419577,-6.243821723725148,-6.935696102767105,-136.948,-3.8499999999999943,3,-3.0670047940104435,3.000604287654714
128906,5,Extend,>>,-1775,-148.4,302,281,370,-0.1917004599602957,-5.659682684384421,-5.851383144344717,-140.78199999999998,-3.8339999999999748,3,-3.1121877377895006,3.6591934810416737
