Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
81863,2,Flex,>>,-706,-52.66,388,329,489,68.9529699354051,33.652226218961715,102.60519615436681,-41.83,-5.467999999999996,2
81974,2,Flex,>>,-770,-58.2,395,332,494,70.04972137650245,33.83008773251356,103.87980910901601,-47.297999999999995,-5.467999999999996,2
82085,2,Flex,>>,-834,-63.65,401,335,498,71.69802870467817,33.4291197222952,105.12714842697336,-52.73199999999999,-5.4339999999999975,2
82197,2,Flex,>>,-898,-69.1,407,334,503,72.52852671101552,33.201893249346305,105.73041996036181,-58.181999999999995,-5.450000000000003,2
82308,2,Flex,>>,-962,-74.46,412,338,511,73.29369167283099,33.16698666215645,106.46067833498743,-63.614,-5.432000000000002,2
82419,2,Flex,>>,-1026,-80.09,416,344,522,74.23843544199877,33.50277305632245,107.74120849832121,-69.1,-5.485999999999997,2
82531,2,Flex,>>,-1090,-85.54,427,357,534,74.7307667998783,33.65122171065465,108.38198851053295,-74.568,-5.4680000000000035,2
82641,2,Flex,>>,-1154,-91.08,432,365,547,75.32613212970989,33.42896508028076,108.75509720999065,-80.054,-5.486000000000004,2
82752,2,Flex,>>,-1218,-96.79,438,378,562,75.64057915137694,33.62958812948416,109.2701672808611,-85.592,-5.537999999999997,2
82863,2,Flex,>>,-1282,-102.51,443,391,580,75.7887197618636,33.882293960646706,109.67101372251031,-91.202,-5.609999999999999,2
82974,2,Flex,>>,-1346,-108.22,440,403,591,75.8743849110763,34.085803225393974,109.96018813647028,-96.828,-5.626000000000005,2
83083,2,Flex,>>,-1410,-113.76,448,421,612,76.18084429201153,33.796945680448744,109.97778997246027,-102.47200000000001,-5.6440000000000055,2
83195,2,Flex,>>,-1474,-119.56,451,425,624,76.3844131927956,33.56839764314941,109.95281083594502,-108.168,-5.695999999999998,2
83305,2,Flex,>>,-1538,-125.19,452,442,637,76.1749927868254,33.51126309175556,109.68625587858097,-113.848,-5.679999999999993,2
83417,2,Flex,>>,-1602,-130.73,456,454,650,75.60605958444508,33.917782630640566,109.52384221508564,-119.492,-5.6440000000000055,2
83530,2,Flex,>>,-1666,-136.26,461,462,661,75.05479018722188,34.29367431020328,109.34846449742517,-125.1,-5.60799999999999,2
83641,2,Flex,>>,-1730,-141.8,460,475,676,74.0788402110501,34.37914823781125,108.45798844886136,-130.708,-5.608000000000004,2
83752,2,Flex,>>,-1794,-147.16,460,480,682,72.36600108077992,33.6853094833466,106.05131056412652,-136.228,-5.52000000000001,2
83862,2,Flex,>>,-1858,-152.7,467,488,690,70.80778202235048,33.27781811703386,104.08560013938434,-141.73,-5.501999999999981,2
83972,2,Flex,>>,-1922,-158.15,479,505,701,69.33131082367387,33.14756727739889,102.47887810107277,-147.214,-5.484000000000009,2
84083,2,Flex,>>,-1986,-163.78,480,513,708,67.28949781435901,32.93086291571778,100.22036073007679,-152.718,-5.503999999999991,2
84193,2,Flex,>>,-2050,-169.23,484,516,712,65.8873829960201,32.67501385690385,98.56239685292394,-158.204,-5.486000000000018,2
84304,2,Flex,>>,-2114,-174.59,499,532,729,64.45354841254418,32.599704502175534,97.0532529147197,-163.69,-5.48599999999999,2
84415,2,Flex,>>,-2178,-179.87,508,533,737,62.97711152784842,32.37952783071032,95.35663935855874,-169.124,-5.4339999999999975,2
84527,2,Flex,>>,-2242,-185.23,514,539,732,62.14243456419908,32.335455327042055,94.47788989124113,-174.54000000000002,-5.416000000000025,2
84637,2,Flex,>>,-2306,-190.51,519,544,741,60.957057044715086,32.28947554612055,93.24653259083564,-179.88600000000002,-5.346000000000004,2
84748,2,Flex,>>,-2370,-195.6,519,544,751,59.58009248719338,31.880357770510617,91.460450257704,-185.16,-5.2739999999999725,2
84859,2,Flex,>>,-2434,-200.97,526,546,786,58.32678648903702,31.58079688351389,89.9075833725509,-190.43599999999998,-5.275999999999982,2
84971,2,Flex,>>,-2498,-206.07,528,552,760,57.18289207888408,31.536718951389343,88.71961103027343,-195.676,-5.240000000000009,2
85082,2,Flex,>>,-2562,-211.08,527,549,753,56.05472173935976,31.23183778480472,87.28655952416449,-200.846,-5.170000000000016,2
85193,2,Flex,>>,-2626,-215.91,526,551,765,55.02140176799888,30.924196369586227,85.94559813758511,-205.926,-5.079999999999984,2
85305,2,Flex,>>,-2690,-220.48,525,547,790,54.00428148882982,30.745970952430905,84.75025244126073,-210.902,-4.975999999999999,2
85416,2,Flex,<<,-2690,-225.23,533,560,807,53.02598765637239,30.31759361586356,83.34358127223595,-215.754,-4.852000000000004,2
85527,2,Flex,<<,-2626,-226.11,542,568,770,52.42680232055346,29.760852000085777,82.18765432063924,-219.762,-4.00800000000001,2
