Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
97965,5,Extend,>>,-1599,-133.01,312,303,368,-0.9313226046960624,-4.5425526775755225,-5.473875282271585,-125.45,-3.780000000000001,-2.1895155466268865,2,-2.43773627284552
98077,5,Extend,>>,-1643,-136.97,311,296,370,-0.94035480679987,-4.792552487531466,-5.732907294331335,-129.248,-3.7979999999999876,-2.2558031516176307,2,-2.5040238778362642
98188,5,Extend,>>,-1687,-140.75,308,288,367,-0.1424713596105639,-4.83272506707997,-4.975196426690534,-133.064,-3.8160000000000025,-2.3224049158737348,2,-2.5706256420923683
98299,5,Extend,>>,-1731,-144.7,308,281,365,0.1395393179327195,-4.596315418664752,-4.456776100732033,-136.914,-3.8499999999999943,-2.3896000920755163,2,-2.63782081829415
98410,5,Extend,>>,-1775,-148.48,307,282,366,-0.2019328570433799,-4.036226175098157,-4.238159032141537,-140.78199999999998,-3.867999999999995,-2.457109427542657,2,-2.7053301537612904
98522,5,Extend,>>,-1819,-152.35,306,279,367,0.2333498579531064,-3.496651852333498,-3.2633019943803916,-144.65,-3.8680000000000234,-2.524618763009798,2,-2.7728394892284314
98633,5,Extend,>>,-1863,-156.13,305,276,367,0.7775210264025221,-3.3096166562898994,-2.5320956298873774,-148.48199999999997,-3.831999999999965,-2.59149977994622,2,-2.8397205061648534
98745,5,Extend,>>,-1907,-160.0,305,274,364,1.5885540885876266,-3.15282462176822,-1.5642705331805933,-152.33199999999997,-3.8499999999999943,-2.6586949561480013,2,-2.906915682366635
98856,5,Extend,>>,-1951,-163.69,304,272,366,1.9420579599340324,-2.6882582154767345,-0.7462002555427021,-156.13,-3.7980000000000302,-2.724982561138747,2,-2.9732032873573804
98967,5,Extend,>>,-1995,-167.3,301,273,369,2.660489282513113,-2.441105729740824,0.21938355277228894,-159.894,-3.76400000000001,-2.7906767541838136,2,-3.038897480402447
99079,5,Extend,>>,-2039,-170.9,300,272,368,3.836482749733936,-2.293846279321502,1.5426364704124338,-163.604,-3.710000000000008,-2.855428469432803,2,-3.1036491956514367
99191,5,Extend,>>,-2083,-174.59,299,270,367,4.086513682382349,-1.8363124379234943,2.2502012444588546,-167.296,-3.691999999999979,-2.9198660254164333,2,-3.168086751635067
99302,5,Extend,>>,-2127,-178.37,299,271,365,4.72165732710005,-1.6021573502533748,3.119499976846675,-170.97000000000003,-3.674000000000035,-2.9839894221347056,2,-3.232210148353339
99413,5,Extend,>>,-2171,-182.15,298,268,365,6.264442590846651,-1.561494032357128,4.702948558489522,-174.662,-3.691999999999979,-3.048426978118336,2,-3.2966477043369697
99524,5,Extend,>>,-2215,-185.76,299,267,364,7.024711915761404,-1.2317149463799115,5.792996969381493,-178.35399999999998,-3.691999999999979,-3.1128645341019663,2,-3.3610852603206
99636,5,Extend,>>,-2259,-189.45,297,268,365,7.545880052750595,-0.9057573969365804,6.6401226558140145,-182.064,-3.710000000000008,-3.177616249350956,2,-3.4258369755695894
99747,5,Extend,>>,-2303,-192.79,297,265,363,8.92064335170983,-0.3874640498512085,8.53317930185862,-185.704,-3.640000000000015,-3.24114623412355,2,-3.4893669603421835
99859,5,Extend,>>,-2347,-196.66,295,265,363,10.488339925728743,-0.0603485709382211,10.427991354790523,-189.362,-3.657999999999987,-3.304990378161502,2,-3.5532111043801358
99971,5,Extend,>>,-2391,-200.44,298,264,361,11.621951443264848,0.4070225169121306,12.028973960176979,-193.01999999999998,-3.657999999999987,-3.3688345221994545,2,-3.617055248418088
100082,5,Extend,>>,-2435,-204.22,296,265,362,12.608078665448566,0.8921971046034376,13.500275770052005,-196.712,-3.6920000000000073,-3.4332720781830854,2,-3.681492804401719
100193,5,Extend,<<,-2435,-207.91,299,266,366,13.225128299872525,1.407532788382159,14.632661088254684,-200.404,-3.6920000000000073,-3.497709634166716,2,-3.7459303603853495
100304,5,Extend,<<,-2391,-209.14,302,268,371,14.32589097869372,2.198345777810954,16.524236756504674,-203.674,-3.2700000000000102,-3.554781900706931,2,-3.8030026269255646
100415,5,Extend,<<,-2347,-209.14,307,272,374,16.51372916056852,3.4073978458285685,19.92112700639709,-206.17,-2.495999999999981,-3.598345318836709,2,-3.8465660450553427
100526,5,Extend,<<,-2303,-206.42,311,273,377,18.024264105077226,4.139634120783307,22.16389822586053,-207.36599999999999,-1.195999999999998,-3.619219456690561,2,-3.8674401829091947
124409,5,Extend,>>,29,7.91,427,367,542,37.268172811610135,21.02684578310189,58.295018594712026,14.222,-0.9860000000000024,0.24822072621863353,3,0.0
124519,5,Extend,>>,-15,4.22,424,367,543,36.73149583048132,20.628115153956315,57.35961098443764,11.462,-2.76,0.20004963886359003,3,-0.048171087355043496
124629,5,Extend,>>,-59,0.26,424,368,543,36.04876258908456,20.011989252333212,56.06075184141777,7.909999999999999,-3.5520000000000005,0.13805554383275145,3,-0.11016518238588208
124739,5,Extend,>>,-103,-3.52,424,366,542,35.19920959061097,19.35788949724432,54.55709908785529,4.112,-3.797999999999999,0.07176793884200683,3,-0.1764527873766267
124848,5,Extend,>>,-147,-7.47,423,368,542,34.05421361406097,18.754390544475463,52.80860415853643,0.2800000000000001,-3.832,0.004886921905584124,3,-0.2433338043130494
124958,5,Extend,>>,-191,-11.34,424,367,540,33.342910141229936,17.971456133472017,51.31436627470195,-3.5700000000000003,-3.8500000000000005,-0.06230825429619757,3,-0.3105289805148311
125067,5,Extend,>>,-235,-15.12,425,366,539,32.433807729623275,17.299502087929298,49.73330981755257,-7.438,-3.8679999999999994,-0.12981758976333824,3,-0.3780383159819718
125177,5,Extend,>>,-279,-18.9,422,369,538,31.12123687532896,16.07575123663501,47.196988111963975,-11.27,-3.832,-0.19669860669976094,3,-0.4449193329183945
125286,5,Extend,>>,-323,-22.68,422,368,534,30.389756315635537,15.159590481872897,45.549346797508434,-15.101999999999999,-3.831999999999999,-0.26357962363618365,3,-0.5118003498548171
125396,5,Extend,>>,-367,-26.55,423,368,536,29.49965243375941,14.389937339295331,43.889589773054745,-18.918,-3.8160000000000007,-0.33018138789228724,3,-0.5784021141109208
125505,5,Extend,>>,-411,-30.42,423,366,535,28.49294244583546,13.709401745338209,42.202344191173665,-22.734,-3.8160000000000025,-0.3967831521483909,3,-0.6450038783670244
125615,5,Extend,>>,-455,-34.29,421,367,530,26.109134367855265,12.817023346788735,38.926157714644,-26.568,-3.8339999999999996,-0.4636990756698535,3,-0.711919801888487
125725,5,Extend,>>,-499,-38.15,421,365,528,24.5106608701706,11.563734967567983,36.074395837738585,-30.418,-3.849999999999998,-0.5308942518716352,3,-0.7791149780902688
125834,5,Extend,>>,-543,-41.85,421,364,524,23.419868485887527,10.56343272267199,33.98330120855952,-34.251999999999995,-3.833999999999996,-0.5978101753930977,3,-0.8460309016117312
125944,5,Extend,>>,-587,-45.8,421,365,521,20.715144023352096,9.62466453548647,30.339808558838566,-38.102,-3.8500000000000014,-0.6650053515948794,3,-0.913226077813513
126053,5,Extend,>>,-631,-49.67,418,363,519,18.148375239785853,8.230652603122547,26.3790278429084,-41.952,-3.8500000000000014,-0.7322005277966611,3,-0.9804212540152947
126163,5,Extend,>>,-675,-53.63,417,363,517,16.20851290025299,6.700701606547056,22.909214506800048,-45.82,-3.868000000000002,-0.7997098632638018,3,-1.0479305894824353
126272,5,Extend,>>,-719,-57.32,417,362,513,15.2718602541164,5.464868785079014,20.736729039195414,-49.653999999999996,-3.833999999999996,-0.8666257867852644,3,-1.1148465130038978
126382,5,Extend,>>,-763,-61.1,418,363,504,14.463114089710466,4.200595113397632,18.663709203108098,-53.504,-3.8500000000000014,-0.9338209629870461,3,-1.1820416892056795
126491,5,Extend,>>,-807,-64.88,415,362,500,13.563254791382882,3.4893356428334297,17.052590434216313,-57.32000000000001,-3.8160000000000096,-1.0004227272431498,3,-1.2486434534617834
126601,5,Extend,>>,-851,-68.84,414,359,495,12.32935191911259,2.8904132111273158,15.219765130239905,-61.153999999999996,-3.833999999999989,-1.0673386507646123,3,-1.3155593769832459
126711,5,Extend,>>,-895,-72.62,410,356,493,10.627789530495914,2.268033841228749,12.895823371724664,-64.952,-3.798000000000002,-1.133626255755357,3,-1.3818469819739905
126821,5,Extend,>>,-939,-76.4,407,355,490,9.545841447295658,1.6340238740509658,11.179865321346623,-68.768,-3.8160000000000025,-1.2002280200114606,3,-1.4484487462300941
126931,5,Extend,>>,-983,-80.18,401,353,483,8.590657197951373,0.8961754610066175,9.48683265895799,-72.584,-3.8160000000000025,-1.2668297842675642,3,-1.5150505104861978
127040,5,Extend,>>,-1027,-83.78,395,351,475,7.4613355530821455,0.2000179553326115,7.661353508414757,-76.364,-3.780000000000001,-1.33280322999295,3,-1.5810239562115835
127150,5,Extend,>>,-1071,-87.56,386,347,472,5.877177582987236,-0.6474731016717896,5.229704481315446,-80.10799999999999,-3.7439999999999856,-1.3981483571876174,3,-1.646369083406251
127259,5,Extend,>>,-1115,-91.52,377,343,462,4.832526306058686,-1.6535516355228816,3.178974670535804,-83.888,-3.7800000000000153,-1.4641218029130032,3,-1.7123425291316368
127369,5,Extend,>>,-1159,-95.38,375,339,455,3.467206661391113,-2.0808540004684564,1.3863526609226566,-87.684,-3.7959999999999923,-1.5303745013187078,3,-1.7785952275373413
127479,5,Extend,>>,-1203,-99.16,366,334,447,2.2149071710218,-2.5815425751814907,-0.36663540415969065,-91.47999999999999,-3.7959999999999923,-1.5966271997244126,3,-1.8448479259430461
127589,5,Extend,>>,-1247,-102.86,358,332,440,1.7251879673707586,-3.35971430384606,-1.6345263364753015,-95.296,-3.8160000000000167,-1.6632289639805165,3,-1.91144969019915
127698,5,Extend,>>,-1291,-106.55,351,326,430,1.2155474540946154,-3.874137103947752,-2.6585896498531367,-99.094,-3.7979999999999876,-1.7295165689712608,3,-1.9777372951898944
127808,5,Extend,>>,-1335,-110.42,341,324,421,0.732871806691853,-4.172734306909925,-3.439862500218072,-102.874,-3.780000000000001,-1.7954900146966466,3,-2.04371074091528
127918,5,Extend,>>,-1379,-114.2,334,319,414,0.055835480447238,-4.988920333020233,-4.933084852572995,-106.63799999999999,-3.763999999999996,-1.861184207741713,3,-2.1094049339603465
128028,5,Extend,>>,-1423,-117.98,328,317,407,-0.5308027059475975,-5.408906211355744,-5.939708917303341,-110.402,-3.76400000000001,-1.9268784007867796,3,-2.175099127005413
128138,5,Extend,>>,-1467,-121.67,322,312,396,-1.135489013016468,-5.278225117348569,-6.413714130365037,-114.16400000000002,-3.7620000000000147,-1.9925376872468066,3,-2.24075841346544
128247,5,Extend,>>,-1511,-125.45,314,304,387,-1.206162029830247,-5.910267930525109,-7.116429960355355,-117.944,-3.779999999999987,-2.058511132972192,3,-2.3067318591908257
128357,5,Extend,>>,-1555,-129.23,309,298,378,-1.33494672497711,-6.278013794498286,-7.612960519475396,-121.70599999999999,-3.7619999999999862,-2.1241704194322186,3,-2.372391145650852
128467,5,Extend,>>,-1599,-132.92,305,296,378,-1.478393378008715,-6.136699513303495,-7.6150928913122105,-125.45,-3.744000000000014,-2.1895155466268865,3,-2.43773627284552
128577,5,Extend,>>,-1643,-137.05,309,290,370,-1.1764310905470663,-6.417921885020683,-7.59435297556775,-129.26399999999998,-3.8139999999999787,-2.25608240429795,3,-2.5043031305165835
128687,5,Extend,>>,-1687,-140.84,304,288,372,-0.9455943554744326,-6.600460544503308,-7.546054899977741,-133.098,-3.8340000000000316,-2.322998327819413,3,-2.5712190540380466
128796,5,Extend,>>,-1731,-144.7,302,283,370,-0.6918743790419577,-6.243821723725148,-6.935696102767105,-136.948,-3.8499999999999943,-2.3901935040211946,3,-2.638414230239828
128906,5,Extend,>>,-1775,-148.4,302,281,370,-0.1917004599602957,-5.659682684384421,-5.851383144344717,-140.78199999999998,-3.8339999999999748,-2.457109427542657,3,-2.7053301537612904
129016,5,Extend,>>,-1819,-152.09,300,282,370,0.6830518338618216,-5.160099982656731,-4.47704814879491,-144.61599999999999,-3.834000000000003,-2.5240253510641195,3,-2.772246077282753
129125,5,Extend,>>,-1863,-155.96,300,279,370,1.5995938644204326,-5.1715814883601485,-3.571987623939716,-148.398,-3.7820000000000107,-2.5900337033745453,3,-2.838254429593179
129235,5,Extend,>>,-1907,-159.74,300,275,369,2.193636410797537,-4.854439424626218,-2.660803013828681,-152.178,-3.780000000000001,-2.656007149099931,3,-2.9042278753185644
129345,5,Extend,>>,-1951,-163.43,298,275,371,2.950413824967714,-3.995378200106548,-1.044964375138834,-155.92400000000004,-3.7460000000000377,-2.721387182879639,3,-2.9696079090982725
129455,5,Extend,>>,-1995,-167.12,297,273,371,3.965560570666757,-3.680601978825504,0.28495859184125294,-159.668,-3.7439999999999714,-2.786732310074306,3,-3.0349530362929396
129566,5,Extend,>>,-2039,-170.64,296,273,370,4.766507128069833,-3.6246199956628713,1.1418871324069615,-163.378,-3.7099999999999795,-2.8514840253232956,3,-3.099704751541929
129676,5,Extend,>>,-2083,-174.42,293,268,371,5.598144095483921,-2.9628585089541484,2.6352855865297724,-167.07,-3.6920000000000073,-2.915921581306926,3,-3.1641423075255597
129786,5,Extend,>>,-2127,-178.29,295,269,372,6.576890456679887,-2.5572972525162903,4.019593204163597,-170.78,-3.710000000000008,-2.980673296555916,3,-3.2288940227745497
129896,5,Extend,>>,-2171,-181.98,294,267,370,7.661127716322852,-2.187214366981788,5.473913349341064,-174.48999999999998,-3.7099999999999795,-3.0454250118049053,3,-3.293645738023539
130006,5,Extend,>>,-2215,-185.67,295,267,367,8.509264944587235,-1.8590492172881683,6.6502157272990665,-178.2,-3.710000000000008,-3.110176727053895,3,-3.3583974532725285
130117,5,Extend,>>,-2259,-189.36,296,265,366,9.95609232302453,-0.9489055912199524,9.007186731804577,-181.944,-3.7439999999999998,-3.175521854248563,3,-3.4237425804671964
130226,5,Extend,>>,-2303,-192.79,295,266,363,12.17625049420231,0.4587544059079352,12.635004900110246,-185.618,-3.6740000000000066,-3.2396452509668343,3,-3.487865977185468
130336,5,Extend,>>,-2347,-196.75,294,263,364,14.128354535943943,1.5449150772788074,15.67326961322275,-189.31,-3.6920000000000073,-3.3040828069504653,3,-3.552303533169099
130446,5,Extend,>>,-2391,-200.53,292,265,364,15.86721808387444,2.749683806558032,18.616901890432473,-193.02,-3.710000000000008,-3.368834522199455,3,-3.6170552484180885
130555,5,Extend,>>,-2435,-204.22,294,265,364,17.42344126684756,3.084217172684716,20.50765843953228,-196.73000000000002,-3.710000000000008,-3.433586237448445,3,-3.6818069636670785
130665,5,Extend,<<,-2435,-207.91,294,264,367,18.593358266045627,3.276151208300969,21.869509474346597,-200.44,-3.7099999999999795,-3.498337952697434,3,-3.7465586789160676
130775,5,Extend,<<,-2391,-209.23,299,268,371,19.168687685955693,3.76323772391769,22.931925409873383,-203.728,-3.288000000000011,-3.5557243785030077,3,-3.8039451047216413
130884,5,Extend,<<,-2347,-209.23,303,271,376,20.42486991819843,4.254964808301566,24.679834726499994,-206.22400000000002,-2.4960000000000093,-3.5992877966327863,3,-3.84750852285142
130994,5,Extend,<<,-2303,-206.51,306,274,378,21.139004316502277,4.972952886204025,26.1119572027063,-207.42,-1.1959999999999695,-3.6201619344866383,3,-3.868382660705272
154729,5,Extend,>>,29,7.91,443,389,553,42.81056988595523,23.669535549483168,66.4801054354384,14.222,-0.9860000000000024,0.24822072621863353,4,0.0
154838,5,Extend,>>,-15,4.22,440,389,553,42.64341491870755,23.20906342342692,65.85247834213448,11.462,-2.76,0.20004963886359003,4,-0.048171087355043496
154948,5,Extend,>>,-59,0.26,440,391,555,41.648591744221285,22.746179606123366,64.39477135034466,7.909999999999999,-3.5520000000000005,0.13805554383275145,4,-0.11016518238588208
155057,5,Extend,>>,-103,-3.6,441,390,554,40.453604164210944,22.47088815407438,62.924492318285324,4.096,-3.813999999999999,0.07148868616168774,4,-0.1767320400569458
155167,5,Extend,>>,-147,-7.47,442,389,551,39.41841160682788,21.99435988008694,61.41277148691482,0.26400000000000007,-3.832,0.0046076692252650315,4,-0.2436130569933685
155277,5,Extend,>>,-191,-11.34,441,390,552,38.3294529854757,20.733419827379684,59.06287281285538,-3.586,-3.85,-0.06258750697651666,4,-0.31080823319515016
155387,5,Extend,>>,-235,-15.21,439,389,551,37.08133266364642,19.552551398715025,56.633884062361446,-7.4719999999999995,-3.8859999999999997,-0.1304110017090163,4,-0.3786317279276498
155497,5,Extend,>>,-279,-18.9,439,387,549,35.678954048898184,18.97421026999983,54.653164318898014,-11.303999999999998,-3.831999999999999,-0.197292018645439,4,-0.44551274486407255
155607,5,Extend,>>,-323,-22.68,440,389,550,34.698015992237615,18.40888313502192,53.10689912725954,-15.12,-3.8160000000000007,-0.26389378290154264,4,-0.5121145091201762
155717,5,Extend,>>,-367,-26.55,437,388,547,32.584020582137484,17.067793413021224,49.651813995158705,-18.936,-3.8160000000000007,-0.33049554715764623,4,-0.5787162733762797
155826,5,Extend,>>,-411,-30.33,438,387,546,30.463381055224403,16.434141297232028,46.897522352456434,-22.734,-3.798000000000002,-0.3967831521483909,4,-0.6450038783670244
155936,5,Extend,>>,-455,-34.29,438,389,545,28.247963446783587,15.455514414011798,43.70347786079539,-26.55,-3.815999999999999,-0.46338491640449453,4,-0.7116056426231281
156046,5,Extend,>>,-499,-38.15,439,387,542,25.453397424666065,13.08249551411435,38.535892938780414,-30.4,-3.849999999999998,-0.5305800926062761,4,-0.7788008188249097
156155,5,Extend,>>,-543,-41.93,437,388,541,23.585463698071067,11.87940852748087,35.464872225551936,-34.25,-3.8500000000000014,-0.5977752688080579,4,-0.8459959950266914
156265,5,Extend,>>,-587,-45.8,437,388,538,22.42979242689901,11.008426229339316,33.43821865623833,-38.1,-3.8500000000000014,-0.6649704450098396,4,-0.9131911712284732
156375,5,Extend,>>,-631,-49.67,434,386,535,21.20019900384179,10.02529031306135,31.225489316903136,-41.967999999999996,-3.867999999999995,-0.7324797804769801,4,-0.9807005066956137
156485,5,Extend,>>,-675,-53.54,433,382,529,18.413938282875737,8.336478539700119,26.750416822575858,-45.818,-3.8500000000000014,-0.7996749566787619,4,-1.0478956828973953
156596,5,Extend,>>,-719,-57.23,432,382,528,16.03289775071116,6.78501416575034,22.8179119164615,-49.634,-3.8160000000000025,-0.8662767209348655,4,-1.114497447153499
156706,5,Extend,>>,-763,-61.01,430,380,524,13.535177913918478,5.163379219141823,18.6985571330603,-53.45,-3.8160000000000025,-0.9328784851909692,4,-1.1810992114096026
156817,5,Extend,>>,-807,-64.79,429,380,522,11.138715013781392,3.9352267588805177,15.07394177266191,-57.248000000000005,-3.798000000000002,-0.9991660901817139,4,-1.2473868164003474
156927,5,Extend,>>,-851,-68.75,428,380,519,9.86584270031749,3.2742780606844435,13.140120761001933,-61.064,-3.8159999999999954,-1.0657678544378173,4,-1.3139885806564509
157036,5,Extend,>>,-895,-72.53,425,377,514,8.358816091727135,2.502442825822073,10.861258917549208,-64.862,-3.7979999999999947,-1.132055459428562,4,-1.3802761856471955
157146,5,Extend,>>,-939,-76.31,412,377,507,6.5312219776995,1.4528921937458024,7.984114171445302,-68.67800000000001,-3.8160000000000167,-1.1986572236846658,4,-1.4468779499032993
157256,5,Extend,>>,-983,-80.0,406,374,500,5.231293745259015,0.6618212691322849,5.8931150143913005,-72.476,-3.7979999999999876,-1.2649448286754104,4,-1.513165554894044
157365,5,Extend,>>,-1027,-83.69,398,371,493,4.1123903077687896,0.1546141365282588,4.267004444297048,-76.256,-3.780000000000001,-1.330918274400796,4,-1.5791390006194295
157475,5,Extend,>>,-1071,-87.47,388,371,484,3.373113876657804,-0.4482407270183371,2.924873149639467,-80.0,-3.7439999999999998,-1.3962634015954636,4,-1.6444841278140971
157584,5,Extend,>>,-1115,-91.34,384,365,476,2.664527555929137,-1.4165008553309917,1.2480267005981454,-83.762,-3.7620000000000005,-1.4619226880554903,4,-1.7101434142741239
157694,5,Extend,>>,-1159,-95.21,380,363,466,2.216162878364156,-1.986537344400605,0.2296255339635509,-87.542,-3.780000000000001,-1.527896133780876,4,-1.7761168599995096
157804,5,Extend,>>,-1203,-98.9,371,355,451,1.508619276444814,-2.0316726397158043,-0.5230533632709902,-91.322,-3.780000000000001,-1.5938695795062616,4,-1.8420903057248952
157913,5,Extend,>>,-1247,-102.59,363,353,448,1.326594477159363,-2.7216272615728805,-1.3950327844135175,-95.102,-3.780000000000001,-1.6598430252316474,4,-1.908063751450281
158023,5,Extend,>>,-1291,-106.29,353,340,439,1.089368763607505,-3.295115522496036,-2.205746758888531,-98.866,-3.763999999999996,-1.725537218276714,4,-1.9737579444953475
158134,5,Extend,>>,-1335,-110.07,346,338,435,0.5508484069298349,-3.58757756733056,-3.036729160400725,-102.612,-3.745999999999995,-1.7909172520564214,4,-2.039137978275055
158243,5,Extend,>>,-1379,-114.02,336,333,431,0.1529661988006589,-4.107133447996128,-3.9541672491954696,-106.374,-3.7620000000000005,-1.856576538516448,4,-2.1047972647350814
158353,5,Extend,>>,-1423,-117.89,333,331,410,-0.0688652964592667,-4.8639986550767205,-4.932863951535987,-110.172,-3.798000000000002,-1.9228641435071927,4,-2.171084869725826
158463,5,Extend,>>,-1467,-121.58,325,315,390,-0.3108280955069505,-5.297291210295592,-5.608119305802543,-113.97,-3.798000000000002,-1.9891517484979373,4,-2.2373724747165706
158572,5,Extend,>>,-1511,-125.45,319,312,380,-0.4297879158910953,-5.675040876796068,-6.104828792687163,-117.80199999999999,-3.8319999999999936,-2.05603276543436,4,-2.3042534916529935
158682,5,Extend,>>,-1555,-129.32,316,304,372,-0.4065207984461048,-6.454644176839855,-6.861164975285959,-121.652,-3.8500000000000085,-2.123227941636142,4,-2.3714486678547755
158793,5,Extend,>>,-1599,-133.1,312,299,372,-0.6273763787051485,-6.486159487321672,-7.113535866026821,-125.468,-3.8160000000000025,-2.1898297058922456,4,-2.438050432110879
158903,5,Extend,>>,-1643,-136.97,312,298,367,-0.518869388594887,-6.512577572579923,-7.03144696117481,-129.28400000000002,-3.8160000000000167,-2.256431470148349,4,-2.5046521963669828
159013,5,Extend,>>,-1687,-140.75,310,294,367,-0.120710064820782,-6.244624116203163,-6.365334181023945,-133.118,-3.8339999999999748,-2.3233473936698115,4,-2.571568119888445
159123,5,Extend,>>,-1731,-144.62,307,286,366,0.025359721526809,-5.710748695188554,-5.685388973661746,-136.952,-3.834000000000003,-2.390263317191274,4,-2.6384840434099077
159233,5,Extend,>>,-1775,-148.48,307,283,366,0.6122534071237624,-5.447447064544484,-4.835193657420722,-140.784,-3.8319999999999936,-2.4571443341276966,4,-2.70536506034633
159343,5,Extend,>>,-1819,-152.35,304,278,364,1.5717335560753614,-4.966003836222484,-3.3942702801471225,-144.634,-3.8499999999999943,-2.5243395103294786,4,-2.772560236548112
159453,5,Extend,>>,-1863,-156.13,303,276,365,2.2124347129926183,-4.56264834931928,-2.350213636326662,-148.466,-3.832000000000022,-2.5912205272659015,4,-2.839441253484535
159563,5,Extend,>>,-1907,-159.91,301,273,363,2.9362853674324434,-4.203934878512208,-1.2676495110797648,-152.29799999999997,-3.831999999999965,-2.6581015442023235,4,-2.906322270420957
159674,5,Extend,>>,-1951,-163.69,300,271,363,3.5015703666597995,-3.740286929848133,-0.23871656318833345,-156.112,-3.8140000000000214,-2.7246684018733878,4,-2.9728891280920213
159784,5,Extend,>>,-1995,-167.38,298,271,363,4.4789949289023605,-3.151871333458841,1.3271235954435197,-159.892,-3.780000000000001,-2.7906418475987733,4,-3.038862573817407
159894,5,Extend,>>,-2039,-171.08,298,270,361,5.830415550669489,-2.869188685154068,2.961226865515421,-163.638,-3.7460000000000093,-2.856021881378481,4,-3.1042426075971146
160004,5,Extend,>>,-2083,-174.77,297,268,364,6.7901733868447565,-2.1749694552690304,4.615203931575726,-167.366,-3.7280000000000086,-2.9210877558928297,4,-3.169308482111463
160114,5,Extend,>>,-2127,-178.55,298,269,361,7.819948717027671,-1.2242049293284558,6.595743787699215,-171.094,-3.72799999999998,-2.9861536304071783,4,-3.234374356625812
160223,5,Extend,>>,-2171,-182.24,297,266,361,8.996338413059249,-0.7895459985701507,8.206792414489097,-174.804,-3.710000000000008,-3.050905345656168,4,-3.2991260718748014
160334,5,Extend,>>,-2215,-185.85,296,267,359,10.278057543856864,-0.4161160797875275,9.861941464069336,-178.498,-3.6939999999999884,-3.1153778082248382,4,-3.363598534443472
160444,5,Extend,>>,-2259,-189.54,297,267,359,12.47364271927269,0.4574476360501673,12.931090355322857,-182.19,-3.6920000000000073,-3.1798153642084688,4,-3.4280360904271023
160555,5,Extend,>>,-2303,-192.97,294,264,358,14.386599779280267,1.2905170804910269,15.677116859771294,-185.82999999999998,-3.6399999999999864,-3.2433453489810624,4,-3.491566075199696
160665,5,Extend,>>,-2347,-196.84,294,264,358,15.84418443629246,2.0438869112491136,17.888071347541572,-189.488,-3.6580000000000155,-3.307189493019015,4,-3.5554102192376487
160775,5,Extend,>>,-2391,-200.62,296,264,359,16.726829761987165,2.5841103670763608,19.310940129063525,-193.16400000000002,-3.676000000000016,-3.371347796322327,4,-3.6195685225409604
160885,5,Extend,>>,-2435,-204.4,297,262,360,17.898952331042526,3.0770757446746044,20.97602807571713,-196.874,-3.7099999999999795,-3.4360995115713164,4,-3.68432023778995
160995,5,Extend,<<,-2435,-208.0,303,265,365,18.794759012057845,3.555126761341452,22.349885773399297,-200.566,-3.6920000000000073,-3.500537067554947,4,-3.7487577937735805
161105,5,Extend,<<,-2391,-209.23,304,270,372,19.43884063808124,4.040759432684601,23.47960007076584,-203.818,-3.2520000000000095,-3.557295174829803,4,-3.8055159010484365
161216,5,Extend,<<,-2347,-209.23,307,273,374,20.59721151179781,4.723405853379448,25.320617365177256,-206.296,-2.47799999999998,-3.600544433694222,4,-3.8487651599128556
161326,5,Extend,<<,-2303,-206.51,309,273,376,21.33202896509458,5.222909622058901,26.55493858715348,-207.474,-1.1779999999999973,-3.621104412282715,4,-3.8693251385013485
185092,5,Extend,>>,29,7.91,404,389,553,43.37673218189046,24.32307397489649,67.69980615678695,14.222,-1.0020000000000007,0.24822072621863353,5,0.0
185203,5,Extend,>>,-15,4.22,403,387,550,43.32820590151313,24.095839098749973,67.4240450002631,11.462,-2.76,0.20004963886359003,5,-0.048171087355043496
185313,5,Extend,>>,-59,0.35,404,390,554,42.520157401017954,24.078472986798744,66.5986303878167,7.928,-3.534,0.13836970309811045,5,-0.10985102312052308
185424,5,Extend,>>,-103,-3.6,404,391,544,41.52577401920068,23.74943826552821,65.2752122847289,4.113999999999999,-3.814000000000001,0.0718028454270467,5,-0.17641788079158682
185534,5,Extend,>>,-147,-7.47,404,389,549,40.64276600970607,23.466013482049213,64.10877949175529,0.28200000000000003,-3.831999999999999,0.00492182849062401,5,-0.24329889772800953
185644,5,Extend,>>,-191,-11.34,402,388,550,39.98899737724886,22.483376532907734,62.47237391015659,-3.568,-3.85,-0.06227334771115768,5,-0.3104940739297912
185753,5,Extend,>>,-235,-15.21,401,387,548,39.05993652945365,21.55983013834545,60.6197666677991,-7.453999999999999,-3.885999999999999,-0.1300968424436573,5,-0.3783175686622908
185863,5,Extend,>>,-279,-18.9,401,388,547,37.98932150657812,20.825762730078228,58.81508423665635,-11.303999999999998,-3.8499999999999996,-0.197292018645439,5,-0.44551274486407255
185973,5,Extend,>>,-323,-22.68,401,387,546,37.15419549636617,20.40651500367033,57.5607105000365,-15.12,-3.8160000000000007,-0.26389378290154264,5,-0.5121145091201762
186083,5,Extend,>>,-367,-26.55,402,388,544,36.35132085896442,19.255924088664752,55.60724494762917,-18.936,-3.8160000000000007,-0.33049554715764623,5,-0.5787162733762797
