Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
107119,3,-153.67,-142.244,-5.731999999999999,3,-2.482626141206814,-2.574046487426277,28.82190326561791,20.051417761649198,8.770485503968711
107229,3,-159.38,-147.974,-5.72999999999999,3,-2.582633507346089,-2.6740538535655523,29.213654346325377,20.3619187694597,8.851735576865677
107339,3,-165.19,-153.706,-5.731999999999999,3,-2.682675780070404,-2.774096126289867,29.53545012902014,20.749522802508377,8.785927326511764
107448,3,-170.99,-159.43800000000002,-5.732000000000028,3,-2.7827180527947193,-2.8741383990141824,29.192850304326765,20.38878940128729,8.804060903039474
107559,3,-176.62,-165.17,-5.731999999999971,3,-2.8827603255190337,-2.974180671738497,29.187264373511063,20.35905592506452,8.828208448446542
107669,3,-182.42,-170.92000000000002,-5.750000000000028,3,-2.9831167575087085,-3.0745371037281717,29.27652409325712,20.38975913267345,8.886764960583669
107779,3,-188.13,-176.67000000000002,-5.75,3,-3.0834731894983824,-3.1748935357178456,28.936431203219573,20.11207218760116,8.824359015618413
107888,3,-193.85,-182.402,-5.731999999999971,3,-3.183515462222697,-3.27493580844216,28.926501630740358,20.31698270775701,8.609518922983348
107998,3,-199.65,-188.13400000000001,-5.732000000000028,3,-3.283557734947012,-3.3749780811664754,28.712234984185883,20.14798064890841,8.564254335277475
108107,3,-205.36,-193.882,-5.7479999999999905,3,-3.383879260351646,-3.475299606571109,28.774769134535035,20.23804938260836,8.536719751926674
108217,3,-211.25,-199.648,-5.765999999999991,3,-3.484514945021639,-3.575935291241102,29.22638417597246,20.688335798176556,8.538048377795903
108327,3,-217.05,-205.43200000000002,-5.78400000000002,3,-3.5854647889569913,-3.6768851351764544,29.186865639980216,20.550278921445173,8.636586718535042
108436,3,-222.86,-211.234,-5.8019999999999925,3,-3.686728792157702,-3.7781491383771653,29.041558769468587,20.57544425769741,8.466114511771178
108546,3,-228.66,-217.036,-5.8019999999999925,3,-3.787992795358413,-3.879413141577876,28.946572517463043,20.61228116803599,8.334291349427051
108656,3,-234.29,-222.82199999999997,-5.785999999999973,3,-3.8889775458788045,-3.9803978920982677,28.98230762597613,20.777264688566213,8.205042937409917
108765,3,-240.09,-228.59,-5.768000000000029,3,-3.989648137133838,-4.081068483353301,28.609411947185478,20.50368827963961,8.105723667545867
108876,3,-245.89,-234.358,-5.768000000000001,3,-4.090318728388871,-4.181739074608334,28.618421666234134,20.3110112839157,8.307410382318434
108986,3,-251.69,-240.12399999999997,-5.765999999999963,3,-4.190954413058863,-4.282374759278326,29.007580663674158,20.805526043669097,8.202054620005061
109096,3,-257.32,-245.856,-5.732000000000028,3,-4.2909966857831785,-4.382417032002642,29.46067297640053,20.978843360390197,8.481829616010334
109205,3,-263.03,-251.60399999999998,-5.7479999999999905,3,-4.391318211187813,-4.482738557407276,29.223354253320196,20.951180426499445,8.272173826820753
109315,3,-268.57,-257.3,-5.696000000000026,3,-4.49073216538141,-4.5821525116008734,28.881119505784618,20.45837717183727,8.422742333947348
109424,3,-274.2,-262.962,-5.661999999999978,3,-4.589552707629329,-4.680973053848792,29.255980261403067,20.57536741845044,8.680612842952627
109534,3,-279.82,-268.58799999999997,-5.625999999999976,3,-4.687744931346529,-4.779165277565992,29.30655124646743,20.77452063675388,8.532030609713548
109644,3,-285.19,-274.162,-5.574000000000012,3,-4.785029583852693,-4.876449930072156,29.42189736411484,20.75577077736218,8.666126586752661
109753,3,-290.9,-279.736,-5.574000000000012,3,-4.882314236358858,-4.973734582578321,29.6210625871351,20.663998172876813,8.957064414258289
109863,3,-296.44,-285.31,-5.574000000000012,3,-4.979598888865022,-5.071019235084485,29.53147040748062,20.83669732621225,8.69477308126837
109972,3,-302.07,-290.88399999999996,-5.573999999999955,3,-5.076883541371185,-5.168303887590648,29.551039665419786,20.858249409875853,8.692790255543931
110082,3,-307.6,-296.44,-5.55600000000004,3,-5.17385403461199,-5.265274380831453,30.320948133512175,20.93245606829676,9.388492065215416
110192,3,-313.05,-302.012,-5.572000000000003,3,-5.271103780533115,-5.362524126752578,30.67586748545243,21.017232109872467,9.658635375579962
110301,3,-318.77,-307.586,-5.574000000000012,3,-5.368388433039279,-5.459808779258742,31.001972213244137,21.038828242037816,9.96314397120632
110411,3,-324.22,-313.142,-5.555999999999983,3,-5.465358926280083,-5.556779272499546,32.13039391665448,21.02438407426016,11.106009842394318
110520,3,-329.67,-318.66200000000003,-5.520000000000039,3,-5.561701100990171,-5.653121447209634,33.03479911384129,21.358374423728957,11.676424690112334
110630,3,-331.43,-323.428,-4.765999999999963,3,-5.64488349314022,-5.7363038393596835,33.89566098086024,21.76835499094624,12.127305989914005
110739,3,-331.25,-327.06800000000004,-3.640000000000043,3,-5.708413477912814,-5.7998338241322775,34.90052740424415,21.990469475585577,12.910057928658574
110849,3,-326.68,-328.65,-1.5819999999999368,3,-5.736024586679363,-5.8274449328988265,36.0543668505926,21.953029469842505,14.101337380750094
134589,3,-4.22,5.256,-1.4939999999999998,4,0.09173450548482197,0.0,28.71126141510542,20.318446400178885,8.392815014926533
134698,3,-9.93,1.0900000000000005,-4.1659999999999995,4,0.019024088846738202,-0.07271041663808377,29.08860255745017,20.75033190062458,8.338270656825589
134808,3,-15.74,-4.2379999999999995,-5.328,4,-0.07396705369951968,-0.16570155918434165,28.97485691497529,20.403406283501575,8.571450631473715
134918,3,-21.54,-9.969999999999999,-5.731999999999999,4,-0.17400932642383463,-0.2657438319086566,29.05186375677323,20.52510137855513,8.526762378218097
135028,3,-27.34,-15.754,-5.784000000000001,4,-0.27495917035918666,-0.36669367584400864,29.41747912725289,21.28370792907203,8.13377119818086
135137,3,-32.97,-21.503999999999998,-5.749999999999998,4,-0.3753156023488606,-0.46705010783368256,29.7115241150263,21.144600940155392,8.566923174870908
135247,3,-38.77,-27.272000000000002,-5.768000000000004,4,-0.4759861936038936,-0.5677206990887156,29.719272154446934,21.045035671178923,8.67423648326801
135357,3,-44.57,-33.038,-5.765999999999995,4,-0.5766218782738866,-0.6683563837587085,29.598882521181743,20.862186388942632,8.736696132239112
135467,3,-50.29,-38.788,-5.75,4,-0.6769783102635605,-0.7687128157483825,29.405677817969284,20.51218062355728,8.893497194412005
135576,3,-55.91,-44.501999999999995,-5.713999999999999,4,-0.7767064237225164,-0.8684409292073384,29.67317335129288,20.75345611078612,8.919717240506758
135686,3,-61.89,-50.286,-5.784000000000006,4,-0.8776562676578685,-0.9693907731426905,29.922067393580118,20.72323974820273,9.198827645377389
135796,3,-67.6,-56.052,-5.765999999999998,4,-0.9782919523278616,-1.0700264578126835,29.88674772779026,20.53191774924763,9.354829978542632
135905,3,-73.41,-61.82000000000001,-5.768000000000008,4,-1.0789625435828947,-1.1706970490677167,29.92506794738987,20.77511068096404,9.149957266425831
136015,3,-79.21,-67.604,-5.783999999999992,4,-1.1799123875182465,-1.2716468930030684,29.982114179012584,20.80230295560865,9.179811223403936
136125,3,-84.84,-73.39,-5.786000000000001,4,-1.2808971380386385,-1.3726316435234605,30.101642405582645,21.05430581559517,9.047336589987474
136234,3,-90.55,-79.122,-5.731999999999999,4,-1.3809394107629533,-1.4726739162477753,30.175566666715554,21.19383036665012,8.981736300065434
136345,3,-96.44,-84.89,-5.768000000000001,4,-1.4816100020179863,-1.5733445075028083,30.02110684187474,20.797174702792624,9.223932139082114
136454,3,-102.15,-90.63799999999999,-5.7479999999999905,4,-1.5819315274226202,-1.6736660329074422,29.949767839972885,20.67607621995452,9.273691620018363
136565,3,-107.87,-96.37,-5.7320000000000135,4,-1.6819738001469355,-1.7737083056317575,29.955483451671128,20.826520249466235,9.128963202204895
136674,3,-113.49,-102.1,-5.72999999999999,4,-1.7819811662862104,-1.8737156717710324,29.976456097908788,20.81474025546676,9.161715842442026
136784,3,-119.3,-107.85,-5.75,4,-1.8823375982758843,-1.9740721037607063,30.202381253520766,20.91688911504237,9.285492138478396
136894,3,-124.92,-113.546,-5.696000000000012,4,-1.9817515524694815,-2.0734860579543035,30.25168129271613,21.032699644254578,9.218981648461552
137004,3,-130.64,-119.244,-5.697999999999993,4,-2.0812004132481183,-2.17293491873294,30.49119749693201,21.38639756294943,9.10479993398258
137114,3,-136.35,-124.94000000000001,-5.696000000000012,4,-2.1806143674417156,-2.2723488729265373,30.667963123292306,21.25435178284766,9.413611340444646
137224,3,-142.15,-130.672,-5.731999999999985,4,-2.2806566401660304,-2.372391145650852,30.428533471939453,21.17340226539077,9.255131206548684
137333,3,-147.87,-136.386,-5.713999999999999,4,-2.3803847536249862,-2.472119259109808,30.247217521202614,21.41496580371635,8.832251717486265
137443,3,-153.49,-142.1,-5.713999999999999,4,-2.480112867083942,-2.571847372568764,30.327480413399783,21.575039829948803,8.752440583450982
137552,3,-159.3,-147.83200000000002,-5.732000000000028,4,-2.580155139808258,-2.6718896452930796,30.34079142185946,21.3621319991858,8.978659422673662
137663,3,-165.1,-153.582,-5.749999999999972,4,-2.6805115717979313,-2.772246077282753,30.370940328004302,21.21608921766879,9.15485111033551
137772,3,-170.81,-159.31400000000002,-5.732000000000028,4,-2.7805538445222466,-2.8722883500070684,30.605578421864106,21.163788884169108,9.441789537694998
137882,3,-176.53,-165.046,-5.731999999999971,4,-2.880596117246561,-2.972330622731383,30.297107463155864,21.090897754356384,9.20620970879948
137991,3,-182.42,-170.832,-5.786000000000001,4,-2.981580867766953,-3.073315373251775,30.145111581815748,20.89905824573425,9.246053336081497
138101,3,-188.31,-176.634,-5.8019999999999925,4,-3.082844870967664,-3.1745793764524857,30.121206238286664,20.70682157458124,9.414384663705423
138211,3,-194.02,-182.418,-5.78400000000002,4,-3.183794714903016,-3.275529220387838,29.94582263858517,20.606014760382187,9.339807878202985
138320,3,-199.82,-188.21999999999997,-5.801999999999964,4,-3.2850587181037265,-3.3767932235885483,30.203106222255293,20.795823176885257,9.407283045370034
