Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA0
91921,4,6.2759999999999945,-3.7799999999999994,2,0.10953686385516402,-2.066818900211685,414
92032,4,2.4959999999999942,-3.7800000000000002,2,0.04356341812977836,-2.132792345937071,404
92144,4,-1.284000000000006,-3.7800000000000002,2,-0.022410027595607295,-2.1987657916624563,403
92255,4,-5.100000000000006,-3.816,2,-0.0890117918517109,-2.26536755591856,399
92367,4,-8.916000000000006,-3.816,2,-0.15561355610781452,-2.3319693201746636,388
92478,4,-12.732000000000005,-3.815999999999999,2,-0.2222153203639181,-2.398571084430767,380
92589,4,-16.512000000000008,-3.780000000000003,2,-0.2881887660893038,-2.464544530156153,368
92700,4,-20.29200000000001,-3.780000000000001,2,-0.3541622118146895,-2.5305179758815384,354
92812,4,-24.05400000000001,-3.7620000000000005,2,-0.4198214982747162,-2.5961772623415653,338
92924,4,-27.81600000000001,-3.7620000000000005,2,-0.4854807847347429,-2.661836548801592,325
93035,4,-31.612000000000005,-3.795999999999996,2,-0.5517334831404476,-2.7280892472072966,320
93147,4,-35.42800000000001,-3.816000000000006,2,-0.6183352473965513,-2.7946910114634003,316
93256,4,-39.226000000000006,-3.7979999999999947,2,-0.6846228523872958,-2.860978616454145,308
93370,4,-43.04200000000001,-3.8160000000000025,2,-0.7512246166433995,-2.9275803807102485,311
93482,4,-46.80400000000001,-3.7620000000000005,2,-0.8168839031034262,-2.993239667170275,305
93594,4,-50.532000000000004,-3.7279999999999944,2,-0.8819497776177747,-3.0583055416846237,302
93706,4,-54.25800000000002,-3.7260000000000133,2,-0.9469807455470837,-3.1233365096139325,300
93817,4,-58.02,-3.7619999999999862,2,-1.01264003200711,-3.188995796073959,299
93929,4,-61.782000000000004,-3.7620000000000005,2,-1.0782993184671368,-3.2546550825339855,297
94040,4,-65.58000000000001,-3.798000000000009,2,-1.1445869234578816,-3.3209426875247305,299
94152,4,-69.396,-3.8159999999999883,2,-1.211188687713985,-3.387544451780834,296
94263,4,-73.21200000000002,-3.8160000000000167,2,-1.277790451970089,-3.454146216036938,296
94375,4,-77.01000000000002,-3.798000000000002,2,-1.3440780569608335,-3.5204338210276824,293
94486,4,-80.738,-3.72799999999998,2,-1.4091439314751817,-3.5854996955420306,293
94597,4,-84.44800000000001,-3.710000000000008,2,-1.4738956467241715,-3.6502514107910207,289
94708,4,-88.14000000000001,-3.6920000000000073,2,-1.5383332027078023,-3.714688966774651,294
94819,4,-91.798,-3.657999999999987,2,-1.6021773467457547,-3.778533110812604,294
94930,4,-94.96400000000001,-3.166000000000011,2,-1.6574344708638953,-3.8337902349307442,298
95042,4,-97.426,-2.461999999999989,2,-1.7004044770479956,-3.8767602411148445,305
95153,4,-99.15,-1.7240000000000038,2,-1.7304939533523778,-3.9068497174192265,305
95264,4,-99.41400000000002,-0.26400000000001,2,-1.735101622577643,-3.911457386644492,307
119147,4,124.606,-1.0019999999999953,3,2.174784967740054,0.0,491
119257,4,121.74000000000001,-2.8659999999999854,3,2.124763831377897,-0.050021136362157215,490
119368,4,118.1,-3.640000000000015,3,2.0612338466053033,-0.11355112113475085,492
119480,4,114.19800000000001,-3.901999999999987,3,1.9931310991924847,-0.18165386854756949,491
119591,4,110.296,-3.902000000000001,3,1.9250283517796658,-0.24975661596038834,492
119701,4,106.412,-3.8840000000000003,3,1.857239763632206,-0.31754520410784814,490
119812,4,102.49000000000001,-3.921999999999997,3,1.7887879503689885,-0.3859970173710656,490
119924,4,98.57000000000001,-3.9200000000000017,3,1.7203710436908108,-0.4544139240492433,490
120034,4,94.684,-3.88600000000001,3,1.652547548958311,-0.5222374187817431,490
120145,4,90.78,-3.9039999999999964,3,1.5844098949604524,-0.5903750727796018,484
120257,4,86.858,-3.921999999999997,3,1.515958081697235,-0.6588268860428192,481
120368,4,82.95599999999999,-3.9020000000000152,3,1.4478553342844158,-0.7269296334556383,482
120479,4,79.07,-3.8859999999999957,3,1.3800318395519162,-0.7947531281881379,479
120590,4,75.184,-3.8859999999999957,3,1.3122083448194166,-0.8625766229206375,472
120701,4,71.298,-3.8859999999999957,3,1.244384850086917,-0.9304001176531371,469
120812,4,67.412,-3.8859999999999957,3,1.1765613553544176,-0.9982236123856365,468
