Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
69933,5,-207.31199999999998,-1.2139999999999702,1,-3.618276978894484,-3.8658693865823994,272
93900,5,14.222,-1.0020000000000007,2,0.24822072621863353,0.0,396
94010,5,11.462,-2.76,2,0.20004963886359003,-0.048171087355043496,397
94119,5,7.910000000000001,-3.5519999999999987,2,0.13805554383275148,-0.11016518238588205,395
94229,5,4.095999999999999,-3.814000000000002,2,0.07148868616168773,-0.17673204005694582,397
94338,5,0.26400000000000007,-3.831999999999999,2,0.0046076692252650315,-0.2436130569933685,394
94449,5,-3.604,-3.8680000000000003,2,-0.06290166624187564,-0.31112239246050916,396
94558,5,-7.49,-3.886,2,-0.13072516097437528,-0.3789458871930088,394
94668,5,-11.322,-3.831999999999999,2,-0.197606177910798,-0.4458269041294315,395
94777,5,-15.138,-3.8160000000000007,2,-0.26420794216690163,-0.5124286683855351,397
94887,5,-18.972,-3.8340000000000014,2,-0.3311238656883642,-0.5793445919069977,397
94997,5,-22.77,-3.7979999999999983,2,-0.3974114706791088,-0.6456321968977423,391
95107,5,-26.601999999999997,-3.831999999999997,2,-0.4642924876155315,-0.712513213834165,394
95216,5,-30.451999999999998,-3.8500000000000014,2,-0.5314876638173132,-0.7797083900359467,394
95326,5,-34.302,-3.8500000000000014,2,-0.5986828400190949,-0.8469035662377284,393
95435,5,-38.134,-3.8320000000000007,2,-0.6655638569555177,-0.9137845831741512,393
95545,5,-42.001999999999995,-3.867999999999995,2,-0.7330731924226582,-0.9812939186412918,395
95655,5,-45.854,-3.852000000000004,2,-0.8003032752094799,-1.0485240014281134,391
95764,5,-49.688,-3.834000000000003,2,-0.8672191987309426,-1.1154399249495761,393
95875,5,-53.522000000000006,-3.834000000000003,2,-0.9341351222524051,-1.1823558484710386,390
95985,5,-57.338,-3.8159999999999954,2,-1.0007368865085087,-1.2489576127271422,392
96095,5,-61.136,-3.798000000000002,2,-1.0670244914992533,-1.3152452177178868,387
96204,5,-64.916,-3.779999999999994,2,-1.1329979372246388,-1.3812186634432724,389
96314,5,-68.714,-3.798000000000002,2,-1.1992855422153836,-1.4475062684340172,385
96423,5,-72.512,-3.798000000000002,2,-1.2655731472061282,-1.5137938734247618,379
96533,5,-76.292,-3.780000000000001,2,-1.331546592931514,-1.5797673191501476,374
96644,5,-80.054,-3.7620000000000005,2,-1.3972058793915405,-1.645426605610174,367
96754,5,-83.834,-3.780000000000001,2,-1.4631793251169263,-1.7114000513355598,358
96864,5,-87.632,-3.798000000000002,2,-1.5294669301076709,-1.7776876563263044,354
96974,5,-91.42999999999999,-3.7979999999999876,2,-1.5957545350984155,-1.843975261317049,346
97083,5,-95.21000000000001,-3.7800000000000153,2,-1.6617279808238012,-1.9099487070424348,341
97193,5,-98.97200000000001,-3.7620000000000005,2,-1.727387267283828,-1.9756079935024615,338
97303,5,-102.73400000000001,-3.7620000000000005,2,-1.7930465537438547,-2.0412672799624882,336
97413,5,-106.49600000000001,-3.7620000000000005,2,-1.8587058402038814,-2.1069265664225147,330
97524,5,-110.276,-3.779999999999987,2,-1.9246792859292667,-2.1729000121479003,327
97633,5,-114.074,-3.798000000000002,2,-1.9909668909200116,-2.239187617138645,318
97744,5,-117.89000000000001,-3.8160000000000167,2,-2.0575686551761154,-2.305789381394749,316
97855,5,-121.67,-3.779999999999987,2,-2.123542100901501,-2.3717628271201345,307
97965,5,-125.45,-3.780000000000001,2,-2.1895155466268865,-2.43773627284552,303
98077,5,-129.248,-3.7979999999999876,2,-2.2558031516176307,-2.5040238778362642,296
98188,5,-133.064,-3.8160000000000025,2,-2.3224049158737348,-2.5706256420923683,288
98299,5,-136.914,-3.8499999999999943,2,-2.3896000920755163,-2.63782081829415,281
98410,5,-140.78199999999998,-3.867999999999995,2,-2.457109427542657,-2.7053301537612904,282
98522,5,-144.65,-3.8680000000000234,2,-2.524618763009798,-2.7728394892284314,279
98633,5,-148.48199999999997,-3.831999999999965,2,-2.59149977994622,-2.8397205061648534,276
98745,5,-152.33199999999997,-3.8499999999999943,2,-2.6586949561480013,-2.906915682366635,274
98856,5,-156.13,-3.7980000000000302,2,-2.724982561138747,-2.9732032873573804,272
98967,5,-159.894,-3.76400000000001,2,-2.7906767541838136,-3.038897480402447,273
99079,5,-163.604,-3.710000000000008,2,-2.855428469432803,-3.1036491956514367,272
99191,5,-167.296,-3.691999999999979,2,-2.9198660254164333,-3.168086751635067,270
99302,5,-170.97000000000003,-3.674000000000035,2,-2.9839894221347056,-3.232210148353339,271
99413,5,-174.662,-3.691999999999979,2,-3.048426978118336,-3.2966477043369697,268
99524,5,-178.35399999999998,-3.691999999999979,2,-3.1128645341019663,-3.3610852603206,267
99636,5,-182.064,-3.710000000000008,2,-3.177616249350956,-3.4258369755695894,268
99747,5,-185.704,-3.640000000000015,2,-3.24114623412355,-3.4893669603421835,265
99859,5,-189.362,-3.657999999999987,2,-3.304990378161502,-3.5532111043801358,265
99971,5,-193.01999999999998,-3.657999999999987,2,-3.3688345221994545,-3.617055248418088,264
100082,5,-196.712,-3.6920000000000073,2,-3.4332720781830854,-3.681492804401719,265
100193,5,-200.404,-3.6920000000000073,2,-3.497709634166716,-3.7459303603853495,266
100304,5,-203.674,-3.2700000000000102,2,-3.554781900706931,-3.8030026269255646,268
100415,5,-206.17,-2.495999999999981,2,-3.598345318836709,-3.8465660450553427,272
100526,5,-207.36599999999999,-1.195999999999998,2,-3.619219456690561,-3.8674401829091947,273
124409,5,14.222,-0.9860000000000024,3,0.24822072621863353,0.0,367
124519,5,11.462,-2.76,3,0.20004963886359003,-0.048171087355043496,367
124629,5,7.909999999999999,-3.5520000000000005,3,0.13805554383275145,-0.11016518238588208,368
124739,5,4.112,-3.797999999999999,3,0.07176793884200683,-0.1764527873766267,366
124848,5,0.2800000000000001,-3.832,3,0.004886921905584124,-0.2433338043130494,368
124958,5,-3.5700000000000003,-3.8500000000000005,3,-0.06230825429619757,-0.3105289805148311,367
125067,5,-7.438,-3.8679999999999994,3,-0.12981758976333824,-0.3780383159819718,366
125177,5,-11.27,-3.832,3,-0.19669860669976094,-0.4449193329183945,369
125286,5,-15.101999999999999,-3.831999999999999,3,-0.26357962363618365,-0.5118003498548171,368
125396,5,-18.918,-3.8160000000000007,3,-0.33018138789228724,-0.5784021141109208,368
125505,5,-22.734,-3.8160000000000025,3,-0.3967831521483909,-0.6450038783670244,366
125615,5,-26.568,-3.8339999999999996,3,-0.4636990756698535,-0.711919801888487,367
125725,5,-30.418,-3.849999999999998,3,-0.5308942518716352,-0.7791149780902688,365
125834,5,-34.251999999999995,-3.833999999999996,3,-0.5978101753930977,-0.8460309016117312,364
125944,5,-38.102,-3.8500000000000014,3,-0.6650053515948794,-0.913226077813513,365
126053,5,-41.952,-3.8500000000000014,3,-0.7322005277966611,-0.9804212540152947,363
126163,5,-45.82,-3.868000000000002,3,-0.7997098632638018,-1.0479305894824353,363
126272,5,-49.653999999999996,-3.833999999999996,3,-0.8666257867852644,-1.1148465130038978,362
126382,5,-53.504,-3.8500000000000014,3,-0.9338209629870461,-1.1820416892056795,363
126491,5,-57.32000000000001,-3.8160000000000096,3,-1.0004227272431498,-1.2486434534617834,362
126601,5,-61.153999999999996,-3.833999999999989,3,-1.0673386507646123,-1.3155593769832459,359
126711,5,-64.952,-3.798000000000002,3,-1.133626255755357,-1.3818469819739905,356
