Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
50141,2,19.604000000000003,-5.538,1,0.34215434656096844,-1.3257171932298528,313
50251,2,14.014,-5.590000000000003,1,0.24459044137448532,-1.423281098416336,313
50361,2,8.424,-5.59,1,0.14702653618800232,-1.520845003602819,316
50471,2,2.832,-5.592,1,0.04942772441647941,-1.618443815374342,311
50581,2,-2.794,-5.6259999999999994,1,-0.04876449930072157,-1.7166360390915427,313
50690,2,-8.404,-5.609999999999999,1,-0.14667747033760345,-1.8145490101284247,314
50800,2,-13.978,-5.574,1,-0.2439621228437674,-1.9118336626345886,313
50910,2,-19.534,-5.555999999999999,1,-0.3409326160845723,-2.0088041558753935,318
51019,2,-25.089999999999996,-5.555999999999997,1,-0.43790310932537724,-2.1057746491161984,325
51129,2,-30.628000000000004,-5.538000000000007,1,-0.5345594433008233,-2.2024309830916446,324
51239,2,-36.148,-5.52,1,-0.6309016180109103,-2.2987731578017314,330
51349,2,-41.634,-5.485999999999997,1,-0.7266503807753192,-2.3945219205661403,335
51458,2,-47.156,-5.5219999999999985,1,-0.823027462070446,-2.4908990018612673,340
51568,2,-52.660000000000004,-5.504000000000005,1,-0.919090384100214,-2.5869619238910353,347
51677,2,-58.164,-5.503999999999998,1,-1.0151533061299818,-2.6830248459208033,353
51787,2,-63.686,-5.5219999999999985,1,-1.1115303874251088,-2.77940192721593,357
51897,2,-69.24199999999999,-5.55599999999999,1,-1.2085008806659134,-2.8763724204567347,364
52006,2,-74.762,-5.52000000000001,1,-1.3048430553760006,-2.972714595166822,370
52116,2,-80.3,-5.537999999999997,1,-1.4014993893514465,-3.0693709291422677,387
52226,2,-85.908,-5.608000000000004,1,-1.4993774538032887,-3.16724899359411,404
52335,2,-91.53399999999999,-5.625999999999991,1,-1.5975696775204895,-3.2654412173113108,407
52445,2,-97.144,-5.610000000000014,1,-1.6954826485573715,-3.3633541883481928,413
52556,2,-102.73600000000002,-5.592000000000013,1,-1.7930814603288947,-3.4609530001197157,424
52666,2,-108.36200000000001,-5.625999999999991,1,-1.8912736840460955,-3.559145223836917,437
52776,2,-113.93599999999999,-5.573999999999984,1,-1.9885583365522592,-3.6564298763430805,437
52885,2,-119.45599999999999,-5.519999999999996,1,-2.084900511262346,-3.7527720510531672,450
52995,2,-124.994,-5.538000000000011,1,-2.1815568452377923,-3.8494283850286135,459
53104,2,-130.568,-5.574000000000012,1,-2.2788414977439566,-3.946713037534778,470
53214,2,-136.07199999999997,-5.503999999999962,1,-2.3749044197737237,-4.042775959564545,476
53323,2,-141.592,-5.520000000000039,1,-2.4712465944838113,-4.139118134274632,491
53433,2,-147.13,-5.5379999999999825,1,-2.567902928459257,-4.235774468250078,497
53543,2,-152.65,-5.52000000000001,1,-2.6642451031693444,-4.332116642960166,502
53652,2,-158.152,-5.501999999999981,1,-2.7602731186140717,-4.428144658404893,503
53762,2,-163.602,-5.450000000000017,1,-2.855393562847763,-4.523265102638584,508
53872,2,-169.0,-5.397999999999996,1,-2.949606435870417,-4.617477975661238,517
53981,2,-174.364,-5.364000000000004,1,-3.043225896947393,-4.711097436738214,522
54091,2,-179.692,-5.328000000000003,1,-3.136217039493651,-4.804088579284472,531
54200,2,-184.96800000000002,-5.2760000000000105,1,-3.228300610828872,-4.896172150619693,538
54310,2,-190.26,-5.291999999999973,1,-3.3206634348444113,-4.9885349746352325,539
54420,2,-195.5,-5.240000000000009,1,-3.4121186876489142,-5.079990227439735,544
54529,2,-200.704,-5.204000000000008,1,-3.502945621922699,-5.17081716171352,544
54639,2,-205.82000000000002,-5.116000000000014,1,-3.5922366664547294,-5.260108206245551,548
54748,2,-210.81199999999998,-4.991999999999962,1,-3.6793635027142857,-5.3472350425051065,546
54858,2,-215.718,-4.906000000000006,1,-3.7649893558171277,-5.4328608956079485,559
54967,2,-219.798,-4.0800000000000125,1,-3.8361987892984963,-5.504070329089318,569
55077,2,-222.858,-3.0600000000000023,1,-3.889605864409523,-5.557477404200345,577
55186,2,-224.58200000000002,-1.724000000000018,1,-3.9196953407139055,-5.587566880504727,567
79087,2,95.562,-1.4240000000000066,2,1.6678715397908213,0.0,326
79198,2,91.466,-4.096000000000004,2,1.5963828536291333,-0.07148868616168791,327
79309,2,86.26200000000001,-5.203999999999979,2,1.5055559193553487,-0.16231562043547254,327
79420,2,80.67,-5.592000000000013,2,1.4079571075838258,-0.2599144322069955,328
79531,2,75.078,-5.591999999999999,2,1.3103582958123028,-0.35751324397851847,327
79642,2,69.486,-5.591999999999999,2,1.2127594840407798,-0.45511205575004143,327
79754,2,63.912,-5.574000000000005,2,1.115474831534616,-0.5523967082562053,330
79865,2,58.32000000000001,-5.591999999999992,2,1.0178760197630932,-0.6499955200277281,327
79976,2,52.763999999999996,-5.556000000000012,2,0.920905526522288,-0.7469660132685333,326
80087,2,47.208,-5.555999999999997,2,0.8239350332814831,-0.8439365065093382,328
80198,2,41.652,-5.555999999999997,2,0.7269645400406781,-0.9409069997501431,329
80309,2,36.112,-5.539999999999999,2,0.6302732994801923,-1.037598240310629,326
80420,2,30.556,-5.556000000000001,2,0.5333028062393873,-1.134568733551434,326
80532,2,25.036,-5.52,2,0.43696063152930037,-1.2309109082615208,325
80643,2,19.516000000000002,-5.52,2,0.3406184568192134,-1.3272530829716078,329
80754,2,13.959999999999999,-5.556000000000003,2,0.2436479635784084,-1.424223576212413,326
80865,2,8.388,-5.571999999999999,2,0.14639821765728436,-1.5214733221335368,324
80977,2,2.832,-5.556,2,0.04942772441647941,-1.618443815374342,326
81087,2,-2.7960000000000003,-5.628,2,-0.04879940588576146,-1.7166709456765827,327
81198,2,-8.422,-5.626,2,-0.14699162960296244,-1.8148631693937838,326
81309,2,-14.048000000000002,-5.626000000000001,2,-0.24518385332016346,-1.9130553931109846,325
81421,2,-19.657999999999998,-5.609999999999996,2,-0.34309682435704525,-2.0109683641478666,327
